Kommune;Afstemningsområde;Bogstavbetegnelse;Listenavn;Navn;Stemmetal
Samsø;1. Tranebjerg;A;Socialdemokratiet;Listestemmer;202
Samsø;1. Tranebjerg;A;Socialdemokratiet;Anders Kühnau, Aarhus;71
Samsø;1. Tranebjerg;A;Socialdemokratiet;Else Søjmark, Djursland;10
Samsø;1. Tranebjerg;A;Socialdemokratiet;Michael Maaløe, Horsens;0
Samsø;1. Tranebjerg;A;Socialdemokratiet;Christina Kirkegaard, Aarhus;13
Samsø;1. Tranebjerg;A;Socialdemokratiet;Andreas Tang-Brock, Ry;15
Samsø;1. Tranebjerg;A;Socialdemokratiet;Iben Sønderup, Aarhus;5
Samsø;1. Tranebjerg;A;Socialdemokratiet;Lasse Bjørn Møller, Holstebro;0
Samsø;1. Tranebjerg;A;Socialdemokratiet;Peter Møller Andersen, Aarhus;0
Samsø;1. Tranebjerg;A;Socialdemokratiet;Ole Bøgh Vinther, Aarhus;1
Samsø;1. Tranebjerg;A;Socialdemokratiet;Lars Stampe, Holstebro;2
Samsø;1. Tranebjerg;A;Socialdemokratiet;Michele Offenbach Holm, Randers;2
Samsø;1. Tranebjerg;A;Socialdemokratiet;Njord Fomsgaard Kvistgaard, Randers C;0
Samsø;1. Tranebjerg;A;Socialdemokratiet;Nils Borring, Favrskov;1
Samsø;1. Tranebjerg;A;Socialdemokratiet;Susanne Grove, Skive;0
Samsø;1. Tranebjerg;A;Socialdemokratiet;Per Møller Jensen, Viborg;0
Samsø;1. Tranebjerg;A;Socialdemokratiet;Camilla Holt Jones, Viborg;1
Samsø;1. Tranebjerg;A;Socialdemokratiet;Lone Børlum, Herning;2
Samsø;1. Tranebjerg;A;Socialdemokratiet;Annette Roed, Silkeborg;4
Samsø;1. Tranebjerg;A;Socialdemokratiet;Linda Nielsen, Videbæk;0
Samsø;1. Tranebjerg;A;Socialdemokratiet;Niels Viggo Lynghøj, Struer;0
