Kommune;Afstemningsområde;Bogstavbetegnelse;Listenavn;Navn;Stemmetal
Hedensted;1. Hedensted, St.Dalby Og Urlev;A;Socialdemokratiet;Listestemmer;709
Hedensted;1. Hedensted, St.Dalby Og Urlev;A;Socialdemokratiet;Anders Kühnau, Aarhus;210
Hedensted;1. Hedensted, St.Dalby Og Urlev;A;Socialdemokratiet;Else Søjmark, Djursland;8
Hedensted;1. Hedensted, St.Dalby Og Urlev;A;Socialdemokratiet;Michael Maaløe, Horsens;144
Hedensted;1. Hedensted, St.Dalby Og Urlev;A;Socialdemokratiet;Christina Kirkegaard, Aarhus;15
Hedensted;1. Hedensted, St.Dalby Og Urlev;A;Socialdemokratiet;Andreas Tang-Brock, Ry;6
Hedensted;1. Hedensted, St.Dalby Og Urlev;A;Socialdemokratiet;Iben Sønderup, Aarhus;6
Hedensted;1. Hedensted, St.Dalby Og Urlev;A;Socialdemokratiet;Lasse Bjørn Møller, Holstebro;0
Hedensted;1. Hedensted, St.Dalby Og Urlev;A;Socialdemokratiet;Peter Møller Andersen, Aarhus;2
Hedensted;1. Hedensted, St.Dalby Og Urlev;A;Socialdemokratiet;Ole Bøgh Vinther, Aarhus;2
Hedensted;1. Hedensted, St.Dalby Og Urlev;A;Socialdemokratiet;Lars Stampe, Holstebro;1
Hedensted;1. Hedensted, St.Dalby Og Urlev;A;Socialdemokratiet;Michele Offenbach Holm, Randers;5
Hedensted;1. Hedensted, St.Dalby Og Urlev;A;Socialdemokratiet;Njord Fomsgaard Kvistgaard, Randers C;0
Hedensted;1. Hedensted, St.Dalby Og Urlev;A;Socialdemokratiet;Nils Borring, Favrskov;2
Hedensted;1. Hedensted, St.Dalby Og Urlev;A;Socialdemokratiet;Susanne Grove, Skive;3
Hedensted;1. Hedensted, St.Dalby Og Urlev;A;Socialdemokratiet;Per Møller Jensen, Viborg;4
Hedensted;1. Hedensted, St.Dalby Og Urlev;A;Socialdemokratiet;Camilla Holt Jones, Viborg;4
