Kommune;Afstemningsområde;Bogstavbetegnelse;Listenavn;Navn;Stemmetal
Ringkøbing-Skjern;1. Tarm;A;Socialdemokratiet;Listestemmer;196
Ringkøbing-Skjern;1. Tarm;A;Socialdemokratiet;Anders Kühnau, Aarhus;134
Ringkøbing-Skjern;1. Tarm;A;Socialdemokratiet;Else Søjmark, Djursland;9
Ringkøbing-Skjern;1. Tarm;A;Socialdemokratiet;Michael Maaløe, Horsens;0
Ringkøbing-Skjern;1. Tarm;A;Socialdemokratiet;Christina Kirkegaard, Aarhus;6
Ringkøbing-Skjern;1. Tarm;A;Socialdemokratiet;Andreas Tang-Brock, Ry;4
Ringkøbing-Skjern;1. Tarm;A;Socialdemokratiet;Iben Sønderup, Aarhus;3
Ringkøbing-Skjern;1. Tarm;A;Socialdemokratiet;Lasse Bjørn Møller, Holstebro;12
Ringkøbing-Skjern;1. Tarm;A;Socialdemokratiet;Peter Møller Andersen, Aarhus;1
Ringkøbing-Skjern;1. Tarm;A;Socialdemokratiet;Ole Bøgh Vinther, Aarhus;0
Ringkøbing-Skjern;1. Tarm;A;Socialdemokratiet;Lars Stampe, Holstebro;2
Ringkøbing-Skjern;1. Tarm;A;Socialdemokratiet;Michele Offenbach Holm, Randers;3
Ringkøbing-Skjern;1. Tarm;A;Socialdemokratiet;Njord Fomsgaard Kvistgaard, Randers C;0
Ringkøbing-Skjern;1. Tarm;A;Socialdemokratiet;Nils Borring, Favrskov;0
Ringkøbing-Skjern;1. Tarm;A;Socialdemokratiet;Susanne Grove, Skive;1
Ringkøbing-Skjern;1. Tarm;A;Socialdemokratiet;Per Møller Jensen, Viborg;0
Ringkøbing-Skjern;1. Tarm;A;Socialdemokratiet;Camilla Holt Jones, Viborg;1
Ringkøbing-Skjern;1. Tarm;A;Socialdemokratiet;Lone Børlum, Herning;6
Ringkøbing-Skjern;1. Tarm;A;Socialdemokratiet;Annette Roed, Silkeborg;1
Ringkøbing-Skjern;1. Tarm;A;Socialdemokratiet;Linda Nielsen, Videbæk;56
Ringkøbing-Skjern;1. Tarm;A;Socialdemokratiet;Niels Viggo Lynghøj, Struer;2
Ringkøbing-Skjern;1. Tarm;A;Socialdemokratiet;Mustafa Arslan, Ikast-Brande;3
Ringkøbing-Skjern;1. Tarm;A;Socialdemokratiet;Karoline Bergkvist Søgaard, Djursland;2
Ringkøbing-Skjern;1. Tarm;A;Socialdemokratiet;Elvin J. Hansen, Odder;0
Ringkøbing-Skjern;1. Tarm;A;Socialdemokratiet;Lilian Højbjerg, Holstebro;3
Ringkøbing-Skjern;1. Tarm;A;Socialdemokratiet;Birgit Marie Christensen, Favrskov;0
Ringkøbing-Skjern;1. Tarm;A;Socialdemokratiet;Jimmi Elley Nielsen, Snejbjerg;2
Ringkøbing-Skjern;1. Tarm;B;Radikale Venstre;Listestemmer;18
Ringkøbing-Skjern;1. Tarm;B;Radikale Venstre;Hanne Roed, Aarhus;2
Ringkøbing-Skjern;1. Tarm;B;Radikale Venstre;Philip Vivet, Herning Kommune;4
Ringkøbing-Skjern;1. Tarm;B;Radikale Venstre;Rasmus Gamst Beltofte, Holstebro Kommune;0
Ringkøbing-Skjern;1. Tarm;B;Radikale Venstre;Lone Kjær Hein, Holstebro Kommune;3
Ringkøbing-Skjern;1. Tarm;B;Radikale Venstre;Mia Nybo, Favrskov Kommune;2
Ringkøbing-Skjern;1. Tarm;B;Radikale Venstre;Mathias Sikora, Aarhus Kommune;2
Ringkøbing-Skjern;1. Tarm;B;Radikale Venstre;Thomas Hammer-Jakobsen, Odder Kommune;0
Ringkøbing-Skjern;1. Tarm;B;Radikale Venstre;Marianne Tøttrup, Viborg Kommune;1
Ringkøbing-Skjern;1. Tarm;B;Radikale Venstre;Søren Mikkelsen, Randers Kommune;2
Ringkøbing-Skjern;1. Tarm;B;Radikale Venstre;Claus Pedersen, Ringkøbing-Skjern Kommune;24
Ringkøbing-Skjern;1. Tarm;B;Radikale Venstre;Bjarke Jensen, Syddjurs Kommune;0
Ringkøbing-Skjern;1. Tarm;B;Radikale Venstre;Steen Jonsson Agger, Aarhus Kommune;0
Ringkøbing-Skjern;1. Tarm;B;Radikale Venstre;Rikke Christensen, Horsens Kommune;0
Ringkøbing-Skjern;1. Tarm;B;Radikale Venstre;Kasper Humle, Lemvig Kommune;0
Ringkøbing-Skjern;1. Tarm;B;Radikale Venstre;Morten Junget, Silkeborg Kommune;0
Ringkøbing-Skjern;1. Tarm;B;Radikale Venstre;Niels Voetmann Jepsen, Horsens Kommune;2
Ringkøbing-Skjern;1. Tarm;B;Radikale Venstre;Rasmus Bergholdt, Skanderborg Kommune;0
Ringkøbing-Skjern;1. Tarm;C;Det Konservative Folkeparti;Listestemmer;43
Ringkøbing-Skjern;1. Tarm;C;Det Konservative Folkeparti;Bo Jensen, Ikast-Brande;7
Ringkøbing-Skjern;1. Tarm;C;Det Konservative Folkeparti;Purnima Erichsen, Aarhus;0
Ringkøbing-Skjern;1. Tarm;C;Det Konservative Folkeparti;Mette Guldberg, Herning;4
Ringkøbing-Skjern;1. Tarm;C;Det Konservative Folkeparti;Lau Sørensen, Holstebro;0
Ringkøbing-Skjern;1. Tarm;C;Det Konservative Folkeparti;Siff Tang Lassen, Aarhus;2
Ringkøbing-Skjern;1. Tarm;C;Det Konservative Folkeparti;Susanne Lund, Aarhus;0
Ringkøbing-Skjern;1. Tarm;C;Det Konservative Folkeparti;Malena Møller Mortensen, Viborg;3
Ringkøbing-Skjern;1. Tarm;C;Det Konservative Folkeparti;Anders Krojgaard Lund, Horsens;1
Ringkøbing-Skjern;1. Tarm;C;Det Konservative Folkeparti;Lone Rusberg, Silkeborg;0
Ringkøbing-Skjern;1. Tarm;C;Det Konservative Folkeparti;Flemming Nielsen, Hadsten;0
Ringkøbing-Skjern;1. Tarm;C;Det Konservative Folkeparti;Ulrik Linvald, Ringkøbing-Skjern;24
Ringkøbing-Skjern;1. Tarm;C;Det Konservative Folkeparti;Morten Ballegaard Sørensen, Randers;0
Ringkøbing-Skjern;1. Tarm;C;Det Konservative Folkeparti;Dorthe le Fèvre, Ebeltoft;1
Ringkøbing-Skjern;1. Tarm;C;Det Konservative Folkeparti;Oliver Abildskov, Aarhus;0
Ringkøbing-Skjern;1. Tarm;C;Det Konservative Folkeparti;Claus Sørensen, Hedensted;1
Ringkøbing-Skjern;1. Tarm;C;Det Konservative Folkeparti;Jens Laursen-Schmidt, Struer;0
Ringkøbing-Skjern;1. Tarm;C;Det Konservative Folkeparti;Emilia M. Feldskov, Aarhus C;1
Ringkøbing-Skjern;1. Tarm;C;Det Konservative Folkeparti;René Krongaard, Odder;0
Ringkøbing-Skjern;1. Tarm;C;Det Konservative Folkeparti;Birgitte Majgaard, Galten;0
Ringkøbing-Skjern;1. Tarm;C;Det Konservative Folkeparti;Michael Grove, Viborg;0
Ringkøbing-Skjern;1. Tarm;C;Det Konservative Folkeparti;Peter Askjær, Samsø;1
Ringkøbing-Skjern;1. Tarm;C;Det Konservative Folkeparti;Bjarne Linneberg, Skive;0
Ringkøbing-Skjern;1. Tarm;C;Det Konservative Folkeparti;Kasper Pagh, Horsens;0
Ringkøbing-Skjern;1. Tarm;C;Det Konservative Folkeparti;Emil Karlebjerg, Aarhus N;0
Ringkøbing-Skjern;1. Tarm;C;Det Konservative Folkeparti;Esben Iversen, Rødkærsbro;0
Ringkøbing-Skjern;1. Tarm;C;Det Konservative Folkeparti;Christian Wibe-Marker, Skanderborg;5
Ringkøbing-Skjern;1. Tarm;C;Det Konservative Folkeparti;Lars Jensen, Løsning;1
Ringkøbing-Skjern;1. Tarm;C;Det Konservative Folkeparti;Karl Højhus Jeppesen, Kibæk;1
Ringkøbing-Skjern;1. Tarm;C;Det Konservative Folkeparti;Kenneth J. Grinderslev, Skive;1
Ringkøbing-Skjern;1. Tarm;C;Det Konservative Folkeparti;Kirstine Skjødt, Viborg;0
Ringkøbing-Skjern;1. Tarm;C;Det Konservative Folkeparti;Esben Hedeager, Horsens;1
Ringkøbing-Skjern;1. Tarm;C;Det Konservative Folkeparti;Alice Holst Brask, Djursland;0
Ringkøbing-Skjern;1. Tarm;C;Det Konservative Folkeparti;Torben Krebs, Hadsten;2
Ringkøbing-Skjern;1. Tarm;C;Det Konservative Folkeparti;Knud Schøler, Hinnerup;1
Ringkøbing-Skjern;1. Tarm;D;Nye Borgerlige;Listestemmer;11
Ringkøbing-Skjern;1. Tarm;D;Nye Borgerlige;Jan K. Pedersen, Hemmet;6
Ringkøbing-Skjern;1. Tarm;D;Nye Borgerlige;Jytte Pedersen, Herning;0
Ringkøbing-Skjern;1. Tarm;D;Nye Borgerlige;Jan Skat Riishøj, Østbirk;0
Ringkøbing-Skjern;1. Tarm;D;Nye Borgerlige;Leif Krøyer, Søvind;0
Ringkøbing-Skjern;1. Tarm;D;Nye Borgerlige;René Galsgaard, Holstebro;0
Ringkøbing-Skjern;1. Tarm;F;SF - Socialistisk Folkeparti;Listestemmer;125
Ringkøbing-Skjern;1. Tarm;F;SF - Socialistisk Folkeparti;Jacob Klærke, Horsens;11
Ringkøbing-Skjern;1. Tarm;F;SF - Socialistisk Folkeparti;Susanne Buch, Favrskov;15
Ringkøbing-Skjern;1. Tarm;F;SF - Socialistisk Folkeparti;Jakob Fuglsang Andersen, Aarhus;2
