Kommune;Afstemningsområde;Bogstavbetegnelse;Listenavn;Navn;Stemmetal
Viborg;1. Frederiks;A;Socialdemokratiet;Listestemmer;189
Viborg;1. Frederiks;A;Socialdemokratiet;Anders Kühnau, Aarhus;137
Viborg;1. Frederiks;A;Socialdemokratiet;Else Søjmark, Djursland;4
Viborg;1. Frederiks;A;Socialdemokratiet;Michael Maaløe, Horsens;2
Viborg;1. Frederiks;A;Socialdemokratiet;Christina Kirkegaard, Aarhus;4
Viborg;1. Frederiks;A;Socialdemokratiet;Andreas Tang-Brock, Ry;0
Viborg;1. Frederiks;A;Socialdemokratiet;Iben Sønderup, Aarhus;0
Viborg;1. Frederiks;A;Socialdemokratiet;Lasse Bjørn Møller, Holstebro;2
Viborg;1. Frederiks;A;Socialdemokratiet;Peter Møller Andersen, Aarhus;2
Viborg;1. Frederiks;A;Socialdemokratiet;Ole Bøgh Vinther, Aarhus;0
Viborg;1. Frederiks;A;Socialdemokratiet;Lars Stampe, Holstebro;5
Viborg;1. Frederiks;A;Socialdemokratiet;Michele Offenbach Holm, Randers;1
Viborg;1. Frederiks;A;Socialdemokratiet;Njord Fomsgaard Kvistgaard, Randers C;0
Viborg;1. Frederiks;A;Socialdemokratiet;Nils Borring, Favrskov;0
Viborg;1. Frederiks;A;Socialdemokratiet;Susanne Grove, Skive;1
Viborg;1. Frederiks;A;Socialdemokratiet;Per Møller Jensen, Viborg;97
Viborg;1. Frederiks;A;Socialdemokratiet;Camilla Holt Jones, Viborg;43
Viborg;1. Frederiks;A;Socialdemokratiet;Lone Børlum, Herning;0
Viborg;1. Frederiks;A;Socialdemokratiet;Annette Roed, Silkeborg;0
Viborg;1. Frederiks;A;Socialdemokratiet;Linda Nielsen, Videbæk;0
Viborg;1. Frederiks;A;Socialdemokratiet;Niels Viggo Lynghøj, Struer;1
Viborg;1. Frederiks;A;Socialdemokratiet;Mustafa Arslan, Ikast-Brande;1
Viborg;1. Frederiks;A;Socialdemokratiet;Karoline Bergkvist Søgaard, Djursland;0
Viborg;1. Frederiks;A;Socialdemokratiet;Elvin J. Hansen, Odder;0
Viborg;1. Frederiks;A;Socialdemokratiet;Lilian Højbjerg, Holstebro;2
Viborg;1. Frederiks;A;Socialdemokratiet;Birgit Marie Christensen, Favrskov;0
Viborg;1. Frederiks;A;Socialdemokratiet;Jimmi Elley Nielsen, Snejbjerg;0
Viborg;1. Frederiks;B;Radikale Venstre;Listestemmer;15
Viborg;1. Frederiks;B;Radikale Venstre;Hanne Roed, Aarhus;4
Viborg;1. Frederiks;B;Radikale Venstre;Philip Vivet, Herning Kommune;1
Viborg;1. Frederiks;B;Radikale Venstre;Rasmus Gamst Beltofte, Holstebro Kommune;0
Viborg;1. Frederiks;B;Radikale Venstre;Lone Kjær Hein, Holstebro Kommune;0
Viborg;1. Frederiks;B;Radikale Venstre;Mia Nybo, Favrskov Kommune;2
Viborg;1. Frederiks;B;Radikale Venstre;Mathias Sikora, Aarhus Kommune;0
Viborg;1. Frederiks;B;Radikale Venstre;Thomas Hammer-Jakobsen, Odder Kommune;0
Viborg;1. Frederiks;B;Radikale Venstre;Marianne Tøttrup, Viborg Kommune;9
Viborg;1. Frederiks;B;Radikale Venstre;Søren Mikkelsen, Randers Kommune;0
Viborg;1. Frederiks;B;Radikale Venstre;Claus Pedersen, Ringkøbing-Skjern Kommune;0
Viborg;1. Frederiks;B;Radikale Venstre;Bjarke Jensen, Syddjurs Kommune;1
Viborg;1. Frederiks;B;Radikale Venstre;Steen Jonsson Agger, Aarhus Kommune;0
Viborg;1. Frederiks;B;Radikale Venstre;Rikke Christensen, Horsens Kommune;0
Viborg;1. Frederiks;B;Radikale Venstre;Kasper Humle, Lemvig Kommune;1
Viborg;1. Frederiks;B;Radikale Venstre;Morten Junget, Silkeborg Kommune;0
Viborg;1. Frederiks;B;Radikale Venstre;Niels Voetmann Jepsen, Horsens Kommune;3
Viborg;1. Frederiks;B;Radikale Venstre;Rasmus Bergholdt, Skanderborg Kommune;0
Viborg;1. Frederiks;C;Det Konservative Folkeparti;Listestemmer;73
Viborg;1. Frederiks;C;Det Konservative Folkeparti;Bo Jensen, Ikast-Brande;4
Viborg;1. Frederiks;C;Det Konservative Folkeparti;Purnima Erichsen, Aarhus;7
Viborg;1. Frederiks;C;Det Konservative Folkeparti;Mette Guldberg, Herning;4
Viborg;1. Frederiks;C;Det Konservative Folkeparti;Lau Sørensen, Holstebro;2
Viborg;1. Frederiks;C;Det Konservative Folkeparti;Siff Tang Lassen, Aarhus;3
Viborg;1. Frederiks;C;Det Konservative Folkeparti;Susanne Lund, Aarhus;0
Viborg;1. Frederiks;C;Det Konservative Folkeparti;Malena Møller Mortensen, Viborg;42
Viborg;1. Frederiks;C;Det Konservative Folkeparti;Anders Krojgaard Lund, Horsens;0
Viborg;1. Frederiks;C;Det Konservative Folkeparti;Lone Rusberg, Silkeborg;4
