Kommune;Afstemningsområde;Bogstavbetegnelse;Listenavn;Navn;Stemmetal
Lemvig;1. Lemvig;A;Socialdemokratiet;Listestemmer;254
Lemvig;1. Lemvig;A;Socialdemokratiet;Anders Kühnau, Aarhus;100
Lemvig;1. Lemvig;A;Socialdemokratiet;Else Søjmark, Djursland;3
Lemvig;1. Lemvig;A;Socialdemokratiet;Michael Maaløe, Horsens;0
Lemvig;1. Lemvig;A;Socialdemokratiet;Christina Kirkegaard, Aarhus;1
Lemvig;1. Lemvig;A;Socialdemokratiet;Andreas Tang-Brock, Ry;1
Lemvig;1. Lemvig;A;Socialdemokratiet;Iben Sønderup, Aarhus;2
Lemvig;1. Lemvig;A;Socialdemokratiet;Lasse Bjørn Møller, Holstebro;31
Lemvig;1. Lemvig;A;Socialdemokratiet;Peter Møller Andersen, Aarhus;1
Lemvig;1. Lemvig;A;Socialdemokratiet;Ole Bøgh Vinther, Aarhus;2
Lemvig;1. Lemvig;A;Socialdemokratiet;Lars Stampe, Holstebro;24
Lemvig;1. Lemvig;A;Socialdemokratiet;Michele Offenbach Holm, Randers;1
Lemvig;1. Lemvig;A;Socialdemokratiet;Njord Fomsgaard Kvistgaard, Randers C;0
Lemvig;1. Lemvig;A;Socialdemokratiet;Nils Borring, Favrskov;0
Lemvig;1. Lemvig;A;Socialdemokratiet;Susanne Grove, Skive;1
Lemvig;1. Lemvig;A;Socialdemokratiet;Per Møller Jensen, Viborg;1
Lemvig;1. Lemvig;A;Socialdemokratiet;Camilla Holt Jones, Viborg;0
Lemvig;1. Lemvig;A;Socialdemokratiet;Lone Børlum, Herning;4
Lemvig;1. Lemvig;A;Socialdemokratiet;Annette Roed, Silkeborg;4
Lemvig;1. Lemvig;A;Socialdemokratiet;Linda Nielsen, Videbæk;3
Lemvig;1. Lemvig;A;Socialdemokratiet;Niels Viggo Lynghøj, Struer;119
Lemvig;1. Lemvig;A;Socialdemokratiet;Mustafa Arslan, Ikast-Brande;3
Lemvig;1. Lemvig;A;Socialdemokratiet;Karoline Bergkvist Søgaard, Djursland;0
Lemvig;1. Lemvig;A;Socialdemokratiet;Elvin J. Hansen, Odder;0
Lemvig;1. Lemvig;A;Socialdemokratiet;Lilian Højbjerg, Holstebro;13
Lemvig;1. Lemvig;A;Socialdemokratiet;Birgit Marie Christensen, Favrskov;1
Lemvig;1. Lemvig;A;Socialdemokratiet;Jimmi Elley Nielsen, Snejbjerg;0
Lemvig;1. Lemvig;B;Radikale Venstre;Listestemmer;44
Lemvig;1. Lemvig;B;Radikale Venstre;Hanne Roed, Aarhus;7
Lemvig;1. Lemvig;B;Radikale Venstre;Philip Vivet, Herning Kommune;3
Lemvig;1. Lemvig;B;Radikale Venstre;Rasmus Gamst Beltofte, Holstebro Kommune;11
Lemvig;1. Lemvig;B;Radikale Venstre;Lone Kjær Hein, Holstebro Kommune;8
Lemvig;1. Lemvig;B;Radikale Venstre;Mia Nybo, Favrskov Kommune;2
Lemvig;1. Lemvig;B;Radikale Venstre;Mathias Sikora, Aarhus Kommune;0
Lemvig;1. Lemvig;B;Radikale Venstre;Thomas Hammer-Jakobsen, Odder Kommune;0
Lemvig;1. Lemvig;B;Radikale Venstre;Marianne Tøttrup, Viborg Kommune;1
Lemvig;1. Lemvig;B;Radikale Venstre;Søren Mikkelsen, Randers Kommune;0
Lemvig;1. Lemvig;B;Radikale Venstre;Claus Pedersen, Ringkøbing-Skjern Kommune;1
Lemvig;1. Lemvig;B;Radikale Venstre;Bjarke Jensen, Syddjurs Kommune;0
Lemvig;1. Lemvig;B;Radikale Venstre;Steen Jonsson Agger, Aarhus Kommune;0
Lemvig;1. Lemvig;B;Radikale Venstre;Rikke Christensen, Horsens Kommune;0
Lemvig;1. Lemvig;B;Radikale Venstre;Kasper Humle, Lemvig Kommune;104
Lemvig;1. Lemvig;B;Radikale Venstre;Morten Junget, Silkeborg Kommune;0
Lemvig;1. Lemvig;B;Radikale Venstre;Niels Voetmann Jepsen, Horsens Kommune;0
Lemvig;1. Lemvig;B;Radikale Venstre;Rasmus Bergholdt, Skanderborg Kommune;0
Lemvig;1. Lemvig;C;Det Konservative Folkeparti;Listestemmer;44
Lemvig;1. Lemvig;C;Det Konservative Folkeparti;Bo Jensen, Ikast-Brande;4
Lemvig;1. Lemvig;C;Det Konservative Folkeparti;Purnima Erichsen, Aarhus;8
Lemvig;1. Lemvig;C;Det Konservative Folkeparti;Mette Guldberg, Herning;4
Lemvig;1. Lemvig;C;Det Konservative Folkeparti;Lau Sørensen, Holstebro;7
Lemvig;1. Lemvig;C;Det Konservative Folkeparti;Siff Tang Lassen, Aarhus;2
Lemvig;1. Lemvig;C;Det Konservative Folkeparti;Susanne Lund, Aarhus;2
Lemvig;1. Lemvig;C;Det Konservative Folkeparti;Malena Møller Mortensen, Viborg;6
Lemvig;1. Lemvig;C;Det Konservative Folkeparti;Anders Krojgaard Lund, Horsens;1
Lemvig;1. Lemvig;C;Det Konservative Folkeparti;Lone Rusberg, Silkeborg;0
Lemvig;1. Lemvig;C;Det Konservative Folkeparti;Flemming Nielsen, Hadsten;0
Lemvig;1. Lemvig;C;Det Konservative Folkeparti;Ulrik Linvald, Ringkøbing-Skjern;0
Lemvig;1. Lemvig;C;Det Konservative Folkeparti;Morten Ballegaard Sørensen, Randers;0
Lemvig;1. Lemvig;C;Det Konservative Folkeparti;Dorthe le Fèvre, Ebeltoft;2
Lemvig;1. Lemvig;C;Det Konservative Folkeparti;Oliver Abildskov, Aarhus;3
Lemvig;1. Lemvig;C;Det Konservative Folkeparti;Claus Sørensen, Hedensted;0
Lemvig;1. Lemvig;C;Det Konservative Folkeparti;Jens Laursen-Schmidt, Struer;11
Lemvig;1. Lemvig;C;Det Konservative Folkeparti;Emilia M. Feldskov, Aarhus C;0
Lemvig;1. Lemvig;C;Det Konservative Folkeparti;René Krongaard, Odder;0
Lemvig;1. Lemvig;C;Det Konservative Folkeparti;Birgitte Majgaard, Galten;0
Lemvig;1. Lemvig;C;Det Konservative Folkeparti;Michael Grove, Viborg;0
Lemvig;1. Lemvig;C;Det Konservative Folkeparti;Peter Askjær, Samsø;0
Lemvig;1. Lemvig;C;Det Konservative Folkeparti;Bjarne Linneberg, Skive;0
Lemvig;1. Lemvig;C;Det Konservative Folkeparti;Kasper Pagh, Horsens;1
Lemvig;1. Lemvig;C;Det Konservative Folkeparti;Emil Karlebjerg, Aarhus N;0
Lemvig;1. Lemvig;C;Det Konservative Folkeparti;Esben Iversen, Rødkærsbro;0
Lemvig;1. Lemvig;C;Det Konservative Folkeparti;Christian Wibe-Marker, Skanderborg;2
Lemvig;1. Lemvig;C;Det Konservative Folkeparti;Lars Jensen, Løsning;1
Lemvig;1. Lemvig;C;Det Konservative Folkeparti;Karl Højhus Jeppesen, Kibæk;0
Lemvig;1. Lemvig;C;Det Konservative Folkeparti;Kenneth J. Grinderslev, Skive;0
Lemvig;1. Lemvig;C;Det Konservative Folkeparti;Kirstine Skjødt, Viborg;1
Lemvig;1. Lemvig;C;Det Konservative Folkeparti;Esben Hedeager, Horsens;0
Lemvig;1. Lemvig;C;Det Konservative Folkeparti;Alice Holst Brask, Djursland;0
Lemvig;1. Lemvig;C;Det Konservative Folkeparti;Torben Krebs, Hadsten;0
Lemvig;1. Lemvig;C;Det Konservative Folkeparti;Knud Schøler, Hinnerup;0
Lemvig;1. Lemvig;D;Nye Borgerlige;Listestemmer;6
Lemvig;1. Lemvig;D;Nye Borgerlige;Jan K. Pedersen, Hemmet;0
Lemvig;1. Lemvig;D;Nye Borgerlige;Jytte Pedersen, Herning;0
Lemvig;1. Lemvig;D;Nye Borgerlige;Jan Skat Riishøj, Østbirk;0
Lemvig;1. Lemvig;D;Nye Borgerlige;Leif Krøyer, Søvind;0
Lemvig;1. Lemvig;D;Nye Borgerlige;René Galsgaard, Holstebro;0
Lemvig;1. Lemvig;F;SF - Socialistisk Folkeparti;Listestemmer;108
Lemvig;1. Lemvig;F;SF - Socialistisk Folkeparti;Jacob Klærke, Horsens;5
Lemvig;1. Lemvig;F;SF - Socialistisk Folkeparti;Susanne Buch, Favrskov;240
Lemvig;1. Lemvig;F;SF - Socialistisk Folkeparti;Jakob Fuglsang Andersen, Aarhus;5
Lemvig;1. Lemvig;F;SF - Socialistisk Folkeparti;Naja Kallesøe, Silkeborg;1
Lemvig;1. Lemvig;F;SF - Socialistisk Folkeparti;Søren Norlander, Randers;1
Lemvig;1. Lemvig;F;SF - Socialistisk Folkeparti;Peter Nowack, Herning;4
Lemvig;1. Lemvig;F;SF - Socialistisk Folkeparti;Rasmus T. Mortensen, Aarhus;0
Lemvig;1. Lemvig;F;SF - Socialistisk Folkeparti;Bente Strager, Skanderborg;1
Lemvig;1. Lemvig;F;SF - Socialistisk Folkeparti;Kasper Venning, Viborg;0
Lemvig;1. Lemvig;F;SF - Socialistisk Folkeparti;Adnan Nikontovic, Horsens;2
Lemvig;1. Lemvig;F;SF - Socialistisk Folkeparti;Ulrik Rasmussen, Syddjurs Kommune;0
Lemvig;1. Lemvig;F;SF - Socialistisk Folkeparti;Kasper Vindbjerg, Norddjurs;0
Lemvig;1. Lemvig;F;SF - Socialistisk Folkeparti;Ronny Roy Nielsen, Hedensted Kommune;0
Lemvig;1. Lemvig;F;SF - Socialistisk Folkeparti;Mogens Bedsted, Odder;0
Lemvig;1. Lemvig;F;SF - Socialistisk Folkeparti;Aksel Munch Søndergaard, Aarhus V;0
Lemvig;1. Lemvig;F;SF - Socialistisk Folkeparti;Steffen Søgaard, Randers;0
Lemvig;1. Lemvig;F;SF - Socialistisk Folkeparti;Carina Sarkkinen Jacobsen, Hedensted;2
Lemvig;1. Lemvig;F;SF - Socialistisk Folkeparti;Martin Vestergaard, Christiansbjerg;0
Lemvig;1. Lemvig;F;SF - Socialistisk Folkeparti;Jytte Søgård Mikkelsen, Herning;2
Lemvig;1. Lemvig;F;SF - Socialistisk Folkeparti;Sander Jensen, Aarhus;0
Lemvig;1. Lemvig;F;SF - Socialistisk Folkeparti;Thue Grum-Schwensen, Skive;2
Lemvig;1. Lemvig;I;Liberal Alliance;Listestemmer;42
Lemvig;1. Lemvig;I;Liberal Alliance;Helle Jensen, Viborg;3
Lemvig;1. Lemvig;I;Liberal Alliance;Anders Paabøl, Aarhus;0
Lemvig;1. Lemvig;I;Liberal Alliance;Jan Beck-Nielsen, Silkeborg;2
Lemvig;1. Lemvig;I;Liberal Alliance;Lene Foged, Stoholm;0
Lemvig;1. Lemvig;I;Liberal Alliance;Thorbjørn Jacobsen, Struer;14
Lemvig;1. Lemvig;I;Liberal Alliance;Hans Bak, Holstebro;3
Lemvig;1. Lemvig;I;Liberal Alliance;Lisa Castro Jensen, Struer;4
Lemvig;1. Lemvig;I;Liberal Alliance;Kenneth Storm, Aulum;1
Lemvig;1. Lemvig;I;Liberal Alliance;Søren Møller Christensen, Dejbjerg;0
Lemvig;1. Lemvig;I;Liberal Alliance;Henrik Christiansen, Brande;0
Lemvig;1. Lemvig;I;Liberal Alliance;Simon Buus Olsen, Favrskov;0
Lemvig;1. Lemvig;I;Liberal Alliance;Sebastian Halkjær-Grauert, Norddjurs;0
Lemvig;1. Lemvig;I;Liberal Alliance;Arne V. Andersen, Ringkøbing;0
Lemvig;1. Lemvig;I;Liberal Alliance;Steffen Jespersen, Horsens;0
Lemvig;1. Lemvig;I;Liberal Alliance;Tobias Daugaard, Løsning;0
Lemvig;1. Lemvig;I;Liberal Alliance;Peter Malbæk, Syddjurs;0
Lemvig;1. Lemvig;I;Liberal Alliance;Charlotte Mönniche, Skanderborg;0
Lemvig;1. Lemvig;K;Kristendemokraterne;Listestemmer;3
Lemvig;1. Lemvig;K;Kristendemokraterne;Jens Erik T. Damgaard, Ringkøbing;36
Lemvig;1. Lemvig;K;Kristendemokraterne;Birgit Jakobsen, Hedensted;2
Lemvig;1. Lemvig;K;Kristendemokraterne;Karlo Brondbjerg, Herning;1
Lemvig;1. Lemvig;K;Kristendemokraterne;Jensa Ottosdóttir, Randers;0
Lemvig;1. Lemvig;K;Kristendemokraterne;Palle B. Rosenkilde, Aarhus;0
Lemvig;1. Lemvig;K;Kristendemokraterne;Brian Christensen, Lemvig;13
Lemvig;1. Lemvig;K;Kristendemokraterne;Nils-Erik Thorborg Mulvad, Randers;0
Lemvig;1. Lemvig;K;Kristendemokraterne;Henning B. Mikkelsen, Lemvig;15
Lemvig;1. Lemvig;K;Kristendemokraterne;Simon Overby Kristensen, Horsens;0
Lemvig;1. Lemvig;K;Kristendemokraterne;Brian T. Andersen, Herning;0
Lemvig;1. Lemvig;K;Kristendemokraterne;Sven-Erik Jørgensen, Hinnerup;0
Lemvig;1. Lemvig;K;Kristendemokraterne;Inge Jensen, Ringkøbing-Skjern;0
Lemvig;1. Lemvig;M;Moderaterne;Listestemmer;9
Lemvig;1. Lemvig;M;Moderaterne;Sten Larsen;1
Lemvig;1. Lemvig;M;Moderaterne;Søren Vanting;0
Lemvig;1. Lemvig;M;Moderaterne;Lene Bach Nørgaard;0
Lemvig;1. Lemvig;M;Moderaterne;Henrik Rejnholt Andersen;0
Lemvig;1. Lemvig;M;Moderaterne;Jeppe von Berg;0
Lemvig;1. Lemvig;M;Moderaterne;Poul Holm Christensen;0
Lemvig;1. Lemvig;M;Moderaterne;Søren Boje Arvidsen;0
