Kommune;Afstemningsområde;Bogstavbetegnelse;Listenavn;Navn;Stemmetal
Herning;1. Herning;A;Socialdemokratiet;Listestemmer;897
Herning;1. Herning;A;Socialdemokratiet;Anders Kühnau, Aarhus;605
Herning;1. Herning;A;Socialdemokratiet;Else Søjmark, Djursland;19
Herning;1. Herning;A;Socialdemokratiet;Michael Maaløe, Horsens;15
Herning;1. Herning;A;Socialdemokratiet;Christina Kirkegaard, Aarhus;26
Herning;1. Herning;A;Socialdemokratiet;Andreas Tang-Brock, Ry;10
Herning;1. Herning;A;Socialdemokratiet;Iben Sønderup, Aarhus;11
Herning;1. Herning;A;Socialdemokratiet;Lasse Bjørn Møller, Holstebro;14
Herning;1. Herning;A;Socialdemokratiet;Peter Møller Andersen, Aarhus;1
Herning;1. Herning;A;Socialdemokratiet;Ole Bøgh Vinther, Aarhus;2
Herning;1. Herning;A;Socialdemokratiet;Lars Stampe, Holstebro;14
Herning;1. Herning;A;Socialdemokratiet;Michele Offenbach Holm, Randers;14
Herning;1. Herning;A;Socialdemokratiet;Njord Fomsgaard Kvistgaard, Randers C;0
Herning;1. Herning;A;Socialdemokratiet;Nils Borring, Favrskov;4
Herning;1. Herning;A;Socialdemokratiet;Susanne Grove, Skive;8
Herning;1. Herning;A;Socialdemokratiet;Per Møller Jensen, Viborg;6
Herning;1. Herning;A;Socialdemokratiet;Camilla Holt Jones, Viborg;11
Herning;1. Herning;A;Socialdemokratiet;Lone Børlum, Herning;582
Herning;1. Herning;A;Socialdemokratiet;Annette Roed, Silkeborg;5
Herning;1. Herning;A;Socialdemokratiet;Linda Nielsen, Videbæk;18
Herning;1. Herning;A;Socialdemokratiet;Niels Viggo Lynghøj, Struer;10
Herning;1. Herning;A;Socialdemokratiet;Mustafa Arslan, Ikast-Brande;159
Herning;1. Herning;A;Socialdemokratiet;Karoline Bergkvist Søgaard, Djursland;5
Herning;1. Herning;A;Socialdemokratiet;Elvin J. Hansen, Odder;0
Herning;1. Herning;A;Socialdemokratiet;Lilian Højbjerg, Holstebro;8
Herning;1. Herning;A;Socialdemokratiet;Birgit Marie Christensen, Favrskov;3
Herning;1. Herning;A;Socialdemokratiet;Jimmi Elley Nielsen, Snejbjerg;20
Herning;1. Herning;B;Radikale Venstre;Listestemmer;260
Herning;1. Herning;B;Radikale Venstre;Hanne Roed, Aarhus;13
Herning;1. Herning;B;Radikale Venstre;Philip Vivet, Herning Kommune;396
Herning;1. Herning;B;Radikale Venstre;Rasmus Gamst Beltofte, Holstebro Kommune;7
Herning;1. Herning;B;Radikale Venstre;Lone Kjær Hein, Holstebro Kommune;18
Herning;1. Herning;B;Radikale Venstre;Mia Nybo, Favrskov Kommune;13
Herning;1. Herning;B;Radikale Venstre;Mathias Sikora, Aarhus Kommune;3
Herning;1. Herning;B;Radikale Venstre;Thomas Hammer-Jakobsen, Odder Kommune;3
Herning;1. Herning;B;Radikale Venstre;Marianne Tøttrup, Viborg Kommune;8
Herning;1. Herning;B;Radikale Venstre;Søren Mikkelsen, Randers Kommune;5
Herning;1. Herning;B;Radikale Venstre;Claus Pedersen, Ringkøbing-Skjern Kommune;2
Herning;1. Herning;B;Radikale Venstre;Bjarke Jensen, Syddjurs Kommune;1
Herning;1. Herning;B;Radikale Venstre;Steen Jonsson Agger, Aarhus Kommune;0
Herning;1. Herning;B;Radikale Venstre;Rikke Christensen, Horsens Kommune;0
Herning;1. Herning;B;Radikale Venstre;Kasper Humle, Lemvig Kommune;2
