Kommune;Afstemningsområde;Bogstavbetegnelse;Listenavn;Navn;Stemmetal
Ikast-Brande;1. Bording;A;Socialdemokratiet;Listestemmer;164
Ikast-Brande;1. Bording;A;Socialdemokratiet;Anders Kühnau, Aarhus;87
Ikast-Brande;1. Bording;A;Socialdemokratiet;Else Søjmark, Djursland;2
Ikast-Brande;1. Bording;A;Socialdemokratiet;Michael Maaløe, Horsens;0
Ikast-Brande;1. Bording;A;Socialdemokratiet;Christina Kirkegaard, Aarhus;4
Ikast-Brande;1. Bording;A;Socialdemokratiet;Andreas Tang-Brock, Ry;2
Ikast-Brande;1. Bording;A;Socialdemokratiet;Iben Sønderup, Aarhus;2
Ikast-Brande;1. Bording;A;Socialdemokratiet;Lasse Bjørn Møller, Holstebro;2
Ikast-Brande;1. Bording;A;Socialdemokratiet;Peter Møller Andersen, Aarhus;0
Ikast-Brande;1. Bording;A;Socialdemokratiet;Ole Bøgh Vinther, Aarhus;0
Ikast-Brande;1. Bording;A;Socialdemokratiet;Lars Stampe, Holstebro;2
Ikast-Brande;1. Bording;A;Socialdemokratiet;Michele Offenbach Holm, Randers;1
Ikast-Brande;1. Bording;A;Socialdemokratiet;Njord Fomsgaard Kvistgaard, Randers C;2
Ikast-Brande;1. Bording;A;Socialdemokratiet;Nils Borring, Favrskov;0
Ikast-Brande;1. Bording;A;Socialdemokratiet;Susanne Grove, Skive;0
Ikast-Brande;1. Bording;A;Socialdemokratiet;Per Møller Jensen, Viborg;1
Ikast-Brande;1. Bording;A;Socialdemokratiet;Camilla Holt Jones, Viborg;1
Ikast-Brande;1. Bording;A;Socialdemokratiet;Lone Børlum, Herning;10
Ikast-Brande;1. Bording;A;Socialdemokratiet;Annette Roed, Silkeborg;9
Ikast-Brande;1. Bording;A;Socialdemokratiet;Linda Nielsen, Videbæk;1
Ikast-Brande;1. Bording;A;Socialdemokratiet;Niels Viggo Lynghøj, Struer;0
Ikast-Brande;1. Bording;A;Socialdemokratiet;Mustafa Arslan, Ikast-Brande;56
Ikast-Brande;1. Bording;A;Socialdemokratiet;Karoline Bergkvist Søgaard, Djursland;0
Ikast-Brande;1. Bording;A;Socialdemokratiet;Elvin J. Hansen, Odder;0
Ikast-Brande;1. Bording;A;Socialdemokratiet;Lilian Højbjerg, Holstebro;1
Ikast-Brande;1. Bording;A;Socialdemokratiet;Birgit Marie Christensen, Favrskov;0
Ikast-Brande;1. Bording;A;Socialdemokratiet;Jimmi Elley Nielsen, Snejbjerg;1
Ikast-Brande;1. Bording;B;Radikale Venstre;Listestemmer;8
Ikast-Brande;1. Bording;B;Radikale Venstre;Hanne Roed, Aarhus;4
Ikast-Brande;1. Bording;B;Radikale Venstre;Philip Vivet, Herning Kommune;2
Ikast-Brande;1. Bording;B;Radikale Venstre;Rasmus Gamst Beltofte, Holstebro Kommune;0
Ikast-Brande;1. Bording;B;Radikale Venstre;Lone Kjær Hein, Holstebro Kommune;2
Ikast-Brande;1. Bording;B;Radikale Venstre;Mia Nybo, Favrskov Kommune;1
Ikast-Brande;1. Bording;B;Radikale Venstre;Mathias Sikora, Aarhus Kommune;0
Ikast-Brande;1. Bording;B;Radikale Venstre;Thomas Hammer-Jakobsen, Odder Kommune;0
Ikast-Brande;1. Bording;B;Radikale Venstre;Marianne Tøttrup, Viborg Kommune;0
Ikast-Brande;1. Bording;B;Radikale Venstre;Søren Mikkelsen, Randers Kommune;0
Ikast-Brande;1. Bording;B;Radikale Venstre;Claus Pedersen, Ringkøbing-Skjern Kommune;2
Ikast-Brande;1. Bording;B;Radikale Venstre;Bjarke Jensen, Syddjurs Kommune;0
Ikast-Brande;1. Bording;B;Radikale Venstre;Steen Jonsson Agger, Aarhus Kommune;0
Ikast-Brande;1. Bording;B;Radikale Venstre;Rikke Christensen, Horsens Kommune;0
Ikast-Brande;1. Bording;B;Radikale Venstre;Kasper Humle, Lemvig Kommune;0
Ikast-Brande;1. Bording;B;Radikale Venstre;Morten Junget, Silkeborg Kommune;0
Ikast-Brande;1. Bording;B;Radikale Venstre;Niels Voetmann Jepsen, Horsens Kommune;0
Ikast-Brande;1. Bording;B;Radikale Venstre;Rasmus Bergholdt, Skanderborg Kommune;0
Ikast-Brande;1. Bording;C;Det Konservative Folkeparti;Listestemmer;42
Ikast-Brande;1. Bording;C;Det Konservative Folkeparti;Bo Jensen, Ikast-Brande;129
Ikast-Brande;1. Bording;C;Det Konservative Folkeparti;Purnima Erichsen, Aarhus;4
Ikast-Brande;1. Bording;C;Det Konservative Folkeparti;Mette Guldberg, Herning;5
Ikast-Brande;1. Bording;C;Det Konservative Folkeparti;Lau Sørensen, Holstebro;0
Ikast-Brande;1. Bording;C;Det Konservative Folkeparti;Siff Tang Lassen, Aarhus;6
Ikast-Brande;1. Bording;C;Det Konservative Folkeparti;Susanne Lund, Aarhus;0
Ikast-Brande;1. Bording;C;Det Konservative Folkeparti;Malena Møller Mortensen, Viborg;4
Ikast-Brande;1. Bording;C;Det Konservative Folkeparti;Anders Krojgaard Lund, Horsens;1
