Kommune;Afstemningsområde;Bogstavbetegnelse;Listenavn;Navn;Stemmetal
Skanderborg;1. Ejer Bavnehøj;A;Socialdemokratiet;Listestemmer;170
Skanderborg;1. Ejer Bavnehøj;A;Socialdemokratiet;Anders Kühnau, Aarhus;80
Skanderborg;1. Ejer Bavnehøj;A;Socialdemokratiet;Else Søjmark, Djursland;2
Skanderborg;1. Ejer Bavnehøj;A;Socialdemokratiet;Michael Maaløe, Horsens;8
Skanderborg;1. Ejer Bavnehøj;A;Socialdemokratiet;Christina Kirkegaard, Aarhus;5
Skanderborg;1. Ejer Bavnehøj;A;Socialdemokratiet;Andreas Tang-Brock, Ry;33
Skanderborg;1. Ejer Bavnehøj;A;Socialdemokratiet;Iben Sønderup, Aarhus;5
Skanderborg;1. Ejer Bavnehøj;A;Socialdemokratiet;Lasse Bjørn Møller, Holstebro;0
Skanderborg;1. Ejer Bavnehøj;A;Socialdemokratiet;Peter Møller Andersen, Aarhus;0
Skanderborg;1. Ejer Bavnehøj;A;Socialdemokratiet;Ole Bøgh Vinther, Aarhus;1
Skanderborg;1. Ejer Bavnehøj;A;Socialdemokratiet;Lars Stampe, Holstebro;1
Skanderborg;1. Ejer Bavnehøj;A;Socialdemokratiet;Michele Offenbach Holm, Randers;4
Skanderborg;1. Ejer Bavnehøj;A;Socialdemokratiet;Njord Fomsgaard Kvistgaard, Randers C;0
Skanderborg;1. Ejer Bavnehøj;A;Socialdemokratiet;Nils Borring, Favrskov;2
Skanderborg;1. Ejer Bavnehøj;A;Socialdemokratiet;Susanne Grove, Skive;2
Skanderborg;1. Ejer Bavnehøj;A;Socialdemokratiet;Per Møller Jensen, Viborg;2
Skanderborg;1. Ejer Bavnehøj;A;Socialdemokratiet;Camilla Holt Jones, Viborg;1
Skanderborg;1. Ejer Bavnehøj;A;Socialdemokratiet;Lone Børlum, Herning;1
Skanderborg;1. Ejer Bavnehøj;A;Socialdemokratiet;Annette Roed, Silkeborg;0
Skanderborg;1. Ejer Bavnehøj;A;Socialdemokratiet;Linda Nielsen, Videbæk;0
Skanderborg;1. Ejer Bavnehøj;A;Socialdemokratiet;Niels Viggo Lynghøj, Struer;2
Skanderborg;1. Ejer Bavnehøj;A;Socialdemokratiet;Mustafa Arslan, Ikast-Brande;1
Skanderborg;1. Ejer Bavnehøj;A;Socialdemokratiet;Karoline Bergkvist Søgaard, Djursland;0
Skanderborg;1. Ejer Bavnehøj;A;Socialdemokratiet;Elvin J. Hansen, Odder;3
Skanderborg;1. Ejer Bavnehøj;A;Socialdemokratiet;Lilian Højbjerg, Holstebro;0
Skanderborg;1. Ejer Bavnehøj;A;Socialdemokratiet;Birgit Marie Christensen, Favrskov;1
Skanderborg;1. Ejer Bavnehøj;A;Socialdemokratiet;Jimmi Elley Nielsen, Snejbjerg;0
Skanderborg;1. Ejer Bavnehøj;B;Radikale Venstre;Listestemmer;32
Skanderborg;1. Ejer Bavnehøj;B;Radikale Venstre;Hanne Roed, Aarhus;9
Skanderborg;1. Ejer Bavnehøj;B;Radikale Venstre;Philip Vivet, Herning Kommune;2
Skanderborg;1. Ejer Bavnehøj;B;Radikale Venstre;Rasmus Gamst Beltofte, Holstebro Kommune;0
Skanderborg;1. Ejer Bavnehøj;B;Radikale Venstre;Lone Kjær Hein, Holstebro Kommune;1
Skanderborg;1. Ejer Bavnehøj;B;Radikale Venstre;Mia Nybo, Favrskov Kommune;0
Skanderborg;1. Ejer Bavnehøj;B;Radikale Venstre;Mathias Sikora, Aarhus Kommune;1
Skanderborg;1. Ejer Bavnehøj;B;Radikale Venstre;Thomas Hammer-Jakobsen, Odder Kommune;0
Skanderborg;1. Ejer Bavnehøj;B;Radikale Venstre;Marianne Tøttrup, Viborg Kommune;1
Skanderborg;1. Ejer Bavnehøj;B;Radikale Venstre;Søren Mikkelsen, Randers Kommune;0
Skanderborg;1. Ejer Bavnehøj;B;Radikale Venstre;Claus Pedersen, Ringkøbing-Skjern Kommune;1
Skanderborg;1. Ejer Bavnehøj;B;Radikale Venstre;Bjarke Jensen, Syddjurs Kommune;0
Skanderborg;1. Ejer Bavnehøj;B;Radikale Venstre;Steen Jonsson Agger, Aarhus Kommune;0
Skanderborg;1. Ejer Bavnehøj;B;Radikale Venstre;Rikke Christensen, Horsens Kommune;0
Skanderborg;1. Ejer Bavnehøj;B;Radikale Venstre;Kasper Humle, Lemvig Kommune;0
Skanderborg;1. Ejer Bavnehøj;B;Radikale Venstre;Morten Junget, Silkeborg Kommune;0
Skanderborg;1. Ejer Bavnehøj;B;Radikale Venstre;Niels Voetmann Jepsen, Horsens Kommune;0
Skanderborg;1. Ejer Bavnehøj;B;Radikale Venstre;Rasmus Bergholdt, Skanderborg Kommune;7
Skanderborg;1. Ejer Bavnehøj;C;Det Konservative Folkeparti;Listestemmer;38
Skanderborg;1. Ejer Bavnehøj;C;Det Konservative Folkeparti;Bo Jensen, Ikast-Brande;0
Skanderborg;1. Ejer Bavnehøj;C;Det Konservative Folkeparti;Purnima Erichsen, Aarhus;9
Skanderborg;1. Ejer Bavnehøj;C;Det Konservative Folkeparti;Mette Guldberg, Herning;0
Skanderborg;1. Ejer Bavnehøj;C;Det Konservative Folkeparti;Lau Sørensen, Holstebro;0
Skanderborg;1. Ejer Bavnehøj;C;Det Konservative Folkeparti;Siff Tang Lassen, Aarhus;3
Skanderborg;1. Ejer Bavnehøj;C;Det Konservative Folkeparti;Susanne Lund, Aarhus;1
Skanderborg;1. Ejer Bavnehøj;C;Det Konservative Folkeparti;Malena Møller Mortensen, Viborg;4
Skanderborg;1. Ejer Bavnehøj;C;Det Konservative Folkeparti;Anders Krojgaard Lund, Horsens;0
Skanderborg;1. Ejer Bavnehøj;C;Det Konservative Folkeparti;Lone Rusberg, Silkeborg;3
Skanderborg;1. Ejer Bavnehøj;C;Det Konservative Folkeparti;Flemming Nielsen, Hadsten;0
Skanderborg;1. Ejer Bavnehøj;C;Det Konservative Folkeparti;Ulrik Linvald, Ringkøbing-Skjern;0
Skanderborg;1. Ejer Bavnehøj;C;Det Konservative Folkeparti;Morten Ballegaard Sørensen, Randers;0
Skanderborg;1. Ejer Bavnehøj;C;Det Konservative Folkeparti;Dorthe le Fèvre, Ebeltoft;1
Skanderborg;1. Ejer Bavnehøj;C;Det Konservative Folkeparti;Oliver Abildskov, Aarhus;3
Skanderborg;1. Ejer Bavnehøj;C;Det Konservative Folkeparti;Claus Sørensen, Hedensted;0
Skanderborg;1. Ejer Bavnehøj;C;Det Konservative Folkeparti;Jens Laursen-Schmidt, Struer;0
Skanderborg;1. Ejer Bavnehøj;C;Det Konservative Folkeparti;Emilia M. Feldskov, Aarhus C;0
Skanderborg;1. Ejer Bavnehøj;C;Det Konservative Folkeparti;René Krongaard, Odder;2
Skanderborg;1. Ejer Bavnehøj;C;Det Konservative Folkeparti;Birgitte Majgaard, Galten;2
Skanderborg;1. Ejer Bavnehøj;C;Det Konservative Folkeparti;Michael Grove, Viborg;1
Skanderborg;1. Ejer Bavnehøj;C;Det Konservative Folkeparti;Peter Askjær, Samsø;2
Skanderborg;1. Ejer Bavnehøj;C;Det Konservative Folkeparti;Bjarne Linneberg, Skive;0
Skanderborg;1. Ejer Bavnehøj;C;Det Konservative Folkeparti;Kasper Pagh, Horsens;0
Skanderborg;1. Ejer Bavnehøj;C;Det Konservative Folkeparti;Emil Karlebjerg, Aarhus N;0
Skanderborg;1. Ejer Bavnehøj;C;Det Konservative Folkeparti;Esben Iversen, Rødkærsbro;0
Skanderborg;1. Ejer Bavnehøj;C;Det Konservative Folkeparti;Christian Wibe-Marker, Skanderborg;24
Skanderborg;1. Ejer Bavnehøj;C;Det Konservative Folkeparti;Lars Jensen, Løsning;0
Skanderborg;1. Ejer Bavnehøj;C;Det Konservative Folkeparti;Karl Højhus Jeppesen, Kibæk;0
Skanderborg;1. Ejer Bavnehøj;C;Det Konservative Folkeparti;Kenneth J. Grinderslev, Skive;0
Skanderborg;1. Ejer Bavnehøj;C;Det Konservative Folkeparti;Kirstine Skjødt, Viborg;0
Skanderborg;1. Ejer Bavnehøj;C;Det Konservative Folkeparti;Esben Hedeager, Horsens;0
