Kommune;Afstemningsområde;Bogstavbetegnelse;Listenavn;Navn;Stemmetal
Norddjurs;1. Kulturhuset Pavillonen;A;Socialdemokratiet;Listestemmer;414
Norddjurs;1. Kulturhuset Pavillonen;A;Socialdemokratiet;Anders Kühnau, Aarhus;98
Norddjurs;1. Kulturhuset Pavillonen;A;Socialdemokratiet;Else Søjmark, Djursland;738
Norddjurs;1. Kulturhuset Pavillonen;A;Socialdemokratiet;Michael Maaløe, Horsens;5
Norddjurs;1. Kulturhuset Pavillonen;A;Socialdemokratiet;Christina Kirkegaard, Aarhus;14
Norddjurs;1. Kulturhuset Pavillonen;A;Socialdemokratiet;Andreas Tang-Brock, Ry;2
Norddjurs;1. Kulturhuset Pavillonen;A;Socialdemokratiet;Iben Sønderup, Aarhus;6
Norddjurs;1. Kulturhuset Pavillonen;A;Socialdemokratiet;Lasse Bjørn Møller, Holstebro;3
Norddjurs;1. Kulturhuset Pavillonen;A;Socialdemokratiet;Peter Møller Andersen, Aarhus;6
Norddjurs;1. Kulturhuset Pavillonen;A;Socialdemokratiet;Ole Bøgh Vinther, Aarhus;2
Norddjurs;1. Kulturhuset Pavillonen;A;Socialdemokratiet;Lars Stampe, Holstebro;4
Norddjurs;1. Kulturhuset Pavillonen;A;Socialdemokratiet;Michele Offenbach Holm, Randers;2
Norddjurs;1. Kulturhuset Pavillonen;A;Socialdemokratiet;Njord Fomsgaard Kvistgaard, Randers C;0
Norddjurs;1. Kulturhuset Pavillonen;A;Socialdemokratiet;Nils Borring, Favrskov;4
Norddjurs;1. Kulturhuset Pavillonen;A;Socialdemokratiet;Susanne Grove, Skive;2
Norddjurs;1. Kulturhuset Pavillonen;A;Socialdemokratiet;Per Møller Jensen, Viborg;4
Norddjurs;1. Kulturhuset Pavillonen;A;Socialdemokratiet;Camilla Holt Jones, Viborg;0
Norddjurs;1. Kulturhuset Pavillonen;A;Socialdemokratiet;Lone Børlum, Herning;1
Norddjurs;1. Kulturhuset Pavillonen;A;Socialdemokratiet;Annette Roed, Silkeborg;4
Norddjurs;1. Kulturhuset Pavillonen;A;Socialdemokratiet;Linda Nielsen, Videbæk;2
Norddjurs;1. Kulturhuset Pavillonen;A;Socialdemokratiet;Niels Viggo Lynghøj, Struer;5
Norddjurs;1. Kulturhuset Pavillonen;A;Socialdemokratiet;Mustafa Arslan, Ikast-Brande;0
Norddjurs;1. Kulturhuset Pavillonen;A;Socialdemokratiet;Karoline Bergkvist Søgaard, Djursland;541
Norddjurs;1. Kulturhuset Pavillonen;A;Socialdemokratiet;Elvin J. Hansen, Odder;1
Norddjurs;1. Kulturhuset Pavillonen;A;Socialdemokratiet;Lilian Højbjerg, Holstebro;3
Norddjurs;1. Kulturhuset Pavillonen;A;Socialdemokratiet;Birgit Marie Christensen, Favrskov;0
Norddjurs;1. Kulturhuset Pavillonen;A;Socialdemokratiet;Jimmi Elley Nielsen, Snejbjerg;1
Norddjurs;1. Kulturhuset Pavillonen;B;Radikale Venstre;Listestemmer;24
Norddjurs;1. Kulturhuset Pavillonen;B;Radikale Venstre;Hanne Roed, Aarhus;15
Norddjurs;1. Kulturhuset Pavillonen;B;Radikale Venstre;Philip Vivet, Herning Kommune;3
Norddjurs;1. Kulturhuset Pavillonen;B;Radikale Venstre;Rasmus Gamst Beltofte, Holstebro Kommune;1
Norddjurs;1. Kulturhuset Pavillonen;B;Radikale Venstre;Lone Kjær Hein, Holstebro Kommune;1
Norddjurs;1. Kulturhuset Pavillonen;B;Radikale Venstre;Mia Nybo, Favrskov Kommune;2
Norddjurs;1. Kulturhuset Pavillonen;B;Radikale Venstre;Mathias Sikora, Aarhus Kommune;1
Norddjurs;1. Kulturhuset Pavillonen;B;Radikale Venstre;Thomas Hammer-Jakobsen, Odder Kommune;0
Norddjurs;1. Kulturhuset Pavillonen;B;Radikale Venstre;Marianne Tøttrup, Viborg Kommune;1
Norddjurs;1. Kulturhuset Pavillonen;B;Radikale Venstre;Søren Mikkelsen, Randers Kommune;1
Norddjurs;1. Kulturhuset Pavillonen;B;Radikale Venstre;Claus Pedersen, Ringkøbing-Skjern Kommune;0
Norddjurs;1. Kulturhuset Pavillonen;B;Radikale Venstre;Bjarke Jensen, Syddjurs Kommune;4
