Afstemningsområde;Bogstavbetegnelse;Listenavn;Navn;Stemmetal
1. Tarm;A;Socialdemokratiet;Listestemmer;79
1. Tarm;A;Socialdemokratiet;Jens Jensen;121
1. Tarm;A;Socialdemokratiet;Irene Lund Pedersen;20
1. Tarm;A;Socialdemokratiet;Egon Henriksen;5
1. Tarm;A;Socialdemokratiet;Linda Nielsen;18
1. Tarm;A;Socialdemokratiet;Michael Vejen;6
1. Tarm;A;Socialdemokratiet;Karina Overby;3
1. Tarm;A;Socialdemokratiet;Helena Rasmussen;13
1. Tarm;A;Socialdemokratiet;Romante Karbauskiene;2
1. Tarm;A;Socialdemokratiet;Ane Marie Søborg;6
1. Tarm;A;Socialdemokratiet;Abdul Karim Ahmad;2
1. Tarm;A;Socialdemokratiet;Mogens Nielsen;2
1. Tarm;A;Socialdemokratiet;Louise Høgild Kristensen;5
1. Tarm;C;Det Konservative Folkeparti;Listestemmer;16
1. Tarm;C;Det Konservative Folkeparti;Lennart Qvist;44
1. Tarm;C;Det Konservative Folkeparti;Irvin Christensen;6
1. Tarm;C;Det Konservative Folkeparti;Susanne Høj;1
1. Tarm;C;Det Konservative Folkeparti;Bjarne Højlund;1
1. Tarm;C;Det Konservative Folkeparti;Helene Højmark;0
1. Tarm;C;Det Konservative Folkeparti;Christian Ulrich Terp;0
1. Tarm;D;Nye Borgerlige;Listestemmer;4
1. Tarm;D;Nye Borgerlige;Jan Kr. Pedersen;1
1. Tarm;D;Nye Borgerlige;John Svendsen;1
1. Tarm;F;SF - Socialistisk Folkeparti;Listestemmer;52
1. Tarm;F;SF - Socialistisk Folkeparti;Niels Rasmussen;320
1. Tarm;F;SF - Socialistisk Folkeparti;Maria Kjærgaard;23
1. Tarm;F;SF - Socialistisk Folkeparti;Niels Kristian Larsen;53
1. Tarm;F;SF - Socialistisk Folkeparti;Poul Gregersen;28
1. Tarm;F;SF - Socialistisk Folkeparti;Jørgen Rabjerg;2
1. Tarm;F;SF - Socialistisk Folkeparti;Mikael Pedersen;2
1. Tarm;F;SF - Socialistisk Folkeparti;Gitte Vestergaard;10
1. Tarm;I;Liberal Alliance;Listestemmer;35
1. Tarm;I;Liberal Alliance;Søren Møller Christensen;25
1. Tarm;I;Liberal Alliance;Lasse Jepsen;10
1. Tarm;I;Liberal Alliance;Arne V. Andersen;3
1. Tarm;I;Liberal Alliance;Jacob Sjørslev-Østergaard;18
1. Tarm;I;Liberal Alliance;Lillian Jørgensen;9
1. Tarm;I;Liberal Alliance;Nicoline Kristoffersen;3
1. Tarm;J;Borgerlisten;Listestemmer;12
1. Tarm;J;Borgerlisten;Birgitte Vinding;55
1. Tarm;J;Borgerlisten;Alex B. Holm;2
1. Tarm;J;Borgerlisten;Pernille H. Nielsen;7
1. Tarm;J;Borgerlisten;Majbritt Ejstrup Munk;0
1. Tarm;J;Borgerlisten;Anja Renate Thomsen;2
1. Tarm;J;Borgerlisten;Jan Holm Rasmussen;1
1. Tarm;K;Kristendemokraterne;Listestemmer;20
1. Tarm;K;Kristendemokraterne;Kristian Andersen;604
1. Tarm;K;Kristendemokraterne;Carsten Bjerg;12
1. Tarm;K;Kristendemokraterne;Jens Erik T. Damgaard;18
1. Tarm;K;Kristendemokraterne;Malene Bonde-Petersen;20
1. Tarm;K;Kristendemokraterne;Henrik Andersen;11
1. Tarm;K;Kristendemokraterne;Sara Jørgensen;2
1. Tarm;K;Kristendemokraterne;Vita Bendiks Nielsen;5
1. Tarm;K;Kristendemokraterne;Serhii Derkach;15
1. Tarm;K;Kristendemokraterne;Mathias Mogensen Brosbøl;3
1. Tarm;K;Kristendemokraterne;Merete Mogensen;1
1. Tarm;K;Kristendemokraterne;Edvard Rasmussen;0
1. Tarm;K;Kristendemokraterne;Preben Pedersen;2
1. Tarm;O;Dansk Folkeparti;Listestemmer;33
1. Tarm;O;Dansk Folkeparti;Susanne Kristensen, Højmark;9
1. Tarm;O;Dansk Folkeparti;Jan Juhl, Tarm;44
1. Tarm;V;Venstre, Danmarks Liberale Parti;Listestemmer;55
1. Tarm;V;Venstre, Danmarks Liberale Parti;Lone Andersen;347
1. Tarm;V;Venstre, Danmarks Liberale Parti;Jens Peder K. Bendtsen;9
1. Tarm;V;Venstre, Danmarks Liberale Parti;Bent Brodersen;6
1. Tarm;V;Venstre, Danmarks Liberale Parti;Rita Byskov;1
1. Tarm;V;Venstre, Danmarks Liberale Parti;Caroline Byg Ejstrup;1
1. Tarm;V;Venstre, Danmarks Liberale Parti;Preben V. Enevoldsen;1
1. Tarm;V;Venstre, Danmarks Liberale Parti;Marie Kamp From;2
1. Tarm;V;Venstre, Danmarks Liberale Parti;Henrik Hammelsvang;3
1. Tarm;V;Venstre, Danmarks Liberale Parti;Lars Redder Jakobsen;5
1. Tarm;V;Venstre, Danmarks Liberale Parti;Casper B. F. Jensen;23
1. Tarm;V;Venstre, Danmarks Liberale Parti;Tetiana Khaliuk;13
1. Tarm;V;Venstre, Danmarks Liberale Parti;Bente Kirkegaard;2
1. Tarm;V;Venstre, Danmarks Liberale Parti;Marie Juul Moustesgaard;2
1. Tarm;V;Venstre, Danmarks Liberale Parti;Jari Thomas Schmidt;1
1. Tarm;V;Venstre, Danmarks Liberale Parti;Birgitte Skovkær;1
1. Tarm;V;Venstre, Danmarks Liberale Parti;Anne Solsø;32
1. Tarm;V;Venstre, Danmarks Liberale Parti;Else Solsø;27
1. Tarm;V;Venstre, Danmarks Liberale Parti;Erik Viborg;10
1. Tarm;V;Venstre, Danmarks Liberale Parti;Chris Wantia;4
1. Tarm;V;Venstre, Danmarks Liberale Parti;Jens Jacob Østergaard;8
1. Tarm;Æ;Danmarksdemokraterne - Inger Støjberg;Listestemmer;130
1. Tarm;Æ;Danmarksdemokraterne - Inger Støjberg;Mads Fuglede;218
1. Tarm;Æ;Danmarksdemokraterne - Inger Støjberg;Vivi Altenburg;54
1. Tarm;Æ;Danmarksdemokraterne - Inger Støjberg;Søren Christensen;18
1. Tarm;Æ;Danmarksdemokraterne - Inger Støjberg;Marcus Juul Grønbæk;25
1. Tarm;Æ;Danmarksdemokraterne - Inger Støjberg;Gert Skov Henriksen;4
1. Tarm;Æ;Danmarksdemokraterne - Inger Støjberg;Allan Iversen;1
1. Tarm;Æ;Danmarksdemokraterne - Inger Støjberg;Ole Kjær;10
1. Tarm;Æ;Danmarksdemokraterne - Inger Støjberg;Kaj Meng Petersen;3
1. Tarm;Æ;Danmarksdemokraterne - Inger Støjberg;Elsebeth Horsted Skov;11
1. Tarm;Æ;Danmarksdemokraterne - Inger Støjberg;Hans Nygaard Zhou;32
1. Tarm;Ø;Enhedslisten - De Rød-Grønne;Listestemmer;12
1. Tarm;Ø;Enhedslisten - De Rød-Grønne;Henning Bo Madsen;8
2. Holmsland;A;Socialdemokratiet;Listestemmer;19
2. Holmsland;A;Socialdemokratiet;Jens Jensen;23
2. Holmsland;A;Socialdemokratiet;Irene Lund Pedersen;1
2. Holmsland;A;Socialdemokratiet;Egon Henriksen;0
2. Holmsland;A;Socialdemokratiet;Linda Nielsen;7
2. Holmsland;A;Socialdemokratiet;Michael Vejen;0
2. Holmsland;A;Socialdemokratiet;Karina Overby;2
2. Holmsland;A;Socialdemokratiet;Helena Rasmussen;1
2. Holmsland;A;Socialdemokratiet;Romante Karbauskiene;1
2. Holmsland;A;Socialdemokratiet;Ane Marie Søborg;2
2. Holmsland;A;Socialdemokratiet;Abdul Karim Ahmad;2
2. Holmsland;A;Socialdemokratiet;Mogens Nielsen;5
2. Holmsland;A;Socialdemokratiet;Louise Høgild Kristensen;5
2. Holmsland;C;Det Konservative Folkeparti;Listestemmer;11
2. Holmsland;C;Det Konservative Folkeparti;Lennart Qvist;28
2. Holmsland;C;Det Konservative Folkeparti;Irvin Christensen;2
2. Holmsland;C;Det Konservative Folkeparti;Susanne Høj;9
2. Holmsland;C;Det Konservative Folkeparti;Bjarne Højlund;0
2. Holmsland;C;Det Konservative Folkeparti;Helene Højmark;4
