Afstemningsområde;Bogstavbetegnelse;Listenavn;Navn;Stemmetal
1. Ejer Bavnehøj;A;Socialdemokratiet;Listestemmer;80
1. Ejer Bavnehøj;A;Socialdemokratiet;Frands Fischer, Gl. Rye;64
1. Ejer Bavnehøj;A;Socialdemokratiet;Trine Frengler, Herskind;4
1. Ejer Bavnehøj;A;Socialdemokratiet;Andreas Tang-Brock, Ry;4
1. Ejer Bavnehøj;A;Socialdemokratiet;Anni Schmidt Pedersen, Skanderborg;17
1. Ejer Bavnehøj;A;Socialdemokratiet;Henning Sejer Jakobsen, Hørning;0
1. Ejer Bavnehøj;A;Socialdemokratiet;Charlotte Strandgaard, Bjedstrup;12
1. Ejer Bavnehøj;A;Socialdemokratiet;Frank W. Damgaard, Stilling;14
1. Ejer Bavnehøj;A;Socialdemokratiet;Tommas Leth, Stilling-Gram;1
1. Ejer Bavnehøj;A;Socialdemokratiet;Ditte Højvang Petersen, Ry;2
1. Ejer Bavnehøj;A;Socialdemokratiet;Jesper Arbo Frederiksen, Galten-Skovby;0
1. Ejer Bavnehøj;A;Socialdemokratiet;Johan Hjorth Jacobsen, Hylke;173
1. Ejer Bavnehøj;A;Socialdemokratiet;Lars Jegstrup, Galten-Skovby;1
1. Ejer Bavnehøj;A;Socialdemokratiet;Dennis Bramsen, Skanderborg;4
1. Ejer Bavnehøj;A;Socialdemokratiet;Frank Møller Worch, Skanderborg;23
1. Ejer Bavnehøj;A;Socialdemokratiet;Michael Stensig Bertelsen, Hørning;6
1. Ejer Bavnehøj;B;Radikale Venstre;Listestemmer;12
1. Ejer Bavnehøj;B;Radikale Venstre;Anne Heeager, Skanderborg;23
1. Ejer Bavnehøj;B;Radikale Venstre;Kristian Kilt, Stjær;6
1. Ejer Bavnehøj;B;Radikale Venstre;Kristian Risager Larsen, Galten-Skovby;5
1. Ejer Bavnehøj;B;Radikale Venstre;Ole Drøgemüller, Galten-Skovby;1
1. Ejer Bavnehøj;B;Radikale Venstre;Katja Hillers, Ry;2
1. Ejer Bavnehøj;B;Radikale Venstre;René Gabs Bargisen, Skanderborg;1
1. Ejer Bavnehøj;B;Radikale Venstre;Rasmus Bergholdt, Skovby;3
1. Ejer Bavnehøj;B;Radikale Venstre;Hanne Stender Damkjær, Hørning;0
1. Ejer Bavnehøj;B;Radikale Venstre;Lærke Klitgaard, Ry;3
1. Ejer Bavnehøj;B;Radikale Venstre;Christoffer Schou, Skovby;1
1. Ejer Bavnehøj;B;Radikale Venstre;Bo Dencker, Skanderborg;4
1. Ejer Bavnehøj;C;Det Konservative Folkeparti;Listestemmer;21
1. Ejer Bavnehøj;C;Det Konservative Folkeparti;Christian Wibe-Marker, Skanderborg;32
1. Ejer Bavnehøj;C;Det Konservative Folkeparti;Birgitte Majgaard, Galten-Skovby;2
1. Ejer Bavnehøj;C;Det Konservative Folkeparti;Torben Wallner, Hørning;4
1. Ejer Bavnehøj;C;Det Konservative Folkeparti;Lena Aavild, Ry;2
1. Ejer Bavnehøj;C;Det Konservative Folkeparti;Lasse Damsø Pedersen, Skanderborg;6
1. Ejer Bavnehøj;C;Det Konservative Folkeparti;Lars Clausen, Tebstrup;49
1. Ejer Bavnehøj;C;Det Konservative Folkeparti;Henning Elgaard Andersen, Hørning;0
1. Ejer Bavnehøj;F;SF – Socialistisk Folkeparti;Listestemmer;44
1. Ejer Bavnehøj;F;SF – Socialistisk Folkeparti;Charlotte Vindeløv;29
1. Ejer Bavnehøj;F;SF – Socialistisk Folkeparti;Claus Leick;8
1. Ejer Bavnehøj;F;SF – Socialistisk Folkeparti;Brian Fuglsang;1
1. Ejer Bavnehøj;F;SF – Socialistisk Folkeparti;Rasmus Wagner;1
1. Ejer Bavnehøj;F;SF – Socialistisk Folkeparti;Laura Riddersholm;17
1. Ejer Bavnehøj;F;SF – Socialistisk Folkeparti;Søren Lahn Sloth;5
1. Ejer Bavnehøj;F;SF – Socialistisk Folkeparti;Bente Strager;11
1. Ejer Bavnehøj;F;SF – Socialistisk Folkeparti;Ole Juhl Jeppesen;28
1. Ejer Bavnehøj;F;SF – Socialistisk Folkeparti;Matilde Bjerregaard;7
1. Ejer Bavnehøj;I;Liberal Alliance;Listestemmer;35
1. Ejer Bavnehøj;I;Liberal Alliance;Peter Kruse, Skanderborg;49
1. Ejer Bavnehøj;I;Liberal Alliance;Victor Johan Andrea, Skanderborg;8
1. Ejer Bavnehøj;I;Liberal Alliance;Jesper Pilgaard Koldsø, Galten-Skovby;2
1. Ejer Bavnehøj;I;Liberal Alliance;Per Laursen, Skanderborg;3
1. Ejer Bavnehøj;I;Liberal Alliance;Michael Valentin Ilsø, Hørning;4
1. Ejer Bavnehøj;I;Liberal Alliance;Linda Andrea, Skanderborg;8
1. Ejer Bavnehøj;I;Liberal Alliance;Thomas Madsen, Skanderborg;0
1. Ejer Bavnehøj;M;Moderaterne;Listestemmer;7
1. Ejer Bavnehøj;M;Moderaterne;Malene Ringberg, Hørning;1
1. Ejer Bavnehøj;M;Moderaterne;Susan Kronborg, Skanderborg;8
1. Ejer Bavnehøj;M;Moderaterne;Arnbjørn Vatnhamar, Gjesing;5
1. Ejer Bavnehøj;M;Moderaterne;Claus Wiese, Skanderborg;2
1. Ejer Bavnehøj;O;Dansk Folkeparti;Listestemmer;27
1. Ejer Bavnehøj;O;Dansk Folkeparti;Frank Rune Kristensen Nielsen;33
1. Ejer Bavnehøj;O;Dansk Folkeparti;Daniel Aage Holm;2
1. Ejer Bavnehøj;O;Dansk Folkeparti;Vivian Frederiksen;4
1. Ejer Bavnehøj;O;Dansk Folkeparti;Eigil Frederiksen;1
1. Ejer Bavnehøj;V;Venstre, Danmarks Liberale Parti;Listestemmer;38
1. Ejer Bavnehøj;V;Venstre, Danmarks Liberale Parti;Jens Szabo, Ry;17
1. Ejer Bavnehøj;V;Venstre, Danmarks Liberale Parti;Annette Haagerup, Gl. Rye;19
1. Ejer Bavnehøj;V;Venstre, Danmarks Liberale Parti;Arne Lægaard, Skanderborg;4
1. Ejer Bavnehøj;V;Venstre, Danmarks Liberale Parti;Bettina Rix, Galten-Skovby;5
1. Ejer Bavnehøj;V;Venstre, Danmarks Liberale Parti;Christina Bottke, Skanderborg;39
1. Ejer Bavnehøj;V;Venstre, Danmarks Liberale Parti;Claus Bloch, Låsby;1
1. Ejer Bavnehøj;V;Venstre, Danmarks Liberale Parti;Martin Ingemann-Kristiansen, Virring;32
1. Ejer Bavnehøj;V;Venstre, Danmarks Liberale Parti;Morten Møller, Galten-Skovby;0
1. Ejer Bavnehøj;V;Venstre, Danmarks Liberale Parti;Peter Glibstrup, Voerladegård;60
1. Ejer Bavnehøj;V;Venstre, Danmarks Liberale Parti;Sebastian Støckler, Hørning;11
1. Ejer Bavnehøj;V;Venstre, Danmarks Liberale Parti;Steffen Gram Lauridsen, Gl. Rye;0
1. Ejer Bavnehøj;Æ;Danmarksdemokraterne - Inger Støjberg;Listestemmer;32
1. Ejer Bavnehøj;Æ;Danmarksdemokraterne - Inger Støjberg;Martin Frausing Poulsen, Skanderborg;47
1. Ejer Bavnehøj;Æ;Danmarksdemokraterne - Inger Støjberg;John Haarup Laursen, Stjær;1
1. Ejer Bavnehøj;Æ;Danmarksdemokraterne - Inger Støjberg;Poul Melgaard Johansen, Låsby;0
1. Ejer Bavnehøj;Æ;Danmarksdemokraterne - Inger Støjberg;Jørgen Høilund-Carlsen, Skanderborg;3
1. Ejer Bavnehøj;Æ;Danmarksdemokraterne - Inger Støjberg;Henning Baverslund Jokumsen, Vitved;4
1. Ejer Bavnehøj;Ø;Enhedslisten – De Rød-Grønne;Listestemmer;26
1. Ejer Bavnehøj;Ø;Enhedslisten – De Rød-Grønne;Peter Kjær, Låsby;7
1. Ejer Bavnehøj;Ø;Enhedslisten – De Rød-Grønne;Natalia Rafn, Gl. Rye;4
1. Ejer Bavnehøj;Ø;Enhedslisten – De Rød-Grønne;Anette Cecilie Skriver, Gl. Rye;3
1. Ejer Bavnehøj;Ø;Enhedslisten – De Rød-Grønne;Tine Riisbøll, Skanderborg;4
1. Ejer Bavnehøj;Ø;Enhedslisten – De Rød-Grønne;Henrik Qvist, Ry;2
1. Ejer Bavnehøj;Ø;Enhedslisten – De Rød-Grønne;Maj Bjerno, Galten;2
1. Ejer Bavnehøj;Ø;Enhedslisten – De Rød-Grønne;René Rafn, Gl. Rye;0
1. Ejer Bavnehøj;Ø;Enhedslisten – De Rød-Grønne;Iben Bitsch, Skanderborg;1
1. Ejer Bavnehøj;Ø;Enhedslisten – De Rød-Grønne;Simon Enni, Ry;2
1. Ejer Bavnehøj;Å;Alternativet;Listestemmer;5
1. Ejer Bavnehøj;Å;Alternativet;Trine Vind, Søballe;6
2. Galten;A;Socialdemokratiet;Listestemmer;243
2. Galten;A;Socialdemokratiet;Frands Fischer, Gl. Rye;161
2. Galten;A;Socialdemokratiet;Trine Frengler, Herskind;222
2. Galten;A;Socialdemokratiet;Andreas Tang-Brock, Ry;11
2. Galten;A;Socialdemokratiet;Anni Schmidt Pedersen, Skanderborg;6
2. Galten;A;Socialdemokratiet;Henning Sejer Jakobsen, Hørning;6
2. Galten;A;Socialdemokratiet;Charlotte Strandgaard, Bjedstrup;7
2. Galten;A;Socialdemokratiet;Frank W. Damgaard, Stilling;2
2. Galten;A;Socialdemokratiet;Tommas Leth, Stilling-Gram;1
2. Galten;A;Socialdemokratiet;Ditte Højvang Petersen, Ry;11
2. Galten;A;Socialdemokratiet;Jesper Arbo Frederiksen, Galten-Skovby;204
2. Galten;A;Socialdemokratiet;Johan Hjorth Jacobsen, Hylke;2
2. Galten;A;Socialdemokratiet;Lars Jegstrup, Galten-Skovby;22
2. Galten;A;Socialdemokratiet;Dennis Bramsen, Skanderborg;6
