Kreds,valgsted_navn,kandidat_navn,parti,stemmer
Egedalkredsen,1. Ledøje Forsamlingshus,Partiliste,Socialdemokratiet,108
Egedalkredsen,1. Ledøje Forsamlingshus,Nick Hækkerup,Socialdemokratiet,38
Egedalkredsen,1. Ledøje Forsamlingshus,Christine Antorini,Socialdemokratiet,21
Egedalkredsen,1. Ledøje Forsamlingshus,Miki Dam Larsen,Socialdemokratiet,0
Egedalkredsen,1. Ledøje Forsamlingshus,Malou Lunderød,Socialdemokratiet,2
Egedalkredsen,1. Ledøje Forsamlingshus,Pernille Schnoor,Socialdemokratiet,2
Egedalkredsen,1. Ledøje Forsamlingshus,Partiliste,Radikale Venstre,18
Egedalkredsen,1. Ledøje Forsamlingshus,Anne Marie Geisler Andersen,Radikale Venstre,2
Egedalkredsen,1. Ledøje Forsamlingshus,Kristian Hegaard,Radikale Venstre,3
Egedalkredsen,1. Ledøje Forsamlingshus,Camilla Kampmann,Radikale Venstre,0
Egedalkredsen,1. Ledøje Forsamlingshus,Henrik Klitgaard,Radikale Venstre,0
Egedalkredsen,1. Ledøje Forsamlingshus,Martin Lidegaard,Radikale Venstre,14
Egedalkredsen,1. Ledøje Forsamlingshus,Helle Løvgreen Mølvig,Radikale Venstre,0
Egedalkredsen,1. Ledøje Forsamlingshus,Partiliste,Det Konservative Folkeparti,18
Egedalkredsen,1. Ledøje Forsamlingshus,Mette Abildgaard,Det Konservative Folkeparti,25
Egedalkredsen,1. Ledøje Forsamlingshus,Thorkild Gruelund,Det Konservative Folkeparti,0
Egedalkredsen,1. Ledøje Forsamlingshus,Erik Lund,Det Konservative Folkeparti,2
Egedalkredsen,1. Ledøje Forsamlingshus,Mette Thiesen,Det Konservative Folkeparti,0
Egedalkredsen,1. Ledøje Forsamlingshus,Pernille Vermund,Det Konservative Folkeparti,0
Egedalkredsen,1. Ledøje Forsamlingshus,Partiliste,SF - Socialistisk Folkeparti,29
Egedalkredsen,1. Ledøje Forsamlingshus,Trine Torp,SF - Socialistisk Folkeparti,3
Egedalkredsen,1. Ledøje Forsamlingshus,Nikolaj Bührmann,SF - Socialistisk Folkeparti,0
Egedalkredsen,1. Ledøje Forsamlingshus,Bente Borg Donkin,SF - Socialistisk Folkeparti,1
Egedalkredsen,1. Ledøje Forsamlingshus,Lars Iversen,SF - Socialistisk Folkeparti,2
Egedalkredsen,1. Ledøje Forsamlingshus,Teis Volstrup,SF - Socialistisk Folkeparti,0
Egedalkredsen,1. Ledøje Forsamlingshus,Partiliste,Liberal Alliance,33
Egedalkredsen,1. Ledøje Forsamlingshus,Anders Samuelsen,Liberal Alliance,58
Egedalkredsen,1. Ledøje Forsamlingshus,Karsten Andersen,Liberal Alliance,1
Egedalkredsen,1. Ledøje Forsamlingshus,May-Britt Buch-Kattrup,Liberal Alliance,1
Egedalkredsen,1. Ledøje Forsamlingshus,Palle Christiansen,Liberal Alliance,0
