Kreds,valgsted_navn,kandidat_navn,parti,stemmer
Hillerødkredsen,1. Blistrup,Partiliste,Socialdemokratiet,364
Hillerødkredsen,1. Blistrup,Christine Antorini,Socialdemokratiet,173
Hillerødkredsen,1. Blistrup,Nick Hækkerup,Socialdemokratiet,73
Hillerødkredsen,1. Blistrup,Miki Dam Larsen,Socialdemokratiet,4
Hillerødkredsen,1. Blistrup,Malou Lunderød,Socialdemokratiet,17
Hillerødkredsen,1. Blistrup,Pernille Schnoor,Socialdemokratiet,14
Hillerødkredsen,1. Blistrup,Partiliste,Radikale Venstre,32
Hillerødkredsen,1. Blistrup,Anne Marie Geisler Andersen,Radikale Venstre,8
Hillerødkredsen,1. Blistrup,Kristian Hegaard,Radikale Venstre,3
Hillerødkredsen,1. Blistrup,Camilla Kampmann,Radikale Venstre,3
Hillerødkredsen,1. Blistrup,Henrik Klitgaard,Radikale Venstre,0
Hillerødkredsen,1. Blistrup,Martin Lidegaard,Radikale Venstre,22
Hillerødkredsen,1. Blistrup,Helle Løvgreen Mølvig,Radikale Venstre,0
Hillerødkredsen,1. Blistrup,Partiliste,Det Konservative Folkeparti,41
Hillerødkredsen,1. Blistrup,Mette Thiesen,Det Konservative Folkeparti,6
Hillerødkredsen,1. Blistrup,Mette Abildgaard,Det Konservative Folkeparti,8
Hillerødkredsen,1. Blistrup,Thorkild Gruelund,Det Konservative Folkeparti,3
Hillerødkredsen,1. Blistrup,Erik Lund,Det Konservative Folkeparti,0
Hillerødkredsen,1. Blistrup,Pernille Vermund,Det Konservative Folkeparti,9
Hillerødkredsen,1. Blistrup,Partiliste,SF - Socialistisk Folkeparti,58
Hillerødkredsen,1. Blistrup,Teis Volstrup,SF - Socialistisk Folkeparti,9
Hillerødkredsen,1. Blistrup,Nikolaj Bührmann,SF - Socialistisk Folkeparti,2
Hillerødkredsen,1. Blistrup,Bente Borg Donkin,SF - Socialistisk Folkeparti,7
Hillerødkredsen,1. Blistrup,Lars Iversen,SF - Socialistisk Folkeparti,2
Hillerødkredsen,1. Blistrup,Trine Torp,SF - Socialistisk Folkeparti,15
Hillerødkredsen,1. Blistrup,Partiliste,Liberal Alliance,65
Hillerødkredsen,1. Blistrup,Anders Samuelsen,Liberal Alliance,150
Hillerødkredsen,1. Blistrup,Karsten Andersen,Liberal Alliance,16
Hillerødkredsen,1. Blistrup,May-Britt Buch-Kattrup,Liberal Alliance,3
Hillerødkredsen,1. Blistrup,Palle Christiansen,Liberal Alliance,2
Hillerødkredsen,1. Blistrup,Anne-Marie Tørnes Hansen,Liberal Alliance,3
Hillerødkredsen,1. Blistrup,Tommy Højegaard,Liberal Alliance,0
Hillerødkredsen,1. Blistrup,Elisabeth Ildal,Liberal Alliance,0
Hillerødkredsen,1. Blistrup,Jonathan Nielsen,Liberal Alliance,2
Hillerødkredsen,1. Blistrup,Niels Westy,Liberal Alliance,1
Hillerødkredsen,1. Blistrup,Partiliste,Kristendemokraterne,11
Hillerødkredsen,1. Blistrup,Stig Grenov,Kristendemokraterne,19
Hillerødkredsen,1. Blistrup,Andreas Peters-Lehm,Kristendemokraterne,1
Hillerødkredsen,1. Blistrup,Gert Svendsen,Kristendemokraterne,2
Hillerødkredsen,1. Blistrup,Partiliste,Dansk Folkeparti,781
Hillerødkredsen,1. Blistrup,Marlene Harpsøe,Dansk Folkeparti,104
Hillerødkredsen,1. Blistrup,Pia Adelsteen,Dansk Folkeparti,40
Hillerødkredsen,1. Blistrup,Gitte Hemmingsen,Dansk Folkeparti,18
Hillerødkredsen,1. Blistrup,Lucas Hultgren,Dansk Folkeparti,8
Hillerødkredsen,1. Blistrup,Glen Madsen,Dansk Folkeparti,13
Hillerødkredsen,1. Blistrup,Jan Erik Messmann,Dansk Folkeparti,33
Hillerødkredsen,1. Blistrup,Partiliste,"Venstre, Danmarks Liberale Parti",338
Hillerødkredsen,1. Blistrup,Klaus Markussen,"Venstre, Danmarks Liberale Parti",120
Hillerødkredsen,1. Blistrup,Hans Andersen,"Venstre, Danmarks Liberale Parti",33
Hillerødkredsen,1. Blistrup,Claus Hjort Frederiksen,"Venstre, Danmarks Liberale Parti",93
Hillerødkredsen,1. Blistrup,Søren Hyldgaard,"Venstre, Danmarks Liberale Parti",4
Hillerødkredsen,1. Blistrup,Tinne Borch Jacobsen,"Venstre, Danmarks Liberale Parti",10
Hillerødkredsen,1. Blistrup,Sophie Løhde,"Venstre, Danmarks Liberale Parti",84
Hillerødkredsen,1. Blistrup,Partiliste,Enhedslisten - De Rød-Grønne,148
Hillerødkredsen,1. Blistrup,Maria Reumert Gjerding,Enhedslisten - De Rød-Grønne,40
Hillerødkredsen,1. Blistrup,Helle Osther Friedrichsen,Enhedslisten - De Rød-Grønne,3
Hillerødkredsen,1. Blistrup,Øjvind Vilsholm,Enhedslisten - De Rød-Grønne,0
Hillerødkredsen,1. Blistrup,Torben Kjær,Enhedslisten - De Rød-Grønne,2
