Kreds,valgsted_navn,kandidat_navn,parti,stemmer
Frederikssundkredsen,1. Frederikssund Syd,Partiliste,Socialdemokratiet,996
Frederikssundkredsen,1. Frederikssund Syd,Malou Lunderød,Socialdemokratiet,283
Frederikssundkredsen,1. Frederikssund Syd,Christine Antorini,Socialdemokratiet,160
Frederikssundkredsen,1. Frederikssund Syd,Nick Hækkerup,Socialdemokratiet,347
Frederikssundkredsen,1. Frederikssund Syd,Miki Dam Larsen,Socialdemokratiet,11
Frederikssundkredsen,1. Frederikssund Syd,Pernille Schnoor,Socialdemokratiet,30
Frederikssundkredsen,1. Frederikssund Syd,Partiliste,Radikale Venstre,141
Frederikssundkredsen,1. Frederikssund Syd,Helle Løvgreen Mølvig,Radikale Venstre,51
Frederikssundkredsen,1. Frederikssund Syd,Anne Marie Geisler Andersen,Radikale Venstre,14
Frederikssundkredsen,1. Frederikssund Syd,Kristian Hegaard,Radikale Venstre,8
Frederikssundkredsen,1. Frederikssund Syd,Camilla Kampmann,Radikale Venstre,2
Frederikssundkredsen,1. Frederikssund Syd,Henrik Klitgaard,Radikale Venstre,2
Frederikssundkredsen,1. Frederikssund Syd,Martin Lidegaard,Radikale Venstre,91
Frederikssundkredsen,1. Frederikssund Syd,Partiliste,Det Konservative Folkeparti,150
Frederikssundkredsen,1. Frederikssund Syd,Mette Abildgaard,Det Konservative Folkeparti,115
Frederikssundkredsen,1. Frederikssund Syd,Thorkild Gruelund,Det Konservative Folkeparti,2
Frederikssundkredsen,1. Frederikssund Syd,Erik Lund,Det Konservative Folkeparti,10
Frederikssundkredsen,1. Frederikssund Syd,Mette Thiesen,Det Konservative Folkeparti,4
Frederikssundkredsen,1. Frederikssund Syd,Pernille Vermund,Det Konservative Folkeparti,7
Frederikssundkredsen,1. Frederikssund Syd,Partiliste,SF - Socialistisk Folkeparti,197
Frederikssundkredsen,1. Frederikssund Syd,Trine Torp,SF - Socialistisk Folkeparti,99
Frederikssundkredsen,1. Frederikssund Syd,Nikolaj Bührmann,SF - Socialistisk Folkeparti,7
Frederikssundkredsen,1. Frederikssund Syd,Bente Borg Donkin,SF - Socialistisk Folkeparti,3
Frederikssundkredsen,1. Frederikssund Syd,Lars Iversen,SF - Socialistisk Folkeparti,7
Frederikssundkredsen,1. Frederikssund Syd,Teis Volstrup,SF - Socialistisk Folkeparti,24
Frederikssundkredsen,1. Frederikssund Syd,Partiliste,Liberal Alliance,212
Frederikssundkredsen,1. Frederikssund Syd,Anders Samuelsen,Liberal Alliance,364
Frederikssundkredsen,1. Frederikssund Syd,Karsten Andersen,Liberal Alliance,2
Frederikssundkredsen,1. Frederikssund Syd,May-Britt Buch-Kattrup,Liberal Alliance,7
Frederikssundkredsen,1. Frederikssund Syd,Palle Christiansen,Liberal Alliance,2
Frederikssundkredsen,1. Frederikssund Syd,Anne-Marie Tørnes Hansen,Liberal Alliance,0
Frederikssundkredsen,1. Frederikssund Syd,Tommy Højegaard,Liberal Alliance,3
Frederikssundkredsen,1. Frederikssund Syd,Elisabeth Ildal,Liberal Alliance,3
Frederikssundkredsen,1. Frederikssund Syd,Jonathan Nielsen,Liberal Alliance,4
Frederikssundkredsen,1. Frederikssund Syd,Niels Westy,Liberal Alliance,2
Frederikssundkredsen,1. Frederikssund Syd,Partiliste,Kristendemokraterne,12
