Kreds,valgsted_navn,kandidat_navn,parti,stemmer,Storkreds
Lollandkredsen,1. Errindlev,Partiliste,Socialdemokratiet,64,Sjællands Storkreds
Lollandkredsen,1. Errindlev,Vibeke Grave,Socialdemokratiet,68,Sjællands Storkreds
Lollandkredsen,1. Errindlev,Thomas Adelskov,Socialdemokratiet,2,Sjællands Storkreds
Lollandkredsen,1. Errindlev,Lennart Damsbo-Andersen,Socialdemokratiet,9,Sjællands Storkreds
Lollandkredsen,1. Errindlev,Mette Gjerskov,Socialdemokratiet,1,Sjællands Storkreds
Lollandkredsen,1. Errindlev,Magnus Heunicke,Socialdemokratiet,1,Sjællands Storkreds
Lollandkredsen,1. Errindlev,Ole Hækkerup,Socialdemokratiet,4,Sjællands Storkreds
Lollandkredsen,1. Errindlev,Tejs Laustsen Jensen,Socialdemokratiet,0,Sjællands Storkreds
Lollandkredsen,1. Errindlev,Rasmus Horn Langhoff,Socialdemokratiet,0,Sjællands Storkreds
Lollandkredsen,1. Errindlev,Henrik Sass Larsen,Socialdemokratiet,4,Sjællands Storkreds
Lollandkredsen,1. Errindlev,Steen Nielsen,Socialdemokratiet,0,Sjællands Storkreds
Lollandkredsen,1. Errindlev,John Dyrby Paulsen,Socialdemokratiet,0,Sjællands Storkreds
Lollandkredsen,1. Errindlev,Peter Valenius,Socialdemokratiet,0,Sjællands Storkreds
Lollandkredsen,1. Errindlev,Partiliste,Det Radikale Venstre,4,Sjællands Storkreds
Lollandkredsen,1. Errindlev,Christa Møllgaard-Hansen,Det Radikale Venstre,0,Sjællands Storkreds
Lollandkredsen,1. Errindlev,Simon Emil Ammitzbøll,Det Radikale Venstre,1,Sjællands Storkreds
Lollandkredsen,1. Errindlev,Mikkel Balle,Det Radikale Venstre,0,Sjællands Storkreds
Lollandkredsen,1. Errindlev,Rasmus Christensen,Det Radikale Venstre,0,Sjællands Storkreds
Lollandkredsen,1. Errindlev,Ole Glahn,Det Radikale Venstre,1,Sjællands Storkreds
Lollandkredsen,1. Errindlev,Linda Kristiansen,Det Radikale Venstre,0,Sjællands Storkreds
Lollandkredsen,1. Errindlev,Søren Langballe,Det Radikale Venstre,0,Sjællands Storkreds
Lollandkredsen,1. Errindlev,Martin Lidegaard,Det Radikale Venstre,0,Sjællands Storkreds
Lollandkredsen,1. Errindlev,Kim Pagels,Det Radikale Venstre,0,Sjællands Storkreds
Lollandkredsen,1. Errindlev,Jeppe Trolle,Det Radikale Venstre,0,Sjællands Storkreds
Lollandkredsen,1. Errindlev,Anders Erik Trolle-Schultz,Det Radikale Venstre,0,Sjællands Storkreds
Lollandkredsen,1. Errindlev,Partiliste,Det Konservative Folkeparti,6,Sjællands Storkreds
Lollandkredsen,1. Errindlev,Marie Louise Friderichsen,Det Konservative Folkeparti,6,Sjællands Storkreds
Lollandkredsen,1. Errindlev,Claus Berner,Det Konservative Folkeparti,0,Sjællands Storkreds
Lollandkredsen,1. Errindlev,Andreas Boisen,Det Konservative Folkeparti,0,Sjællands Storkreds
Lollandkredsen,1. Errindlev,Ulla Margrethe Hansen,Det Konservative Folkeparti,0,Sjællands Storkreds
Lollandkredsen,1. Errindlev,Lars Lindskov,Det Konservative Folkeparti,0,Sjællands Storkreds
Lollandkredsen,1. Errindlev,Isabella Meyer,Det Konservative Folkeparti,0,Sjællands Storkreds
Lollandkredsen,1. Errindlev,Brian Mikkelsen,Det Konservative Folkeparti,3,Sjællands Storkreds
Lollandkredsen,1. Errindlev,Helge Adam Møller,Det Konservative Folkeparti,7,Sjællands Storkreds
Lollandkredsen,1. Errindlev,Karen Schultz,Det Konservative Folkeparti,0,Sjællands Storkreds
Lollandkredsen,1. Errindlev,Anders Stausholm,Det Konservative Folkeparti,1,Sjællands Storkreds
Lollandkredsen,1. Errindlev,Sidsel Leth Svensson,Det Konservative Folkeparti,0,Sjællands Storkreds
Lollandkredsen,1. Errindlev,Christian Wedell-Neergaard,Det Konservative Folkeparti,0,Sjællands Storkreds
Lollandkredsen,1. Errindlev,Partiliste,SF - Socialistisk Folkeparti,30,Sjællands Storkreds
Lollandkredsen,1. Errindlev,Flemming Bonne,SF - Socialistisk Folkeparti,33,Sjællands Storkreds
Lollandkredsen,1. Errindlev,Herluf Forchhammer,SF - Socialistisk Folkeparti,0,Sjællands Storkreds
Lollandkredsen,1. Errindlev,Meta Fuglsang,SF - Socialistisk Folkeparti,2,Sjællands Storkreds
Lollandkredsen,1. Errindlev,Charlotte Gerhauge,SF - Socialistisk Folkeparti,0,Sjællands Storkreds
Lollandkredsen,1. Errindlev,Jesper Gisli,SF - Socialistisk Folkeparti,0,Sjællands Storkreds
Lollandkredsen,1. Errindlev,Kim Winther Jensen,SF - Socialistisk Folkeparti,0,Sjællands Storkreds
Lollandkredsen,1. Errindlev,Astrid Krag,SF - Socialistisk Folkeparti,2,Sjællands Storkreds
Lollandkredsen,1. Errindlev,Michael Bo Kristensen,SF - Socialistisk Folkeparti,0,Sjællands Storkreds
