Kreds,valgsted_navn,kandidat_navn,parti,stemmer
Ringstedkredsen,1. Dianalund,Partiliste,Socialdemokratiet,470
Ringstedkredsen,1. Dianalund,Ole Hækkerup,Socialdemokratiet,214
Ringstedkredsen,1. Dianalund,Tom Block,Socialdemokratiet,7
Ringstedkredsen,1. Dianalund,Lennart Damsbo-Andersen,Socialdemokratiet,1
Ringstedkredsen,1. Dianalund,Kaare Dybvad,Socialdemokratiet,10
Ringstedkredsen,1. Dianalund,Mette Gjerskov,Socialdemokratiet,7
Ringstedkredsen,1. Dianalund,Jeannie Thorving Hansen,Socialdemokratiet,0
Ringstedkredsen,1. Dianalund,Magnus Heunicke,Socialdemokratiet,46
Ringstedkredsen,1. Dianalund,Astrid Krag,Socialdemokratiet,73
Ringstedkredsen,1. Dianalund,Rasmus Horn Langhoff,Socialdemokratiet,27
Ringstedkredsen,1. Dianalund,Henrik Sass Larsen,Socialdemokratiet,12
Ringstedkredsen,1. Dianalund,Pernille Rosenkrantz-Theil,Socialdemokratiet,51
Ringstedkredsen,1. Dianalund,Kasper Roug,Socialdemokratiet,4
Ringstedkredsen,1. Dianalund,Partiliste,Radikale Venstre,30
Ringstedkredsen,1. Dianalund,Jan Heidebo,Radikale Venstre,7
Ringstedkredsen,1. Dianalund,Troels Brandt,Radikale Venstre,1
Ringstedkredsen,1. Dianalund,Henriette Bødewadt,Radikale Venstre,2
Ringstedkredsen,1. Dianalund,Sean Littlewood,Radikale Venstre,0
Ringstedkredsen,1. Dianalund,Rasmus Helveg Petersen,Radikale Venstre,7
Ringstedkredsen,1. Dianalund,Zenia Stampe,Radikale Venstre,17
Ringstedkredsen,1. Dianalund,Jeppe Trolle,Radikale Venstre,0
Ringstedkredsen,1. Dianalund,Emrah Tuncer,Radikale Venstre,1
Ringstedkredsen,1. Dianalund,Partiliste,Det Konservative Folkeparti,49
Ringstedkredsen,1. Dianalund,Brian Mikkelsen,Det Konservative Folkeparti,52
Ringstedkredsen,1. Dianalund,Anette Brix,Det Konservative Folkeparti,3
Ringstedkredsen,1. Dianalund,Marie Louise Friderichsen,Det Konservative Folkeparti,0
Ringstedkredsen,1. Dianalund,Mikkel Lundemann Jensen,Det Konservative Folkeparti,0
Ringstedkredsen,1. Dianalund,Brigitte Klintskov Jerkel,Det Konservative Folkeparti,33
Ringstedkredsen,1. Dianalund,Rune Kristensen,Det Konservative Folkeparti,2
Ringstedkredsen,1. Dianalund,Christian Wedell-Neergaard,Det Konservative Folkeparti,3
Ringstedkredsen,1. Dianalund,Partiliste,SF - Socialistisk Folkeparti,83
Ringstedkredsen,1. Dianalund,Ronja Rose Ravnskov,SF - Socialistisk Folkeparti,23
Ringstedkredsen,1. Dianalund,Tina Boel,SF - Socialistisk Folkeparti,1
Ringstedkredsen,1. Dianalund,Meta Fuglsang,SF - Socialistisk Folkeparti,10
Ringstedkredsen,1. Dianalund,Michael Graakjær,SF - Socialistisk Folkeparti,0
Ringstedkredsen,1. Dianalund,Ulla Birk Johansen,SF - Socialistisk Folkeparti,1
Ringstedkredsen,1. Dianalund,Annemette Schønberg Johnsen,SF - Socialistisk Folkeparti,2
Ringstedkredsen,1. Dianalund,Hans Kristiansen,SF - Socialistisk Folkeparti,1
Ringstedkredsen,1. Dianalund,Trine Mach,SF - Socialistisk Folkeparti,2
Ringstedkredsen,1. Dianalund,Jacob Mark,SF - Socialistisk Folkeparti,8
Ringstedkredsen,1. Dianalund,Bente Juul Røttig,SF - Socialistisk Folkeparti,0
Ringstedkredsen,1. Dianalund,Dorte Skovgård,SF - Socialistisk Folkeparti,3
Ringstedkredsen,1. Dianalund,Flemming Stenild,SF - Socialistisk Folkeparti,1
Ringstedkredsen,1. Dianalund,Partiliste,Liberal Alliance,119
Ringstedkredsen,1. Dianalund,Villum Christensen,Liberal Alliance,28
Ringstedkredsen,1. Dianalund,Henrik Boye,Liberal Alliance,5
Ringstedkredsen,1. Dianalund,Frederik Damgaard,Liberal Alliance,2
Ringstedkredsen,1. Dianalund,Knud Damgaard,Liberal Alliance,0
Ringstedkredsen,1. Dianalund,Kisser Franciska,Liberal Alliance,0
Ringstedkredsen,1. Dianalund,Andreas Hastrup,Liberal Alliance,4
Ringstedkredsen,1. Dianalund,Vibeke Hellmann,Liberal Alliance,0
Ringstedkredsen,1. Dianalund,Rikke Jakobsen,Liberal Alliance,3
Ringstedkredsen,1. Dianalund,Thomas Peder Lunden,Liberal Alliance,0
Ringstedkredsen,1. Dianalund,Thomas Vesth,Liberal Alliance,1
Ringstedkredsen,1. Dianalund,Partiliste,Kristendemokraterne,31
Ringstedkredsen,1. Dianalund,Martin Sørensen,Kristendemokraterne,1
Ringstedkredsen,1. Dianalund,Mette Guldager,Kristendemokraterne,11
Ringstedkredsen,1. Dianalund,Jacob Hellwing,Kristendemokraterne,0
Ringstedkredsen,1. Dianalund,Egon Jakobsen,Kristendemokraterne,1
Ringstedkredsen,1. Dianalund,Per Kristensen,Kristendemokraterne,0
Ringstedkredsen,1. Dianalund,Lisbeth Rask Nielsen,Kristendemokraterne,0
Ringstedkredsen,1. Dianalund,Lasse Rasmussen,Kristendemokraterne,1
Ringstedkredsen,1. Dianalund,Henning Østergaard-Christensen,Kristendemokraterne,0
Ringstedkredsen,1. Dianalund,Partiliste,Dansk Folkeparti,860
Ringstedkredsen,1. Dianalund,Per Nørhave,Dansk Folkeparti,61
Ringstedkredsen,1. Dianalund,Liselott Blixt,Dansk Folkeparti,35
Ringstedkredsen,1. Dianalund,Henrik Brodersen,Dansk Folkeparti,23
Ringstedkredsen,1. Dianalund,Gert Poul Christensen,Dansk Folkeparti,7
Ringstedkredsen,1. Dianalund,René Christensen,Dansk Folkeparti,11
Ringstedkredsen,1. Dianalund,Søren Espersen,Dansk Folkeparti,83
Ringstedkredsen,1. Dianalund,Heino Hahn,Dansk Folkeparti,6
Ringstedkredsen,1. Dianalund,Jeppe Jakobsen,Dansk Folkeparti,22
Ringstedkredsen,1. Dianalund,Merete Dea Larsen,Dansk Folkeparti,10
Ringstedkredsen,1. Dianalund,Karin Nødgaard,Dansk Folkeparti,76
Ringstedkredsen,1. Dianalund,Thomas Palmskov,Dansk Folkeparti,1
Ringstedkredsen,1. Dianalund,Eric Steffensen,Dansk Folkeparti,1
Ringstedkredsen,1. Dianalund,Partiliste,"Venstre, Danmarks Liberale Parti",212
Ringstedkredsen,1. Dianalund,Louise Schack Elholm,"Venstre, Danmarks Liberale Parti",103
Ringstedkredsen,1. Dianalund,Claus Bakke,"Venstre, Danmarks Liberale Parti",1
Ringstedkredsen,1. Dianalund,Morten Dahlin,"Venstre, Danmarks Liberale Parti",4
Ringstedkredsen,1. Dianalund,Jens Hald,"Venstre, Danmarks Liberale Parti",3
Ringstedkredsen,1. Dianalund,Bertel Haarder,"Venstre, Danmarks Liberale Parti",35
Ringstedkredsen,1. Dianalund,Jacob Jensen,"Venstre, Danmarks Liberale Parti",40
Ringstedkredsen,1. Dianalund,Marcus Knuth,"Venstre, Danmarks Liberale Parti",14
Ringstedkredsen,1. Dianalund,Flemming Damgaard Larsen,"Venstre, Danmarks Liberale Parti",1
Ringstedkredsen,1. Dianalund,Karsten Nonbo,"Venstre, Danmarks Liberale Parti",5
Ringstedkredsen,1. Dianalund,Vibeke Nørly,"Venstre, Danmarks Liberale Parti",2
Ringstedkredsen,1. Dianalund,Lars Løkke Rasmussen,"Venstre, Danmarks Liberale Parti",215
Ringstedkredsen,1. Dianalund,Benedikte Ask Skotte,"Venstre, Danmarks Liberale Parti",12
Ringstedkredsen,1. Dianalund,Partiliste,Enhedslisten - De Rød-Grønne,165
Ringstedkredsen,1. Dianalund,Jonathan Simmel,Enhedslisten - De Rød-Grønne,22
Ringstedkredsen,1. Dianalund,Christian Juhl,Enhedslisten - De Rød-Grønne,9
Ringstedkredsen,1. Dianalund,Eva Flyvholm,Enhedslisten - De Rød-Grønne,16
Ringstedkredsen,1. Dianalund,Bruno Jerup,Enhedslisten - De Rød-Grønne,0
Ringstedkredsen,1. Dianalund,Per Markmøller,Enhedslisten - De Rød-Grønne,0
Ringstedkredsen,1. Dianalund,Troels Juel,Enhedslisten - De Rød-Grønne,3
Ringstedkredsen,1. Dianalund,Martin Graff Jørgensen,Enhedslisten - De Rød-Grønne,1
Ringstedkredsen,1. Dianalund,Bente Lerche-Thomsen,Enhedslisten - De Rød-Grønne,3
Ringstedkredsen,1. Dianalund,Carsten Oddershede,Enhedslisten - De Rød-Grønne,0
Ringstedkredsen,1. Dianalund,Ivan Mott,Enhedslisten - De Rød-Grønne,0
Ringstedkredsen,1. Dianalund,Finn Klarskov Jensen,Enhedslisten - De Rød-Grønne,1
Ringstedkredsen,1. Dianalund,Anker Schjerning,Enhedslisten - De Rød-Grønne,2
Ringstedkredsen,1. Dianalund,Partiliste,Alternativet,72
Ringstedkredsen,1. Dianalund,Rasmus Nordqvist,Alternativet,4
Ringstedkredsen,1. Dianalund,Carsten Bering,Alternativet,3
Ringstedkredsen,1. Dianalund,Jakob Jespersen,Alternativet,1
Ringstedkredsen,1. Dianalund,Lea Lie,Alternativet,15
Ringstedkredsen,1. Dianalund,Jannie Nielsen,Alternativet,1
Ringstedkredsen,1. Dianalund,Søren Rønhede,Alternativet,0
Ringstedkredsen,1. Dianalund,Tanja Schjellerup,Alternativet,0
Ringstedkredsen,1. Dianalund,Aamer Ahmad,(Uden for parti),0
Ringstedkredsen,1. Dianalund,Michael Christiansen,(Uden for parti),0
Ringstedkredsen,1. Dianalund,Bent A. Jespersen,(Uden for parti),0
Ringstedkredsen,1. Ringsted Nørretorv,Partiliste,Socialdemokratiet,904
