Kreds,valgsted_navn,kandidat_navn,parti,stemmer,Storkreds
Struerkredsen,1. Lemvig,Partiliste,Socialdemokratiet,252,Vestjyllands Storkreds
Struerkredsen,1. Lemvig,Jeppe Kofod,Socialdemokratiet,241,Vestjyllands Storkreds
Struerkredsen,1. Lemvig,Christel Schaldemose,Socialdemokratiet,29,Vestjyllands Storkreds
Struerkredsen,1. Lemvig,Niels Fuglsang,Socialdemokratiet,125,Vestjyllands Storkreds
Struerkredsen,1. Lemvig,Marianne Vind,Socialdemokratiet,20,Vestjyllands Storkreds
Struerkredsen,1. Lemvig,Morten Klessen,Socialdemokratiet,8,Vestjyllands Storkreds
Struerkredsen,1. Lemvig,Jakob Thiemann,Socialdemokratiet,2,Vestjyllands Storkreds
Struerkredsen,1. Lemvig,Mette Poulsen,Socialdemokratiet,9,Vestjyllands Storkreds
Struerkredsen,1. Lemvig,Lasse Holm Grønning,Socialdemokratiet,2,Vestjyllands Storkreds
Struerkredsen,1. Lemvig,Anders Baun Sørensen,Socialdemokratiet,4,Vestjyllands Storkreds
Struerkredsen,1. Lemvig,Partiliste,Radikale Venstre,102,Vestjyllands Storkreds
Struerkredsen,1. Lemvig,Morten Helveg Petersen,Radikale Venstre,113,Vestjyllands Storkreds
Struerkredsen,1. Lemvig,Karen Melchior,Radikale Venstre,15,Vestjyllands Storkreds
Struerkredsen,1. Lemvig,Philip Tarning-Andersen,Radikale Venstre,26,Vestjyllands Storkreds
Struerkredsen,1. Lemvig,Sissel van Run-Kvist,Radikale Venstre,0,Vestjyllands Storkreds
Struerkredsen,1. Lemvig,Alexander Bjørn Jensen,Radikale Venstre,1,Vestjyllands Storkreds
Struerkredsen,1. Lemvig,David Munis Zepernick,Radikale Venstre,0,Vestjyllands Storkreds
Struerkredsen,1. Lemvig,Mathias von Jessen,Radikale Venstre,1,Vestjyllands Storkreds
Struerkredsen,1. Lemvig,Eva Borchorst Mejnertz,Radikale Venstre,0,Vestjyllands Storkreds
Struerkredsen,1. Lemvig,Amalie Søgaard Nielsen,Radikale Venstre,3,Vestjyllands Storkreds
Struerkredsen,1. Lemvig,Camilla Kampmann,Radikale Venstre,1,Vestjyllands Storkreds
Struerkredsen,1. Lemvig,Frederik Aagaard,Radikale Venstre,0,Vestjyllands Storkreds
Struerkredsen,1. Lemvig,Kristian Kirk Mailand,Radikale Venstre,0,Vestjyllands Storkreds
Struerkredsen,1. Lemvig,Jannie Valentin Dexter Jakobsen,Radikale Venstre,0,Vestjyllands Storkreds
Struerkredsen,1. Lemvig,Poul Elmegård,Radikale Venstre,2,Vestjyllands Storkreds
Struerkredsen,1. Lemvig,Ole Lynggaard Jørgensen,Radikale Venstre,0,Vestjyllands Storkreds
Struerkredsen,1. Lemvig,Kim Pagels,Radikale Venstre,5,Vestjyllands Storkreds
Struerkredsen,1. Lemvig,Peter Miltersen Sørensen,Radikale Venstre,0,Vestjyllands Storkreds
Struerkredsen,1. Lemvig,Maria Mejse Mortensen,Radikale Venstre,0,Vestjyllands Storkreds
Struerkredsen,1. Lemvig,Nadeem Farooq,Radikale Venstre,0,Vestjyllands Storkreds
Struerkredsen,1. Lemvig,Anton Ebsen,Radikale Venstre,0,Vestjyllands Storkreds
Struerkredsen,1. Lemvig,Partiliste,Det Konservative Folkeparti,67,Vestjyllands Storkreds
Struerkredsen,1. Lemvig,Pernille Weiss,Det Konservative Folkeparti,73,Vestjyllands Storkreds
Struerkredsen,1. Lemvig,Ali Aminali,Det Konservative Folkeparti,1,Vestjyllands Storkreds
Struerkredsen,1. Lemvig,Jens Kindberg,Det Konservative Folkeparti,0,Vestjyllands Storkreds
Struerkredsen,1. Lemvig,Kuzma Pavlov Jensen,Det Konservative Folkeparti,2,Vestjyllands Storkreds
Struerkredsen,1. Lemvig,Charlotte Libach,Det Konservative Folkeparti,2,Vestjyllands Storkreds
Struerkredsen,1. Lemvig,Lasse Bork Schmidt,Det Konservative Folkeparti,1,Vestjyllands Storkreds
Struerkredsen,1. Lemvig,Louisa Schønnemann Bøttkjær,Det Konservative Folkeparti,0,Vestjyllands Storkreds
Struerkredsen,1. Lemvig,Anders Guldhammer,Det Konservative Folkeparti,0,Vestjyllands Storkreds
Struerkredsen,1. Lemvig,Inge Carlé,Det Konservative Folkeparti,0,Vestjyllands Storkreds
Struerkredsen,1. Lemvig,Dino Selimovic,Det Konservative Folkeparti,0,Vestjyllands Storkreds
Struerkredsen,1. Lemvig,Jane Christensen,Det Konservative Folkeparti,0,Vestjyllands Storkreds
Struerkredsen,1. Lemvig,Jakob Sejergaard,Det Konservative Folkeparti,1,Vestjyllands Storkreds
Struerkredsen,1. Lemvig,Dina Myrup Raabjerg,Det Konservative Folkeparti,5,Vestjyllands Storkreds
Struerkredsen,1. Lemvig,Thomas von Jessen,Det Konservative Folkeparti,0,Vestjyllands Storkreds
Struerkredsen,1. Lemvig,Henrik Mielke Ravn,Det Konservative Folkeparti,2,Vestjyllands Storkreds
Struerkredsen,1. Lemvig,Torsten Nielsen,Det Konservative Folkeparti,0,Vestjyllands Storkreds
Struerkredsen,1. Lemvig,Partiliste,SF - Socialistisk Folkeparti,70,Vestjyllands Storkreds
Struerkredsen,1. Lemvig,Margrete Auken,SF - Socialistisk Folkeparti,214,Vestjyllands Storkreds
Struerkredsen,1. Lemvig,Karsten Hønge,SF - Socialistisk Folkeparti,15,Vestjyllands Storkreds
Struerkredsen,1. Lemvig,Peter Westermann,SF - Socialistisk Folkeparti,2,Vestjyllands Storkreds
Struerkredsen,1. Lemvig,Kira Marie Peter-Hansen,SF - Socialistisk Folkeparti,21,Vestjyllands Storkreds
Struerkredsen,1. Lemvig,Kirstine Bille,SF - Socialistisk Folkeparti,3,Vestjyllands Storkreds
Struerkredsen,1. Lemvig,Troels Stru Schmidt,SF - Socialistisk Folkeparti,1,Vestjyllands Storkreds
Struerkredsen,1. Lemvig,Rikke Lauritsen,SF - Socialistisk Folkeparti,2,Vestjyllands Storkreds
Struerkredsen,1. Lemvig,Thue Grum-Schwenssen,SF - Socialistisk Folkeparti,0,Vestjyllands Storkreds
Struerkredsen,1. Lemvig,Jens Rane Holck,SF - Socialistisk Folkeparti,0,Vestjyllands Storkreds
Struerkredsen,1. Lemvig,Annemette Schønberg Johnsen,SF - Socialistisk Folkeparti,1,Vestjyllands Storkreds
Struerkredsen,1. Lemvig,Lucas Zukunft,SF - Socialistisk Folkeparti,0,Vestjyllands Storkreds
Struerkredsen,1. Lemvig,Inger Staahl Jensen,SF - Socialistisk Folkeparti,1,Vestjyllands Storkreds
Struerkredsen,1. Lemvig,Allan Norré Pedersen,SF - Socialistisk Folkeparti,1,Vestjyllands Storkreds
Struerkredsen,1. Lemvig,Gül Özcan,SF - Socialistisk Folkeparti,0,Vestjyllands Storkreds
Struerkredsen,1. Lemvig,Bo Vesterlund,SF - Socialistisk Folkeparti,1,Vestjyllands Storkreds
Struerkredsen,1. Lemvig,Rune Frøding,SF - Socialistisk Folkeparti,0,Vestjyllands Storkreds
Struerkredsen,1. Lemvig,Anita Lundgren Fischer,SF - Socialistisk Folkeparti,0,Vestjyllands Storkreds
Struerkredsen,1. Lemvig,Partiliste,Liberal Alliance,14,Vestjyllands Storkreds
Struerkredsen,1. Lemvig,Mette Bock,Liberal Alliance,36,Vestjyllands Storkreds
Struerkredsen,1. Lemvig,Anders Burlund,Liberal Alliance,0,Vestjyllands Storkreds
Struerkredsen,1. Lemvig,Bo Ritterbusch,Liberal Alliance,1,Vestjyllands Storkreds
Struerkredsen,1. Lemvig,Mick Keller,Liberal Alliance,0,Vestjyllands Storkreds
Struerkredsen,1. Lemvig,Henrik Boye,Liberal Alliance,1,Vestjyllands Storkreds
Struerkredsen,1. Lemvig,Kenny Olsen,Liberal Alliance,2,Vestjyllands Storkreds
Struerkredsen,1. Lemvig,Lene Foged,Liberal Alliance,1,Vestjyllands Storkreds
Struerkredsen,1. Lemvig,Rigge Nørmark,Liberal Alliance,1,Vestjyllands Storkreds
Struerkredsen,1. Lemvig,Karen Westergaard Nielsen,Liberal Alliance,0,Vestjyllands Storkreds
Struerkredsen,1. Lemvig,Charlotte Bie,Liberal Alliance,0,Vestjyllands Storkreds
Struerkredsen,1. Lemvig,Partiliste,Folkebevægelsen mod EU,40,Vestjyllands Storkreds
Struerkredsen,1. Lemvig,Rina Ronja Kari,Folkebevægelsen mod EU,51,Vestjyllands Storkreds
Struerkredsen,1. Lemvig,Lave K. Broch,Folkebevægelsen mod EU,2,Vestjyllands Storkreds
Struerkredsen,1. Lemvig,Ole Nors Nielsen,Folkebevægelsen mod EU,0,Vestjyllands Storkreds
Struerkredsen,1. Lemvig,Karina Rohr Sørensen,Folkebevægelsen mod EU,3,Vestjyllands Storkreds
Struerkredsen,1. Lemvig,Susanna Dyre-Greensite,Folkebevægelsen mod EU,0,Vestjyllands Storkreds
Struerkredsen,1. Lemvig,Christian Juhl,Folkebevægelsen mod EU,0,Vestjyllands Storkreds
Struerkredsen,1. Lemvig,Jesper Bræmer,Folkebevægelsen mod EU,1,Vestjyllands Storkreds
Struerkredsen,1. Lemvig,Erik Bach,Folkebevægelsen mod EU,0,Vestjyllands Storkreds
Struerkredsen,1. Lemvig,Thorkil Sohn,Folkebevægelsen mod EU,1,Vestjyllands Storkreds
Struerkredsen,1. Lemvig,Åge Staun,Folkebevægelsen mod EU,0,Vestjyllands Storkreds
Struerkredsen,1. Lemvig,Jørgen Grøn,Folkebevægelsen mod EU,0,Vestjyllands Storkreds
Struerkredsen,1. Lemvig,Mette Langdal,Folkebevægelsen mod EU,1,Vestjyllands Storkreds
Struerkredsen,1. Lemvig,Niels Jørgen Bæk Paulsen,Folkebevægelsen mod EU,0,Vestjyllands Storkreds
Struerkredsen,1. Lemvig,Carsten Rasmussen,Folkebevægelsen mod EU,0,Vestjyllands Storkreds
Struerkredsen,1. Lemvig,Pernille Grumme,Folkebevægelsen mod EU,0,Vestjyllands Storkreds
Struerkredsen,1. Lemvig,Hedvig Vestergaard,Folkebevægelsen mod EU,1,Vestjyllands Storkreds
Struerkredsen,1. Lemvig,Jean Thierry,Folkebevægelsen mod EU,0,Vestjyllands Storkreds
Struerkredsen,1. Lemvig,Hasan Daher,Folkebevægelsen mod EU,0,Vestjyllands Storkreds
Struerkredsen,1. Lemvig,Partiliste,Dansk Folkeparti,124,Vestjyllands Storkreds
Struerkredsen,1. Lemvig,Peter Kofod,Dansk Folkeparti,131,Vestjyllands Storkreds
Struerkredsen,1. Lemvig,Anders Vistisen,Dansk Folkeparti,41,Vestjyllands Storkreds
Struerkredsen,1. Lemvig,Pia Adelsteen,Dansk Folkeparti,4,Vestjyllands Storkreds
Struerkredsen,1. Lemvig,René Danielsson,Dansk Folkeparti,2,Vestjyllands Storkreds
Struerkredsen,1. Lemvig,Gitte Bundgaard,Dansk Folkeparti,2,Vestjyllands Storkreds
Struerkredsen,1. Lemvig,Finn Rudaizky,Dansk Folkeparti,1,Vestjyllands Storkreds
Struerkredsen,1. Lemvig,Tina-Mia Eriksen,Dansk Folkeparti,5,Vestjyllands Storkreds
Struerkredsen,1. Lemvig,Tobias Weische,Dansk Folkeparti,2,Vestjyllands Storkreds
Struerkredsen,1. Lemvig,Lone Langballe,Dansk Folkeparti,3,Vestjyllands Storkreds
Struerkredsen,1. Lemvig,Charlotte Hougaard Larsen,Dansk Folkeparti,2,Vestjyllands Storkreds
Struerkredsen,1. Lemvig,Partiliste,"Venstre, Danmarks Liberale Parti",126,Vestjyllands Storkreds
Struerkredsen,1. Lemvig,Morten Løkkegaard,"Venstre, Danmarks Liberale Parti",200,Vestjyllands Storkreds
Struerkredsen,1. Lemvig,Linea Søgaard-Lidell,"Venstre, Danmarks Liberale Parti",13,Vestjyllands Storkreds
Struerkredsen,1. Lemvig,Asger Christensen,"Venstre, Danmarks Liberale Parti",20,Vestjyllands Storkreds
Struerkredsen,1. Lemvig,Søren Gade,"Venstre, Danmarks Liberale Parti",973,Vestjyllands Storkreds
Struerkredsen,1. Lemvig,Bergur Løkke Rasmussen,"Venstre, Danmarks Liberale Parti",11,Vestjyllands Storkreds
Struerkredsen,1. Lemvig,Charlotte Munch,"Venstre, Danmarks Liberale Parti",3,Vestjyllands Storkreds
Struerkredsen,1. Lemvig,Casper Pedersen,"Venstre, Danmarks Liberale Parti",9,Vestjyllands Storkreds
Struerkredsen,1. Lemvig,Henrik Noes Piester,"Venstre, Danmarks Liberale Parti",1,Vestjyllands Storkreds
Struerkredsen,1. Lemvig,Erik Poulsen,"Venstre, Danmarks Liberale Parti",65,Vestjyllands Storkreds
Struerkredsen,1. Lemvig,Kim Valentin,"Venstre, Danmarks Liberale Parti",1,Vestjyllands Storkreds
Struerkredsen,1. Lemvig,Theresa Blegvad,"Venstre, Danmarks Liberale Parti",1,Vestjyllands Storkreds
Struerkredsen,1. Lemvig,Jens Møller Jensen,"Venstre, Danmarks Liberale Parti",4,Vestjyllands Storkreds
Struerkredsen,1. Lemvig,Partiliste,Enhedslisten - De Rød-Grønne,32,Vestjyllands Storkreds
Struerkredsen,1. Lemvig,Nikolaj Villumsen,Enhedslisten - De Rød-Grønne,13,Vestjyllands Storkreds
Struerkredsen,1. Lemvig,Eva Flyvholm,Enhedslisten - De Rød-Grønne,8,Vestjyllands Storkreds
Struerkredsen,1. Lemvig,Eva Enoksen,Enhedslisten - De Rød-Grønne,1,Vestjyllands Storkreds
Struerkredsen,1. Lemvig,Jakob Nerup,Enhedslisten - De Rød-Grønne,0,Vestjyllands Storkreds
Struerkredsen,1. Lemvig,Sabrina Louise Christiansen,Enhedslisten - De Rød-Grønne,0,Vestjyllands Storkreds
Struerkredsen,1. Lemvig,Torsten Ringgaard,Enhedslisten - De Rød-Grønne,0,Vestjyllands Storkreds
Struerkredsen,1. Lemvig,Freja Lynæs Larsen,Enhedslisten - De Rød-Grønne,2,Vestjyllands Storkreds
Struerkredsen,1. Lemvig,Rasmus Vestergaard Madsen,Enhedslisten - De Rød-Grønne,0,Vestjyllands Storkreds
Struerkredsen,1. Lemvig,Inger V. Johansen,Enhedslisten - De Rød-Grønne,0,Vestjyllands Storkreds
Struerkredsen,1. Lemvig,Frederik W. Kronborg,Enhedslisten - De Rød-Grønne,0,Vestjyllands Storkreds
Struerkredsen,1. Lemvig,Maja Albrechtsen,Enhedslisten - De Rød-Grønne,1,Vestjyllands Storkreds
Struerkredsen,1. Lemvig,Tobias Clausen,Enhedslisten - De Rød-Grønne,3,Vestjyllands Storkreds
Struerkredsen,1. Lemvig,Jeppe Studtmund,Enhedslisten - De Rød-Grønne,0,Vestjyllands Storkreds
Struerkredsen,1. Lemvig,Henning Hyllested,Enhedslisten - De Rød-Grønne,1,Vestjyllands Storkreds
Struerkredsen,1. Lemvig,Partiliste,Alternativet,22,Vestjyllands Storkreds
Struerkredsen,1. Lemvig,Rasmus Nordqvist,Alternativet,20,Vestjyllands Storkreds
Struerkredsen,1. Lemvig,Karin Rohr Genz,Alternativet,2,Vestjyllands Storkreds
Struerkredsen,1. Lemvig,Jan Kristoffersen,Alternativet,0,Vestjyllands Storkreds
Struerkredsen,1. Lemvig,Susan Kjeldgaard,Alternativet,6,Vestjyllands Storkreds
Struerkredsen,1. Lemvig,Sadi Tekelioglu,Alternativet,2,Vestjyllands Storkreds
Struerkredsen,1. Lemvig,Esben Ingerslev,Alternativet,0,Vestjyllands Storkreds
Struerkredsen,1. Lemvig,Pavia Jacobsen,Alternativet,1,Vestjyllands Storkreds
Struerkredsen,1. Lemvig,Børge Sejersen Sommer,Alternativet,0,Vestjyllands Storkreds
Struerkredsen,1. Lemvig,Jørn Grønkjær,Alternativet,1,Vestjyllands Storkreds
Struerkredsen,1. Struer,Partiliste,Socialdemokratiet,341,Vestjyllands Storkreds
Struerkredsen,1. Struer,Jeppe Kofod,Socialdemokratiet,330,Vestjyllands Storkreds
Struerkredsen,1. Struer,Christel Schaldemose,Socialdemokratiet,44,Vestjyllands Storkreds
