Kreds,valgsted_navn,kandidat_navn,parti,stemmer,Storkreds
Gentoftekredsen,1. Jægersborg,Partiliste,Socialdemokratiet,144,Københavns Omegns Storkreds
Gentoftekredsen,1. Jægersborg,Jeppe Kofod,Socialdemokratiet,129,Københavns Omegns Storkreds
Gentoftekredsen,1. Jægersborg,Christel Schaldemose,Socialdemokratiet,85,Københavns Omegns Storkreds
Gentoftekredsen,1. Jægersborg,Niels Fuglsang,Socialdemokratiet,8,Københavns Omegns Storkreds
Gentoftekredsen,1. Jægersborg,Marianne Vind,Socialdemokratiet,10,Københavns Omegns Storkreds
Gentoftekredsen,1. Jægersborg,Morten Klessen,Socialdemokratiet,4,Københavns Omegns Storkreds
Gentoftekredsen,1. Jægersborg,Jakob Thiemann,Socialdemokratiet,7,Københavns Omegns Storkreds
Gentoftekredsen,1. Jægersborg,Mette Poulsen,Socialdemokratiet,6,Københavns Omegns Storkreds
Gentoftekredsen,1. Jægersborg,Lasse Holm Grønning,Socialdemokratiet,1,Københavns Omegns Storkreds
Gentoftekredsen,1. Jægersborg,Anders Baun Sørensen,Socialdemokratiet,1,Københavns Omegns Storkreds
Gentoftekredsen,1. Jægersborg,Partiliste,Radikale Venstre,284,Københavns Omegns Storkreds
Gentoftekredsen,1. Jægersborg,Morten Helveg Petersen,Radikale Venstre,277,Københavns Omegns Storkreds
Gentoftekredsen,1. Jægersborg,Karen Melchior,Radikale Venstre,47,Københavns Omegns Storkreds
Gentoftekredsen,1. Jægersborg,Philip Tarning-Andersen,Radikale Venstre,1,Københavns Omegns Storkreds
Gentoftekredsen,1. Jægersborg,Sissel van Run-Kvist,Radikale Venstre,1,Københavns Omegns Storkreds
Gentoftekredsen,1. Jægersborg,Alexander Bjørn Jensen,Radikale Venstre,0,Københavns Omegns Storkreds
Gentoftekredsen,1. Jægersborg,David Munis Zepernick,Radikale Venstre,5,Københavns Omegns Storkreds
Gentoftekredsen,1. Jægersborg,Mathias von Jessen,Radikale Venstre,3,Københavns Omegns Storkreds
Gentoftekredsen,1. Jægersborg,Eva Borchorst Mejnertz,Radikale Venstre,6,Københavns Omegns Storkreds
Gentoftekredsen,1. Jægersborg,Amalie Søgaard Nielsen,Radikale Venstre,9,Københavns Omegns Storkreds
Gentoftekredsen,1. Jægersborg,Camilla Kampmann,Radikale Venstre,8,Københavns Omegns Storkreds
Gentoftekredsen,1. Jægersborg,Frederik Aagaard,Radikale Venstre,1,Københavns Omegns Storkreds
Gentoftekredsen,1. Jægersborg,Kristian Kirk Mailand,Radikale Venstre,2,Københavns Omegns Storkreds
Gentoftekredsen,1. Jægersborg,Jannie Valentin Dexter Jakobsen,Radikale Venstre,0,Københavns Omegns Storkreds
Gentoftekredsen,1. Jægersborg,Poul Elmegård,Radikale Venstre,0,Københavns Omegns Storkreds
Gentoftekredsen,1. Jægersborg,Ole Lynggaard Jørgensen,Radikale Venstre,0,Københavns Omegns Storkreds
Gentoftekredsen,1. Jægersborg,Kim Pagels,Radikale Venstre,8,Københavns Omegns Storkreds
Gentoftekredsen,1. Jægersborg,Peter Miltersen Sørensen,Radikale Venstre,0,Københavns Omegns Storkreds
Gentoftekredsen,1. Jægersborg,Maria Mejse Mortensen,Radikale Venstre,1,Københavns Omegns Storkreds
Gentoftekredsen,1. Jægersborg,Nadeem Farooq,Radikale Venstre,8,Københavns Omegns Storkreds
Gentoftekredsen,1. Jægersborg,Anton Ebsen,Radikale Venstre,0,Københavns Omegns Storkreds
Gentoftekredsen,1. Jægersborg,Partiliste,Det Konservative Folkeparti,390,Københavns Omegns Storkreds
Gentoftekredsen,1. Jægersborg,Pernille Weiss,Det Konservative Folkeparti,372,Københavns Omegns Storkreds
Gentoftekredsen,1. Jægersborg,Ali Aminali,Det Konservative Folkeparti,6,Københavns Omegns Storkreds
Gentoftekredsen,1. Jægersborg,Jens Kindberg,Det Konservative Folkeparti,12,Københavns Omegns Storkreds
Gentoftekredsen,1. Jægersborg,Kuzma Pavlov Jensen,Det Konservative Folkeparti,8,Københavns Omegns Storkreds
Gentoftekredsen,1. Jægersborg,Charlotte Libach,Det Konservative Folkeparti,10,Københavns Omegns Storkreds
Gentoftekredsen,1. Jægersborg,Lasse Bork Schmidt,Det Konservative Folkeparti,2,Københavns Omegns Storkreds
Gentoftekredsen,1. Jægersborg,Louisa Schønnemann Bøttkjær,Det Konservative Folkeparti,35,Københavns Omegns Storkreds
Gentoftekredsen,1. Jægersborg,Anders Guldhammer,Det Konservative Folkeparti,0,Københavns Omegns Storkreds
Gentoftekredsen,1. Jægersborg,Inge Carlé,Det Konservative Folkeparti,1,Københavns Omegns Storkreds
Gentoftekredsen,1. Jægersborg,Dino Selimovic,Det Konservative Folkeparti,1,Københavns Omegns Storkreds
Gentoftekredsen,1. Jægersborg,Jane Christensen,Det Konservative Folkeparti,0,Københavns Omegns Storkreds
Gentoftekredsen,1. Jægersborg,Jakob Sejergaard,Det Konservative Folkeparti,3,Københavns Omegns Storkreds
Gentoftekredsen,1. Jægersborg,Dina Myrup Raabjerg,Det Konservative Folkeparti,5,Københavns Omegns Storkreds
Gentoftekredsen,1. Jægersborg,Thomas von Jessen,Det Konservative Folkeparti,0,Københavns Omegns Storkreds
