Kreds,valgsted_navn,kandidat_navn,parti,stemmer,Storkreds
Sønderborgkredsen,1. Nordborg,Partiliste,Socialdemokratiet,254,Sydjyllands Storkreds
Sønderborgkredsen,1. Nordborg,Jeppe Kofod,Socialdemokratiet,223,Sydjyllands Storkreds
Sønderborgkredsen,1. Nordborg,Christel Schaldemose,Socialdemokratiet,165,Sydjyllands Storkreds
Sønderborgkredsen,1. Nordborg,Niels Fuglsang,Socialdemokratiet,18,Sydjyllands Storkreds
Sønderborgkredsen,1. Nordborg,Marianne Vind,Socialdemokratiet,21,Sydjyllands Storkreds
Sønderborgkredsen,1. Nordborg,Morten Klessen,Socialdemokratiet,9,Sydjyllands Storkreds
Sønderborgkredsen,1. Nordborg,Jakob Thiemann,Socialdemokratiet,1,Sydjyllands Storkreds
Sønderborgkredsen,1. Nordborg,Mette Poulsen,Socialdemokratiet,13,Sydjyllands Storkreds
Sønderborgkredsen,1. Nordborg,Lasse Holm Grønning,Socialdemokratiet,4,Sydjyllands Storkreds
Sønderborgkredsen,1. Nordborg,Anders Baun Sørensen,Socialdemokratiet,1,Sydjyllands Storkreds
Sønderborgkredsen,1. Nordborg,Partiliste,Radikale Venstre,60,Sydjyllands Storkreds
Sønderborgkredsen,1. Nordborg,Morten Helveg Petersen,Radikale Venstre,71,Sydjyllands Storkreds
Sønderborgkredsen,1. Nordborg,Karen Melchior,Radikale Venstre,4,Sydjyllands Storkreds
Sønderborgkredsen,1. Nordborg,Philip Tarning-Andersen,Radikale Venstre,1,Sydjyllands Storkreds
Sønderborgkredsen,1. Nordborg,Sissel van Run-Kvist,Radikale Venstre,1,Sydjyllands Storkreds
Sønderborgkredsen,1. Nordborg,Alexander Bjørn Jensen,Radikale Venstre,0,Sydjyllands Storkreds
Sønderborgkredsen,1. Nordborg,David Munis Zepernick,Radikale Venstre,4,Sydjyllands Storkreds
Sønderborgkredsen,1. Nordborg,Mathias von Jessen,Radikale Venstre,0,Sydjyllands Storkreds
Sønderborgkredsen,1. Nordborg,Eva Borchorst Mejnertz,Radikale Venstre,1,Sydjyllands Storkreds
Sønderborgkredsen,1. Nordborg,Amalie Søgaard Nielsen,Radikale Venstre,0,Sydjyllands Storkreds
Sønderborgkredsen,1. Nordborg,Camilla Kampmann,Radikale Venstre,3,Sydjyllands Storkreds
Sønderborgkredsen,1. Nordborg,Frederik Aagaard,Radikale Venstre,1,Sydjyllands Storkreds
Sønderborgkredsen,1. Nordborg,Kristian Kirk Mailand,Radikale Venstre,1,Sydjyllands Storkreds
