kreds,valgsted_navn,kandidat_navn,parti,partibogstav,stemmer
Roskildekredsen,1. Roskilde Bibliotek,Martin Michelsen,Minoritetspartiet,M,0
Roskildekredsen,1. Roskilde Bibliotek,Niels K. Petersen,Minoritetspartiet,M,0
Roskildekredsen,1. Roskilde Bibliotek,Partiliste,Dansk Folkeparti,O,266
Roskildekredsen,1. Roskilde Bibliotek,Finn O. Larsen,Dansk Folkeparti,O,36
Roskildekredsen,1. Roskilde Bibliotek,John Kellberg,Dansk Folkeparti,O,6
Roskildekredsen,1. Roskilde Bibliotek,Pia Kristensen,Dansk Folkeparti,O,59
Roskildekredsen,1. Roskilde Bibliotek,Partiliste,"Venstre, Danmarks Liberale Parti",V,477
Roskildekredsen,1. Roskilde Bibliotek,Flemming Damgaard Larsen,"Venstre, Danmarks Liberale Parti",V,121
Roskildekredsen,1. Roskilde Bibliotek,Birthe Rønn Hornbech,"Venstre, Danmarks Liberale Parti",V,250
Roskildekredsen,1. Roskilde Bibliotek,Jens Hald Madsen,"Venstre, Danmarks Liberale Parti",V,103
Roskildekredsen,1. Roskilde Bibliotek,Partiliste,Enhedslisten - De Rød-Grønne,Ø,197
Roskildekredsen,1. Roskilde Bibliotek,Johanne Skriver,Enhedslisten - De Rød-Grønne,Ø,45
Roskildekredsen,1. Roskilde Bibliotek,Jonas Paludan,Enhedslisten - De Rød-Grønne,Ø,5
Roskildekredsen,1. Roskilde Bibliotek,Ivan Mott,Enhedslisten - De Rød-Grønne,Ø,4
Roskildekredsen,1. Roskilde Bibliotek,Bjarke Skipper Petersen,Enhedslisten - De Rød-Grønne,Ø,1
Roskildekredsen,1. Ågerup-Kirkerup,Partiliste,Socialdemokratiet,A,202
Roskildekredsen,1. Ågerup-Kirkerup,Mette Gjerskov,Socialdemokratiet,A,163
Roskildekredsen,1. Ågerup-Kirkerup,Jens Folman,Socialdemokratiet,A,13
Roskildekredsen,1. Ågerup-Kirkerup,Henrik Sass Larsen,Socialdemokratiet,A,8
Roskildekredsen,1. Ågerup-Kirkerup,Partiliste,Det Radikale Venstre,B,104
Roskildekredsen,1. Ågerup-Kirkerup,Martin Lidegaard,Det Radikale Venstre,B,27
Roskildekredsen,1. Ågerup-Kirkerup,Mette Geil,Det Radikale Venstre,B,18
Roskildekredsen,1. Ågerup-Kirkerup,Zenia Stampe,Det Radikale Venstre,B,11
Roskildekredsen,1. Ågerup-Kirkerup,Partiliste,Det Konservative Folkeparti,C,115
Roskildekredsen,1. Ågerup-Kirkerup,Mikkel Boe,Det Konservative Folkeparti,C,34
Roskildekredsen,1. Ågerup-Kirkerup,Channe Maneth Bjerringgaard,Det Konservative Folkeparti,C,7
Roskildekredsen,1. Ågerup-Kirkerup,Christian Wedell-Neergaard,Det Konservative Folkeparti,C,13
Roskildekredsen,1. Ågerup-Kirkerup,Partiliste,Centrum-Demokraterne,D,9
Roskildekredsen,1. Ågerup-Kirkerup,Judith Sabinsky,Centrum-Demokraterne,D,5
Roskildekredsen,1. Ågerup-Kirkerup,Per Frederiksen,Centrum-Demokraterne,D,1
Roskildekredsen,1. Ågerup-Kirkerup,Kim Pagels,Centrum-Demokraterne,D,1
Roskildekredsen,1. Ågerup-Kirkerup,Partiliste,Socialistisk Folkeparti,F,65
Roskildekredsen,1. Ågerup-Kirkerup,Jan B. Larsen,Socialistisk Folkeparti,F,29
Roskildekredsen,1. Ågerup-Kirkerup,Charlotte Gerhauge-Olesen,Socialistisk Folkeparti,F,14
Roskildekredsen,1. Ågerup-Kirkerup,Kim Chr. Jensen,Socialistisk Folkeparti,F,1
Roskildekredsen,1. Ågerup-Kirkerup,Partiliste,Kristendemokraterne,K,18
Roskildekredsen,1. Ågerup-Kirkerup,Alf Mulnæs,Kristendemokraterne,K,3
Roskildekredsen,1. Ågerup-Kirkerup,Henrik Berg,Kristendemokraterne,K,1
Roskildekredsen,1. Ågerup-Kirkerup,Metha Kjeldsen,Kristendemokraterne,K,0
Roskildekredsen,1. Ågerup-Kirkerup,Ib Algot Nielsen,Kristendemokraterne,K,0
Roskildekredsen,1. Ågerup-Kirkerup,Partiliste,Minoritetspartiet,M,3
Roskildekredsen,1. Ågerup-Kirkerup,Ebba Bigler,Minoritetspartiet,M,0
Roskildekredsen,1. Ågerup-Kirkerup,Ulf Kobbernagel,Minoritetspartiet,M,0
Roskildekredsen,1. Ågerup-Kirkerup,Martin Michelsen,Minoritetspartiet,M,0
Roskildekredsen,1. Ågerup-Kirkerup,Niels K. Petersen,Minoritetspartiet,M,0
Roskildekredsen,1. Ågerup-Kirkerup,Partiliste,Dansk Folkeparti,O,157
Roskildekredsen,1. Ågerup-Kirkerup,Finn O. Larsen,Dansk Folkeparti,O,20
Roskildekredsen,1. Ågerup-Kirkerup,John Kellberg,Dansk Folkeparti,O,14
Roskildekredsen,1. Ågerup-Kirkerup,Pia Kristensen,Dansk Folkeparti,O,35
Roskildekredsen,1. Ågerup-Kirkerup,Partiliste,"Venstre, Danmarks Liberale Parti",V,270
Roskildekredsen,1. Ågerup-Kirkerup,Flemming Damgaard Larsen,"Venstre, Danmarks Liberale Parti",V,145
Roskildekredsen,1. Ågerup-Kirkerup,Birthe Rønn Hornbech,"Venstre, Danmarks Liberale Parti",V,138
Roskildekredsen,1. Ågerup-Kirkerup,Jens Hald Madsen,"Venstre, Danmarks Liberale Parti",V,53
Roskildekredsen,1. Ågerup-Kirkerup,Partiliste,Enhedslisten - De Rød-Grønne,Ø,51
Roskildekredsen,1. Ågerup-Kirkerup,Johanne Skriver,Enhedslisten - De Rød-Grønne,Ø,9
Roskildekredsen,1. Ågerup-Kirkerup,Jonas Paludan,Enhedslisten - De Rød-Grønne,Ø,2
Roskildekredsen,1. Ågerup-Kirkerup,Ivan Mott,Enhedslisten - De Rød-Grønne,Ø,2
Roskildekredsen,1. Ågerup-Kirkerup,Bjarke Skipper Petersen,Enhedslisten - De Rød-Grønne,Ø,0
Roskildekredsen,2. Hvedstrup,Partiliste,Socialdemokratiet,A,26
Roskildekredsen,2. Hvedstrup,Mette Gjerskov,Socialdemokratiet,A,23
Roskildekredsen,2. Hvedstrup,Jens Folman,Socialdemokratiet,A,1
Roskildekredsen,2. Hvedstrup,Henrik Sass Larsen,Socialdemokratiet,A,0
Roskildekredsen,2. Hvedstrup,Partiliste,Det Radikale Venstre,B,25
Roskildekredsen,2. Hvedstrup,Martin Lidegaard,Det Radikale Venstre,B,8
Roskildekredsen,2. Hvedstrup,Mette Geil,Det Radikale Venstre,B,2
Roskildekredsen,2. Hvedstrup,Zenia Stampe,Det Radikale Venstre,B,4
Roskildekredsen,2. Hvedstrup,Partiliste,Det Konservative Folkeparti,C,26
Roskildekredsen,2. Hvedstrup,Mikkel Boe,Det Konservative Folkeparti,C,6
Roskildekredsen,2. Hvedstrup,Channe Maneth Bjerringgaard,Det Konservative Folkeparti,C,1
Roskildekredsen,2. Hvedstrup,Christian Wedell-Neergaard,Det Konservative Folkeparti,C,2
Roskildekredsen,2. Hvedstrup,Partiliste,Centrum-Demokraterne,D,4
Roskildekredsen,2. Hvedstrup,Judith Sabinsky,Centrum-Demokraterne,D,0
Roskildekredsen,2. Hvedstrup,Per Frederiksen,Centrum-Demokraterne,D,0
Roskildekredsen,2. Hvedstrup,Kim Pagels,Centrum-Demokraterne,D,0
Roskildekredsen,2. Hvedstrup,Partiliste,Socialistisk Folkeparti,F,15
Roskildekredsen,2. Hvedstrup,Jan B. Larsen,Socialistisk Folkeparti,F,0
Roskildekredsen,2. Hvedstrup,Charlotte Gerhauge-Olesen,Socialistisk Folkeparti,F,2
Roskildekredsen,2. Hvedstrup,Kim Chr. Jensen,Socialistisk Folkeparti,F,0
Roskildekredsen,2. Hvedstrup,Partiliste,Kristendemokraterne,K,3
Roskildekredsen,2. Hvedstrup,Alf Mulnæs,Kristendemokraterne,K,1
Roskildekredsen,2. Hvedstrup,Henrik Berg,Kristendemokraterne,K,0
Roskildekredsen,2. Hvedstrup,Metha Kjeldsen,Kristendemokraterne,K,0
Roskildekredsen,2. Hvedstrup,Ib Algot Nielsen,Kristendemokraterne,K,0
Roskildekredsen,2. Hvedstrup,Partiliste,Minoritetspartiet,M,2
Roskildekredsen,2. Hvedstrup,Ebba Bigler,Minoritetspartiet,M,0
Roskildekredsen,2. Hvedstrup,Ulf Kobbernagel,Minoritetspartiet,M,0
Roskildekredsen,2. Hvedstrup,Martin Michelsen,Minoritetspartiet,M,0
Roskildekredsen,2. Hvedstrup,Niels K. Petersen,Minoritetspartiet,M,0
Roskildekredsen,2. Hvedstrup,Partiliste,Dansk Folkeparti,O,46
Roskildekredsen,2. Hvedstrup,Finn O. Larsen,Dansk Folkeparti,O,5
Roskildekredsen,2. Hvedstrup,John Kellberg,Dansk Folkeparti,O,0
Roskildekredsen,2. Hvedstrup,Pia Kristensen,Dansk Folkeparti,O,16
Roskildekredsen,2. Hvedstrup,Partiliste,"Venstre, Danmarks Liberale Parti",V,81
Roskildekredsen,2. Hvedstrup,Flemming Damgaard Larsen,"Venstre, Danmarks Liberale Parti",V,36
Roskildekredsen,2. Hvedstrup,Birthe Rønn Hornbech,"Venstre, Danmarks Liberale Parti",V,29
Roskildekredsen,2. Hvedstrup,Jens Hald Madsen,"Venstre, Danmarks Liberale Parti",V,12
Roskildekredsen,2. Hvedstrup,Partiliste,Enhedslisten - De Rød-Grønne,Ø,12
Roskildekredsen,2. Hvedstrup,Johanne Skriver,Enhedslisten - De Rød-Grønne,Ø,1
Roskildekredsen,2. Hvedstrup,Jonas Paludan,Enhedslisten - De Rød-Grønne,Ø,0
Roskildekredsen,2. Hvedstrup,Ivan Mott,Enhedslisten - De Rød-Grønne,Ø,0
Roskildekredsen,2. Hvedstrup,Bjarke Skipper Petersen,Enhedslisten - De Rød-Grønne,Ø,0
Roskildekredsen,2. Klostermarken,Partiliste,Socialdemokratiet,A,521
Roskildekredsen,2. Klostermarken,Mette Gjerskov,Socialdemokratiet,A,207
Roskildekredsen,2. Klostermarken,Jens Folman,Socialdemokratiet,A,31
Roskildekredsen,2. Klostermarken,Henrik Sass Larsen,Socialdemokratiet,A,32
Roskildekredsen,2. Klostermarken,Partiliste,Det Radikale Venstre,B,333
Roskildekredsen,2. Klostermarken,Martin Lidegaard,Det Radikale Venstre,B,113
Roskildekredsen,2. Klostermarken,Mette Geil,Det Radikale Venstre,B,48
Roskildekredsen,2. Klostermarken,Zenia Stampe,Det Radikale Venstre,B,19
Roskildekredsen,2. Klostermarken,Partiliste,Det Konservative Folkeparti,C,314
Roskildekredsen,2. Klostermarken,Mikkel Boe,Det Konservative Folkeparti,C,96
Roskildekredsen,2. Klostermarken,Channe Maneth Bjerringgaard,Det Konservative Folkeparti,C,25
Roskildekredsen,2. Klostermarken,Christian Wedell-Neergaard,Det Konservative Folkeparti,C,84
Roskildekredsen,2. Klostermarken,Partiliste,Centrum-Demokraterne,D,22
Roskildekredsen,2. Klostermarken,Judith Sabinsky,Centrum-Demokraterne,D,4
Roskildekredsen,2. Klostermarken,Per Frederiksen,Centrum-Demokraterne,D,2
Roskildekredsen,2. Klostermarken,Kim Pagels,Centrum-Demokraterne,D,0
Roskildekredsen,2. Klostermarken,Partiliste,Socialistisk Folkeparti,F,187
Roskildekredsen,2. Klostermarken,Jan B. Larsen,Socialistisk Folkeparti,F,38
Roskildekredsen,2. Klostermarken,Charlotte Gerhauge-Olesen,Socialistisk Folkeparti,F,54
Roskildekredsen,2. Klostermarken,Kim Chr. Jensen,Socialistisk Folkeparti,F,2
Roskildekredsen,2. Klostermarken,Partiliste,Kristendemokraterne,K,43
Roskildekredsen,2. Klostermarken,Alf Mulnæs,Kristendemokraterne,K,4
Roskildekredsen,2. Klostermarken,Henrik Berg,Kristendemokraterne,K,1
Roskildekredsen,2. Klostermarken,Metha Kjeldsen,Kristendemokraterne,K,4
Roskildekredsen,2. Klostermarken,Ib Algot Nielsen,Kristendemokraterne,K,0
Roskildekredsen,2. Klostermarken,Partiliste,Minoritetspartiet,M,3
Roskildekredsen,2. Klostermarken,Ebba Bigler,Minoritetspartiet,M,3
Roskildekredsen,2. Klostermarken,Ulf Kobbernagel,Minoritetspartiet,M,0
Roskildekredsen,2. Klostermarken,Martin Michelsen,Minoritetspartiet,M,0
Roskildekredsen,2. Klostermarken,Niels K. Petersen,Minoritetspartiet,M,1
Roskildekredsen,2. Klostermarken,Partiliste,Dansk Folkeparti,O,283
Roskildekredsen,2. Klostermarken,Finn O. Larsen,Dansk Folkeparti,O,42
Roskildekredsen,2. Klostermarken,John Kellberg,Dansk Folkeparti,O,7
Roskildekredsen,2. Klostermarken,Pia Kristensen,Dansk Folkeparti,O,43
Roskildekredsen,2. Klostermarken,Partiliste,"Venstre, Danmarks Liberale Parti",V,513
Roskildekredsen,2. Klostermarken,Flemming Damgaard Larsen,"Venstre, Danmarks Liberale Parti",V,119
Roskildekredsen,2. Klostermarken,Birthe Rønn Hornbech,"Venstre, Danmarks Liberale Parti",V,364
Roskildekredsen,2. Klostermarken,Jens Hald Madsen,"Venstre, Danmarks Liberale Parti",V,125
Roskildekredsen,2. Klostermarken,Partiliste,Enhedslisten - De Rød-Grønne,Ø,115
Roskildekredsen,2. Klostermarken,Johanne Skriver,Enhedslisten - De Rød-Grønne,Ø,32
Roskildekredsen,2. Klostermarken,Jonas Paludan,Enhedslisten - De Rød-Grønne,Ø,4
Roskildekredsen,2. Klostermarken,Ivan Mott,Enhedslisten - De Rød-Grønne,Ø,3
Roskildekredsen,2. Klostermarken,Bjarke Skipper Petersen,Enhedslisten - De Rød-Grønne,Ø,6
Roskildekredsen,3. Jyllinge,Partiliste,Socialdemokratiet,A,594
Roskildekredsen,3. Jyllinge,Mette Gjerskov,Socialdemokratiet,A,484
Roskildekredsen,3. Jyllinge,Jens Folman,Socialdemokratiet,A,21
Roskildekredsen,3. Jyllinge,Henrik Sass Larsen,Socialdemokratiet,A,24
Roskildekredsen,3. Jyllinge,Partiliste,Det Radikale Venstre,B,382
Roskildekredsen,3. Jyllinge,Martin Lidegaard,Det Radikale Venstre,B,80
Roskildekredsen,3. Jyllinge,Mette Geil,Det Radikale Venstre,B,62
Roskildekredsen,3. Jyllinge,Zenia Stampe,Det Radikale Venstre,B,25
Roskildekredsen,3. Jyllinge,Partiliste,Det Konservative Folkeparti,C,457
Roskildekredsen,3. Jyllinge,Mikkel Boe,Det Konservative Folkeparti,C,299
Roskildekredsen,3. Jyllinge,Channe Maneth Bjerringgaard,Det Konservative Folkeparti,C,38
Roskildekredsen,3. Jyllinge,Christian Wedell-Neergaard,Det Konservative Folkeparti,C,30
Roskildekredsen,3. Jyllinge,Partiliste,Centrum-Demokraterne,D,59
Roskildekredsen,3. Jyllinge,Judith Sabinsky,Centrum-Demokraterne,D,12
Roskildekredsen,3. Jyllinge,Per Frederiksen,Centrum-Demokraterne,D,2
Roskildekredsen,3. Jyllinge,Kim Pagels,Centrum-Demokraterne,D,1
Roskildekredsen,3. Jyllinge,Partiliste,Socialistisk Folkeparti,F,164
Roskildekredsen,3. Jyllinge,Jan B. Larsen,Socialistisk Folkeparti,F,32
Roskildekredsen,3. Jyllinge,Charlotte Gerhauge-Olesen,Socialistisk Folkeparti,F,60
Roskildekredsen,3. Jyllinge,Kim Chr. Jensen,Socialistisk Folkeparti,F,0
Roskildekredsen,3. Jyllinge,Partiliste,Kristendemokraterne,K,50
Roskildekredsen,3. Jyllinge,Alf Mulnæs,Kristendemokraterne,K,4
Roskildekredsen,3. Jyllinge,Henrik Berg,Kristendemokraterne,K,6
Roskildekredsen,3. Jyllinge,Metha Kjeldsen,Kristendemokraterne,K,5
Roskildekredsen,3. Jyllinge,Ib Algot Nielsen,Kristendemokraterne,K,1
Roskildekredsen,3. Jyllinge,Partiliste,Minoritetspartiet,M,6
Roskildekredsen,3. Jyllinge,Ebba Bigler,Minoritetspartiet,M,1
Roskildekredsen,3. Jyllinge,Ulf Kobbernagel,Minoritetspartiet,M,0
Roskildekredsen,3. Jyllinge,Martin Michelsen,Minoritetspartiet,M,0
Roskildekredsen,3. Jyllinge,Niels K. Petersen,Minoritetspartiet,M,0
Roskildekredsen,3. Jyllinge,Partiliste,Dansk Folkeparti,O,757
Roskildekredsen,3. Jyllinge,Finn O. Larsen,Dansk Folkeparti,O,95
Roskildekredsen,3. Jyllinge,John Kellberg,Dansk Folkeparti,O,23
Roskildekredsen,3. Jyllinge,Pia Kristensen,Dansk Folkeparti,O,128
Roskildekredsen,3. Jyllinge,Partiliste,"Venstre, Danmarks Liberale Parti",V,1256
Roskildekredsen,3. Jyllinge,Flemming Damgaard Larsen,"Venstre, Danmarks Liberale Parti",V,306
Roskildekredsen,3. Jyllinge,Birthe Rønn Hornbech,"Venstre, Danmarks Liberale Parti",V,565
Roskildekredsen,3. Jyllinge,Jens Hald Madsen,"Venstre, Danmarks Liberale Parti",V,140
Roskildekredsen,3. Jyllinge,Partiliste,Enhedslisten - De Rød-Grønne,Ø,75
Roskildekredsen,3. Jyllinge,Johanne Skriver,Enhedslisten - De Rød-Grønne,Ø,13
Roskildekredsen,3. Jyllinge,Jonas Paludan,Enhedslisten - De Rød-Grønne,Ø,7
Roskildekredsen,3. Jyllinge,Ivan Mott,Enhedslisten - De Rød-Grønne,Ø,0
Roskildekredsen,3. Jyllinge,Bjarke Skipper Petersen,Enhedslisten - De Rød-Grønne,Ø,1
Roskildekredsen,3. Sankt Jørgen,Partiliste,Socialdemokratiet,A,938
Roskildekredsen,3. Sankt Jørgen,Mette Gjerskov,Socialdemokratiet,A,336
Roskildekredsen,3. Sankt Jørgen,Jens Folman,Socialdemokratiet,A,70
Roskildekredsen,3. Sankt Jørgen,Henrik Sass Larsen,Socialdemokratiet,A,61
Roskildekredsen,3. Sankt Jørgen,Partiliste,Det Radikale Venstre,B,440
Roskildekredsen,3. Sankt Jørgen,Martin Lidegaard,Det Radikale Venstre,B,132
Roskildekredsen,3. Sankt Jørgen,Mette Geil,Det Radikale Venstre,B,55
Roskildekredsen,3. Sankt Jørgen,Zenia Stampe,Det Radikale Venstre,B,47
Roskildekredsen,3. Sankt Jørgen,Partiliste,Det Konservative Folkeparti,C,270
Roskildekredsen,3. Sankt Jørgen,Mikkel Boe,Det Konservative Folkeparti,C,63
Roskildekredsen,3. Sankt Jørgen,Channe Maneth Bjerringgaard,Det Konservative Folkeparti,C,16
Roskildekredsen,3. Sankt Jørgen,Christian Wedell-Neergaard,Det Konservative Folkeparti,C,40
Roskildekredsen,3. Sankt Jørgen,Partiliste,Centrum-Demokraterne,D,44
Roskildekredsen,3. Sankt Jørgen,Judith Sabinsky,Centrum-Demokraterne,D,9
Roskildekredsen,3. Sankt Jørgen,Per Frederiksen,Centrum-Demokraterne,D,1
Roskildekredsen,3. Sankt Jørgen,Kim Pagels,Centrum-Demokraterne,D,0
Roskildekredsen,3. Sankt Jørgen,Partiliste,Socialistisk Folkeparti,F,401
Roskildekredsen,3. Sankt Jørgen,Jan B. Larsen,Socialistisk Folkeparti,F,70
Roskildekredsen,3. Sankt Jørgen,Charlotte Gerhauge-Olesen,Socialistisk Folkeparti,F,113
Roskildekredsen,3. Sankt Jørgen,Kim Chr. Jensen,Socialistisk Folkeparti,F,9
Roskildekredsen,3. Sankt Jørgen,Partiliste,Kristendemokraterne,K,30
Roskildekredsen,3. Sankt Jørgen,Alf Mulnæs,Kristendemokraterne,K,10
Roskildekredsen,3. Sankt Jørgen,Henrik Berg,Kristendemokraterne,K,0
Roskildekredsen,3. Sankt Jørgen,Metha Kjeldsen,Kristendemokraterne,K,4
Roskildekredsen,3. Sankt Jørgen,Ib Algot Nielsen,Kristendemokraterne,K,0
Roskildekredsen,3. Sankt Jørgen,Partiliste,Minoritetspartiet,M,12
Roskildekredsen,3. Sankt Jørgen,Ebba Bigler,Minoritetspartiet,M,2
Roskildekredsen,3. Sankt Jørgen,Ulf Kobbernagel,Minoritetspartiet,M,1
Roskildekredsen,3. Sankt Jørgen,Martin Michelsen,Minoritetspartiet,M,0
Roskildekredsen,3. Sankt Jørgen,Niels K. Petersen,Minoritetspartiet,M,1
Roskildekredsen,3. Sankt Jørgen,Partiliste,Dansk Folkeparti,O,390
Roskildekredsen,3. Sankt Jørgen,Finn O. Larsen,Dansk Folkeparti,O,65
Roskildekredsen,3. Sankt Jørgen,John Kellberg,Dansk Folkeparti,O,12
Roskildekredsen,3. Sankt Jørgen,Pia Kristensen,Dansk Folkeparti,O,56
Roskildekredsen,3. Sankt Jørgen,Partiliste,"Venstre, Danmarks Liberale Parti",V,575
Roskildekredsen,3. Sankt Jørgen,Flemming Damgaard Larsen,"Venstre, Danmarks Liberale Parti",V,168
Roskildekredsen,3. Sankt Jørgen,Birthe Rønn Hornbech,"Venstre, Danmarks Liberale Parti",V,290
Roskildekredsen,3. Sankt Jørgen,Jens Hald Madsen,"Venstre, Danmarks Liberale Parti",V,130
Roskildekredsen,3. Sankt Jørgen,Partiliste,Enhedslisten - De Rød-Grønne,Ø,228
Roskildekredsen,3. Sankt Jørgen,Johanne Skriver,Enhedslisten - De Rød-Grønne,Ø,56
Roskildekredsen,3. Sankt Jørgen,Jonas Paludan,Enhedslisten - De Rød-Grønne,Ø,5
Roskildekredsen,3. Sankt Jørgen,Ivan Mott,Enhedslisten - De Rød-Grønne,Ø,5
Roskildekredsen,3. Sankt Jørgen,Bjarke Skipper Petersen,Enhedslisten - De Rød-Grønne,Ø,2
Roskildekredsen,4. Gundsømagle,Partiliste,Socialdemokratiet,A,180
Roskildekredsen,4. Gundsømagle,Mette Gjerskov,Socialdemokratiet,A,204
Roskildekredsen,4. Gundsømagle,Jens Folman,Socialdemokratiet,A,5
Roskildekredsen,4. Gundsømagle,Henrik Sass Larsen,Socialdemokratiet,A,6
Roskildekredsen,4. Gundsømagle,Partiliste,Det Radikale Venstre,B,78
Roskildekredsen,4. Gundsømagle,Martin Lidegaard,Det Radikale Venstre,B,17
Roskildekredsen,4. Gundsømagle,Mette Geil,Det Radikale Venstre,B,16
Roskildekredsen,4. Gundsømagle,Zenia Stampe,Det Radikale Venstre,B,0
Roskildekredsen,4. Gundsømagle,Partiliste,Det Konservative Folkeparti,C,128
Roskildekredsen,4. Gundsømagle,Mikkel Boe,Det Konservative Folkeparti,C,55
Roskildekredsen,4. Gundsømagle,Channe Maneth Bjerringgaard,Det Konservative Folkeparti,C,8
Roskildekredsen,4. Gundsømagle,Christian Wedell-Neergaard,Det Konservative Folkeparti,C,10
Roskildekredsen,4. Gundsømagle,Partiliste,Centrum-Demokraterne,D,14
Roskildekredsen,4. Gundsømagle,Judith Sabinsky,Centrum-Demokraterne,D,2
Roskildekredsen,4. Gundsømagle,Per Frederiksen,Centrum-Demokraterne,D,0
Roskildekredsen,4. Gundsømagle,Kim Pagels,Centrum-Demokraterne,D,0
Roskildekredsen,4. Gundsømagle,Partiliste,Socialistisk Folkeparti,F,42
Roskildekredsen,4. Gundsømagle,Jan B. Larsen,Socialistisk Folkeparti,F,4
Roskildekredsen,4. Gundsømagle,Charlotte Gerhauge-Olesen,Socialistisk Folkeparti,F,19
Roskildekredsen,4. Gundsømagle,Kim Chr. Jensen,Socialistisk Folkeparti,F,1
Roskildekredsen,4. Gundsømagle,Partiliste,Kristendemokraterne,K,10
Roskildekredsen,4. Gundsømagle,Alf Mulnæs,Kristendemokraterne,K,0
Roskildekredsen,4. Gundsømagle,Henrik Berg,Kristendemokraterne,K,2
Roskildekredsen,4. Gundsømagle,Metha Kjeldsen,Kristendemokraterne,K,1
Roskildekredsen,4. Gundsømagle,Ib Algot Nielsen,Kristendemokraterne,K,0
Roskildekredsen,4. Gundsømagle,Partiliste,Minoritetspartiet,M,1
Roskildekredsen,4. Gundsømagle,Ebba Bigler,Minoritetspartiet,M,0
Roskildekredsen,4. Gundsømagle,Ulf Kobbernagel,Minoritetspartiet,M,0
Roskildekredsen,4. Gundsømagle,Martin Michelsen,Minoritetspartiet,M,0
Roskildekredsen,4. Gundsømagle,Niels K. Petersen,Minoritetspartiet,M,0
Roskildekredsen,4. Gundsømagle,Partiliste,Dansk Folkeparti,O,197
Roskildekredsen,4. Gundsømagle,Finn O. Larsen,Dansk Folkeparti,O,18
Roskildekredsen,4. Gundsømagle,John Kellberg,Dansk Folkeparti,O,6
Roskildekredsen,4. Gundsømagle,Pia Kristensen,Dansk Folkeparti,O,41
Roskildekredsen,4. Gundsømagle,Partiliste,"Venstre, Danmarks Liberale Parti",V,298
Roskildekredsen,4. Gundsømagle,Flemming Damgaard Larsen,"Venstre, Danmarks Liberale Parti",V,111
Roskildekredsen,4. Gundsømagle,Birthe Rønn Hornbech,"Venstre, Danmarks Liberale Parti",V,118
Roskildekredsen,4. Gundsømagle,Jens Hald Madsen,"Venstre, Danmarks Liberale Parti",V,27
Roskildekredsen,4. Gundsømagle,Partiliste,Enhedslisten - De Rød-Grønne,Ø,31
Roskildekredsen,4. Gundsømagle,Johanne Skriver,Enhedslisten - De Rød-Grønne,Ø,3
