kreds,valgsted_navn,kandidat_navn,parti,partibogstav,stemmer
Ryvangskredsen,2. 1. Vest,Frank Høgholm Pedersen,Det Konservative Folkeparti,C,3
Ryvangskredsen,2. 1. Vest,Brian K. Schjertzer,Det Konservative Folkeparti,C,1
Ryvangskredsen,2. 1. Vest,Vilhelm Topsøe,Det Konservative Folkeparti,C,1
Ryvangskredsen,2. 1. Vest,Martin H. Wolffbrandt,Det Konservative Folkeparti,C,1
Ryvangskredsen,2. 1. Vest,Partiliste,Centrum-Demokraterne,D,35
Ryvangskredsen,2. 1. Vest,A. Ben Haddou,Centrum-Demokraterne,D,2
Ryvangskredsen,2. 1. Vest,Alex Heick,Centrum-Demokraterne,D,1
Ryvangskredsen,2. 1. Vest,Christian Hesselberg,Centrum-Demokraterne,D,2
Ryvangskredsen,2. 1. Vest,Stig Joensen,Centrum-Demokraterne,D,0
Ryvangskredsen,2. 1. Vest,Anne Laugesen,Centrum-Demokraterne,D,2
Ryvangskredsen,2. 1. Vest,Lisbeth Ougaard,Centrum-Demokraterne,D,2
Ryvangskredsen,2. 1. Vest,Partiliste,Socialistisk Folkeparti,F,163
Ryvangskredsen,2. 1. Vest,Nis Bech,Socialistisk Folkeparti,F,3
Ryvangskredsen,2. 1. Vest,Ozlem Cekic,Socialistisk Folkeparti,F,13
Ryvangskredsen,2. 1. Vest,Thake Fogh Cordt,Socialistisk Folkeparti,F,3
Ryvangskredsen,2. 1. Vest,Jan Damskier,Socialistisk Folkeparti,F,3
Ryvangskredsen,2. 1. Vest,Marie Fugl,Socialistisk Folkeparti,F,16
Ryvangskredsen,2. 1. Vest,Anne Grete Holmsgaard,Socialistisk Folkeparti,F,71
Ryvangskredsen,2. 1. Vest,Ole Riisgaard,Socialistisk Folkeparti,F,1
Ryvangskredsen,2. 1. Vest,Pelle Voigt,Socialistisk Folkeparti,F,8
Ryvangskredsen,2. 1. Vest,Partiliste,Kristendemokraterne,K,25
Ryvangskredsen,2. 1. Vest,Bent Sohn Thomsen,Kristendemokraterne,K,0
Ryvangskredsen,2. 1. Vest,Nanna Bock,Kristendemokraterne,K,3
Ryvangskredsen,2. 1. Vest,Nikolaj Feldbech,Kristendemokraterne,K,2
Ryvangskredsen,2. 1. Vest,Ole Dupont Kofod,Kristendemokraterne,K,3
Ryvangskredsen,2. 1. Vest,Anette Nilsson,Kristendemokraterne,K,0
Ryvangskredsen,2. 1. Vest,Partiliste,Minoritetspartiet,M,10
Ryvangskredsen,2. 1. Vest,Gunnar Wulff,Minoritetspartiet,M,0
Ryvangskredsen,2. 1. Vest,Adel Hassan,Minoritetspartiet,M,2
Ryvangskredsen,2. 1. Vest,Mikkel Johannsen,Minoritetspartiet,M,1
Ryvangskredsen,2. 1. Vest,Abdul-Wahid Pedersen,Minoritetspartiet,M,5
Ryvangskredsen,2. 1. Vest,Kjeld I. Thomsen,Minoritetspartiet,M,1
Ryvangskredsen,2. 1. Vest,Partiliste,Dansk Folkeparti,O,266
Ryvangskredsen,2. 1. Vest,Peter Skaarup,Dansk Folkeparti,O,181
Ryvangskredsen,2. 1. Vest,Torben Viktor Adelborg-Beck,Dansk Folkeparti,O,9
Ryvangskredsen,2. 1. Vest,Jette M. Bertelsen,Dansk Folkeparti,O,5
Ryvangskredsen,2. 1. Vest,Anna Rosbach,Dansk Folkeparti,O,3
Ryvangskredsen,2. 1. Vest,Partiliste,"Venstre, Danmarks Liberale Parti",V,314
Ryvangskredsen,2. 1. Vest,Søren Pind,"Venstre, Danmarks Liberale Parti",V,100
Ryvangskredsen,2. 1. Vest,Inge Dahl-Sørensen,"Venstre, Danmarks Liberale Parti",V,38
Ryvangskredsen,2. 1. Vest,Kasper Krüger,"Venstre, Danmarks Liberale Parti",V,8
Ryvangskredsen,2. 1. Vest,Philippe Marcher,"Venstre, Danmarks Liberale Parti",V,1
Ryvangskredsen,2. 1. Vest,Heidi Wang,"Venstre, Danmarks Liberale Parti",V,15
Ryvangskredsen,2. 1. Vest,Partiliste,Enhedslisten - De Rød-Grønne,Ø,73
Ryvangskredsen,2. 1. Vest,Jens Borking,Enhedslisten - De Rød-Grønne,Ø,0
Ryvangskredsen,2. 1. Vest,Pernille Rosenkrantz-Theil,Enhedslisten - De Rød-Grønne,Ø,202
Ryvangskredsen,2. 1. Vest,Majbrit Berlau,Enhedslisten - De Rød-Grønne,Ø,4
Ryvangskredsen,2. 1. Vest,Mette Bloch Hansen,Enhedslisten - De Rød-Grønne,Ø,1
Ryvangskredsen,2. 1. Vest,Morten Kabell,Enhedslisten - De Rød-Grønne,Ø,0
Ryvangskredsen,2. 1. Vest,Khaled Mustapha,Enhedslisten - De Rød-Grønne,Ø,2
Ryvangskredsen,2. 1. Vest,Bente Møller,Enhedslisten - De Rød-Grønne,Ø,2
Ryvangskredsen,2. 1. Vest,Ole Donbæk Jensen,Enhedslisten - De Rød-Grønne,Ø,2
Ryvangskredsen,2. 1. Vest,Åse Clausen,(Uden for parti),(Uden for parti),0
Ryvangskredsen,2. 1. Vest,Maria Ibsen,(Uden for parti),(Uden for parti),0
Ryvangskredsen,2. 1. Vest,Feride Istogu Gillesberg,(Uden for parti),(Uden for parti),0
Ryvangskredsen,3. 1. Syd,Partiliste,Socialdemokratiet,A,1820
Ryvangskredsen,3. 1. Syd,Ole Hækkerup,Socialdemokratiet,A,326
Ryvangskredsen,3. 1. Syd,Yildiz Akdogan,Socialdemokratiet,A,69
Ryvangskredsen,3. 1. Syd,Jytte Andersen,Socialdemokratiet,A,190
Ryvangskredsen,3. 1. Syd,Anette Holst Christensen,Socialdemokratiet,A,46
Ryvangskredsen,3. 1. Syd,Lars Kramer Mikkelsen,Socialdemokratiet,A,75
Ryvangskredsen,3. 1. Syd,Peter Fogsgaard Nielsen,Socialdemokratiet,A,10
Ryvangskredsen,3. 1. Syd,Jakob Thiemann,Socialdemokratiet,A,8
Ryvangskredsen,3. 1. Syd,Helle Thorning-Schmidt,Socialdemokratiet,A,450
Ryvangskredsen,3. 1. Syd,Partiliste,Det Radikale Venstre,B,1476
Ryvangskredsen,3. 1. Syd,Mikkel Sarbo,Det Radikale Venstre,B,19
Ryvangskredsen,3. 1. Syd,Tina Bostrup,Det Radikale Venstre,B,87
Ryvangskredsen,3. 1. Syd,Inger Marie Bruun-Vierø,Det Radikale Venstre,B,37
Ryvangskredsen,3. 1. Syd,Rune Heiberg Hansen,Det Radikale Venstre,B,37
Ryvangskredsen,3. 1. Syd,Naser Khader,Det Radikale Venstre,B,610
Ryvangskredsen,3. 1. Syd,Gorm Boe Petersen,Det Radikale Venstre,B,12
Ryvangskredsen,3. 1. Syd,Merete Riisager,Det Radikale Venstre,B,61
Ryvangskredsen,3. 1. Syd,Jeppe Trolle,Det Radikale Venstre,B,20
Ryvangskredsen,3. 1. Syd,Partiliste,Det Konservative Folkeparti,C,784
Ryvangskredsen,3. 1. Syd,Helle Sjelle,Det Konservative Folkeparti,C,204
Ryvangskredsen,3. 1. Syd,Peter Grane,Det Konservative Folkeparti,C,6
Ryvangskredsen,3. 1. Syd,Rasmus Jarlov,Det Konservative Folkeparti,C,32
Ryvangskredsen,3. 1. Syd,Mogens Lønborg,Det Konservative Folkeparti,C,63
Ryvangskredsen,3. 1. Syd,Frank Høgholm Pedersen,Det Konservative Folkeparti,C,11
Ryvangskredsen,3. 1. Syd,Brian K. Schjertzer,Det Konservative Folkeparti,C,1
Ryvangskredsen,3. 1. Syd,Vilhelm Topsøe,Det Konservative Folkeparti,C,6
Ryvangskredsen,3. 1. Syd,Martin H. Wolffbrandt,Det Konservative Folkeparti,C,26
Ryvangskredsen,3. 1. Syd,Partiliste,Centrum-Demokraterne,D,135
Ryvangskredsen,3. 1. Syd,A. Ben Haddou,Centrum-Demokraterne,D,8
Ryvangskredsen,3. 1. Syd,Alex Heick,Centrum-Demokraterne,D,3
Ryvangskredsen,3. 1. Syd,Christian Hesselberg,Centrum-Demokraterne,D,7
Ryvangskredsen,3. 1. Syd,Stig Joensen,Centrum-Demokraterne,D,0
Ryvangskredsen,3. 1. Syd,Anne Laugesen,Centrum-Demokraterne,D,7
Ryvangskredsen,3. 1. Syd,Lisbeth Ougaard,Centrum-Demokraterne,D,0
Ryvangskredsen,3. 1. Syd,Partiliste,Socialistisk Folkeparti,F,863
Ryvangskredsen,3. 1. Syd,Nis Bech,Socialistisk Folkeparti,F,17
Ryvangskredsen,3. 1. Syd,Ozlem Cekic,Socialistisk Folkeparti,F,71
Ryvangskredsen,3. 1. Syd,Thake Fogh Cordt,Socialistisk Folkeparti,F,11
Ryvangskredsen,3. 1. Syd,Jan Damskier,Socialistisk Folkeparti,F,2
Ryvangskredsen,3. 1. Syd,Marie Fugl,Socialistisk Folkeparti,F,88
Ryvangskredsen,3. 1. Syd,Anne Grete Holmsgaard,Socialistisk Folkeparti,F,207
Ryvangskredsen,3. 1. Syd,Ole Riisgaard,Socialistisk Folkeparti,F,8
Ryvangskredsen,3. 1. Syd,Pelle Voigt,Socialistisk Folkeparti,F,23
Ryvangskredsen,3. 1. Syd,Partiliste,Kristendemokraterne,K,144
Ryvangskredsen,3. 1. Syd,Bent Sohn Thomsen,Kristendemokraterne,K,1
Ryvangskredsen,3. 1. Syd,Nanna Bock,Kristendemokraterne,K,9
Ryvangskredsen,3. 1. Syd,Nikolaj Feldbech,Kristendemokraterne,K,1
Ryvangskredsen,3. 1. Syd,Ole Dupont Kofod,Kristendemokraterne,K,1
Ryvangskredsen,3. 1. Syd,Anette Nilsson,Kristendemokraterne,K,8
Ryvangskredsen,3. 1. Syd,Partiliste,Minoritetspartiet,M,54
Ryvangskredsen,3. 1. Syd,Gunnar Wulff,Minoritetspartiet,M,3
Ryvangskredsen,3. 1. Syd,Adel Hassan,Minoritetspartiet,M,16
Ryvangskredsen,3. 1. Syd,Mikkel Johannsen,Minoritetspartiet,M,1
Ryvangskredsen,3. 1. Syd,Abdul-Wahid Pedersen,Minoritetspartiet,M,12
Ryvangskredsen,3. 1. Syd,Kjeld I. Thomsen,Minoritetspartiet,M,2
Ryvangskredsen,3. 1. Syd,Partiliste,Dansk Folkeparti,O,817
Ryvangskredsen,3. 1. Syd,Peter Skaarup,Dansk Folkeparti,O,469
Ryvangskredsen,3. 1. Syd,Torben Viktor Adelborg-Beck,Dansk Folkeparti,O,13
Ryvangskredsen,3. 1. Syd,Jette M. Bertelsen,Dansk Folkeparti,O,29
Ryvangskredsen,3. 1. Syd,Anna Rosbach,Dansk Folkeparti,O,16
Ryvangskredsen,3. 1. Syd,Partiliste,"Venstre, Danmarks Liberale Parti",V,1590
Ryvangskredsen,3. 1. Syd,Søren Pind,"Venstre, Danmarks Liberale Parti",V,432
Ryvangskredsen,3. 1. Syd,Inge Dahl-Sørensen,"Venstre, Danmarks Liberale Parti",V,151
Ryvangskredsen,3. 1. Syd,Kasper Krüger,"Venstre, Danmarks Liberale Parti",V,34
Ryvangskredsen,3. 1. Syd,Philippe Marcher,"Venstre, Danmarks Liberale Parti",V,14
Ryvangskredsen,3. 1. Syd,Heidi Wang,"Venstre, Danmarks Liberale Parti",V,55
Ryvangskredsen,3. 1. Syd,Partiliste,Enhedslisten - De Rød-Grønne,Ø,311
Ryvangskredsen,3. 1. Syd,Jens Borking,Enhedslisten - De Rød-Grønne,Ø,20
Ryvangskredsen,3. 1. Syd,Pernille Rosenkrantz-Theil,Enhedslisten - De Rød-Grønne,Ø,857
Ryvangskredsen,3. 1. Syd,Majbrit Berlau,Enhedslisten - De Rød-Grønne,Ø,14
Ryvangskredsen,3. 1. Syd,Mette Bloch Hansen,Enhedslisten - De Rød-Grønne,Ø,8
Ryvangskredsen,3. 1. Syd,Morten Kabell,Enhedslisten - De Rød-Grønne,Ø,1
Ryvangskredsen,3. 1. Syd,Khaled Mustapha,Enhedslisten - De Rød-Grønne,Ø,7
Ryvangskredsen,3. 1. Syd,Bente Møller,Enhedslisten - De Rød-Grønne,Ø,2
Ryvangskredsen,3. 1. Syd,Ole Donbæk Jensen,Enhedslisten - De Rød-Grønne,Ø,2
Ryvangskredsen,3. 1. Syd,Åse Clausen,(Uden for parti),(Uden for parti),1
Ryvangskredsen,3. 1. Syd,Maria Ibsen,(Uden for parti),(Uden for parti),0
Ryvangskredsen,3. 1. Syd,Feride Istogu Gillesberg,(Uden for parti),(Uden for parti),0
Østbanekredsen,17. 6. Østbane,Partiliste,Socialdemokratiet,A,1003
Østbanekredsen,17. 6. Østbane,Anette Holst Christensen,Socialdemokratiet,A,84
Østbanekredsen,17. 6. Østbane,Yildiz Akdogan,Socialdemokratiet,A,14
Østbanekredsen,17. 6. Østbane,Jytte Andersen,Socialdemokratiet,A,116
Østbanekredsen,17. 6. Østbane,Ole Hækkerup,Socialdemokratiet,A,88
Østbanekredsen,17. 6. Østbane,Lars Kramer Mikkelsen,Socialdemokratiet,A,32
Østbanekredsen,17. 6. Østbane,Peter Fogsgaard Nielsen,Socialdemokratiet,A,5
Østbanekredsen,17. 6. Østbane,Jakob Thiemann,Socialdemokratiet,A,1
Østbanekredsen,17. 6. Østbane,Helle Thorning-Schmidt,Socialdemokratiet,A,373
Østbanekredsen,17. 6. Østbane,Partiliste,Det Radikale Venstre,B,1106
Østbanekredsen,17. 6. Østbane,Inger Marie Bruun-Vierø,Det Radikale Venstre,B,65
Østbanekredsen,17. 6. Østbane,Tina Bostrup,Det Radikale Venstre,B,73
Østbanekredsen,17. 6. Østbane,Rune Heiberg Hansen,Det Radikale Venstre,B,18
Østbanekredsen,17. 6. Østbane,Naser Khader,Det Radikale Venstre,B,554
Østbanekredsen,17. 6. Østbane,Gorm Boe Petersen,Det Radikale Venstre,B,4
Østbanekredsen,17. 6. Østbane,Merete Riisager,Det Radikale Venstre,B,45
Østbanekredsen,17. 6. Østbane,Mikkel Sarbo,Det Radikale Venstre,B,10
Østbanekredsen,17. 6. Østbane,Jeppe Trolle,Det Radikale Venstre,B,7
Østbanekredsen,17. 6. Østbane,Partiliste,Det Konservative Folkeparti,C,739
Østbanekredsen,17. 6. Østbane,Vilhelm Topsøe,Det Konservative Folkeparti,C,23
Østbanekredsen,17. 6. Østbane,Peter Grane,Det Konservative Folkeparti,C,11
Østbanekredsen,17. 6. Østbane,Rasmus Jarlov,Det Konservative Folkeparti,C,10
Østbanekredsen,17. 6. Østbane,Mogens Lønborg,Det Konservative Folkeparti,C,78
Østbanekredsen,17. 6. Østbane,Frank Høgholm Pedersen,Det Konservative Folkeparti,C,13
Østbanekredsen,17. 6. Østbane,Brian K. Schjertzer,Det Konservative Folkeparti,C,2
Østbanekredsen,17. 6. Østbane,Helle Sjelle,Det Konservative Folkeparti,C,142
Østbanekredsen,17. 6. Østbane,Martin H. Wolffbrandt,Det Konservative Folkeparti,C,17
Østbanekredsen,17. 6. Østbane,Partiliste,Centrum-Demokraterne,D,71
Østbanekredsen,17. 6. Østbane,Christian Hesselberg,Centrum-Demokraterne,D,5
Østbanekredsen,17. 6. Østbane,A. Ben Haddou,Centrum-Demokraterne,D,3
Østbanekredsen,17. 6. Østbane,Alex Heick,Centrum-Demokraterne,D,0
Østbanekredsen,17. 6. Østbane,Stig Joensen,Centrum-Demokraterne,D,1
Østbanekredsen,17. 6. Østbane,Anne Laugesen,Centrum-Demokraterne,D,2
Østbanekredsen,17. 6. Østbane,Lisbeth Ougaard,Centrum-Demokraterne,D,1
Østbanekredsen,17. 6. Østbane,Partiliste,Socialistisk Folkeparti,F,539
Østbanekredsen,17. 6. Østbane,Jan Damskier,Socialistisk Folkeparti,F,6
Østbanekredsen,17. 6. Østbane,Nis Bech,Socialistisk Folkeparti,F,2
Østbanekredsen,17. 6. Østbane,Ozlem Cekic,Socialistisk Folkeparti,F,38
Østbanekredsen,17. 6. Østbane,Thake Fogh Cordt,Socialistisk Folkeparti,F,9
Østbanekredsen,17. 6. Østbane,Marie Fugl,Socialistisk Folkeparti,F,37
Østbanekredsen,17. 6. Østbane,Anne Grete Holmsgaard,Socialistisk Folkeparti,F,193
Østbanekredsen,17. 6. Østbane,Ole Riisgaard,Socialistisk Folkeparti,F,3
Østbanekredsen,17. 6. Østbane,Pelle Voigt,Socialistisk Folkeparti,F,14
Østbanekredsen,17. 6. Østbane,Partiliste,Kristendemokraterne,K,78
Østbanekredsen,17. 6. Østbane,Nanna Bock,Kristendemokraterne,K,10
Østbanekredsen,17. 6. Østbane,Nikolaj Feldbech,Kristendemokraterne,K,2
Østbanekredsen,17. 6. Østbane,Ole Dupont Kofod,Kristendemokraterne,K,3
Østbanekredsen,17. 6. Østbane,Anette Nilsson,Kristendemokraterne,K,2
Østbanekredsen,17. 6. Østbane,Bent Sohn Thomsen,Kristendemokraterne,K,1
Østbanekredsen,17. 6. Østbane,Partiliste,Minoritetspartiet,M,26
Østbanekredsen,17. 6. Østbane,Gunnar Wulff,Minoritetspartiet,M,2
Østbanekredsen,17. 6. Østbane,Adel Hassan,Minoritetspartiet,M,0
Østbanekredsen,17. 6. Østbane,Mikkel Johannsen,Minoritetspartiet,M,2
Østbanekredsen,17. 6. Østbane,Abdul-Wahid Pedersen,Minoritetspartiet,M,3
Østbanekredsen,17. 6. Østbane,Kjeld I. Thomsen,Minoritetspartiet,M,2
Østbanekredsen,17. 6. Østbane,Partiliste,Dansk Folkeparti,O,344
Østbanekredsen,17. 6. Østbane,Torben Viktor Adelborg-Beck,Dansk Folkeparti,O,22
Østbanekredsen,17. 6. Østbane,Jette M. Bertelsen,Dansk Folkeparti,O,18
Østbanekredsen,17. 6. Østbane,Anna Rosbach,Dansk Folkeparti,O,7
Østbanekredsen,17. 6. Østbane,Peter Skaarup,Dansk Folkeparti,O,187
Østbanekredsen,17. 6. Østbane,Partiliste,"Venstre, Danmarks Liberale Parti",V,1018
Østbanekredsen,17. 6. Østbane,Inge Dahl-Sørensen,"Venstre, Danmarks Liberale Parti",V,150
Østbanekredsen,17. 6. Østbane,Kasper Krüger,"Venstre, Danmarks Liberale Parti",V,42
Østbanekredsen,17. 6. Østbane,Philippe Marcher,"Venstre, Danmarks Liberale Parti",V,12
Østbanekredsen,17. 6. Østbane,Søren Pind,"Venstre, Danmarks Liberale Parti",V,324
Østbanekredsen,17. 6. Østbane,Heidi Wang,"Venstre, Danmarks Liberale Parti",V,44
