kreds,valgsted_navn,kandidat_navn,parti,partibogstav,stemmer
Vardekredsen,1. Oksbøl,Claus Larsen,Socialistisk Folkeparti,F,2
Vardekredsen,1. Oksbøl,Jørgen Ahlqvist,Socialistisk Folkeparti,F,0
Vardekredsen,1. Oksbøl,Ida Auken,Socialistisk Folkeparti,F,13
Vardekredsen,1. Oksbøl,Bodil Baagø,Socialistisk Folkeparti,F,0
Vardekredsen,1. Oksbøl,Partiliste,Kristendemokraterne,K,21
Vardekredsen,1. Oksbøl,Inger Gimm,Kristendemokraterne,K,5
Vardekredsen,1. Oksbøl,Knud Erik Hermann,Kristendemokraterne,K,2
Vardekredsen,1. Oksbøl,Gunnar Lundsgaard,Kristendemokraterne,K,0
Vardekredsen,1. Oksbøl,Partiliste,Minoritetspartiet,M,2
Vardekredsen,1. Oksbøl,Signe Engelbreth Larsen,Minoritetspartiet,M,0
Vardekredsen,1. Oksbøl,Aase Bak-Nielsen,Minoritetspartiet,M,0
Vardekredsen,1. Oksbøl,Partiliste,Dansk Folkeparti,O,186
Vardekredsen,1. Oksbøl,Eva Brammer,Dansk Folkeparti,O,40
Vardekredsen,1. Oksbøl,Bjarne Jensen,Dansk Folkeparti,O,6
Vardekredsen,1. Oksbøl,Karin Nødgaard,Dansk Folkeparti,O,35
Vardekredsen,1. Oksbøl,Partiliste,"Venstre, Danmarks Liberale Parti",V,293
Vardekredsen,1. Oksbøl,Christian Lund Jepsen,"Venstre, Danmarks Liberale Parti",V,302
Vardekredsen,1. Oksbøl,Kurt Kirkegaard,"Venstre, Danmarks Liberale Parti",V,10
Vardekredsen,1. Oksbøl,Preben Rudiengaard,"Venstre, Danmarks Liberale Parti",V,90
Vardekredsen,1. Oksbøl,Ulla Tørnæs,"Venstre, Danmarks Liberale Parti",V,142
Vardekredsen,1. Oksbøl,Partiliste,Enhedslisten - De Rød-Grønne,Ø,19
Vardekredsen,1. Oksbøl,John Littau,Enhedslisten - De Rød-Grønne,Ø,1
Vardekredsen,1. Oksbøl,Sarah Nørris Christensen,Enhedslisten - De Rød-Grønne,Ø,1
Vardekredsen,1. Oksbøl,Ingelise Bech Hansen,Enhedslisten - De Rød-Grønne,Ø,0
Vardekredsen,1. Oksbøl,Henning Hyllested,Enhedslisten - De Rød-Grønne,Ø,0
Vardekredsen,1. Varde,Partiliste,Socialdemokratiet,A,1029
Vardekredsen,1. Varde,Henrik Nielsen,Socialdemokratiet,A,617
Vardekredsen,1. Varde,Kim Mortensen,Socialdemokratiet,A,239
Vardekredsen,1. Varde,Troels Ravn,Socialdemokratiet,A,12
Vardekredsen,1. Varde,Margot Torp,Socialdemokratiet,A,71
Vardekredsen,1. Varde,Partiliste,Det Radikale Venstre,B,313
Vardekredsen,1. Varde,Hans Vestager,Det Radikale Venstre,B,66
Vardekredsen,1. Varde,Gunnar O. Schmidt,Det Radikale Venstre,B,9
Vardekredsen,1. Varde,Bjarke Thomassen,Det Radikale Venstre,B,1
Vardekredsen,1. Varde,Partiliste,Det Konservative Folkeparti,C,271
Vardekredsen,1. Varde,Bodil Tang Kristensen,Det Konservative Folkeparti,C,580
Vardekredsen,1. Varde,Per Christensen,Det Konservative Folkeparti,C,4
Vardekredsen,1. Varde,Hans Ulrich Madsen,Det Konservative Folkeparti,C,38
Vardekredsen,1. Varde,Eva Thisted,Det Konservative Folkeparti,C,1
Vardekredsen,1. Varde,Partiliste,Centrum-Demokraterne,D,40
Vardekredsen,1. Varde,Jette Seidenschnur,Centrum-Demokraterne,D,12
Vardekredsen,1. Varde,Lars Bo,Centrum-Demokraterne,D,4
Vardekredsen,1. Varde,Anders Yoon Veie Gudsø,Centrum-Demokraterne,D,1
Vardekredsen,1. Varde,Bob Madsen,Centrum-Demokraterne,D,1
Vardekredsen,1. Varde,Partiliste,Socialistisk Folkeparti,F,213
Vardekredsen,1. Varde,Claus Larsen,Socialistisk Folkeparti,F,21
Vardekredsen,1. Varde,Jørgen Ahlqvist,Socialistisk Folkeparti,F,1
Vardekredsen,1. Varde,Ida Auken,Socialistisk Folkeparti,F,68
Vardekredsen,1. Varde,Bodil Baagø,Socialistisk Folkeparti,F,9
Vardekredsen,1. Varde,Partiliste,Kristendemokraterne,K,72
Vardekredsen,1. Varde,Inger Gimm,Kristendemokraterne,K,36
Vardekredsen,1. Varde,Knud Erik Hermann,Kristendemokraterne,K,1
Vardekredsen,1. Varde,Gunnar Lundsgaard,Kristendemokraterne,K,0
Vardekredsen,1. Varde,Partiliste,Minoritetspartiet,M,3
Vardekredsen,1. Varde,Signe Engelbreth Larsen,Minoritetspartiet,M,6
Vardekredsen,1. Varde,Aase Bak-Nielsen,Minoritetspartiet,M,1
Vardekredsen,1. Varde,Partiliste,Dansk Folkeparti,O,754
Vardekredsen,1. Varde,Eva Brammer,Dansk Folkeparti,O,163
Vardekredsen,1. Varde,Bjarne Jensen,Dansk Folkeparti,O,46
Vardekredsen,1. Varde,Karin Nødgaard,Dansk Folkeparti,O,115
Vardekredsen,1. Varde,Partiliste,"Venstre, Danmarks Liberale Parti",V,1063
Vardekredsen,1. Varde,Christian Lund Jepsen,"Venstre, Danmarks Liberale Parti",V,1289
Vardekredsen,1. Varde,Kurt Kirkegaard,"Venstre, Danmarks Liberale Parti",V,63
Vardekredsen,1. Varde,Preben Rudiengaard,"Venstre, Danmarks Liberale Parti",V,381
Vardekredsen,1. Varde,Ulla Tørnæs,"Venstre, Danmarks Liberale Parti",V,336
Vardekredsen,1. Varde,Partiliste,Enhedslisten - De Rød-Grønne,Ø,61
Vardekredsen,1. Varde,John Littau,Enhedslisten - De Rød-Grønne,Ø,9
Vardekredsen,1. Varde,Sarah Nørris Christensen,Enhedslisten - De Rød-Grønne,Ø,14
Vardekredsen,1. Varde,Ingelise Bech Hansen,Enhedslisten - De Rød-Grønne,Ø,2
Vardekredsen,1. Varde,Henning Hyllested,Enhedslisten - De Rød-Grønne,Ø,9
Vardekredsen,1. Ølgod,Partiliste,Socialdemokratiet,A,255
Vardekredsen,1. Ølgod,Henrik Nielsen,Socialdemokratiet,A,92
Vardekredsen,1. Ølgod,Kim Mortensen,Socialdemokratiet,A,44
Vardekredsen,1. Ølgod,Troels Ravn,Socialdemokratiet,A,10
Vardekredsen,1. Ølgod,Margot Torp,Socialdemokratiet,A,29
Vardekredsen,1. Ølgod,Partiliste,Det Radikale Venstre,B,110
Vardekredsen,1. Ølgod,Hans Vestager,Det Radikale Venstre,B,130
Vardekredsen,1. Ølgod,Gunnar O. Schmidt,Det Radikale Venstre,B,5
Vardekredsen,1. Ølgod,Bjarke Thomassen,Det Radikale Venstre,B,0
Vardekredsen,1. Ølgod,Partiliste,Det Konservative Folkeparti,C,105
Vardekredsen,1. Ølgod,Bodil Tang Kristensen,Det Konservative Folkeparti,C,110
Vardekredsen,1. Ølgod,Per Christensen,Det Konservative Folkeparti,C,2
Vardekredsen,1. Ølgod,Hans Ulrich Madsen,Det Konservative Folkeparti,C,15
Vardekredsen,1. Ølgod,Eva Thisted,Det Konservative Folkeparti,C,2
Vardekredsen,1. Ølgod,Partiliste,Centrum-Demokraterne,D,19
Vardekredsen,1. Ølgod,Jette Seidenschnur,Centrum-Demokraterne,D,6
Vardekredsen,1. Ølgod,Lars Bo,Centrum-Demokraterne,D,2
Vardekredsen,1. Ølgod,Anders Yoon Veie Gudsø,Centrum-Demokraterne,D,0
Vardekredsen,1. Ølgod,Bob Madsen,Centrum-Demokraterne,D,2
Vardekredsen,1. Ølgod,Partiliste,Socialistisk Folkeparti,F,39
Vardekredsen,1. Ølgod,Claus Larsen,Socialistisk Folkeparti,F,1
Vardekredsen,1. Ølgod,Jørgen Ahlqvist,Socialistisk Folkeparti,F,0
Vardekredsen,1. Ølgod,Ida Auken,Socialistisk Folkeparti,F,10
Vardekredsen,1. Ølgod,Bodil Baagø,Socialistisk Folkeparti,F,2
Vardekredsen,1. Ølgod,Partiliste,Kristendemokraterne,K,149
Vardekredsen,1. Ølgod,Inger Gimm,Kristendemokraterne,K,98
Vardekredsen,1. Ølgod,Knud Erik Hermann,Kristendemokraterne,K,8
Vardekredsen,1. Ølgod,Gunnar Lundsgaard,Kristendemokraterne,K,7
Vardekredsen,1. Ølgod,Partiliste,Minoritetspartiet,M,3
Vardekredsen,1. Ølgod,Signe Engelbreth Larsen,Minoritetspartiet,M,2
Vardekredsen,1. Ølgod,Aase Bak-Nielsen,Minoritetspartiet,M,0
Vardekredsen,1. Ølgod,Partiliste,Dansk Folkeparti,O,319
Vardekredsen,1. Ølgod,Eva Brammer,Dansk Folkeparti,O,60
Vardekredsen,1. Ølgod,Bjarne Jensen,Dansk Folkeparti,O,25
Vardekredsen,1. Ølgod,Karin Nødgaard,Dansk Folkeparti,O,50
Vardekredsen,1. Ølgod,Partiliste,"Venstre, Danmarks Liberale Parti",V,542
Vardekredsen,1. Ølgod,Christian Lund Jepsen,"Venstre, Danmarks Liberale Parti",V,719
Vardekredsen,1. Ølgod,Kurt Kirkegaard,"Venstre, Danmarks Liberale Parti",V,107
Vardekredsen,1. Ølgod,Preben Rudiengaard,"Venstre, Danmarks Liberale Parti",V,142
Vardekredsen,1. Ølgod,Ulla Tørnæs,"Venstre, Danmarks Liberale Parti",V,174
Vardekredsen,1. Ølgod,Partiliste,Enhedslisten - De Rød-Grønne,Ø,16
Vardekredsen,1. Ølgod,John Littau,Enhedslisten - De Rød-Grønne,Ø,3
Vardekredsen,1. Ølgod,Sarah Nørris Christensen,Enhedslisten - De Rød-Grønne,Ø,2
Vardekredsen,1. Ølgod,Ingelise Bech Hansen,Enhedslisten - De Rød-Grønne,Ø,1
Vardekredsen,1. Ølgod,Henning Hyllested,Enhedslisten - De Rød-Grønne,Ø,1
Vardekredsen,2. Henne Nordre Sogn,Partiliste,Socialdemokratiet,A,16
Vardekredsen,2. Henne Nordre Sogn,Henrik Nielsen,Socialdemokratiet,A,12
Vardekredsen,2. Henne Nordre Sogn,Kim Mortensen,Socialdemokratiet,A,7
Vardekredsen,2. Henne Nordre Sogn,Troels Ravn,Socialdemokratiet,A,0
Vardekredsen,2. Henne Nordre Sogn,Margot Torp,Socialdemokratiet,A,2
Vardekredsen,2. Henne Nordre Sogn,Partiliste,Det Radikale Venstre,B,9
Vardekredsen,2. Henne Nordre Sogn,Hans Vestager,Det Radikale Venstre,B,6
Vardekredsen,2. Henne Nordre Sogn,Gunnar O. Schmidt,Det Radikale Venstre,B,1
Vardekredsen,2. Henne Nordre Sogn,Bjarke Thomassen,Det Radikale Venstre,B,0
Vardekredsen,2. Henne Nordre Sogn,Partiliste,Det Konservative Folkeparti,C,7
Vardekredsen,2. Henne Nordre Sogn,Bodil Tang Kristensen,Det Konservative Folkeparti,C,16
Vardekredsen,2. Henne Nordre Sogn,Per Christensen,Det Konservative Folkeparti,C,0
Vardekredsen,2. Henne Nordre Sogn,Hans Ulrich Madsen,Det Konservative Folkeparti,C,2
Vardekredsen,2. Henne Nordre Sogn,Eva Thisted,Det Konservative Folkeparti,C,1
Vardekredsen,2. Henne Nordre Sogn,Partiliste,Centrum-Demokraterne,D,5
Vardekredsen,2. Henne Nordre Sogn,Jette Seidenschnur,Centrum-Demokraterne,D,1
Vardekredsen,2. Henne Nordre Sogn,Lars Bo,Centrum-Demokraterne,D,0
Vardekredsen,2. Henne Nordre Sogn,Anders Yoon Veie Gudsø,Centrum-Demokraterne,D,0
Vardekredsen,2. Henne Nordre Sogn,Bob Madsen,Centrum-Demokraterne,D,0
Vardekredsen,2. Henne Nordre Sogn,Partiliste,Socialistisk Folkeparti,F,4
Vardekredsen,2. Henne Nordre Sogn,Claus Larsen,Socialistisk Folkeparti,F,3
Vardekredsen,2. Henne Nordre Sogn,Jørgen Ahlqvist,Socialistisk Folkeparti,F,0
Vardekredsen,2. Henne Nordre Sogn,Ida Auken,Socialistisk Folkeparti,F,3
Vardekredsen,2. Henne Nordre Sogn,Bodil Baagø,Socialistisk Folkeparti,F,0
Vardekredsen,2. Henne Nordre Sogn,Partiliste,Kristendemokraterne,K,3
Vardekredsen,2. Henne Nordre Sogn,Inger Gimm,Kristendemokraterne,K,0
Vardekredsen,2. Henne Nordre Sogn,Knud Erik Hermann,Kristendemokraterne,K,0
Vardekredsen,2. Henne Nordre Sogn,Gunnar Lundsgaard,Kristendemokraterne,K,0
Vardekredsen,2. Henne Nordre Sogn,Partiliste,Minoritetspartiet,M,0
Vardekredsen,2. Henne Nordre Sogn,Signe Engelbreth Larsen,Minoritetspartiet,M,0
Vardekredsen,2. Henne Nordre Sogn,Aase Bak-Nielsen,Minoritetspartiet,M,0
Vardekredsen,2. Henne Nordre Sogn,Partiliste,Dansk Folkeparti,O,30
Vardekredsen,2. Henne Nordre Sogn,Eva Brammer,Dansk Folkeparti,O,4
Vardekredsen,2. Henne Nordre Sogn,Bjarne Jensen,Dansk Folkeparti,O,3
Vardekredsen,2. Henne Nordre Sogn,Karin Nødgaard,Dansk Folkeparti,O,1
Vardekredsen,2. Henne Nordre Sogn,Partiliste,"Venstre, Danmarks Liberale Parti",V,43
Vardekredsen,2. Henne Nordre Sogn,Christian Lund Jepsen,"Venstre, Danmarks Liberale Parti",V,57
Vardekredsen,2. Henne Nordre Sogn,Kurt Kirkegaard,"Venstre, Danmarks Liberale Parti",V,2
Vardekredsen,2. Henne Nordre Sogn,Preben Rudiengaard,"Venstre, Danmarks Liberale Parti",V,13
Vardekredsen,2. Henne Nordre Sogn,Ulla Tørnæs,"Venstre, Danmarks Liberale Parti",V,21
Vardekredsen,2. Henne Nordre Sogn,Partiliste,Enhedslisten - De Rød-Grønne,Ø,3
Vardekredsen,2. Henne Nordre Sogn,John Littau,Enhedslisten - De Rød-Grønne,Ø,1
Vardekredsen,2. Henne Nordre Sogn,Sarah Nørris Christensen,Enhedslisten - De Rød-Grønne,Ø,1
Vardekredsen,2. Henne Nordre Sogn,Ingelise Bech Hansen,Enhedslisten - De Rød-Grønne,Ø,0
Vardekredsen,2. Henne Nordre Sogn,Henning Hyllested,Enhedslisten - De Rød-Grønne,Ø,0
Vardekredsen,2. Strellev,Partiliste,Socialdemokratiet,A,17
Vardekredsen,2. Strellev,Henrik Nielsen,Socialdemokratiet,A,1
Vardekredsen,2. Strellev,Kim Mortensen,Socialdemokratiet,A,3
Vardekredsen,2. Strellev,Troels Ravn,Socialdemokratiet,A,1
Vardekredsen,2. Strellev,Margot Torp,Socialdemokratiet,A,0
Vardekredsen,2. Strellev,Partiliste,Det Radikale Venstre,B,11
Vardekredsen,2. Strellev,Hans Vestager,Det Radikale Venstre,B,4
Vardekredsen,2. Strellev,Gunnar O. Schmidt,Det Radikale Venstre,B,0
Vardekredsen,2. Strellev,Bjarke Thomassen,Det Radikale Venstre,B,1
Vardekredsen,2. Strellev,Partiliste,Det Konservative Folkeparti,C,7
Vardekredsen,2. Strellev,Bodil Tang Kristensen,Det Konservative Folkeparti,C,6
Vardekredsen,2. Strellev,Per Christensen,Det Konservative Folkeparti,C,0
Vardekredsen,2. Strellev,Hans Ulrich Madsen,Det Konservative Folkeparti,C,1
Vardekredsen,2. Strellev,Eva Thisted,Det Konservative Folkeparti,C,0
Vardekredsen,2. Strellev,Partiliste,Centrum-Demokraterne,D,3
Vardekredsen,2. Strellev,Jette Seidenschnur,Centrum-Demokraterne,D,3
Vardekredsen,2. Strellev,Lars Bo,Centrum-Demokraterne,D,0
Vardekredsen,2. Strellev,Anders Yoon Veie Gudsø,Centrum-Demokraterne,D,0
Vardekredsen,2. Strellev,Bob Madsen,Centrum-Demokraterne,D,0
Vardekredsen,2. Strellev,Partiliste,Socialistisk Folkeparti,F,3
Vardekredsen,2. Strellev,Claus Larsen,Socialistisk Folkeparti,F,0
Vardekredsen,2. Strellev,Jørgen Ahlqvist,Socialistisk Folkeparti,F,0
Vardekredsen,2. Strellev,Ida Auken,Socialistisk Folkeparti,F,0
Vardekredsen,2. Strellev,Bodil Baagø,Socialistisk Folkeparti,F,0
Vardekredsen,2. Strellev,Partiliste,Kristendemokraterne,K,10
Vardekredsen,2. Strellev,Inger Gimm,Kristendemokraterne,K,1
Vardekredsen,2. Strellev,Knud Erik Hermann,Kristendemokraterne,K,0
Vardekredsen,2. Strellev,Gunnar Lundsgaard,Kristendemokraterne,K,0
Vardekredsen,2. Strellev,Partiliste,Minoritetspartiet,M,1
Vardekredsen,2. Strellev,Signe Engelbreth Larsen,Minoritetspartiet,M,0
Vardekredsen,2. Strellev,Aase Bak-Nielsen,Minoritetspartiet,M,0
Vardekredsen,2. Strellev,Partiliste,Dansk Folkeparti,O,8
Vardekredsen,2. Strellev,Eva Brammer,Dansk Folkeparti,O,1
Vardekredsen,2. Strellev,Bjarne Jensen,Dansk Folkeparti,O,2
Vardekredsen,2. Strellev,Karin Nødgaard,Dansk Folkeparti,O,5
Vardekredsen,2. Strellev,Partiliste,"Venstre, Danmarks Liberale Parti",V,29
Vardekredsen,2. Strellev,Christian Lund Jepsen,"Venstre, Danmarks Liberale Parti",V,43
Vardekredsen,2. Strellev,Kurt Kirkegaard,"Venstre, Danmarks Liberale Parti",V,7
Vardekredsen,2. Strellev,Preben Rudiengaard,"Venstre, Danmarks Liberale Parti",V,7
Vardekredsen,2. Strellev,Ulla Tørnæs,"Venstre, Danmarks Liberale Parti",V,10
Vardekredsen,2. Strellev,Partiliste,Enhedslisten - De Rød-Grønne,Ø,3
Vardekredsen,2. Strellev,John Littau,Enhedslisten - De Rød-Grønne,Ø,0
Vardekredsen,2. Strellev,Sarah Nørris Christensen,Enhedslisten - De Rød-Grønne,Ø,1
Vardekredsen,2. Strellev,Ingelise Bech Hansen,Enhedslisten - De Rød-Grønne,Ø,0
Vardekredsen,2. Strellev,Henning Hyllested,Enhedslisten - De Rød-Grønne,Ø,0
Vardekredsen,2. Vrøgum,Partiliste,Socialdemokratiet,A,51
Vardekredsen,2. Vrøgum,Henrik Nielsen,Socialdemokratiet,A,12
Vardekredsen,2. Vrøgum,Kim Mortensen,Socialdemokratiet,A,23
Vardekredsen,2. Vrøgum,Troels Ravn,Socialdemokratiet,A,0
Vardekredsen,2. Vrøgum,Margot Torp,Socialdemokratiet,A,0
Vardekredsen,2. Vrøgum,Partiliste,Det Radikale Venstre,B,12
Vardekredsen,2. Vrøgum,Hans Vestager,Det Radikale Venstre,B,4
Vardekredsen,2. Vrøgum,Gunnar O. Schmidt,Det Radikale Venstre,B,0
Vardekredsen,2. Vrøgum,Bjarke Thomassen,Det Radikale Venstre,B,0
Vardekredsen,2. Vrøgum,Partiliste,Det Konservative Folkeparti,C,13
Vardekredsen,2. Vrøgum,Bodil Tang Kristensen,Det Konservative Folkeparti,C,10
Vardekredsen,2. Vrøgum,Per Christensen,Det Konservative Folkeparti,C,1
Vardekredsen,2. Vrøgum,Hans Ulrich Madsen,Det Konservative Folkeparti,C,4
Vardekredsen,2. Vrøgum,Eva Thisted,Det Konservative Folkeparti,C,0
Vardekredsen,2. Vrøgum,Partiliste,Centrum-Demokraterne,D,0
Vardekredsen,2. Vrøgum,Jette Seidenschnur,Centrum-Demokraterne,D,0
Vardekredsen,2. Vrøgum,Lars Bo,Centrum-Demokraterne,D,0
Vardekredsen,2. Vrøgum,Anders Yoon Veie Gudsø,Centrum-Demokraterne,D,0
Vardekredsen,2. Vrøgum,Bob Madsen,Centrum-Demokraterne,D,0
Vardekredsen,2. Vrøgum,Partiliste,Socialistisk Folkeparti,F,12
Vardekredsen,2. Vrøgum,Claus Larsen,Socialistisk Folkeparti,F,1
Vardekredsen,2. Vrøgum,Jørgen Ahlqvist,Socialistisk Folkeparti,F,0
Vardekredsen,2. Vrøgum,Ida Auken,Socialistisk Folkeparti,F,3
Vardekredsen,2. Vrøgum,Bodil Baagø,Socialistisk Folkeparti,F,3
Vardekredsen,2. Vrøgum,Partiliste,Kristendemokraterne,K,3
Vardekredsen,2. Vrøgum,Inger Gimm,Kristendemokraterne,K,3
Vardekredsen,2. Vrøgum,Knud Erik Hermann,Kristendemokraterne,K,0
Vardekredsen,2. Vrøgum,Gunnar Lundsgaard,Kristendemokraterne,K,0
Vardekredsen,2. Vrøgum,Partiliste,Minoritetspartiet,M,0
Vardekredsen,2. Vrøgum,Signe Engelbreth Larsen,Minoritetspartiet,M,0
Vardekredsen,2. Vrøgum,Aase Bak-Nielsen,Minoritetspartiet,M,0
Vardekredsen,2. Vrøgum,Partiliste,Dansk Folkeparti,O,43
Vardekredsen,2. Vrøgum,Eva Brammer,Dansk Folkeparti,O,9
Vardekredsen,2. Vrøgum,Bjarne Jensen,Dansk Folkeparti,O,1
Vardekredsen,2. Vrøgum,Karin Nødgaard,Dansk Folkeparti,O,8
Vardekredsen,2. Vrøgum,Partiliste,"Venstre, Danmarks Liberale Parti",V,29
Vardekredsen,2. Vrøgum,Christian Lund Jepsen,"Venstre, Danmarks Liberale Parti",V,50
Vardekredsen,2. Vrøgum,Kurt Kirkegaard,"Venstre, Danmarks Liberale Parti",V,2
Vardekredsen,2. Vrøgum,Preben Rudiengaard,"Venstre, Danmarks Liberale Parti",V,15
Vardekredsen,2. Vrøgum,Ulla Tørnæs,"Venstre, Danmarks Liberale Parti",V,19
Vardekredsen,2. Vrøgum,Partiliste,Enhedslisten - De Rød-Grønne,Ø,1
Vardekredsen,2. Vrøgum,John Littau,Enhedslisten - De Rød-Grønne,Ø,1
Vardekredsen,2. Vrøgum,Sarah Nørris Christensen,Enhedslisten - De Rød-Grønne,Ø,0
Vardekredsen,2. Vrøgum,Ingelise Bech Hansen,Enhedslisten - De Rød-Grønne,Ø,0
Vardekredsen,2. Vrøgum,Henning Hyllested,Enhedslisten - De Rød-Grønne,Ø,1
Vardekredsen,3. Lønne Sogn,Partiliste,Socialdemokratiet,A,38
