kreds,valgsted_navn,kandidat_navn,parti,partibogstav,stemmer
Rønnekredsen,20. Rønne,Britta Due Andersen,Dansk Folkeparti,O,181
Rønnekredsen,20. Rønne,Sandie Langer,Dansk Folkeparti,O,37
Rønnekredsen,20. Rønne,Partiliste,"Venstre, Danmarks Liberale Parti",V,646
Rønnekredsen,20. Rønne,Joan Erlandsen,"Venstre, Danmarks Liberale Parti",V,1143
Rønnekredsen,20. Rønne,Peter Juel Jensen,"Venstre, Danmarks Liberale Parti",V,222
Rønnekredsen,20. Rønne,Thor Gunnar Kofoed,"Venstre, Danmarks Liberale Parti",V,680
Rønnekredsen,20. Rønne,Partiliste,Enhedslisten - De Rød-Grønne,Ø,271
Rønnekredsen,20. Rønne,Bjarne Thyregod,Enhedslisten - De Rød-Grønne,Ø,68
Rønnekredsen,20. Rønne,Rene Bloch,Enhedslisten - De Rød-Grønne,Ø,40
Rønnekredsen,20. Rønne,Tonny Rajnar Jarl Borrinjaland,(Uden for parti),(Uden for parti),16
Rønnekredsen,20. Rønne,Poul Erik Jessen,(Uden for parti),(Uden for parti),110
Aakirkebykredsen,0. Christiansø,Partiliste,Socialdemokratiet,A,5
Aakirkebykredsen,0. Christiansø,Jeppe Kofod,Socialdemokratiet,A,9
Aakirkebykredsen,0. Christiansø,Dorrit Knudsen,Socialdemokratiet,A,0
Aakirkebykredsen,0. Christiansø,Per Ole Petersen,Socialdemokratiet,A,0
Aakirkebykredsen,0. Christiansø,Partiliste,Det Radikale Venstre,B,10
Aakirkebykredsen,0. Christiansø,Lone Thrane,Det Radikale Venstre,B,0
Aakirkebykredsen,0. Christiansø,Jørgen Cort Jensen,Det Radikale Venstre,B,0
Aakirkebykredsen,0. Christiansø,Partiliste,Det Konservative Folkeparti,C,1
Aakirkebykredsen,0. Christiansø,Niels Jørgensen,Det Konservative Folkeparti,C,1
Aakirkebykredsen,0. Christiansø,Partiliste,Centrum-Demokraterne,D,1
Aakirkebykredsen,0. Christiansø,Anders Klausen,Centrum-Demokraterne,D,0
Aakirkebykredsen,0. Christiansø,Henning Pedersen,Centrum-Demokraterne,D,0
Aakirkebykredsen,0. Christiansø,Partiliste,Socialistisk Folkeparti,F,1
Aakirkebykredsen,0. Christiansø,Poul Overlund-Sørensen,Socialistisk Folkeparti,F,0
Aakirkebykredsen,0. Christiansø,Leif Olsen,Socialistisk Folkeparti,F,1
Aakirkebykredsen,0. Christiansø,Partiliste,Kristendemokraterne,K,2
Aakirkebykredsen,0. Christiansø,Inge Østergaard,Kristendemokraterne,K,0
Aakirkebykredsen,0. Christiansø,Niels Chresten Andersen,Kristendemokraterne,K,0
Aakirkebykredsen,0. Christiansø,Partiliste,Minoritetspartiet,M,0
Aakirkebykredsen,0. Christiansø,Mogens Nebelong,Minoritetspartiet,M,0
Aakirkebykredsen,0. Christiansø,Dennis Bauer,Minoritetspartiet,M,0
Aakirkebykredsen,0. Christiansø,Glenn Fischer,Minoritetspartiet,M,0
Aakirkebykredsen,0. Christiansø,Partiliste,Dansk Folkeparti,O,4
Aakirkebykredsen,0. Christiansø,Sandie Langer,Dansk Folkeparti,O,0
Aakirkebykredsen,0. Christiansø,Britta Due Andersen,Dansk Folkeparti,O,0
Aakirkebykredsen,0. Christiansø,Partiliste,"Venstre, Danmarks Liberale Parti",V,5
Aakirkebykredsen,0. Christiansø,Joan Erlandsen,"Venstre, Danmarks Liberale Parti",V,14
Aakirkebykredsen,0. Christiansø,Peter Juel Jensen,"Venstre, Danmarks Liberale Parti",V,1
Aakirkebykredsen,0. Christiansø,Thor Gunnar Kofoed,"Venstre, Danmarks Liberale Parti",V,2
Aakirkebykredsen,0. Christiansø,Partiliste,Enhedslisten - De Rød-Grønne,Ø,10
Aakirkebykredsen,0. Christiansø,Bjarne Thyregod,Enhedslisten - De Rød-Grønne,Ø,1
Aakirkebykredsen,0. Christiansø,Rene Bloch,Enhedslisten - De Rød-Grønne,Ø,0
Aakirkebykredsen,0. Christiansø,Tonny Rajnar Jarl Borrinjaland,(Uden for parti),(Uden for parti),0
Aakirkebykredsen,0. Christiansø,Poul Erik Jessen,(Uden for parti),(Uden for parti),0
Aakirkebykredsen,5. Allinge-Sandvig,Partiliste,Socialdemokratiet,A,85
Aakirkebykredsen,5. Allinge-Sandvig,Jeppe Kofod,Socialdemokratiet,A,272
Aakirkebykredsen,5. Allinge-Sandvig,Dorrit Knudsen,Socialdemokratiet,A,6
Aakirkebykredsen,5. Allinge-Sandvig,Per Ole Petersen,Socialdemokratiet,A,4
Aakirkebykredsen,5. Allinge-Sandvig,Partiliste,Det Radikale Venstre,B,46
Aakirkebykredsen,5. Allinge-Sandvig,Lone Thrane,Det Radikale Venstre,B,6
Aakirkebykredsen,5. Allinge-Sandvig,Jørgen Cort Jensen,Det Radikale Venstre,B,2
Aakirkebykredsen,5. Allinge-Sandvig,Partiliste,Det Konservative Folkeparti,C,24
Aakirkebykredsen,5. Allinge-Sandvig,Niels Jørgensen,Det Konservative Folkeparti,C,7
Aakirkebykredsen,5. Allinge-Sandvig,Partiliste,Centrum-Demokraterne,D,5
Aakirkebykredsen,5. Allinge-Sandvig,Anders Klausen,Centrum-Demokraterne,D,2
Aakirkebykredsen,5. Allinge-Sandvig,Henning Pedersen,Centrum-Demokraterne,D,0
Aakirkebykredsen,5. Allinge-Sandvig,Partiliste,Socialistisk Folkeparti,F,25
Aakirkebykredsen,5. Allinge-Sandvig,Poul Overlund-Sørensen,Socialistisk Folkeparti,F,5
Aakirkebykredsen,5. Allinge-Sandvig,Leif Olsen,Socialistisk Folkeparti,F,35
Aakirkebykredsen,5. Allinge-Sandvig,Partiliste,Kristendemokraterne,K,17
Aakirkebykredsen,5. Allinge-Sandvig,Inge Østergaard,Kristendemokraterne,K,5
Aakirkebykredsen,5. Allinge-Sandvig,Niels Chresten Andersen,Kristendemokraterne,K,9
Aakirkebykredsen,5. Allinge-Sandvig,Partiliste,Minoritetspartiet,M,1
Aakirkebykredsen,5. Allinge-Sandvig,Mogens Nebelong,Minoritetspartiet,M,0
Aakirkebykredsen,5. Allinge-Sandvig,Dennis Bauer,Minoritetspartiet,M,0
Aakirkebykredsen,5. Allinge-Sandvig,Glenn Fischer,Minoritetspartiet,M,1
Aakirkebykredsen,5. Allinge-Sandvig,Partiliste,Dansk Folkeparti,O,108
Aakirkebykredsen,5. Allinge-Sandvig,Sandie Langer,Dansk Folkeparti,O,12
Aakirkebykredsen,5. Allinge-Sandvig,Britta Due Andersen,Dansk Folkeparti,O,20
Aakirkebykredsen,5. Allinge-Sandvig,Partiliste,"Venstre, Danmarks Liberale Parti",V,76
Aakirkebykredsen,5. Allinge-Sandvig,Joan Erlandsen,"Venstre, Danmarks Liberale Parti",V,270
Aakirkebykredsen,5. Allinge-Sandvig,Peter Juel Jensen,"Venstre, Danmarks Liberale Parti",V,18
Aakirkebykredsen,5. Allinge-Sandvig,Thor Gunnar Kofoed,"Venstre, Danmarks Liberale Parti",V,97
Aakirkebykredsen,5. Allinge-Sandvig,Partiliste,Enhedslisten - De Rød-Grønne,Ø,47
Aakirkebykredsen,5. Allinge-Sandvig,Bjarne Thyregod,Enhedslisten - De Rød-Grønne,Ø,10
Aakirkebykredsen,5. Allinge-Sandvig,Rene Bloch,Enhedslisten - De Rød-Grønne,Ø,6
Aakirkebykredsen,5. Allinge-Sandvig,Tonny Rajnar Jarl Borrinjaland,(Uden for parti),(Uden for parti),23
Aakirkebykredsen,5. Allinge-Sandvig,Poul Erik Jessen,(Uden for parti),(Uden for parti),27
Aakirkebykredsen,6. Olsker-Tejn,Partiliste,Socialdemokratiet,A,48
Aakirkebykredsen,6. Olsker-Tejn,Jeppe Kofod,Socialdemokratiet,A,193
Aakirkebykredsen,6. Olsker-Tejn,Dorrit Knudsen,Socialdemokratiet,A,5
Aakirkebykredsen,6. Olsker-Tejn,Per Ole Petersen,Socialdemokratiet,A,1
Aakirkebykredsen,6. Olsker-Tejn,Partiliste,Det Radikale Venstre,B,39
Aakirkebykredsen,6. Olsker-Tejn,Lone Thrane,Det Radikale Venstre,B,6
Aakirkebykredsen,6. Olsker-Tejn,Jørgen Cort Jensen,Det Radikale Venstre,B,2
Aakirkebykredsen,6. Olsker-Tejn,Partiliste,Det Konservative Folkeparti,C,16
Aakirkebykredsen,6. Olsker-Tejn,Niels Jørgensen,Det Konservative Folkeparti,C,7
Aakirkebykredsen,6. Olsker-Tejn,Partiliste,Centrum-Demokraterne,D,6
Aakirkebykredsen,6. Olsker-Tejn,Anders Klausen,Centrum-Demokraterne,D,0
Aakirkebykredsen,6. Olsker-Tejn,Henning Pedersen,Centrum-Demokraterne,D,2
Aakirkebykredsen,6. Olsker-Tejn,Partiliste,Socialistisk Folkeparti,F,21
Aakirkebykredsen,6. Olsker-Tejn,Poul Overlund-Sørensen,Socialistisk Folkeparti,F,1
Aakirkebykredsen,6. Olsker-Tejn,Leif Olsen,Socialistisk Folkeparti,F,25
Aakirkebykredsen,6. Olsker-Tejn,Partiliste,Kristendemokraterne,K,19
Aakirkebykredsen,6. Olsker-Tejn,Inge Østergaard,Kristendemokraterne,K,7
Aakirkebykredsen,6. Olsker-Tejn,Niels Chresten Andersen,Kristendemokraterne,K,20
Aakirkebykredsen,6. Olsker-Tejn,Partiliste,Minoritetspartiet,M,3
Aakirkebykredsen,6. Olsker-Tejn,Mogens Nebelong,Minoritetspartiet,M,0
Aakirkebykredsen,6. Olsker-Tejn,Dennis Bauer,Minoritetspartiet,M,1
Aakirkebykredsen,6. Olsker-Tejn,Glenn Fischer,Minoritetspartiet,M,0
Aakirkebykredsen,6. Olsker-Tejn,Partiliste,Dansk Folkeparti,O,77
Aakirkebykredsen,6. Olsker-Tejn,Sandie Langer,Dansk Folkeparti,O,8
Aakirkebykredsen,6. Olsker-Tejn,Britta Due Andersen,Dansk Folkeparti,O,21
Aakirkebykredsen,6. Olsker-Tejn,Partiliste,"Venstre, Danmarks Liberale Parti",V,48
Aakirkebykredsen,6. Olsker-Tejn,Joan Erlandsen,"Venstre, Danmarks Liberale Parti",V,248
Aakirkebykredsen,6. Olsker-Tejn,Peter Juel Jensen,"Venstre, Danmarks Liberale Parti",V,13
Aakirkebykredsen,6. Olsker-Tejn,Thor Gunnar Kofoed,"Venstre, Danmarks Liberale Parti",V,91
Aakirkebykredsen,6. Olsker-Tejn,Partiliste,Enhedslisten - De Rød-Grønne,Ø,33
Aakirkebykredsen,6. Olsker-Tejn,Bjarne Thyregod,Enhedslisten - De Rød-Grønne,Ø,8
Aakirkebykredsen,6. Olsker-Tejn,Rene Bloch,Enhedslisten - De Rød-Grønne,Ø,6
Aakirkebykredsen,6. Olsker-Tejn,Tonny Rajnar Jarl Borrinjaland,(Uden for parti),(Uden for parti),10
Aakirkebykredsen,6. Olsker-Tejn,Poul Erik Jessen,(Uden for parti),(Uden for parti),18
Aakirkebykredsen,7. Rø,Partiliste,Socialdemokratiet,A,18
Aakirkebykredsen,7. Rø,Jeppe Kofod,Socialdemokratiet,A,60
Aakirkebykredsen,7. Rø,Dorrit Knudsen,Socialdemokratiet,A,1
Aakirkebykredsen,7. Rø,Per Ole Petersen,Socialdemokratiet,A,0
Aakirkebykredsen,7. Rø,Partiliste,Det Radikale Venstre,B,8
Aakirkebykredsen,7. Rø,Lone Thrane,Det Radikale Venstre,B,2
Aakirkebykredsen,7. Rø,Jørgen Cort Jensen,Det Radikale Venstre,B,1
Aakirkebykredsen,7. Rø,Partiliste,Det Konservative Folkeparti,C,2
Aakirkebykredsen,7. Rø,Niels Jørgensen,Det Konservative Folkeparti,C,1
Aakirkebykredsen,7. Rø,Partiliste,Centrum-Demokraterne,D,1
Aakirkebykredsen,7. Rø,Anders Klausen,Centrum-Demokraterne,D,0
Aakirkebykredsen,7. Rø,Henning Pedersen,Centrum-Demokraterne,D,0
Aakirkebykredsen,7. Rø,Partiliste,Socialistisk Folkeparti,F,8
Aakirkebykredsen,7. Rø,Poul Overlund-Sørensen,Socialistisk Folkeparti,F,2
Aakirkebykredsen,7. Rø,Leif Olsen,Socialistisk Folkeparti,F,8
Aakirkebykredsen,7. Rø,Partiliste,Kristendemokraterne,K,5
Aakirkebykredsen,7. Rø,Inge Østergaard,Kristendemokraterne,K,0
Aakirkebykredsen,7. Rø,Niels Chresten Andersen,Kristendemokraterne,K,2
Aakirkebykredsen,7. Rø,Partiliste,Minoritetspartiet,M,1
Aakirkebykredsen,7. Rø,Mogens Nebelong,Minoritetspartiet,M,0
Aakirkebykredsen,7. Rø,Dennis Bauer,Minoritetspartiet,M,0
Aakirkebykredsen,7. Rø,Glenn Fischer,Minoritetspartiet,M,0
Aakirkebykredsen,7. Rø,Partiliste,Dansk Folkeparti,O,20
Aakirkebykredsen,7. Rø,Sandie Langer,Dansk Folkeparti,O,5
Aakirkebykredsen,7. Rø,Britta Due Andersen,Dansk Folkeparti,O,11
Aakirkebykredsen,7. Rø,Partiliste,"Venstre, Danmarks Liberale Parti",V,18
Aakirkebykredsen,7. Rø,Joan Erlandsen,"Venstre, Danmarks Liberale Parti",V,98
Aakirkebykredsen,7. Rø,Peter Juel Jensen,"Venstre, Danmarks Liberale Parti",V,6
Aakirkebykredsen,7. Rø,Thor Gunnar Kofoed,"Venstre, Danmarks Liberale Parti",V,27
Aakirkebykredsen,7. Rø,Partiliste,Enhedslisten - De Rød-Grønne,Ø,10
Aakirkebykredsen,7. Rø,Bjarne Thyregod,Enhedslisten - De Rød-Grønne,Ø,7
Aakirkebykredsen,7. Rø,Rene Bloch,Enhedslisten - De Rød-Grønne,Ø,5
Aakirkebykredsen,7. Rø,Tonny Rajnar Jarl Borrinjaland,(Uden for parti),(Uden for parti),3
Aakirkebykredsen,7. Rø,Poul Erik Jessen,(Uden for parti),(Uden for parti),15
Aakirkebykredsen,8. Østerlars,Partiliste,Socialdemokratiet,A,28
Aakirkebykredsen,8. Østerlars,Jeppe Kofod,Socialdemokratiet,A,99
Aakirkebykredsen,8. Østerlars,Dorrit Knudsen,Socialdemokratiet,A,1
Aakirkebykredsen,8. Østerlars,Per Ole Petersen,Socialdemokratiet,A,0
Aakirkebykredsen,8. Østerlars,Partiliste,Det Radikale Venstre,B,22
Aakirkebykredsen,8. Østerlars,Lone Thrane,Det Radikale Venstre,B,3
Aakirkebykredsen,8. Østerlars,Jørgen Cort Jensen,Det Radikale Venstre,B,0
