kreds,valgsted_navn,kandidat_navn,parti,partibogstav,stemmer
Holbækkredsen,1. Administrationscentret,Partiliste,Socialdemokratiet,A,618
Holbækkredsen,1. Administrationscentret,Thomas Adelskov,Socialdemokratiet,A,351
Holbækkredsen,1. Administrationscentret,Sandy Brinck,Socialdemokratiet,A,93
Holbækkredsen,1. Administrationscentret,Jacob Buksti,Socialdemokratiet,A,16
Holbækkredsen,1. Administrationscentret,John Dyrby,Socialdemokratiet,A,4
Holbækkredsen,1. Administrationscentret,Svend Erik Larsen,Socialdemokratiet,A,2
Holbækkredsen,1. Administrationscentret,Alice A. Sarp,Socialdemokratiet,A,21
Holbækkredsen,1. Administrationscentret,Partiliste,Det Radikale Venstre,B,365
Holbækkredsen,1. Administrationscentret,Ole Glahn,Det Radikale Venstre,B,159
Holbækkredsen,1. Administrationscentret,Martin Johansson,Det Radikale Venstre,B,4
Holbækkredsen,1. Administrationscentret,Ida Jørgensen,Det Radikale Venstre,B,79
Holbækkredsen,1. Administrationscentret,Tomas Bech Madsen,Det Radikale Venstre,B,1
Holbækkredsen,1. Administrationscentret,Stig Nielsen,Det Radikale Venstre,B,2
Holbækkredsen,1. Administrationscentret,Finn Skjærlund,Det Radikale Venstre,B,0
Holbækkredsen,1. Administrationscentret,Partiliste,Det Konservative Folkeparti,C,239
Holbækkredsen,1. Administrationscentret,Brian Mikkelsen,Det Konservative Folkeparti,C,269
Holbækkredsen,1. Administrationscentret,Johnny E. Balsved,Det Konservative Folkeparti,C,11
Holbækkredsen,1. Administrationscentret,Andreas Boisen,Det Konservative Folkeparti,C,6
Holbækkredsen,1. Administrationscentret,Ivan Lilleng,Det Konservative Folkeparti,C,4
Holbækkredsen,1. Administrationscentret,Lykke Outzen,Det Konservative Folkeparti,C,12
Holbækkredsen,1. Administrationscentret,Mikkel Scheel,Det Konservative Folkeparti,C,2
Holbækkredsen,1. Administrationscentret,Partiliste,Centrum-Demokraterne,D,48
Holbækkredsen,1. Administrationscentret,Annie Lunde Hansen,Centrum-Demokraterne,D,9
Holbækkredsen,1. Administrationscentret,Torben Bangsmann,Centrum-Demokraterne,D,1
Holbækkredsen,1. Administrationscentret,Poul Gøttrup Hansen,Centrum-Demokraterne,D,1
Holbækkredsen,1. Administrationscentret,Mogens von Jessen,Centrum-Demokraterne,D,0
Holbækkredsen,1. Administrationscentret,Flemming Nielsen,Centrum-Demokraterne,D,2
Holbækkredsen,1. Administrationscentret,Emrah Tuncer,Centrum-Demokraterne,D,5
Holbækkredsen,1. Administrationscentret,Partiliste,Socialistisk Folkeparti,F,188
Holbækkredsen,1. Administrationscentret,Gitte Løvgren,Socialistisk Folkeparti,F,68
Holbækkredsen,1. Administrationscentret,Marianne Hoff Andersen,Socialistisk Folkeparti,F,2
Holbækkredsen,1. Administrationscentret,Herluf Forchhammer,Socialistisk Folkeparti,F,5
Holbækkredsen,1. Administrationscentret,Marianne Madsen,Socialistisk Folkeparti,F,2
Holbækkredsen,1. Administrationscentret,Torsten Ringgaard,Socialistisk Folkeparti,F,1
Holbækkredsen,1. Administrationscentret,Ole Sohn,Socialistisk Folkeparti,F,98
Holbækkredsen,1. Administrationscentret,Partiliste,Kristendemokraterne,K,30
Holbækkredsen,1. Administrationscentret,Dan Billeskov,Kristendemokraterne,K,1
Holbækkredsen,1. Administrationscentret,Mette Guldager,Kristendemokraterne,K,4
Holbækkredsen,1. Administrationscentret,Susanne Chordt Hansen,Kristendemokraterne,K,0
Holbækkredsen,1. Administrationscentret,Henrik Pedersen,Kristendemokraterne,K,0
Holbækkredsen,1. Administrationscentret,Danny Petersen,Kristendemokraterne,K,0
Holbækkredsen,1. Administrationscentret,Partiliste,Minoritetspartiet,M,7
Holbækkredsen,1. Administrationscentret,Niels Gjern Johansen,Minoritetspartiet,M,3
Holbækkredsen,1. Administrationscentret,Arne Olsen,Minoritetspartiet,M,1
Holbækkredsen,1. Administrationscentret,Partiliste,Dansk Folkeparti,O,398
Holbækkredsen,1. Administrationscentret,Henrik Brodersen,Dansk Folkeparti,O,30
Holbækkredsen,1. Administrationscentret,Mia Falkenberg,Dansk Folkeparti,O,29
Holbækkredsen,1. Administrationscentret,John Harpøth,Dansk Folkeparti,O,8
Holbækkredsen,1. Administrationscentret,Peter Lotinga,Dansk Folkeparti,O,1
Holbækkredsen,1. Administrationscentret,Fritz Neumann,Dansk Folkeparti,O,1
Holbækkredsen,1. Administrationscentret,Poul Nødgaard,Dansk Folkeparti,O,25
Holbækkredsen,1. Administrationscentret,Partiliste,"Venstre, Danmarks Liberale Parti",V,554
Holbækkredsen,1. Administrationscentret,Palle Andersen,"Venstre, Danmarks Liberale Parti",V,208
Holbækkredsen,1. Administrationscentret,Troels Christensen,"Venstre, Danmarks Liberale Parti",V,4
Holbækkredsen,1. Administrationscentret,Bertel Haarder,"Venstre, Danmarks Liberale Parti",V,302
Holbækkredsen,1. Administrationscentret,Jacob Jensen,"Venstre, Danmarks Liberale Parti",V,31
Holbækkredsen,1. Administrationscentret,Marianne Pedersen,"Venstre, Danmarks Liberale Parti",V,25
Holbækkredsen,1. Administrationscentret,Johnny Persson,"Venstre, Danmarks Liberale Parti",V,1
Holbækkredsen,1. Administrationscentret,Partiliste,Enhedslisten - De Rød-Grønne,Ø,172
Holbækkredsen,1. Administrationscentret,Jørgen Randløv Madsen,Enhedslisten - De Rød-Grønne,Ø,13
Holbækkredsen,1. Administrationscentret,Thomas Clausen,Enhedslisten - De Rød-Grønne,Ø,1
Holbækkredsen,1. Administrationscentret,Anja Härle Eberhardt,Enhedslisten - De Rød-Grønne,Ø,10
Holbækkredsen,1. Administrationscentret,Mogens A. Julsdorf,Enhedslisten - De Rød-Grønne,Ø,0
Holbækkredsen,1. Administrationscentret,Ole Steen Larsen,Enhedslisten - De Rød-Grønne,Ø,0
Holbækkredsen,1. Administrationscentret,Rita Madsen,Enhedslisten - De Rød-Grønne,Ø,4
Holbækkredsen,1. Administrationscentret,Bent A. Jespersen,(Uden for parti),(Uden for parti),0
Holbækkredsen,1. Tølløse Hallen,Partiliste,Socialdemokratiet,A,356
Holbækkredsen,1. Tølløse Hallen,Thomas Adelskov,Socialdemokratiet,A,256
Holbækkredsen,1. Tølløse Hallen,Sandy Brinck,Socialdemokratiet,A,56
Holbækkredsen,1. Tølløse Hallen,Jacob Buksti,Socialdemokratiet,A,12
Holbækkredsen,1. Tølløse Hallen,John Dyrby,Socialdemokratiet,A,1
Holbækkredsen,1. Tølløse Hallen,Svend Erik Larsen,Socialdemokratiet,A,3
Holbækkredsen,1. Tølløse Hallen,Alice A. Sarp,Socialdemokratiet,A,10
Holbækkredsen,1. Tølløse Hallen,Partiliste,Det Radikale Venstre,B,189
Holbækkredsen,1. Tølløse Hallen,Ole Glahn,Det Radikale Venstre,B,68
Holbækkredsen,1. Tølløse Hallen,Martin Johansson,Det Radikale Venstre,B,2
Holbækkredsen,1. Tølløse Hallen,Ida Jørgensen,Det Radikale Venstre,B,40
Holbækkredsen,1. Tølløse Hallen,Tomas Bech Madsen,Det Radikale Venstre,B,1
Holbækkredsen,1. Tølløse Hallen,Stig Nielsen,Det Radikale Venstre,B,2
Holbækkredsen,1. Tølløse Hallen,Finn Skjærlund,Det Radikale Venstre,B,6
Holbækkredsen,1. Tølløse Hallen,Partiliste,Det Konservative Folkeparti,C,120
Holbækkredsen,1. Tølløse Hallen,Brian Mikkelsen,Det Konservative Folkeparti,C,104
Holbækkredsen,1. Tølløse Hallen,Johnny E. Balsved,Det Konservative Folkeparti,C,1
Holbækkredsen,1. Tølløse Hallen,Andreas Boisen,Det Konservative Folkeparti,C,4
Holbækkredsen,1. Tølløse Hallen,Ivan Lilleng,Det Konservative Folkeparti,C,0
Holbækkredsen,1. Tølløse Hallen,Lykke Outzen,Det Konservative Folkeparti,C,8
Holbækkredsen,1. Tølløse Hallen,Mikkel Scheel,Det Konservative Folkeparti,C,4
Holbækkredsen,1. Tølløse Hallen,Partiliste,Centrum-Demokraterne,D,33
Holbækkredsen,1. Tølløse Hallen,Annie Lunde Hansen,Centrum-Demokraterne,D,9
Holbækkredsen,1. Tølløse Hallen,Torben Bangsmann,Centrum-Demokraterne,D,0
Holbækkredsen,1. Tølløse Hallen,Poul Gøttrup Hansen,Centrum-Demokraterne,D,1
Holbækkredsen,1. Tølløse Hallen,Mogens von Jessen,Centrum-Demokraterne,D,0
Holbækkredsen,1. Tølløse Hallen,Flemming Nielsen,Centrum-Demokraterne,D,4
Holbækkredsen,1. Tølløse Hallen,Emrah Tuncer,Centrum-Demokraterne,D,1
Holbækkredsen,1. Tølløse Hallen,Partiliste,Socialistisk Folkeparti,F,100
Holbækkredsen,1. Tølløse Hallen,Gitte Løvgren,Socialistisk Folkeparti,F,42
Holbækkredsen,1. Tølløse Hallen,Marianne Hoff Andersen,Socialistisk Folkeparti,F,1
Holbækkredsen,1. Tølløse Hallen,Herluf Forchhammer,Socialistisk Folkeparti,F,2
Holbækkredsen,1. Tølløse Hallen,Marianne Madsen,Socialistisk Folkeparti,F,2
Holbækkredsen,1. Tølløse Hallen,Torsten Ringgaard,Socialistisk Folkeparti,F,0
Holbækkredsen,1. Tølløse Hallen,Ole Sohn,Socialistisk Folkeparti,F,46
Holbækkredsen,1. Tølløse Hallen,Partiliste,Kristendemokraterne,K,20
Holbækkredsen,1. Tølløse Hallen,Dan Billeskov,Kristendemokraterne,K,7
Holbækkredsen,1. Tølløse Hallen,Mette Guldager,Kristendemokraterne,K,2
Holbækkredsen,1. Tølløse Hallen,Susanne Chordt Hansen,Kristendemokraterne,K,0
Holbækkredsen,1. Tølløse Hallen,Henrik Pedersen,Kristendemokraterne,K,2
Holbækkredsen,1. Tølløse Hallen,Danny Petersen,Kristendemokraterne,K,0
Holbækkredsen,1. Tølløse Hallen,Partiliste,Minoritetspartiet,M,1
Holbækkredsen,1. Tølløse Hallen,Niels Gjern Johansen,Minoritetspartiet,M,1
Holbækkredsen,1. Tølløse Hallen,Arne Olsen,Minoritetspartiet,M,0
Holbækkredsen,1. Tølløse Hallen,Partiliste,Dansk Folkeparti,O,236
Holbækkredsen,1. Tølløse Hallen,Henrik Brodersen,Dansk Folkeparti,O,13
Holbækkredsen,1. Tølløse Hallen,Mia Falkenberg,Dansk Folkeparti,O,24
Holbækkredsen,1. Tølløse Hallen,John Harpøth,Dansk Folkeparti,O,65
Holbækkredsen,1. Tølløse Hallen,Peter Lotinga,Dansk Folkeparti,O,0
Holbækkredsen,1. Tølløse Hallen,Fritz Neumann,Dansk Folkeparti,O,1
Holbækkredsen,1. Tølløse Hallen,Poul Nødgaard,Dansk Folkeparti,O,10
Holbækkredsen,1. Tølløse Hallen,Partiliste,"Venstre, Danmarks Liberale Parti",V,394
Holbækkredsen,1. Tølløse Hallen,Palle Andersen,"Venstre, Danmarks Liberale Parti",V,101
Holbækkredsen,1. Tølløse Hallen,Troels Christensen,"Venstre, Danmarks Liberale Parti",V,6
Holbækkredsen,1. Tølløse Hallen,Bertel Haarder,"Venstre, Danmarks Liberale Parti",V,197
Holbækkredsen,1. Tølløse Hallen,Jacob Jensen,"Venstre, Danmarks Liberale Parti",V,145
Holbækkredsen,1. Tølløse Hallen,Marianne Pedersen,"Venstre, Danmarks Liberale Parti",V,25
Holbækkredsen,1. Tølløse Hallen,Johnny Persson,"Venstre, Danmarks Liberale Parti",V,2
Holbækkredsen,1. Tølløse Hallen,Partiliste,Enhedslisten - De Rød-Grønne,Ø,75
Holbækkredsen,1. Tølløse Hallen,Jørgen Randløv Madsen,Enhedslisten - De Rød-Grønne,Ø,4
Holbækkredsen,1. Tølløse Hallen,Thomas Clausen,Enhedslisten - De Rød-Grønne,Ø,0
Holbækkredsen,1. Tølløse Hallen,Anja Härle Eberhardt,Enhedslisten - De Rød-Grønne,Ø,7
Holbækkredsen,1. Tølløse Hallen,Mogens A. Julsdorf,Enhedslisten - De Rød-Grønne,Ø,1
Holbækkredsen,1. Tølløse Hallen,Ole Steen Larsen,Enhedslisten - De Rød-Grønne,Ø,0
Holbækkredsen,1. Tølløse Hallen,Rita Madsen,Enhedslisten - De Rød-Grønne,Ø,1
Holbækkredsen,1. Tølløse Hallen,Bent A. Jespersen,(Uden for parti),(Uden for parti),1
Holbækkredsen,1. Vommevad Forsamlingshus,Partiliste,Socialdemokratiet,A,101
Holbækkredsen,1. Vommevad Forsamlingshus,Thomas Adelskov,Socialdemokratiet,A,74
Holbækkredsen,1. Vommevad Forsamlingshus,Sandy Brinck,Socialdemokratiet,A,27
Holbækkredsen,1. Vommevad Forsamlingshus,Jacob Buksti,Socialdemokratiet,A,5
Holbækkredsen,1. Vommevad Forsamlingshus,John Dyrby,Socialdemokratiet,A,0
Holbækkredsen,1. Vommevad Forsamlingshus,Svend Erik Larsen,Socialdemokratiet,A,0
Holbækkredsen,1. Vommevad Forsamlingshus,Alice A. Sarp,Socialdemokratiet,A,4
Holbækkredsen,1. Vommevad Forsamlingshus,Partiliste,Det Radikale Venstre,B,61
Holbækkredsen,1. Vommevad Forsamlingshus,Ole Glahn,Det Radikale Venstre,B,17
Holbækkredsen,1. Vommevad Forsamlingshus,Martin Johansson,Det Radikale Venstre,B,0
Holbækkredsen,1. Vommevad Forsamlingshus,Ida Jørgensen,Det Radikale Venstre,B,17
Holbækkredsen,1. Vommevad Forsamlingshus,Tomas Bech Madsen,Det Radikale Venstre,B,0
Holbækkredsen,1. Vommevad Forsamlingshus,Stig Nielsen,Det Radikale Venstre,B,1
Holbækkredsen,1. Vommevad Forsamlingshus,Finn Skjærlund,Det Radikale Venstre,B,1
Holbækkredsen,1. Vommevad Forsamlingshus,Partiliste,Det Konservative Folkeparti,C,45
Holbækkredsen,1. Vommevad Forsamlingshus,Brian Mikkelsen,Det Konservative Folkeparti,C,62
Holbækkredsen,1. Vommevad Forsamlingshus,Johnny E. Balsved,Det Konservative Folkeparti,C,1
Holbækkredsen,1. Vommevad Forsamlingshus,Andreas Boisen,Det Konservative Folkeparti,C,2
Holbækkredsen,1. Vommevad Forsamlingshus,Ivan Lilleng,Det Konservative Folkeparti,C,0
Holbækkredsen,1. Vommevad Forsamlingshus,Lykke Outzen,Det Konservative Folkeparti,C,2
Holbækkredsen,1. Vommevad Forsamlingshus,Mikkel Scheel,Det Konservative Folkeparti,C,0
Holbækkredsen,1. Vommevad Forsamlingshus,Partiliste,Centrum-Demokraterne,D,5
Holbækkredsen,1. Vommevad Forsamlingshus,Annie Lunde Hansen,Centrum-Demokraterne,D,1
Holbækkredsen,1. Vommevad Forsamlingshus,Torben Bangsmann,Centrum-Demokraterne,D,0
Holbækkredsen,1. Vommevad Forsamlingshus,Poul Gøttrup Hansen,Centrum-Demokraterne,D,0
Holbækkredsen,1. Vommevad Forsamlingshus,Mogens von Jessen,Centrum-Demokraterne,D,1
Holbækkredsen,1. Vommevad Forsamlingshus,Flemming Nielsen,Centrum-Demokraterne,D,0
Holbækkredsen,1. Vommevad Forsamlingshus,Emrah Tuncer,Centrum-Demokraterne,D,0
Holbækkredsen,1. Vommevad Forsamlingshus,Partiliste,Socialistisk Folkeparti,F,30
Holbækkredsen,1. Vommevad Forsamlingshus,Gitte Løvgren,Socialistisk Folkeparti,F,19
Holbækkredsen,1. Vommevad Forsamlingshus,Marianne Hoff Andersen,Socialistisk Folkeparti,F,1
Holbækkredsen,1. Vommevad Forsamlingshus,Herluf Forchhammer,Socialistisk Folkeparti,F,0
Holbækkredsen,1. Vommevad Forsamlingshus,Marianne Madsen,Socialistisk Folkeparti,F,1
Holbækkredsen,1. Vommevad Forsamlingshus,Torsten Ringgaard,Socialistisk Folkeparti,F,0
Holbækkredsen,1. Vommevad Forsamlingshus,Ole Sohn,Socialistisk Folkeparti,F,14
Holbækkredsen,1. Vommevad Forsamlingshus,Partiliste,Kristendemokraterne,K,8
Holbækkredsen,1. Vommevad Forsamlingshus,Dan Billeskov,Kristendemokraterne,K,1
Holbækkredsen,1. Vommevad Forsamlingshus,Mette Guldager,Kristendemokraterne,K,2
Holbækkredsen,1. Vommevad Forsamlingshus,Susanne Chordt Hansen,Kristendemokraterne,K,0
Holbækkredsen,1. Vommevad Forsamlingshus,Henrik Pedersen,Kristendemokraterne,K,0
Holbækkredsen,1. Vommevad Forsamlingshus,Danny Petersen,Kristendemokraterne,K,1
Holbækkredsen,1. Vommevad Forsamlingshus,Partiliste,Minoritetspartiet,M,1
Holbækkredsen,1. Vommevad Forsamlingshus,Niels Gjern Johansen,Minoritetspartiet,M,0
Holbækkredsen,1. Vommevad Forsamlingshus,Arne Olsen,Minoritetspartiet,M,0
Holbækkredsen,1. Vommevad Forsamlingshus,Partiliste,Dansk Folkeparti,O,108
Holbækkredsen,1. Vommevad Forsamlingshus,Henrik Brodersen,Dansk Folkeparti,O,3
Holbækkredsen,1. Vommevad Forsamlingshus,Mia Falkenberg,Dansk Folkeparti,O,10
Holbækkredsen,1. Vommevad Forsamlingshus,John Harpøth,Dansk Folkeparti,O,3
Holbækkredsen,1. Vommevad Forsamlingshus,Peter Lotinga,Dansk Folkeparti,O,0
Holbækkredsen,1. Vommevad Forsamlingshus,Fritz Neumann,Dansk Folkeparti,O,1
Holbækkredsen,1. Vommevad Forsamlingshus,Poul Nødgaard,Dansk Folkeparti,O,5
Holbækkredsen,1. Vommevad Forsamlingshus,Partiliste,"Venstre, Danmarks Liberale Parti",V,186
Holbækkredsen,1. Vommevad Forsamlingshus,Palle Andersen,"Venstre, Danmarks Liberale Parti",V,106
Holbækkredsen,1. Vommevad Forsamlingshus,Troels Christensen,"Venstre, Danmarks Liberale Parti",V,0
Holbækkredsen,1. Vommevad Forsamlingshus,Bertel Haarder,"Venstre, Danmarks Liberale Parti",V,93
Holbækkredsen,1. Vommevad Forsamlingshus,Jacob Jensen,"Venstre, Danmarks Liberale Parti",V,35
Holbækkredsen,1. Vommevad Forsamlingshus,Marianne Pedersen,"Venstre, Danmarks Liberale Parti",V,8
Holbækkredsen,1. Vommevad Forsamlingshus,Johnny Persson,"Venstre, Danmarks Liberale Parti",V,0
Holbækkredsen,1. Vommevad Forsamlingshus,Partiliste,Enhedslisten - De Rød-Grønne,Ø,34
Holbækkredsen,1. Vommevad Forsamlingshus,Jørgen Randløv Madsen,Enhedslisten - De Rød-Grønne,Ø,3
Holbækkredsen,1. Vommevad Forsamlingshus,Thomas Clausen,Enhedslisten - De Rød-Grønne,Ø,1
Holbækkredsen,1. Vommevad Forsamlingshus,Anja Härle Eberhardt,Enhedslisten - De Rød-Grønne,Ø,3
Holbækkredsen,1. Vommevad Forsamlingshus,Mogens A. Julsdorf,Enhedslisten - De Rød-Grønne,Ø,0
Holbækkredsen,1. Vommevad Forsamlingshus,Ole Steen Larsen,Enhedslisten - De Rød-Grønne,Ø,0
Holbækkredsen,1. Vommevad Forsamlingshus,Rita Madsen,Enhedslisten - De Rød-Grønne,Ø,6
Holbækkredsen,1. Vommevad Forsamlingshus,Bent A. Jespersen,(Uden for parti),(Uden for parti),0
Holbækkredsen,2. Jyderup - Tornved Rådhus,Partiliste,Socialdemokratiet,A,371
Holbækkredsen,2. Jyderup - Tornved Rådhus,Thomas Adelskov,Socialdemokratiet,A,237
Holbækkredsen,2. Jyderup - Tornved Rådhus,Sandy Brinck,Socialdemokratiet,A,144
Holbækkredsen,2. Jyderup - Tornved Rådhus,Jacob Buksti,Socialdemokratiet,A,15
Holbækkredsen,2. Jyderup - Tornved Rådhus,John Dyrby,Socialdemokratiet,A,1
Holbækkredsen,2. Jyderup - Tornved Rådhus,Svend Erik Larsen,Socialdemokratiet,A,4
Holbækkredsen,2. Jyderup - Tornved Rådhus,Alice A. Sarp,Socialdemokratiet,A,10
Holbækkredsen,2. Jyderup - Tornved Rådhus,Partiliste,Det Radikale Venstre,B,129
Holbækkredsen,2. Jyderup - Tornved Rådhus,Ole Glahn,Det Radikale Venstre,B,69
Holbækkredsen,2. Jyderup - Tornved Rådhus,Martin Johansson,Det Radikale Venstre,B,1
Holbækkredsen,2. Jyderup - Tornved Rådhus,Ida Jørgensen,Det Radikale Venstre,B,22
Holbækkredsen,2. Jyderup - Tornved Rådhus,Tomas Bech Madsen,Det Radikale Venstre,B,1
Holbækkredsen,2. Jyderup - Tornved Rådhus,Stig Nielsen,Det Radikale Venstre,B,2
Holbækkredsen,2. Jyderup - Tornved Rådhus,Finn Skjærlund,Det Radikale Venstre,B,0
Holbækkredsen,2. Jyderup - Tornved Rådhus,Partiliste,Det Konservative Folkeparti,C,107
Holbækkredsen,2. Jyderup - Tornved Rådhus,Brian Mikkelsen,Det Konservative Folkeparti,C,130
Holbækkredsen,2. Jyderup - Tornved Rådhus,Johnny E. Balsved,Det Konservative Folkeparti,C,1
Holbækkredsen,2. Jyderup - Tornved Rådhus,Andreas Boisen,Det Konservative Folkeparti,C,0
Holbækkredsen,2. Jyderup - Tornved Rådhus,Ivan Lilleng,Det Konservative Folkeparti,C,0
Holbækkredsen,2. Jyderup - Tornved Rådhus,Lykke Outzen,Det Konservative Folkeparti,C,6
Holbækkredsen,2. Jyderup - Tornved Rådhus,Mikkel Scheel,Det Konservative Folkeparti,C,2
Holbækkredsen,2. Jyderup - Tornved Rådhus,Partiliste,Centrum-Demokraterne,D,25
Holbækkredsen,2. Jyderup - Tornved Rådhus,Annie Lunde Hansen,Centrum-Demokraterne,D,3
Holbækkredsen,2. Jyderup - Tornved Rådhus,Torben Bangsmann,Centrum-Demokraterne,D,0
Holbækkredsen,2. Jyderup - Tornved Rådhus,Poul Gøttrup Hansen,Centrum-Demokraterne,D,0
Holbækkredsen,2. Jyderup - Tornved Rådhus,Mogens von Jessen,Centrum-Demokraterne,D,0
Holbækkredsen,2. Jyderup - Tornved Rådhus,Flemming Nielsen,Centrum-Demokraterne,D,1
Holbækkredsen,2. Jyderup - Tornved Rådhus,Emrah Tuncer,Centrum-Demokraterne,D,1
Holbækkredsen,2. Jyderup - Tornved Rådhus,Partiliste,Socialistisk Folkeparti,F,87
Holbækkredsen,2. Jyderup - Tornved Rådhus,Gitte Løvgren,Socialistisk Folkeparti,F,27
Holbækkredsen,2. Jyderup - Tornved Rådhus,Marianne Hoff Andersen,Socialistisk Folkeparti,F,5
Holbækkredsen,2. Jyderup - Tornved Rådhus,Herluf Forchhammer,Socialistisk Folkeparti,F,3
Holbækkredsen,2. Jyderup - Tornved Rådhus,Marianne Madsen,Socialistisk Folkeparti,F,3
Holbækkredsen,2. Jyderup - Tornved Rådhus,Torsten Ringgaard,Socialistisk Folkeparti,F,1
Holbækkredsen,2. Jyderup - Tornved Rådhus,Ole Sohn,Socialistisk Folkeparti,F,55
Holbækkredsen,2. Jyderup - Tornved Rådhus,Partiliste,Kristendemokraterne,K,25
Holbækkredsen,2. Jyderup - Tornved Rådhus,Dan Billeskov,Kristendemokraterne,K,7
Holbækkredsen,2. Jyderup - Tornved Rådhus,Mette Guldager,Kristendemokraterne,K,7
Holbækkredsen,2. Jyderup - Tornved Rådhus,Susanne Chordt Hansen,Kristendemokraterne,K,4
Holbækkredsen,2. Jyderup - Tornved Rådhus,Henrik Pedersen,Kristendemokraterne,K,0
Holbækkredsen,2. Jyderup - Tornved Rådhus,Danny Petersen,Kristendemokraterne,K,0
Holbækkredsen,2. Jyderup - Tornved Rådhus,Partiliste,Minoritetspartiet,M,3
Holbækkredsen,2. Jyderup - Tornved Rådhus,Niels Gjern Johansen,Minoritetspartiet,M,3
Holbækkredsen,2. Jyderup - Tornved Rådhus,Arne Olsen,Minoritetspartiet,M,0
Holbækkredsen,2. Jyderup - Tornved Rådhus,Partiliste,Dansk Folkeparti,O,270
Holbækkredsen,2. Jyderup - Tornved Rådhus,Henrik Brodersen,Dansk Folkeparti,O,21
Holbækkredsen,2. Jyderup - Tornved Rådhus,Mia Falkenberg,Dansk Folkeparti,O,27
Holbækkredsen,2. Jyderup - Tornved Rådhus,John Harpøth,Dansk Folkeparti,O,13
Holbækkredsen,2. Jyderup - Tornved Rådhus,Peter Lotinga,Dansk Folkeparti,O,4
Holbækkredsen,2. Jyderup - Tornved Rådhus,Fritz Neumann,Dansk Folkeparti,O,2
Holbækkredsen,2. Jyderup - Tornved Rådhus,Poul Nødgaard,Dansk Folkeparti,O,29
Holbækkredsen,2. Jyderup - Tornved Rådhus,Partiliste,"Venstre, Danmarks Liberale Parti",V,447
Holbækkredsen,2. Jyderup - Tornved Rådhus,Palle Andersen,"Venstre, Danmarks Liberale Parti",V,117
Holbækkredsen,2. Jyderup - Tornved Rådhus,Troels Christensen,"Venstre, Danmarks Liberale Parti",V,10
Holbækkredsen,2. Jyderup - Tornved Rådhus,Bertel Haarder,"Venstre, Danmarks Liberale Parti",V,286
Holbækkredsen,2. Jyderup - Tornved Rådhus,Jacob Jensen,"Venstre, Danmarks Liberale Parti",V,46
Holbækkredsen,2. Jyderup - Tornved Rådhus,Marianne Pedersen,"Venstre, Danmarks Liberale Parti",V,10
Holbækkredsen,2. Jyderup - Tornved Rådhus,Johnny Persson,"Venstre, Danmarks Liberale Parti",V,2
Holbækkredsen,2. Jyderup - Tornved Rådhus,Partiliste,Enhedslisten - De Rød-Grønne,Ø,62
Holbækkredsen,2. Jyderup - Tornved Rådhus,Jørgen Randløv Madsen,Enhedslisten - De Rød-Grønne,Ø,6
Holbækkredsen,2. Jyderup - Tornved Rådhus,Thomas Clausen,Enhedslisten - De Rød-Grønne,Ø,2
Holbækkredsen,2. Jyderup - Tornved Rådhus,Anja Härle Eberhardt,Enhedslisten - De Rød-Grønne,Ø,9
Holbækkredsen,2. Jyderup - Tornved Rådhus,Mogens A. Julsdorf,Enhedslisten - De Rød-Grønne,Ø,0
Holbækkredsen,2. Jyderup - Tornved Rådhus,Ole Steen Larsen,Enhedslisten - De Rød-Grønne,Ø,0
Holbækkredsen,2. Jyderup - Tornved Rådhus,Rita Madsen,Enhedslisten - De Rød-Grønne,Ø,4
Holbækkredsen,2. Jyderup - Tornved Rådhus,Bent A. Jespersen,(Uden for parti),(Uden for parti),2
Holbækkredsen,2. Nr.Jernløse - Åvang,Partiliste,Socialdemokratiet,A,162
Holbækkredsen,2. Nr.Jernløse - Åvang,Thomas Adelskov,Socialdemokratiet,A,196
Holbækkredsen,2. Nr.Jernløse - Åvang,Sandy Brinck,Socialdemokratiet,A,39
Holbækkredsen,2. Nr.Jernløse - Åvang,Jacob Buksti,Socialdemokratiet,A,0
Holbækkredsen,2. Nr.Jernløse - Åvang,John Dyrby,Socialdemokratiet,A,2
Holbækkredsen,2. Nr.Jernløse - Åvang,Svend Erik Larsen,Socialdemokratiet,A,0
Holbækkredsen,2. Nr.Jernløse - Åvang,Alice A. Sarp,Socialdemokratiet,A,9
Holbækkredsen,2. Nr.Jernløse - Åvang,Partiliste,Det Radikale Venstre,B,73
Holbækkredsen,2. Nr.Jernløse - Åvang,Ole Glahn,Det Radikale Venstre,B,24
Holbækkredsen,2. Nr.Jernløse - Åvang,Martin Johansson,Det Radikale Venstre,B,0
Holbækkredsen,2. Nr.Jernløse - Åvang,Ida Jørgensen,Det Radikale Venstre,B,15
Holbækkredsen,2. Nr.Jernløse - Åvang,Tomas Bech Madsen,Det Radikale Venstre,B,0
Holbækkredsen,2. Nr.Jernløse - Åvang,Stig Nielsen,Det Radikale Venstre,B,1
Holbækkredsen,2. Nr.Jernløse - Åvang,Finn Skjærlund,Det Radikale Venstre,B,0
Holbækkredsen,2. Nr.Jernløse - Åvang,Partiliste,Det Konservative Folkeparti,C,47
Holbækkredsen,2. Nr.Jernløse - Åvang,Brian Mikkelsen,Det Konservative Folkeparti,C,57
Holbækkredsen,2. Nr.Jernløse - Åvang,Johnny E. Balsved,Det Konservative Folkeparti,C,2
Holbækkredsen,2. Nr.Jernløse - Åvang,Andreas Boisen,Det Konservative Folkeparti,C,2
