kreds,valgsted_navn,kandidat_navn,parti,partibogstav,stemmer
Gl. Kongevejkredsen,"1. 1. Kreds, Øst",Hanne Wahl,Kristendemokraterne,K,12
Gl. Kongevejkredsen,"1. 1. Kreds, Øst",Kevin Nordmand Andersen,Kristendemokraterne,K,3
Gl. Kongevejkredsen,"1. 1. Kreds, Øst",Jens Ditlev Fromsejer,Kristendemokraterne,K,1
Gl. Kongevejkredsen,"1. 1. Kreds, Øst",Heino H. Gehlsen,Kristendemokraterne,K,1
Gl. Kongevejkredsen,"1. 1. Kreds, Øst",Partiliste,Minoritetspartiet,M,20
Gl. Kongevejkredsen,"1. 1. Kreds, Øst",Christoffer Gertz Bech,Minoritetspartiet,M,2
Gl. Kongevejkredsen,"1. 1. Kreds, Øst",Finn G. Becker-Christensen,Minoritetspartiet,M,1
Gl. Kongevejkredsen,"1. 1. Kreds, Øst",Ulla Carstensen,Minoritetspartiet,M,2
Gl. Kongevejkredsen,"1. 1. Kreds, Øst",Allan Holger Hansen,Minoritetspartiet,M,0
Gl. Kongevejkredsen,"1. 1. Kreds, Øst",Lea Rosenkold,Minoritetspartiet,M,2
Gl. Kongevejkredsen,"1. 1. Kreds, Øst",Partiliste,Dansk Folkeparti,O,388
Gl. Kongevejkredsen,"1. 1. Kreds, Øst",Martin Henriksen,Dansk Folkeparti,O,71
Gl. Kongevejkredsen,"1. 1. Kreds, Øst",C.C. Ebbesen,Dansk Folkeparti,O,28
Gl. Kongevejkredsen,"1. 1. Kreds, Øst",Thomas Gerstrup,Dansk Folkeparti,O,14
Gl. Kongevejkredsen,"1. 1. Kreds, Øst",Partiliste,"Venstre, Danmarks Liberale Parti",V,983
Gl. Kongevejkredsen,"1. 1. Kreds, Øst",Kersi F. Porbunderwala,"Venstre, Danmarks Liberale Parti",V,30
Gl. Kongevejkredsen,"1. 1. Kreds, Øst",Poul Brix,"Venstre, Danmarks Liberale Parti",V,29
Gl. Kongevejkredsen,"1. 1. Kreds, Øst",Bent Christoffersen,"Venstre, Danmarks Liberale Parti",V,13
Gl. Kongevejkredsen,"1. 1. Kreds, Øst",Rikke Hvilshøj,"Venstre, Danmarks Liberale Parti",V,167
Gl. Kongevejkredsen,"1. 1. Kreds, Øst",Torben Skytte Raahede,"Venstre, Danmarks Liberale Parti",V,24
Gl. Kongevejkredsen,"1. 1. Kreds, Øst",Partiliste,Enhedslisten - De Rød-Grønne,Ø,368
Gl. Kongevejkredsen,"1. 1. Kreds, Øst",Pia Funder,Enhedslisten - De Rød-Grønne,Ø,80
Gl. Kongevejkredsen,"1. 1. Kreds, Øst",Jørgen Arbo-Bæhr,Enhedslisten - De Rød-Grønne,Ø,11
Gl. Kongevejkredsen,"1. 1. Kreds, Øst",Mette Bang Larsen,Enhedslisten - De Rød-Grønne,Ø,25
Gl. Kongevejkredsen,"1. 1. Kreds, Øst",Mikkel Warming,Enhedslisten - De Rød-Grønne,Ø,11
Gl. Kongevejkredsen,"1. 1. Kreds, Øst",Thyge Enevoldsen,Enhedslisten - De Rød-Grønne,Ø,12
Gl. Kongevejkredsen,"1. 1. Kreds, Øst",Michael Schølardt,Enhedslisten - De Rød-Grønne,Ø,6
Gl. Kongevejkredsen,"2. 1. Kreds, Vest",Partiliste,Socialdemokratiet,A,656
Gl. Kongevejkredsen,"2. 1. Kreds, Vest",Peter Linde,Socialdemokratiet,A,45
Gl. Kongevejkredsen,"2. 1. Kreds, Vest",Sophie Hæstorp Andersen,Socialdemokratiet,A,135
Gl. Kongevejkredsen,"2. 1. Kreds, Vest",Pia Gjellerup,Socialdemokratiet,A,258
Gl. Kongevejkredsen,"2. 1. Kreds, Vest",Rasmus Bendix Gregersen,Socialdemokratiet,A,7
Gl. Kongevejkredsen,"2. 1. Kreds, Vest",Flemming Pless,Socialdemokratiet,A,58
Gl. Kongevejkredsen,"2. 1. Kreds, Vest",Mette Reissmann,Socialdemokratiet,A,47
Gl. Kongevejkredsen,"2. 1. Kreds, Vest",Partiliste,Det Radikale Venstre,B,734
Gl. Kongevejkredsen,"2. 1. Kreds, Vest",Peter Jægerskou,Det Radikale Venstre,B,17
Gl. Kongevejkredsen,"2. 1. Kreds, Vest",Rikke Danielsen,Det Radikale Venstre,B,78
Gl. Kongevejkredsen,"2. 1. Kreds, Vest",Lone Dybkjær,Det Radikale Venstre,B,486
Gl. Kongevejkredsen,"2. 1. Kreds, Vest",Manu Sareen,Det Radikale Venstre,B,112
Gl. Kongevejkredsen,"2. 1. Kreds, Vest",David Munis Zepernick,Det Radikale Venstre,B,14
Gl. Kongevejkredsen,"2. 1. Kreds, Vest",Lars Østergaard,Det Radikale Venstre,B,4
Gl. Kongevejkredsen,"2. 1. Kreds, Vest",Partiliste,Det Konservative Folkeparti,C,487
Gl. Kongevejkredsen,"2. 1. Kreds, Vest",Claus Høegh-Guldberg,Det Konservative Folkeparti,C,38
Gl. Kongevejkredsen,"2. 1. Kreds, Vest",Claus Bøgh,Det Konservative Folkeparti,C,10
Gl. Kongevejkredsen,"2. 1. Kreds, Vest",Anne-Louise Eppler,Det Konservative Folkeparti,C,58
Gl. Kongevejkredsen,"2. 1. Kreds, Vest",Per Stig Møller,Det Konservative Folkeparti,C,711
Gl. Kongevejkredsen,"2. 1. Kreds, Vest",Regitze Schrøder,Det Konservative Folkeparti,C,50
Gl. Kongevejkredsen,"2. 1. Kreds, Vest",Holger Sørensen,Det Konservative Folkeparti,C,11
Gl. Kongevejkredsen,"2. 1. Kreds, Vest",Partiliste,Centrum-Demokraterne,D,39
Gl. Kongevejkredsen,"2. 1. Kreds, Vest",Michael Prehn,Centrum-Demokraterne,D,2
Gl. Kongevejkredsen,"2. 1. Kreds, Vest",Lubna Elahi,Centrum-Demokraterne,D,7
Gl. Kongevejkredsen,"2. 1. Kreds, Vest",Christian Jakobsen,Centrum-Demokraterne,D,3
Gl. Kongevejkredsen,"2. 1. Kreds, Vest",Jette Pauli,Centrum-Demokraterne,D,2
Gl. Kongevejkredsen,"2. 1. Kreds, Vest",Erik Pedersen,Centrum-Demokraterne,D,2
Gl. Kongevejkredsen,"2. 1. Kreds, Vest",Partiliste,Socialistisk Folkeparti,F,403
Gl. Kongevejkredsen,"2. 1. Kreds, Vest",Elisabeth Tosti Nielsen,Socialistisk Folkeparti,F,36
Gl. Kongevejkredsen,"2. 1. Kreds, Vest",Rachid El Mousti,Socialistisk Folkeparti,F,50
Gl. Kongevejkredsen,"2. 1. Kreds, Vest",Knud Erik Hansen,Socialistisk Folkeparti,F,8
Gl. Kongevejkredsen,"2. 1. Kreds, Vest",Ninna Thomsen,Socialistisk Folkeparti,F,31
Gl. Kongevejkredsen,"2. 1. Kreds, Vest",Thomas Warburg,Socialistisk Folkeparti,F,5
Gl. Kongevejkredsen,"2. 1. Kreds, Vest",Nikoline Ziemer,Socialistisk Folkeparti,F,21
Gl. Kongevejkredsen,"2. 1. Kreds, Vest",Partiliste,Kristendemokraterne,K,42
Gl. Kongevejkredsen,"2. 1. Kreds, Vest",Hanne Wahl,Kristendemokraterne,K,6
Gl. Kongevejkredsen,"2. 1. Kreds, Vest",Kevin Nordmand Andersen,Kristendemokraterne,K,1
Gl. Kongevejkredsen,"2. 1. Kreds, Vest",Jens Ditlev Fromsejer,Kristendemokraterne,K,2
Gl. Kongevejkredsen,"2. 1. Kreds, Vest",Heino H. Gehlsen,Kristendemokraterne,K,0
Gl. Kongevejkredsen,"2. 1. Kreds, Vest",Partiliste,Minoritetspartiet,M,14
Gl. Kongevejkredsen,"2. 1. Kreds, Vest",Christoffer Gertz Bech,Minoritetspartiet,M,3
Gl. Kongevejkredsen,"2. 1. Kreds, Vest",Finn G. Becker-Christensen,Minoritetspartiet,M,0
Gl. Kongevejkredsen,"2. 1. Kreds, Vest",Ulla Carstensen,Minoritetspartiet,M,1
Gl. Kongevejkredsen,"2. 1. Kreds, Vest",Allan Holger Hansen,Minoritetspartiet,M,0
Gl. Kongevejkredsen,"2. 1. Kreds, Vest",Lea Rosenkold,Minoritetspartiet,M,0
Gl. Kongevejkredsen,"2. 1. Kreds, Vest",Partiliste,Dansk Folkeparti,O,415
Gl. Kongevejkredsen,"2. 1. Kreds, Vest",Martin Henriksen,Dansk Folkeparti,O,72
Gl. Kongevejkredsen,"2. 1. Kreds, Vest",C.C. Ebbesen,Dansk Folkeparti,O,23
Gl. Kongevejkredsen,"2. 1. Kreds, Vest",Thomas Gerstrup,Dansk Folkeparti,O,16
Gl. Kongevejkredsen,"2. 1. Kreds, Vest",Partiliste,"Venstre, Danmarks Liberale Parti",V,1070
Gl. Kongevejkredsen,"2. 1. Kreds, Vest",Kersi F. Porbunderwala,"Venstre, Danmarks Liberale Parti",V,41
Gl. Kongevejkredsen,"2. 1. Kreds, Vest",Poul Brix,"Venstre, Danmarks Liberale Parti",V,31
Gl. Kongevejkredsen,"2. 1. Kreds, Vest",Bent Christoffersen,"Venstre, Danmarks Liberale Parti",V,16
Gl. Kongevejkredsen,"2. 1. Kreds, Vest",Rikke Hvilshøj,"Venstre, Danmarks Liberale Parti",V,211
Gl. Kongevejkredsen,"2. 1. Kreds, Vest",Torben Skytte Raahede,"Venstre, Danmarks Liberale Parti",V,18
Gl. Kongevejkredsen,"2. 1. Kreds, Vest",Partiliste,Enhedslisten - De Rød-Grønne,Ø,298
Gl. Kongevejkredsen,"2. 1. Kreds, Vest",Pia Funder,Enhedslisten - De Rød-Grønne,Ø,78
Gl. Kongevejkredsen,"2. 1. Kreds, Vest",Jørgen Arbo-Bæhr,Enhedslisten - De Rød-Grønne,Ø,8
Gl. Kongevejkredsen,"2. 1. Kreds, Vest",Mette Bang Larsen,Enhedslisten - De Rød-Grønne,Ø,20
Gl. Kongevejkredsen,"2. 1. Kreds, Vest",Mikkel Warming,Enhedslisten - De Rød-Grønne,Ø,11
Gl. Kongevejkredsen,"2. 1. Kreds, Vest",Thyge Enevoldsen,Enhedslisten - De Rød-Grønne,Ø,11
Gl. Kongevejkredsen,"2. 1. Kreds, Vest",Michael Schølardt,Enhedslisten - De Rød-Grønne,Ø,2
Slotskredsen,"3. 2. Kreds, Nord",Partiliste,Socialdemokratiet,A,991
Slotskredsen,"3. 2. Kreds, Nord",Pia Gjellerup,Socialdemokratiet,A,440
Slotskredsen,"3. 2. Kreds, Nord",Sophie Hæstorp Andersen,Socialdemokratiet,A,128
Slotskredsen,"3. 2. Kreds, Nord",Rasmus Bendix Gregersen,Socialdemokratiet,A,9
Slotskredsen,"3. 2. Kreds, Nord",Peter Linde,Socialdemokratiet,A,24
Slotskredsen,"3. 2. Kreds, Nord",Flemming Pless,Socialdemokratiet,A,53
Slotskredsen,"3. 2. Kreds, Nord",Mette Reissmann,Socialdemokratiet,A,79
Slotskredsen,"3. 2. Kreds, Nord",Partiliste,Det Radikale Venstre,B,635
Slotskredsen,"3. 2. Kreds, Nord",Rikke Danielsen,Det Radikale Venstre,B,92
Slotskredsen,"3. 2. Kreds, Nord",Lone Dybkjær,Det Radikale Venstre,B,409
Slotskredsen,"3. 2. Kreds, Nord",Peter Jægerskou,Det Radikale Venstre,B,13
Slotskredsen,"3. 2. Kreds, Nord",Manu Sareen,Det Radikale Venstre,B,76
Slotskredsen,"3. 2. Kreds, Nord",David Munis Zepernick,Det Radikale Venstre,B,14
Slotskredsen,"3. 2. Kreds, Nord",Lars Østergaard,Det Radikale Venstre,B,11
Slotskredsen,"3. 2. Kreds, Nord",Partiliste,Det Konservative Folkeparti,C,462
Slotskredsen,"3. 2. Kreds, Nord",Per Stig Møller,Det Konservative Folkeparti,C,618
Slotskredsen,"3. 2. Kreds, Nord",Claus Bøgh,Det Konservative Folkeparti,C,7
Slotskredsen,"3. 2. Kreds, Nord",Anne-Louise Eppler,Det Konservative Folkeparti,C,44
Slotskredsen,"3. 2. Kreds, Nord",Claus Høegh-Guldberg,Det Konservative Folkeparti,C,8
Slotskredsen,"3. 2. Kreds, Nord",Regitze Schrøder,Det Konservative Folkeparti,C,39
Slotskredsen,"3. 2. Kreds, Nord",Holger Sørensen,Det Konservative Folkeparti,C,8
Slotskredsen,"3. 2. Kreds, Nord",Partiliste,Centrum-Demokraterne,D,61
Slotskredsen,"3. 2. Kreds, Nord",Christian Jakobsen,Centrum-Demokraterne,D,10
Slotskredsen,"3. 2. Kreds, Nord",Lubna Elahi,Centrum-Demokraterne,D,4
Slotskredsen,"3. 2. Kreds, Nord",Jette Pauli,Centrum-Demokraterne,D,3
Slotskredsen,"3. 2. Kreds, Nord",Erik Pedersen,Centrum-Demokraterne,D,0
Slotskredsen,"3. 2. Kreds, Nord",Michael Prehn,Centrum-Demokraterne,D,0
Slotskredsen,"3. 2. Kreds, Nord",Partiliste,Socialistisk Folkeparti,F,377
Slotskredsen,"3. 2. Kreds, Nord",Rachid El Mousti,Socialistisk Folkeparti,F,74
Slotskredsen,"3. 2. Kreds, Nord",Knud Erik Hansen,Socialistisk Folkeparti,F,10
Slotskredsen,"3. 2. Kreds, Nord",Elisabeth Tosti Nielsen,Socialistisk Folkeparti,F,41
Slotskredsen,"3. 2. Kreds, Nord",Ninna Thomsen,Socialistisk Folkeparti,F,34
Slotskredsen,"3. 2. Kreds, Nord",Thomas Warburg,Socialistisk Folkeparti,F,3
Slotskredsen,"3. 2. Kreds, Nord",Nikoline Ziemer,Socialistisk Folkeparti,F,15
Slotskredsen,"3. 2. Kreds, Nord",Partiliste,Kristendemokraterne,K,55
Slotskredsen,"3. 2. Kreds, Nord",Heino H. Gehlsen,Kristendemokraterne,K,4
Slotskredsen,"3. 2. Kreds, Nord",Kevin Nordmand Andersen,Kristendemokraterne,K,3
Slotskredsen,"3. 2. Kreds, Nord",Jens Ditlev Fromsejer,Kristendemokraterne,K,2
Slotskredsen,"3. 2. Kreds, Nord",Hanne Wahl,Kristendemokraterne,K,15
Slotskredsen,"3. 2. Kreds, Nord",Partiliste,Minoritetspartiet,M,20
Slotskredsen,"3. 2. Kreds, Nord",Christoffer Gertz Bech,Minoritetspartiet,M,4
Slotskredsen,"3. 2. Kreds, Nord",Finn G. Becker-Christensen,Minoritetspartiet,M,2
Slotskredsen,"3. 2. Kreds, Nord",Ulla Carstensen,Minoritetspartiet,M,1
Slotskredsen,"3. 2. Kreds, Nord",Allan Holger Hansen,Minoritetspartiet,M,0
Slotskredsen,"3. 2. Kreds, Nord",Lea Rosenkold,Minoritetspartiet,M,2
Slotskredsen,"3. 2. Kreds, Nord",Partiliste,Dansk Folkeparti,O,641
Slotskredsen,"3. 2. Kreds, Nord",C.C. Ebbesen,Dansk Folkeparti,O,111
Slotskredsen,"3. 2. Kreds, Nord",Thomas Gerstrup,Dansk Folkeparti,O,51
Slotskredsen,"3. 2. Kreds, Nord",Martin Henriksen,Dansk Folkeparti,O,56
Slotskredsen,"3. 2. Kreds, Nord",Partiliste,"Venstre, Danmarks Liberale Parti",V,1077
Slotskredsen,"3. 2. Kreds, Nord",Rikke Hvilshøj,"Venstre, Danmarks Liberale Parti",V,233
Slotskredsen,"3. 2. Kreds, Nord",Poul Brix,"Venstre, Danmarks Liberale Parti",V,25
Slotskredsen,"3. 2. Kreds, Nord",Bent Christoffersen,"Venstre, Danmarks Liberale Parti",V,15
Slotskredsen,"3. 2. Kreds, Nord",Kersi F. Porbunderwala,"Venstre, Danmarks Liberale Parti",V,17
Slotskredsen,"3. 2. Kreds, Nord",Torben Skytte Raahede,"Venstre, Danmarks Liberale Parti",V,15
Slotskredsen,"3. 2. Kreds, Nord",Partiliste,Enhedslisten - De Rød-Grønne,Ø,307
Slotskredsen,"3. 2. Kreds, Nord",Thyge Enevoldsen,Enhedslisten - De Rød-Grønne,Ø,46
Slotskredsen,"3. 2. Kreds, Nord",Jørgen Arbo-Bæhr,Enhedslisten - De Rød-Grønne,Ø,5
Slotskredsen,"3. 2. Kreds, Nord",Mette Bang Larsen,Enhedslisten - De Rød-Grønne,Ø,42
Slotskredsen,"3. 2. Kreds, Nord",Mikkel Warming,Enhedslisten - De Rød-Grønne,Ø,2
Slotskredsen,"3. 2. Kreds, Nord",Pia Funder,Enhedslisten - De Rød-Grønne,Ø,30
Slotskredsen,"3. 2. Kreds, Nord",Michael Schølardt,Enhedslisten - De Rød-Grønne,Ø,3
Slotskredsen,"4. 2. Kreds, Syd",Partiliste,Socialdemokratiet,A,815
Slotskredsen,"4. 2. Kreds, Syd",Pia Gjellerup,Socialdemokratiet,A,429
Slotskredsen,"4. 2. Kreds, Syd",Sophie Hæstorp Andersen,Socialdemokratiet,A,160
Slotskredsen,"4. 2. Kreds, Syd",Rasmus Bendix Gregersen,Socialdemokratiet,A,21
Slotskredsen,"4. 2. Kreds, Syd",Peter Linde,Socialdemokratiet,A,13
Slotskredsen,"4. 2. Kreds, Syd",Flemming Pless,Socialdemokratiet,A,47
Slotskredsen,"4. 2. Kreds, Syd",Mette Reissmann,Socialdemokratiet,A,73
Slotskredsen,"4. 2. Kreds, Syd",Partiliste,Det Radikale Venstre,B,536
Slotskredsen,"4. 2. Kreds, Syd",Rikke Danielsen,Det Radikale Venstre,B,73
Slotskredsen,"4. 2. Kreds, Syd",Lone Dybkjær,Det Radikale Venstre,B,355
Slotskredsen,"4. 2. Kreds, Syd",Peter Jægerskou,Det Radikale Venstre,B,12
Slotskredsen,"4. 2. Kreds, Syd",Manu Sareen,Det Radikale Venstre,B,53
Slotskredsen,"4. 2. Kreds, Syd",David Munis Zepernick,Det Radikale Venstre,B,14
Slotskredsen,"4. 2. Kreds, Syd",Lars Østergaard,Det Radikale Venstre,B,4
Slotskredsen,"4. 2. Kreds, Syd",Partiliste,Det Konservative Folkeparti,C,517
Slotskredsen,"4. 2. Kreds, Syd",Per Stig Møller,Det Konservative Folkeparti,C,805
Slotskredsen,"4. 2. Kreds, Syd",Claus Bøgh,Det Konservative Folkeparti,C,14
Slotskredsen,"4. 2. Kreds, Syd",Anne-Louise Eppler,Det Konservative Folkeparti,C,63
Slotskredsen,"4. 2. Kreds, Syd",Claus Høegh-Guldberg,Det Konservative Folkeparti,C,10
Slotskredsen,"4. 2. Kreds, Syd",Regitze Schrøder,Det Konservative Folkeparti,C,59
Slotskredsen,"4. 2. Kreds, Syd",Holger Sørensen,Det Konservative Folkeparti,C,10
Slotskredsen,"4. 2. Kreds, Syd",Partiliste,Centrum-Demokraterne,D,44
Slotskredsen,"4. 2. Kreds, Syd",Christian Jakobsen,Centrum-Demokraterne,D,7
Slotskredsen,"4. 2. Kreds, Syd",Lubna Elahi,Centrum-Demokraterne,D,13
Slotskredsen,"4. 2. Kreds, Syd",Jette Pauli,Centrum-Demokraterne,D,0
Slotskredsen,"4. 2. Kreds, Syd",Erik Pedersen,Centrum-Demokraterne,D,2
Slotskredsen,"4. 2. Kreds, Syd",Michael Prehn,Centrum-Demokraterne,D,3
Slotskredsen,"4. 2. Kreds, Syd",Partiliste,Socialistisk Folkeparti,F,305
Slotskredsen,"4. 2. Kreds, Syd",Rachid El Mousti,Socialistisk Folkeparti,F,45
Slotskredsen,"4. 2. Kreds, Syd",Knud Erik Hansen,Socialistisk Folkeparti,F,12
Slotskredsen,"4. 2. Kreds, Syd",Elisabeth Tosti Nielsen,Socialistisk Folkeparti,F,37
Slotskredsen,"4. 2. Kreds, Syd",Ninna Thomsen,Socialistisk Folkeparti,F,28
Slotskredsen,"4. 2. Kreds, Syd",Thomas Warburg,Socialistisk Folkeparti,F,2
Slotskredsen,"4. 2. Kreds, Syd",Nikoline Ziemer,Socialistisk Folkeparti,F,11
Slotskredsen,"4. 2. Kreds, Syd",Partiliste,Kristendemokraterne,K,64
Slotskredsen,"4. 2. Kreds, Syd",Heino H. Gehlsen,Kristendemokraterne,K,3
Slotskredsen,"4. 2. Kreds, Syd",Kevin Nordmand Andersen,Kristendemokraterne,K,4
Slotskredsen,"4. 2. Kreds, Syd",Jens Ditlev Fromsejer,Kristendemokraterne,K,6
Slotskredsen,"4. 2. Kreds, Syd",Hanne Wahl,Kristendemokraterne,K,9
Slotskredsen,"4. 2. Kreds, Syd",Partiliste,Minoritetspartiet,M,13
Slotskredsen,"4. 2. Kreds, Syd",Christoffer Gertz Bech,Minoritetspartiet,M,2
Slotskredsen,"4. 2. Kreds, Syd",Finn G. Becker-Christensen,Minoritetspartiet,M,1
Slotskredsen,"4. 2. Kreds, Syd",Ulla Carstensen,Minoritetspartiet,M,2
Slotskredsen,"4. 2. Kreds, Syd",Allan Holger Hansen,Minoritetspartiet,M,1
Slotskredsen,"4. 2. Kreds, Syd",Lea Rosenkold,Minoritetspartiet,M,0
Slotskredsen,"4. 2. Kreds, Syd",Partiliste,Dansk Folkeparti,O,665
Slotskredsen,"4. 2. Kreds, Syd",C.C. Ebbesen,Dansk Folkeparti,O,95
Slotskredsen,"4. 2. Kreds, Syd",Thomas Gerstrup,Dansk Folkeparti,O,32
Slotskredsen,"4. 2. Kreds, Syd",Martin Henriksen,Dansk Folkeparti,O,46
Slotskredsen,"4. 2. Kreds, Syd",Partiliste,"Venstre, Danmarks Liberale Parti",V,1116
Slotskredsen,"4. 2. Kreds, Syd",Rikke Hvilshøj,"Venstre, Danmarks Liberale Parti",V,252
Slotskredsen,"4. 2. Kreds, Syd",Poul Brix,"Venstre, Danmarks Liberale Parti",V,23
Slotskredsen,"4. 2. Kreds, Syd",Bent Christoffersen,"Venstre, Danmarks Liberale Parti",V,8
Slotskredsen,"4. 2. Kreds, Syd",Kersi F. Porbunderwala,"Venstre, Danmarks Liberale Parti",V,14
Slotskredsen,"4. 2. Kreds, Syd",Torben Skytte Raahede,"Venstre, Danmarks Liberale Parti",V,14
Slotskredsen,"4. 2. Kreds, Syd",Partiliste,Enhedslisten - De Rød-Grønne,Ø,228
Slotskredsen,"4. 2. Kreds, Syd",Thyge Enevoldsen,Enhedslisten - De Rød-Grønne,Ø,23
Slotskredsen,"4. 2. Kreds, Syd",Jørgen Arbo-Bæhr,Enhedslisten - De Rød-Grønne,Ø,6
Slotskredsen,"4. 2. Kreds, Syd",Mette Bang Larsen,Enhedslisten - De Rød-Grønne,Ø,38
Slotskredsen,"4. 2. Kreds, Syd",Mikkel Warming,Enhedslisten - De Rød-Grønne,Ø,6
Slotskredsen,"4. 2. Kreds, Syd",Pia Funder,Enhedslisten - De Rød-Grønne,Ø,20
Slotskredsen,"4. 2. Kreds, Syd",Michael Schølardt,Enhedslisten - De Rød-Grønne,Ø,6
Slotskredsen,"5. 2. Kreds, Øst",Partiliste,Socialdemokratiet,A,894
Slotskredsen,"5. 2. Kreds, Øst",Pia Gjellerup,Socialdemokratiet,A,368
Slotskredsen,"5. 2. Kreds, Øst",Sophie Hæstorp Andersen,Socialdemokratiet,A,128
Slotskredsen,"5. 2. Kreds, Øst",Rasmus Bendix Gregersen,Socialdemokratiet,A,11
Slotskredsen,"5. 2. Kreds, Øst",Peter Linde,Socialdemokratiet,A,8
Slotskredsen,"5. 2. Kreds, Øst",Flemming Pless,Socialdemokratiet,A,52
Slotskredsen,"5. 2. Kreds, Øst",Mette Reissmann,Socialdemokratiet,A,60
Slotskredsen,"5. 2. Kreds, Øst",Partiliste,Det Radikale Venstre,B,753
Slotskredsen,"5. 2. Kreds, Øst",Rikke Danielsen,Det Radikale Venstre,B,102
Slotskredsen,"5. 2. Kreds, Øst",Lone Dybkjær,Det Radikale Venstre,B,428
Slotskredsen,"5. 2. Kreds, Øst",Peter Jægerskou,Det Radikale Venstre,B,7
Slotskredsen,"5. 2. Kreds, Øst",Manu Sareen,Det Radikale Venstre,B,93
Slotskredsen,"5. 2. Kreds, Øst",David Munis Zepernick,Det Radikale Venstre,B,18
Slotskredsen,"5. 2. Kreds, Øst",Lars Østergaard,Det Radikale Venstre,B,14
Slotskredsen,"5. 2. Kreds, Øst",Partiliste,Det Konservative Folkeparti,C,546
Slotskredsen,"5. 2. Kreds, Øst",Per Stig Møller,Det Konservative Folkeparti,C,614
