kreds,valgsted_navn,kandidat_navn,parti,partibogstav,stemmer
Gentoftekredsen,1. Jægersborg,Pia Christmas-Møller,Det Konservative Folkeparti,C,104
Gentoftekredsen,1. Jægersborg,Charlotte Dyremose,Det Konservative Folkeparti,C,107
Gentoftekredsen,1. Jægersborg,Thomas von Jessen,Det Konservative Folkeparti,C,1
Gentoftekredsen,1. Jægersborg,Peter Norsk,Det Konservative Folkeparti,C,5
Gentoftekredsen,1. Jægersborg,Jens Jørgen Nygaard,Det Konservative Folkeparti,C,0
Gentoftekredsen,1. Jægersborg,Kjeld H. Petersen,Det Konservative Folkeparti,C,0
Gentoftekredsen,1. Jægersborg,Kurt Scheelsbeck,Det Konservative Folkeparti,C,4
Gentoftekredsen,1. Jægersborg,Partiliste,Centrum-Demokraterne,D,11
Gentoftekredsen,1. Jægersborg,Troels Krarup Frandsen,Centrum-Demokraterne,D,0
Gentoftekredsen,1. Jægersborg,Jørgen Bruun,Centrum-Demokraterne,D,0
Gentoftekredsen,1. Jægersborg,Ebbe Carlsen,Centrum-Demokraterne,D,0
Gentoftekredsen,1. Jægersborg,Kurt Faber,Centrum-Demokraterne,D,0
Gentoftekredsen,1. Jægersborg,Mimi Jakobsen,Centrum-Demokraterne,D,29
Gentoftekredsen,1. Jægersborg,Faiza Khokhar,Centrum-Demokraterne,D,0
Gentoftekredsen,1. Jægersborg,Eva Rotenberg,Centrum-Demokraterne,D,1
Gentoftekredsen,1. Jægersborg,Asa Sivertsen,Centrum-Demokraterne,D,0
Gentoftekredsen,1. Jægersborg,Per Lund Sørensen,Centrum-Demokraterne,D,0
Gentoftekredsen,1. Jægersborg,Partiliste,Socialistisk Folkeparti,F,84
Gentoftekredsen,1. Jægersborg,Signe Goldmann,Socialistisk Folkeparti,F,33
Gentoftekredsen,1. Jægersborg,Holger K. Nielsen,Socialistisk Folkeparti,F,65
Gentoftekredsen,1. Jægersborg,Christen Amby,Socialistisk Folkeparti,F,6
Gentoftekredsen,1. Jægersborg,Birgitte Husmark,Socialistisk Folkeparti,F,1
Gentoftekredsen,1. Jægersborg,Gitte Terp Henriksen,Socialistisk Folkeparti,F,2
Gentoftekredsen,1. Jægersborg,David Gibson,Socialistisk Folkeparti,F,0
Gentoftekredsen,1. Jægersborg,Peter Goll,Socialistisk Folkeparti,F,0
Gentoftekredsen,1. Jægersborg,Camilla Burgwald,Socialistisk Folkeparti,F,4
Gentoftekredsen,1. Jægersborg,Henrik Severin Hansen,Socialistisk Folkeparti,F,1
Gentoftekredsen,1. Jægersborg,Partiliste,Kristendemokraterne,K,25
Gentoftekredsen,1. Jægersborg,Søren Harslund,Kristendemokraterne,K,0
Gentoftekredsen,1. Jægersborg,Arne Elkrog,Kristendemokraterne,K,0
Gentoftekredsen,1. Jægersborg,Nils Jul Gjerlev,Kristendemokraterne,K,0
Gentoftekredsen,1. Jægersborg,Jeppe Hedaa,Kristendemokraterne,K,2
Gentoftekredsen,1. Jægersborg,Eskil Holm,Kristendemokraterne,K,0
Gentoftekredsen,1. Jægersborg,Finn Hougaard,Kristendemokraterne,K,0
Gentoftekredsen,1. Jægersborg,Jakob From Høeg,Kristendemokraterne,K,0
Gentoftekredsen,1. Jægersborg,Bodil Kornbek,Kristendemokraterne,K,4
Gentoftekredsen,1. Jægersborg,Tove Erla Winding-Lauesen,Kristendemokraterne,K,2
Gentoftekredsen,1. Jægersborg,Partiliste,Minoritetspartiet,M,0
Gentoftekredsen,1. Jægersborg,Niels I. Meyer,Minoritetspartiet,M,3
Gentoftekredsen,1. Jægersborg,Mona Andersen,Minoritetspartiet,M,0
Gentoftekredsen,1. Jægersborg,Leif Jacobsen,Minoritetspartiet,M,0
Gentoftekredsen,1. Jægersborg,Jesper Morville,Minoritetspartiet,M,0
Gentoftekredsen,1. Jægersborg,Ole Sørensen,Minoritetspartiet,M,0
Gentoftekredsen,1. Jægersborg,Partiliste,Dansk Folkeparti,O,71
Gentoftekredsen,1. Jægersborg,Anders Friberg,Dansk Folkeparti,O,2
Gentoftekredsen,1. Jægersborg,Mikkel Dencker,Dansk Folkeparti,O,2
Gentoftekredsen,1. Jægersborg,Søren Espersen,Dansk Folkeparti,O,5
Gentoftekredsen,1. Jægersborg,Bo Johansen,Dansk Folkeparti,O,0
Gentoftekredsen,1. Jægersborg,Klaus Kjær,Dansk Folkeparti,O,2
Gentoftekredsen,1. Jægersborg,Pia Kjærsgaard,Dansk Folkeparti,O,234
Gentoftekredsen,1. Jægersborg,Kenneth Kristensen,Dansk Folkeparti,O,1
Gentoftekredsen,1. Jægersborg,Lars Prier,Dansk Folkeparti,O,0
Gentoftekredsen,1. Jægersborg,Partiliste,"Venstre, Danmarks Liberale Parti",V,279
Gentoftekredsen,1. Jægersborg,Tove Fergo,"Venstre, Danmarks Liberale Parti",V,23
Gentoftekredsen,1. Jægersborg,Gitte Lillelund Bech,"Venstre, Danmarks Liberale Parti",V,11
Gentoftekredsen,1. Jægersborg,Kjeld Danneskiold-Samsøe,"Venstre, Danmarks Liberale Parti",V,10
Gentoftekredsen,1. Jægersborg,Claus Hjort Frederiksen,"Venstre, Danmarks Liberale Parti",V,56
Gentoftekredsen,1. Jægersborg,Pia Larsen,"Venstre, Danmarks Liberale Parti",V,6
Gentoftekredsen,1. Jægersborg,Hans-Jørgen Lundbye,"Venstre, Danmarks Liberale Parti",V,0
Gentoftekredsen,1. Jægersborg,Marion Pedersen,"Venstre, Danmarks Liberale Parti",V,0
Gentoftekredsen,1. Jægersborg,Anders Fogh Rasmussen,"Venstre, Danmarks Liberale Parti",V,1036
Gentoftekredsen,1. Jægersborg,Partiliste,Enhedslisten - De Rød-Grønne,Ø,50
Gentoftekredsen,1. Jægersborg,Peer Wille-Jørgensen,Enhedslisten - De Rød-Grønne,Ø,8
Gentoftekredsen,1. Jægersborg,Line Barfod,Enhedslisten - De Rød-Grønne,Ø,33
Gentoftekredsen,1. Jægersborg,Emilce Nielsen,Enhedslisten - De Rød-Grønne,Ø,0
Gentoftekredsen,1. Jægersborg,Pia Boisen,Enhedslisten - De Rød-Grønne,Ø,1
Gentoftekredsen,1. Jægersborg,Pernille Falcon,Enhedslisten - De Rød-Grønne,Ø,2
Gentoftekredsen,1. Jægersborg,Peter Hess-Nielsen,Enhedslisten - De Rød-Grønne,Ø,0
Gentoftekredsen,1. Jægersborg,Imdat Yilmaz,Enhedslisten - De Rød-Grønne,Ø,0
Gentoftekredsen,1. Jægersborg,Arne Würgler,Enhedslisten - De Rød-Grønne,Ø,7
Gentoftekredsen,1. Jægersborg,Marianne Frederik,Enhedslisten - De Rød-Grønne,Ø,0
Gentoftekredsen,1. Jægersborg,Nahid Yazdanyar,(Uden for parti),(Uden for parti),0
Gentoftekredsen,2. Munkegård,Partiliste,Socialdemokratiet,A,270
Gentoftekredsen,2. Munkegård,Christel Schaldemose,Socialdemokratiet,A,68
Gentoftekredsen,2. Munkegård,Morten Bødskov,Socialdemokratiet,A,2
Gentoftekredsen,2. Munkegård,Mette Frederiksen,Socialdemokratiet,A,120
Gentoftekredsen,2. Munkegård,Bent Greve,Socialdemokratiet,A,5
Gentoftekredsen,2. Munkegård,Karen Hækkerup,Socialdemokratiet,A,31
Gentoftekredsen,2. Munkegård,Per Kaalund,Socialdemokratiet,A,0
Gentoftekredsen,2. Munkegård,Mogens Lykketoft,Socialdemokratiet,A,165
Gentoftekredsen,2. Munkegård,Irene Lütken,Socialdemokratiet,A,5
Gentoftekredsen,2. Munkegård,Simon Pihl Sørensen,Socialdemokratiet,A,2
Gentoftekredsen,2. Munkegård,Partiliste,Det Radikale Venstre,B,351
Gentoftekredsen,2. Munkegård,Lone Loklindt,Det Radikale Venstre,B,65
Gentoftekredsen,2. Munkegård,Helle Bahl,Det Radikale Venstre,B,7
Gentoftekredsen,2. Munkegård,Tage Dræbye,Det Radikale Venstre,B,1
Gentoftekredsen,2. Munkegård,Elisabeth Geday,Det Radikale Venstre,B,15
Gentoftekredsen,2. Munkegård,Anne-Marie Malmos,Det Radikale Venstre,B,6
Gentoftekredsen,2. Munkegård,Henrik Nord,Det Radikale Venstre,B,0
Gentoftekredsen,2. Munkegård,Morten Helveg Petersen,Det Radikale Venstre,B,103
Gentoftekredsen,2. Munkegård,Abbas Razvi,Det Radikale Venstre,B,7
Gentoftekredsen,2. Munkegård,Partiliste,Det Konservative Folkeparti,C,185
Gentoftekredsen,2. Munkegård,Connie Hedegaard,Det Konservative Folkeparti,C,497
Gentoftekredsen,2. Munkegård,Lars Abel,Det Konservative Folkeparti,C,7
Gentoftekredsen,2. Munkegård,Pia Christmas-Møller,Det Konservative Folkeparti,C,50
Gentoftekredsen,2. Munkegård,Charlotte Dyremose,Det Konservative Folkeparti,C,61
Gentoftekredsen,2. Munkegård,Thomas von Jessen,Det Konservative Folkeparti,C,1
Gentoftekredsen,2. Munkegård,Peter Norsk,Det Konservative Folkeparti,C,1
Gentoftekredsen,2. Munkegård,Jens Jørgen Nygaard,Det Konservative Folkeparti,C,1
Gentoftekredsen,2. Munkegård,Kjeld H. Petersen,Det Konservative Folkeparti,C,1
Gentoftekredsen,2. Munkegård,Kurt Scheelsbeck,Det Konservative Folkeparti,C,2
Gentoftekredsen,2. Munkegård,Partiliste,Centrum-Demokraterne,D,13
Gentoftekredsen,2. Munkegård,Troels Krarup Frandsen,Centrum-Demokraterne,D,0
Gentoftekredsen,2. Munkegård,Jørgen Bruun,Centrum-Demokraterne,D,0
Gentoftekredsen,2. Munkegård,Ebbe Carlsen,Centrum-Demokraterne,D,1
Gentoftekredsen,2. Munkegård,Kurt Faber,Centrum-Demokraterne,D,2
Gentoftekredsen,2. Munkegård,Mimi Jakobsen,Centrum-Demokraterne,D,27
Gentoftekredsen,2. Munkegård,Faiza Khokhar,Centrum-Demokraterne,D,1
Gentoftekredsen,2. Munkegård,Eva Rotenberg,Centrum-Demokraterne,D,0
Gentoftekredsen,2. Munkegård,Asa Sivertsen,Centrum-Demokraterne,D,0
Gentoftekredsen,2. Munkegård,Per Lund Sørensen,Centrum-Demokraterne,D,1
Gentoftekredsen,2. Munkegård,Partiliste,Socialistisk Folkeparti,F,139
Gentoftekredsen,2. Munkegård,Signe Goldmann,Socialistisk Folkeparti,F,45
Gentoftekredsen,2. Munkegård,Holger K. Nielsen,Socialistisk Folkeparti,F,60
Gentoftekredsen,2. Munkegård,Christen Amby,Socialistisk Folkeparti,F,3
Gentoftekredsen,2. Munkegård,Birgitte Husmark,Socialistisk Folkeparti,F,9
Gentoftekredsen,2. Munkegård,Gitte Terp Henriksen,Socialistisk Folkeparti,F,2
Gentoftekredsen,2. Munkegård,David Gibson,Socialistisk Folkeparti,F,1
Gentoftekredsen,2. Munkegård,Peter Goll,Socialistisk Folkeparti,F,1
Gentoftekredsen,2. Munkegård,Camilla Burgwald,Socialistisk Folkeparti,F,6
Gentoftekredsen,2. Munkegård,Henrik Severin Hansen,Socialistisk Folkeparti,F,1
Gentoftekredsen,2. Munkegård,Partiliste,Kristendemokraterne,K,24
Gentoftekredsen,2. Munkegård,Søren Harslund,Kristendemokraterne,K,6
Gentoftekredsen,2. Munkegård,Arne Elkrog,Kristendemokraterne,K,0
Gentoftekredsen,2. Munkegård,Nils Jul Gjerlev,Kristendemokraterne,K,0
Gentoftekredsen,2. Munkegård,Jeppe Hedaa,Kristendemokraterne,K,0
Gentoftekredsen,2. Munkegård,Eskil Holm,Kristendemokraterne,K,1
Gentoftekredsen,2. Munkegård,Finn Hougaard,Kristendemokraterne,K,0
Gentoftekredsen,2. Munkegård,Jakob From Høeg,Kristendemokraterne,K,6
Gentoftekredsen,2. Munkegård,Bodil Kornbek,Kristendemokraterne,K,7
Gentoftekredsen,2. Munkegård,Tove Erla Winding-Lauesen,Kristendemokraterne,K,0
Gentoftekredsen,2. Munkegård,Partiliste,Minoritetspartiet,M,5
Gentoftekredsen,2. Munkegård,Niels I. Meyer,Minoritetspartiet,M,4
Gentoftekredsen,2. Munkegård,Mona Andersen,Minoritetspartiet,M,0
Gentoftekredsen,2. Munkegård,Leif Jacobsen,Minoritetspartiet,M,0
Gentoftekredsen,2. Munkegård,Jesper Morville,Minoritetspartiet,M,0
Gentoftekredsen,2. Munkegård,Ole Sørensen,Minoritetspartiet,M,0
Gentoftekredsen,2. Munkegård,Partiliste,Dansk Folkeparti,O,129
Gentoftekredsen,2. Munkegård,Anders Friberg,Dansk Folkeparti,O,7
Gentoftekredsen,2. Munkegård,Mikkel Dencker,Dansk Folkeparti,O,0
Gentoftekredsen,2. Munkegård,Søren Espersen,Dansk Folkeparti,O,9
Gentoftekredsen,2. Munkegård,Bo Johansen,Dansk Folkeparti,O,0
Gentoftekredsen,2. Munkegård,Klaus Kjær,Dansk Folkeparti,O,3
Gentoftekredsen,2. Munkegård,Pia Kjærsgaard,Dansk Folkeparti,O,301
Gentoftekredsen,2. Munkegård,Kenneth Kristensen,Dansk Folkeparti,O,2
Gentoftekredsen,2. Munkegård,Lars Prier,Dansk Folkeparti,O,0
Gentoftekredsen,2. Munkegård,Partiliste,"Venstre, Danmarks Liberale Parti",V,226
Gentoftekredsen,2. Munkegård,Tove Fergo,"Venstre, Danmarks Liberale Parti",V,21
Gentoftekredsen,2. Munkegård,Gitte Lillelund Bech,"Venstre, Danmarks Liberale Parti",V,14
Gentoftekredsen,2. Munkegård,Kjeld Danneskiold-Samsøe,"Venstre, Danmarks Liberale Parti",V,2
Gentoftekredsen,2. Munkegård,Claus Hjort Frederiksen,"Venstre, Danmarks Liberale Parti",V,28
Gentoftekredsen,2. Munkegård,Pia Larsen,"Venstre, Danmarks Liberale Parti",V,5
Gentoftekredsen,2. Munkegård,Hans-Jørgen Lundbye,"Venstre, Danmarks Liberale Parti",V,1
Gentoftekredsen,2. Munkegård,Marion Pedersen,"Venstre, Danmarks Liberale Parti",V,1
Gentoftekredsen,2. Munkegård,Anders Fogh Rasmussen,"Venstre, Danmarks Liberale Parti",V,575
Gentoftekredsen,2. Munkegård,Partiliste,Enhedslisten - De Rød-Grønne,Ø,80
Gentoftekredsen,2. Munkegård,Peer Wille-Jørgensen,Enhedslisten - De Rød-Grønne,Ø,7
Gentoftekredsen,2. Munkegård,Line Barfod,Enhedslisten - De Rød-Grønne,Ø,54
Gentoftekredsen,2. Munkegård,Emilce Nielsen,Enhedslisten - De Rød-Grønne,Ø,0
Gentoftekredsen,2. Munkegård,Pia Boisen,Enhedslisten - De Rød-Grønne,Ø,2
Gentoftekredsen,2. Munkegård,Pernille Falcon,Enhedslisten - De Rød-Grønne,Ø,6
Gentoftekredsen,2. Munkegård,Peter Hess-Nielsen,Enhedslisten - De Rød-Grønne,Ø,1
Gentoftekredsen,2. Munkegård,Imdat Yilmaz,Enhedslisten - De Rød-Grønne,Ø,1
Gentoftekredsen,2. Munkegård,Arne Würgler,Enhedslisten - De Rød-Grønne,Ø,13
Gentoftekredsen,2. Munkegård,Marianne Frederik,Enhedslisten - De Rød-Grønne,Ø,1
Gentoftekredsen,2. Munkegård,Nahid Yazdanyar,(Uden for parti),(Uden for parti),0
Gentoftekredsen,3. Rådhuset,Partiliste,Socialdemokratiet,A,170
Gentoftekredsen,3. Rådhuset,Christel Schaldemose,Socialdemokratiet,A,35
Gentoftekredsen,3. Rådhuset,Morten Bødskov,Socialdemokratiet,A,4
Gentoftekredsen,3. Rådhuset,Mette Frederiksen,Socialdemokratiet,A,74
Gentoftekredsen,3. Rådhuset,Bent Greve,Socialdemokratiet,A,1
Gentoftekredsen,3. Rådhuset,Karen Hækkerup,Socialdemokratiet,A,24
Gentoftekredsen,3. Rådhuset,Per Kaalund,Socialdemokratiet,A,1
Gentoftekredsen,3. Rådhuset,Mogens Lykketoft,Socialdemokratiet,A,133
Gentoftekredsen,3. Rådhuset,Irene Lütken,Socialdemokratiet,A,2
Gentoftekredsen,3. Rådhuset,Simon Pihl Sørensen,Socialdemokratiet,A,2
Gentoftekredsen,3. Rådhuset,Partiliste,Det Radikale Venstre,B,385
Gentoftekredsen,3. Rådhuset,Lone Loklindt,Det Radikale Venstre,B,72
Gentoftekredsen,3. Rådhuset,Helle Bahl,Det Radikale Venstre,B,5
Gentoftekredsen,3. Rådhuset,Tage Dræbye,Det Radikale Venstre,B,4
Gentoftekredsen,3. Rådhuset,Elisabeth Geday,Det Radikale Venstre,B,9
Gentoftekredsen,3. Rådhuset,Anne-Marie Malmos,Det Radikale Venstre,B,6
Gentoftekredsen,3. Rådhuset,Henrik Nord,Det Radikale Venstre,B,4
Gentoftekredsen,3. Rådhuset,Morten Helveg Petersen,Det Radikale Venstre,B,120
Gentoftekredsen,3. Rådhuset,Abbas Razvi,Det Radikale Venstre,B,13
Gentoftekredsen,3. Rådhuset,Partiliste,Det Konservative Folkeparti,C,225
Gentoftekredsen,3. Rådhuset,Connie Hedegaard,Det Konservative Folkeparti,C,873
Gentoftekredsen,3. Rådhuset,Lars Abel,Det Konservative Folkeparti,C,5
Gentoftekredsen,3. Rådhuset,Pia Christmas-Møller,Det Konservative Folkeparti,C,71
Gentoftekredsen,3. Rådhuset,Charlotte Dyremose,Det Konservative Folkeparti,C,69
Gentoftekredsen,3. Rådhuset,Thomas von Jessen,Det Konservative Folkeparti,C,4
Gentoftekredsen,3. Rådhuset,Peter Norsk,Det Konservative Folkeparti,C,4
Gentoftekredsen,3. Rådhuset,Jens Jørgen Nygaard,Det Konservative Folkeparti,C,0
Gentoftekredsen,3. Rådhuset,Kjeld H. Petersen,Det Konservative Folkeparti,C,0
Gentoftekredsen,3. Rådhuset,Kurt Scheelsbeck,Det Konservative Folkeparti,C,2
Gentoftekredsen,3. Rådhuset,Partiliste,Centrum-Demokraterne,D,14
Gentoftekredsen,3. Rådhuset,Troels Krarup Frandsen,Centrum-Demokraterne,D,0
Gentoftekredsen,3. Rådhuset,Jørgen Bruun,Centrum-Demokraterne,D,0
Gentoftekredsen,3. Rådhuset,Ebbe Carlsen,Centrum-Demokraterne,D,1
Gentoftekredsen,3. Rådhuset,Kurt Faber,Centrum-Demokraterne,D,0
Gentoftekredsen,3. Rådhuset,Mimi Jakobsen,Centrum-Demokraterne,D,26
Gentoftekredsen,3. Rådhuset,Faiza Khokhar,Centrum-Demokraterne,D,3
Gentoftekredsen,3. Rådhuset,Eva Rotenberg,Centrum-Demokraterne,D,0
Gentoftekredsen,3. Rådhuset,Asa Sivertsen,Centrum-Demokraterne,D,0
Gentoftekredsen,3. Rådhuset,Per Lund Sørensen,Centrum-Demokraterne,D,0
Gentoftekredsen,3. Rådhuset,Partiliste,Socialistisk Folkeparti,F,87
Gentoftekredsen,3. Rådhuset,Signe Goldmann,Socialistisk Folkeparti,F,23
Gentoftekredsen,3. Rådhuset,Holger K. Nielsen,Socialistisk Folkeparti,F,64
Gentoftekredsen,3. Rådhuset,Christen Amby,Socialistisk Folkeparti,F,7
Gentoftekredsen,3. Rådhuset,Birgitte Husmark,Socialistisk Folkeparti,F,4
Gentoftekredsen,3. Rådhuset,Gitte Terp Henriksen,Socialistisk Folkeparti,F,2
Gentoftekredsen,3. Rådhuset,David Gibson,Socialistisk Folkeparti,F,1
Gentoftekredsen,3. Rådhuset,Peter Goll,Socialistisk Folkeparti,F,0
Gentoftekredsen,3. Rådhuset,Camilla Burgwald,Socialistisk Folkeparti,F,5
Gentoftekredsen,3. Rådhuset,Henrik Severin Hansen,Socialistisk Folkeparti,F,0
Gentoftekredsen,3. Rådhuset,Partiliste,Kristendemokraterne,K,29
Gentoftekredsen,3. Rådhuset,Søren Harslund,Kristendemokraterne,K,1
Gentoftekredsen,3. Rådhuset,Arne Elkrog,Kristendemokraterne,K,0
Gentoftekredsen,3. Rådhuset,Nils Jul Gjerlev,Kristendemokraterne,K,0
Gentoftekredsen,3. Rådhuset,Jeppe Hedaa,Kristendemokraterne,K,0
Gentoftekredsen,3. Rådhuset,Eskil Holm,Kristendemokraterne,K,1
Gentoftekredsen,3. Rådhuset,Finn Hougaard,Kristendemokraterne,K,1
Gentoftekredsen,3. Rådhuset,Jakob From Høeg,Kristendemokraterne,K,0
Gentoftekredsen,3. Rådhuset,Bodil Kornbek,Kristendemokraterne,K,12
Gentoftekredsen,3. Rådhuset,Tove Erla Winding-Lauesen,Kristendemokraterne,K,1
Gentoftekredsen,3. Rådhuset,Partiliste,Minoritetspartiet,M,3
Gentoftekredsen,3. Rådhuset,Niels I. Meyer,Minoritetspartiet,M,3
Gentoftekredsen,3. Rådhuset,Mona Andersen,Minoritetspartiet,M,1
Gentoftekredsen,3. Rådhuset,Leif Jacobsen,Minoritetspartiet,M,0
Gentoftekredsen,3. Rådhuset,Jesper Morville,Minoritetspartiet,M,0
Gentoftekredsen,3. Rådhuset,Ole Sørensen,Minoritetspartiet,M,0
Gentoftekredsen,3. Rådhuset,Partiliste,Dansk Folkeparti,O,72
Gentoftekredsen,3. Rådhuset,Anders Friberg,Dansk Folkeparti,O,3
Gentoftekredsen,3. Rådhuset,Mikkel Dencker,Dansk Folkeparti,O,0
Gentoftekredsen,3. Rådhuset,Søren Espersen,Dansk Folkeparti,O,5
Gentoftekredsen,3. Rådhuset,Bo Johansen,Dansk Folkeparti,O,0
Gentoftekredsen,3. Rådhuset,Klaus Kjær,Dansk Folkeparti,O,0
Gentoftekredsen,3. Rådhuset,Pia Kjærsgaard,Dansk Folkeparti,O,192
Gentoftekredsen,3. Rådhuset,Kenneth Kristensen,Dansk Folkeparti,O,0
Gentoftekredsen,3. Rådhuset,Lars Prier,Dansk Folkeparti,O,0
Gentoftekredsen,3. Rådhuset,Partiliste,"Venstre, Danmarks Liberale Parti",V,316
Gentoftekredsen,3. Rådhuset,Tove Fergo,"Venstre, Danmarks Liberale Parti",V,29
Gentoftekredsen,3. Rådhuset,Gitte Lillelund Bech,"Venstre, Danmarks Liberale Parti",V,9
Gentoftekredsen,3. Rådhuset,Kjeld Danneskiold-Samsøe,"Venstre, Danmarks Liberale Parti",V,6
Gentoftekredsen,3. Rådhuset,Claus Hjort Frederiksen,"Venstre, Danmarks Liberale Parti",V,40
Gentoftekredsen,3. Rådhuset,Pia Larsen,"Venstre, Danmarks Liberale Parti",V,6
Gentoftekredsen,3. Rådhuset,Hans-Jørgen Lundbye,"Venstre, Danmarks Liberale Parti",V,0
Gentoftekredsen,3. Rådhuset,Marion Pedersen,"Venstre, Danmarks Liberale Parti",V,0
Gentoftekredsen,3. Rådhuset,Anders Fogh Rasmussen,"Venstre, Danmarks Liberale Parti",V,801
Gentoftekredsen,3. Rådhuset,Partiliste,Enhedslisten - De Rød-Grønne,Ø,38
Gentoftekredsen,3. Rådhuset,Peer Wille-Jørgensen,Enhedslisten - De Rød-Grønne,Ø,4
Gentoftekredsen,3. Rådhuset,Line Barfod,Enhedslisten - De Rød-Grønne,Ø,33
Gentoftekredsen,3. Rådhuset,Emilce Nielsen,Enhedslisten - De Rød-Grønne,Ø,0
Gentoftekredsen,3. Rådhuset,Pia Boisen,Enhedslisten - De Rød-Grønne,Ø,1
Gentoftekredsen,3. Rådhuset,Pernille Falcon,Enhedslisten - De Rød-Grønne,Ø,3
Gentoftekredsen,3. Rådhuset,Peter Hess-Nielsen,Enhedslisten - De Rød-Grønne,Ø,0
Gentoftekredsen,3. Rådhuset,Imdat Yilmaz,Enhedslisten - De Rød-Grønne,Ø,4
Gentoftekredsen,3. Rådhuset,Arne Würgler,Enhedslisten - De Rød-Grønne,Ø,4
Gentoftekredsen,3. Rådhuset,Marianne Frederik,Enhedslisten - De Rød-Grønne,Ø,0
Gentoftekredsen,3. Rådhuset,Nahid Yazdanyar,(Uden for parti),(Uden for parti),1
Gentoftekredsen,4. Bakkegård,Partiliste,Socialdemokratiet,A,313
Gentoftekredsen,4. Bakkegård,Christel Schaldemose,Socialdemokratiet,A,108
Gentoftekredsen,4. Bakkegård,Morten Bødskov,Socialdemokratiet,A,5
Gentoftekredsen,4. Bakkegård,Mette Frederiksen,Socialdemokratiet,A,101
Gentoftekredsen,4. Bakkegård,Bent Greve,Socialdemokratiet,A,2
Gentoftekredsen,4. Bakkegård,Karen Hækkerup,Socialdemokratiet,A,40
Gentoftekredsen,4. Bakkegård,Per Kaalund,Socialdemokratiet,A,6
Gentoftekredsen,4. Bakkegård,Mogens Lykketoft,Socialdemokratiet,A,226
Gentoftekredsen,4. Bakkegård,Irene Lütken,Socialdemokratiet,A,5
Gentoftekredsen,4. Bakkegård,Simon Pihl Sørensen,Socialdemokratiet,A,5
Gentoftekredsen,4. Bakkegård,Partiliste,Det Radikale Venstre,B,293
Gentoftekredsen,4. Bakkegård,Lone Loklindt,Det Radikale Venstre,B,43
Gentoftekredsen,4. Bakkegård,Helle Bahl,Det Radikale Venstre,B,6
Gentoftekredsen,4. Bakkegård,Tage Dræbye,Det Radikale Venstre,B,4
Gentoftekredsen,4. Bakkegård,Elisabeth Geday,Det Radikale Venstre,B,8
Gentoftekredsen,4. Bakkegård,Anne-Marie Malmos,Det Radikale Venstre,B,4
Gentoftekredsen,4. Bakkegård,Henrik Nord,Det Radikale Venstre,B,1
Gentoftekredsen,4. Bakkegård,Morten Helveg Petersen,Det Radikale Venstre,B,103
Gentoftekredsen,4. Bakkegård,Abbas Razvi,Det Radikale Venstre,B,9
Gentoftekredsen,4. Bakkegård,Partiliste,Det Konservative Folkeparti,C,220
Gentoftekredsen,4. Bakkegård,Connie Hedegaard,Det Konservative Folkeparti,C,505
Gentoftekredsen,4. Bakkegård,Lars Abel,Det Konservative Folkeparti,C,6
Gentoftekredsen,4. Bakkegård,Pia Christmas-Møller,Det Konservative Folkeparti,C,62
Gentoftekredsen,4. Bakkegård,Charlotte Dyremose,Det Konservative Folkeparti,C,74
Gentoftekredsen,4. Bakkegård,Thomas von Jessen,Det Konservative Folkeparti,C,1
Gentoftekredsen,4. Bakkegård,Peter Norsk,Det Konservative Folkeparti,C,3
