kreds,valgsted_navn,kandidat_navn,parti,partibogstav,stemmer
Thistedkredsen,1. Bedsted,Steen Gade,Socialistisk Folkeparti,F,26
Thistedkredsen,1. Bedsted,Sidsel Homann,Socialistisk Folkeparti,F,3
Thistedkredsen,1. Bedsted,Poul N. Sørensen,Socialistisk Folkeparti,F,0
Thistedkredsen,1. Bedsted,Nikolaj Tuxen,Socialistisk Folkeparti,F,0
Thistedkredsen,1. Bedsted,Partiliste,Kristendemokraterne,K,45
Thistedkredsen,1. Bedsted,Anette Uggerhøj,Kristendemokraterne,K,25
Thistedkredsen,1. Bedsted,Frederikke Gaarn-Larsen,Kristendemokraterne,K,2
Thistedkredsen,1. Bedsted,Filip Hove Kristensen,Kristendemokraterne,K,4
Thistedkredsen,1. Bedsted,Jack Sandbæk,Kristendemokraterne,K,0
Thistedkredsen,1. Bedsted,Preben Skoven,Kristendemokraterne,K,0
Thistedkredsen,1. Bedsted,Partiliste,Minoritetspartiet,M,3
Thistedkredsen,1. Bedsted,Birgit Skovmand,Minoritetspartiet,M,0
Thistedkredsen,1. Bedsted,Partiliste,Dansk Folkeparti,O,113
Thistedkredsen,1. Bedsted,Christian Baadsgaard,Dansk Folkeparti,O,28
Thistedkredsen,1. Bedsted,Erik Bech Hansen,Dansk Folkeparti,O,0
Thistedkredsen,1. Bedsted,Jesper Langballe,Dansk Folkeparti,O,24
Thistedkredsen,1. Bedsted,Inge W. Nielsen,Dansk Folkeparti,O,8
Thistedkredsen,1. Bedsted,Ib Poulsen,Dansk Folkeparti,O,7
Thistedkredsen,1. Bedsted,Partiliste,"Venstre, Danmarks Liberale Parti",V,192
Thistedkredsen,1. Bedsted,Torsten Schack Pedersen,"Venstre, Danmarks Liberale Parti",V,309
Thistedkredsen,1. Bedsted,Allan Clifford Christensen,"Venstre, Danmarks Liberale Parti",V,3
Thistedkredsen,1. Bedsted,Flemming Eskildsen,"Venstre, Danmarks Liberale Parti",V,9
Thistedkredsen,1. Bedsted,Kristian Pihl Lorentzen,"Venstre, Danmarks Liberale Parti",V,5
Thistedkredsen,1. Bedsted,Inger Støjberg,"Venstre, Danmarks Liberale Parti",V,62
Thistedkredsen,1. Bedsted,Partiliste,Enhedslisten - De Rød-Grønne,Ø,19
Thistedkredsen,1. Bedsted,Bjarne Nielsen,Enhedslisten - De Rød-Grønne,Ø,1
Thistedkredsen,1. Bedsted,Ulla Bello,Enhedslisten - De Rød-Grønne,Ø,2
Thistedkredsen,1. Bedsted,Flemming Gundersen,Enhedslisten - De Rød-Grønne,Ø,0
Thistedkredsen,1. Bedsted,Jens Otto Madsen,Enhedslisten - De Rød-Grønne,Ø,1
Thistedkredsen,1. Bedsted,Brian Skov Nielsen,Enhedslisten - De Rød-Grønne,Ø,0
Thistedkredsen,1. Hanstholm,Partiliste,Socialdemokratiet,A,97
Thistedkredsen,1. Hanstholm,Ole Vagn Christensen,Socialdemokratiet,A,162
Thistedkredsen,1. Hanstholm,Kjeld Bak,Socialdemokratiet,A,0
Thistedkredsen,1. Hanstholm,Pernille Blach Hansen,Socialdemokratiet,A,54
Thistedkredsen,1. Hanstholm,Jens Chr. Lund,Socialdemokratiet,A,8
Thistedkredsen,1. Hanstholm,Anny Mortensen,Socialdemokratiet,A,1
Thistedkredsen,1. Hanstholm,Partiliste,Det Radikale Venstre,B,48
Thistedkredsen,1. Hanstholm,Ole Andersen,Det Radikale Venstre,B,11
Thistedkredsen,1. Hanstholm,Poul Erik Christensen,Det Radikale Venstre,B,2
Thistedkredsen,1. Hanstholm,Svend Thue Damgaard,Det Radikale Venstre,B,0
Thistedkredsen,1. Hanstholm,Bo Fink,Det Radikale Venstre,B,6
Thistedkredsen,1. Hanstholm,Erika Lorentsen,Det Radikale Venstre,B,1
Thistedkredsen,1. Hanstholm,Partiliste,Det Konservative Folkeparti,C,43
Thistedkredsen,1. Hanstholm,Else Theill Sørensen,Det Konservative Folkeparti,C,61
Thistedkredsen,1. Hanstholm,Erik Borregaard,Det Konservative Folkeparti,C,2
Thistedkredsen,1. Hanstholm,Methe Dybdahl,Det Konservative Folkeparti,C,1
Thistedkredsen,1. Hanstholm,Bent Lorentzen,Det Konservative Folkeparti,C,0
Thistedkredsen,1. Hanstholm,Steen A. Stephansen,Det Konservative Folkeparti,C,1
Thistedkredsen,1. Hanstholm,Partiliste,Centrum-Demokraterne,D,9
Thistedkredsen,1. Hanstholm,Kurt Westermann,Centrum-Demokraterne,D,6
Thistedkredsen,1. Hanstholm,Erik Amdi,Centrum-Demokraterne,D,1
Thistedkredsen,1. Hanstholm,Søren Bastholm,Centrum-Demokraterne,D,0
Thistedkredsen,1. Hanstholm,Inge Gabrielle Hansen,Centrum-Demokraterne,D,1
Thistedkredsen,1. Hanstholm,Kim Odgaard,Centrum-Demokraterne,D,1
Thistedkredsen,1. Hanstholm,Partiliste,Socialistisk Folkeparti,F,17
Thistedkredsen,1. Hanstholm,Anders Bøge,Socialistisk Folkeparti,F,4
Thistedkredsen,1. Hanstholm,Steen Gade,Socialistisk Folkeparti,F,11
Thistedkredsen,1. Hanstholm,Sidsel Homann,Socialistisk Folkeparti,F,2
Thistedkredsen,1. Hanstholm,Poul N. Sørensen,Socialistisk Folkeparti,F,0
Thistedkredsen,1. Hanstholm,Nikolaj Tuxen,Socialistisk Folkeparti,F,0
Thistedkredsen,1. Hanstholm,Partiliste,Kristendemokraterne,K,10
Thistedkredsen,1. Hanstholm,Anette Uggerhøj,Kristendemokraterne,K,4
Thistedkredsen,1. Hanstholm,Frederikke Gaarn-Larsen,Kristendemokraterne,K,2
Thistedkredsen,1. Hanstholm,Filip Hove Kristensen,Kristendemokraterne,K,0
Thistedkredsen,1. Hanstholm,Jack Sandbæk,Kristendemokraterne,K,0
Thistedkredsen,1. Hanstholm,Preben Skoven,Kristendemokraterne,K,0
Thistedkredsen,1. Hanstholm,Partiliste,Minoritetspartiet,M,0
Thistedkredsen,1. Hanstholm,Birgit Skovmand,Minoritetspartiet,M,0
Thistedkredsen,1. Hanstholm,Partiliste,Dansk Folkeparti,O,190
Thistedkredsen,1. Hanstholm,Christian Baadsgaard,Dansk Folkeparti,O,24
Thistedkredsen,1. Hanstholm,Erik Bech Hansen,Dansk Folkeparti,O,3
Thistedkredsen,1. Hanstholm,Jesper Langballe,Dansk Folkeparti,O,12
Thistedkredsen,1. Hanstholm,Inge W. Nielsen,Dansk Folkeparti,O,13
Thistedkredsen,1. Hanstholm,Ib Poulsen,Dansk Folkeparti,O,34
Thistedkredsen,1. Hanstholm,Partiliste,"Venstre, Danmarks Liberale Parti",V,144
Thistedkredsen,1. Hanstholm,Torsten Schack Pedersen,"Venstre, Danmarks Liberale Parti",V,195
Thistedkredsen,1. Hanstholm,Allan Clifford Christensen,"Venstre, Danmarks Liberale Parti",V,7
Thistedkredsen,1. Hanstholm,Flemming Eskildsen,"Venstre, Danmarks Liberale Parti",V,4
Thistedkredsen,1. Hanstholm,Kristian Pihl Lorentzen,"Venstre, Danmarks Liberale Parti",V,0
Thistedkredsen,1. Hanstholm,Inger Støjberg,"Venstre, Danmarks Liberale Parti",V,37
Thistedkredsen,1. Hanstholm,Partiliste,Enhedslisten - De Rød-Grønne,Ø,6
Thistedkredsen,1. Hanstholm,Bjarne Nielsen,Enhedslisten - De Rød-Grønne,Ø,0
Thistedkredsen,1. Hanstholm,Ulla Bello,Enhedslisten - De Rød-Grønne,Ø,0
Thistedkredsen,1. Hanstholm,Flemming Gundersen,Enhedslisten - De Rød-Grønne,Ø,0
Thistedkredsen,1. Hanstholm,Jens Otto Madsen,Enhedslisten - De Rød-Grønne,Ø,0
Thistedkredsen,1. Hanstholm,Brian Skov Nielsen,Enhedslisten - De Rød-Grønne,Ø,2
Thistedkredsen,1. Thisted By,Partiliste,Socialdemokratiet,A,552
Thistedkredsen,1. Thisted By,Ole Vagn Christensen,Socialdemokratiet,A,1086
Thistedkredsen,1. Thisted By,Kjeld Bak,Socialdemokratiet,A,6
Thistedkredsen,1. Thisted By,Pernille Blach Hansen,Socialdemokratiet,A,255
Thistedkredsen,1. Thisted By,Jens Chr. Lund,Socialdemokratiet,A,119
Thistedkredsen,1. Thisted By,Anny Mortensen,Socialdemokratiet,A,7
Thistedkredsen,1. Thisted By,Partiliste,Det Radikale Venstre,B,250
Thistedkredsen,1. Thisted By,Ole Andersen,Det Radikale Venstre,B,50
Thistedkredsen,1. Thisted By,Poul Erik Christensen,Det Radikale Venstre,B,6
Thistedkredsen,1. Thisted By,Svend Thue Damgaard,Det Radikale Venstre,B,1
Thistedkredsen,1. Thisted By,Bo Fink,Det Radikale Venstre,B,38
Thistedkredsen,1. Thisted By,Erika Lorentsen,Det Radikale Venstre,B,15
Thistedkredsen,1. Thisted By,Partiliste,Det Konservative Folkeparti,C,229
Thistedkredsen,1. Thisted By,Else Theill Sørensen,Det Konservative Folkeparti,C,203
Thistedkredsen,1. Thisted By,Erik Borregaard,Det Konservative Folkeparti,C,5
Thistedkredsen,1. Thisted By,Methe Dybdahl,Det Konservative Folkeparti,C,3
Thistedkredsen,1. Thisted By,Bent Lorentzen,Det Konservative Folkeparti,C,2
Thistedkredsen,1. Thisted By,Steen A. Stephansen,Det Konservative Folkeparti,C,4
Thistedkredsen,1. Thisted By,Partiliste,Centrum-Demokraterne,D,34
Thistedkredsen,1. Thisted By,Kurt Westermann,Centrum-Demokraterne,D,4
Thistedkredsen,1. Thisted By,Erik Amdi,Centrum-Demokraterne,D,0
Thistedkredsen,1. Thisted By,Søren Bastholm,Centrum-Demokraterne,D,0
Thistedkredsen,1. Thisted By,Inge Gabrielle Hansen,Centrum-Demokraterne,D,0
Thistedkredsen,1. Thisted By,Kim Odgaard,Centrum-Demokraterne,D,0
Thistedkredsen,1. Thisted By,Partiliste,Socialistisk Folkeparti,F,136
Thistedkredsen,1. Thisted By,Anders Bøge,Socialistisk Folkeparti,F,16
Thistedkredsen,1. Thisted By,Steen Gade,Socialistisk Folkeparti,F,135
Thistedkredsen,1. Thisted By,Sidsel Homann,Socialistisk Folkeparti,F,29
Thistedkredsen,1. Thisted By,Poul N. Sørensen,Socialistisk Folkeparti,F,1
Thistedkredsen,1. Thisted By,Nikolaj Tuxen,Socialistisk Folkeparti,F,3
Thistedkredsen,1. Thisted By,Partiliste,Kristendemokraterne,K,88
Thistedkredsen,1. Thisted By,Anette Uggerhøj,Kristendemokraterne,K,39
Thistedkredsen,1. Thisted By,Frederikke Gaarn-Larsen,Kristendemokraterne,K,4
Thistedkredsen,1. Thisted By,Filip Hove Kristensen,Kristendemokraterne,K,4
Thistedkredsen,1. Thisted By,Jack Sandbæk,Kristendemokraterne,K,4
Thistedkredsen,1. Thisted By,Preben Skoven,Kristendemokraterne,K,0
Thistedkredsen,1. Thisted By,Partiliste,Minoritetspartiet,M,11
Thistedkredsen,1. Thisted By,Birgit Skovmand,Minoritetspartiet,M,2
Thistedkredsen,1. Thisted By,Partiliste,Dansk Folkeparti,O,441
Thistedkredsen,1. Thisted By,Christian Baadsgaard,Dansk Folkeparti,O,66
Thistedkredsen,1. Thisted By,Erik Bech Hansen,Dansk Folkeparti,O,13
Thistedkredsen,1. Thisted By,Jesper Langballe,Dansk Folkeparti,O,73
Thistedkredsen,1. Thisted By,Inge W. Nielsen,Dansk Folkeparti,O,17
Thistedkredsen,1. Thisted By,Ib Poulsen,Dansk Folkeparti,O,32
Thistedkredsen,1. Thisted By,Partiliste,"Venstre, Danmarks Liberale Parti",V,516
Thistedkredsen,1. Thisted By,Torsten Schack Pedersen,"Venstre, Danmarks Liberale Parti",V,988
Thistedkredsen,1. Thisted By,Allan Clifford Christensen,"Venstre, Danmarks Liberale Parti",V,5
Thistedkredsen,1. Thisted By,Flemming Eskildsen,"Venstre, Danmarks Liberale Parti",V,14
Thistedkredsen,1. Thisted By,Kristian Pihl Lorentzen,"Venstre, Danmarks Liberale Parti",V,9
Thistedkredsen,1. Thisted By,Inger Støjberg,"Venstre, Danmarks Liberale Parti",V,177
Thistedkredsen,1. Thisted By,Partiliste,Enhedslisten - De Rød-Grønne,Ø,99
Thistedkredsen,1. Thisted By,Bjarne Nielsen,Enhedslisten - De Rød-Grønne,Ø,23
Thistedkredsen,1. Thisted By,Ulla Bello,Enhedslisten - De Rød-Grønne,Ø,6
Thistedkredsen,1. Thisted By,Flemming Gundersen,Enhedslisten - De Rød-Grønne,Ø,0
Thistedkredsen,1. Thisted By,Jens Otto Madsen,Enhedslisten - De Rød-Grønne,Ø,7
Thistedkredsen,1. Thisted By,Brian Skov Nielsen,Enhedslisten - De Rød-Grønne,Ø,0
Thistedkredsen,2. Harring-Stagstrup,Partiliste,Socialdemokratiet,A,64
Thistedkredsen,2. Harring-Stagstrup,Ole Vagn Christensen,Socialdemokratiet,A,127
Thistedkredsen,2. Harring-Stagstrup,Kjeld Bak,Socialdemokratiet,A,0
Thistedkredsen,2. Harring-Stagstrup,Pernille Blach Hansen,Socialdemokratiet,A,39
Thistedkredsen,2. Harring-Stagstrup,Jens Chr. Lund,Socialdemokratiet,A,28
Thistedkredsen,2. Harring-Stagstrup,Anny Mortensen,Socialdemokratiet,A,0
Thistedkredsen,2. Harring-Stagstrup,Partiliste,Det Radikale Venstre,B,25
Thistedkredsen,2. Harring-Stagstrup,Ole Andersen,Det Radikale Venstre,B,5
Thistedkredsen,2. Harring-Stagstrup,Poul Erik Christensen,Det Radikale Venstre,B,1
Thistedkredsen,2. Harring-Stagstrup,Svend Thue Damgaard,Det Radikale Venstre,B,0
Thistedkredsen,2. Harring-Stagstrup,Bo Fink,Det Radikale Venstre,B,4
Thistedkredsen,2. Harring-Stagstrup,Erika Lorentsen,Det Radikale Venstre,B,2
Thistedkredsen,2. Harring-Stagstrup,Partiliste,Det Konservative Folkeparti,C,20
Thistedkredsen,2. Harring-Stagstrup,Else Theill Sørensen,Det Konservative Folkeparti,C,43
Thistedkredsen,2. Harring-Stagstrup,Erik Borregaard,Det Konservative Folkeparti,C,1
Thistedkredsen,2. Harring-Stagstrup,Methe Dybdahl,Det Konservative Folkeparti,C,0
Thistedkredsen,2. Harring-Stagstrup,Bent Lorentzen,Det Konservative Folkeparti,C,1
Thistedkredsen,2. Harring-Stagstrup,Steen A. Stephansen,Det Konservative Folkeparti,C,0
Thistedkredsen,2. Harring-Stagstrup,Partiliste,Centrum-Demokraterne,D,4
Thistedkredsen,2. Harring-Stagstrup,Kurt Westermann,Centrum-Demokraterne,D,0
Thistedkredsen,2. Harring-Stagstrup,Erik Amdi,Centrum-Demokraterne,D,0
Thistedkredsen,2. Harring-Stagstrup,Søren Bastholm,Centrum-Demokraterne,D,0
Thistedkredsen,2. Harring-Stagstrup,Inge Gabrielle Hansen,Centrum-Demokraterne,D,1
Thistedkredsen,2. Harring-Stagstrup,Kim Odgaard,Centrum-Demokraterne,D,1
Thistedkredsen,2. Harring-Stagstrup,Partiliste,Socialistisk Folkeparti,F,11
Thistedkredsen,2. Harring-Stagstrup,Anders Bøge,Socialistisk Folkeparti,F,4
Thistedkredsen,2. Harring-Stagstrup,Steen Gade,Socialistisk Folkeparti,F,18
Thistedkredsen,2. Harring-Stagstrup,Sidsel Homann,Socialistisk Folkeparti,F,1
Thistedkredsen,2. Harring-Stagstrup,Poul N. Sørensen,Socialistisk Folkeparti,F,0
Thistedkredsen,2. Harring-Stagstrup,Nikolaj Tuxen,Socialistisk Folkeparti,F,0
Thistedkredsen,2. Harring-Stagstrup,Partiliste,Kristendemokraterne,K,34
Thistedkredsen,2. Harring-Stagstrup,Anette Uggerhøj,Kristendemokraterne,K,19
Thistedkredsen,2. Harring-Stagstrup,Frederikke Gaarn-Larsen,Kristendemokraterne,K,1
Thistedkredsen,2. Harring-Stagstrup,Filip Hove Kristensen,Kristendemokraterne,K,0
Thistedkredsen,2. Harring-Stagstrup,Jack Sandbæk,Kristendemokraterne,K,0
Thistedkredsen,2. Harring-Stagstrup,Preben Skoven,Kristendemokraterne,K,0
Thistedkredsen,2. Harring-Stagstrup,Partiliste,Minoritetspartiet,M,2
Thistedkredsen,2. Harring-Stagstrup,Birgit Skovmand,Minoritetspartiet,M,0
Thistedkredsen,2. Harring-Stagstrup,Partiliste,Dansk Folkeparti,O,74
Thistedkredsen,2. Harring-Stagstrup,Christian Baadsgaard,Dansk Folkeparti,O,10
Thistedkredsen,2. Harring-Stagstrup,Erik Bech Hansen,Dansk Folkeparti,O,4
Thistedkredsen,2. Harring-Stagstrup,Jesper Langballe,Dansk Folkeparti,O,8
Thistedkredsen,2. Harring-Stagstrup,Inge W. Nielsen,Dansk Folkeparti,O,1
Thistedkredsen,2. Harring-Stagstrup,Ib Poulsen,Dansk Folkeparti,O,18
Thistedkredsen,2. Harring-Stagstrup,Partiliste,"Venstre, Danmarks Liberale Parti",V,72
Thistedkredsen,2. Harring-Stagstrup,Torsten Schack Pedersen,"Venstre, Danmarks Liberale Parti",V,156
Thistedkredsen,2. Harring-Stagstrup,Allan Clifford Christensen,"Venstre, Danmarks Liberale Parti",V,1
Thistedkredsen,2. Harring-Stagstrup,Flemming Eskildsen,"Venstre, Danmarks Liberale Parti",V,2
Thistedkredsen,2. Harring-Stagstrup,Kristian Pihl Lorentzen,"Venstre, Danmarks Liberale Parti",V,1
Thistedkredsen,2. Harring-Stagstrup,Inger Støjberg,"Venstre, Danmarks Liberale Parti",V,43
Thistedkredsen,2. Harring-Stagstrup,Partiliste,Enhedslisten - De Rød-Grønne,Ø,12
Thistedkredsen,2. Harring-Stagstrup,Bjarne Nielsen,Enhedslisten - De Rød-Grønne,Ø,0
Thistedkredsen,2. Harring-Stagstrup,Ulla Bello,Enhedslisten - De Rød-Grønne,Ø,0
Thistedkredsen,2. Harring-Stagstrup,Flemming Gundersen,Enhedslisten - De Rød-Grønne,Ø,0
Thistedkredsen,2. Harring-Stagstrup,Jens Otto Madsen,Enhedslisten - De Rød-Grønne,Ø,0
Thistedkredsen,2. Harring-Stagstrup,Brian Skov Nielsen,Enhedslisten - De Rød-Grønne,Ø,0
Thistedkredsen,2. Hurup,Partiliste,Socialdemokratiet,A,161
Thistedkredsen,2. Hurup,Ole Vagn Christensen,Socialdemokratiet,A,227
Thistedkredsen,2. Hurup,Kjeld Bak,Socialdemokratiet,A,3
Thistedkredsen,2. Hurup,Pernille Blach Hansen,Socialdemokratiet,A,111
Thistedkredsen,2. Hurup,Jens Chr. Lund,Socialdemokratiet,A,53
Thistedkredsen,2. Hurup,Anny Mortensen,Socialdemokratiet,A,1
Thistedkredsen,2. Hurup,Partiliste,Det Radikale Venstre,B,71
Thistedkredsen,2. Hurup,Ole Andersen,Det Radikale Venstre,B,16
Thistedkredsen,2. Hurup,Poul Erik Christensen,Det Radikale Venstre,B,4
Thistedkredsen,2. Hurup,Svend Thue Damgaard,Det Radikale Venstre,B,3
Thistedkredsen,2. Hurup,Bo Fink,Det Radikale Venstre,B,4
Thistedkredsen,2. Hurup,Erika Lorentsen,Det Radikale Venstre,B,2
Thistedkredsen,2. Hurup,Partiliste,Det Konservative Folkeparti,C,92
Thistedkredsen,2. Hurup,Else Theill Sørensen,Det Konservative Folkeparti,C,139
Thistedkredsen,2. Hurup,Erik Borregaard,Det Konservative Folkeparti,C,0
Thistedkredsen,2. Hurup,Methe Dybdahl,Det Konservative Folkeparti,C,1
Thistedkredsen,2. Hurup,Bent Lorentzen,Det Konservative Folkeparti,C,4
Thistedkredsen,2. Hurup,Steen A. Stephansen,Det Konservative Folkeparti,C,2
Thistedkredsen,2. Hurup,Partiliste,Centrum-Demokraterne,D,6
Thistedkredsen,2. Hurup,Kurt Westermann,Centrum-Demokraterne,D,0
Thistedkredsen,2. Hurup,Erik Amdi,Centrum-Demokraterne,D,0
Thistedkredsen,2. Hurup,Søren Bastholm,Centrum-Demokraterne,D,0
Thistedkredsen,2. Hurup,Inge Gabrielle Hansen,Centrum-Demokraterne,D,3
Thistedkredsen,2. Hurup,Kim Odgaard,Centrum-Demokraterne,D,1
Thistedkredsen,2. Hurup,Partiliste,Socialistisk Folkeparti,F,37
Thistedkredsen,2. Hurup,Anders Bøge,Socialistisk Folkeparti,F,2
Thistedkredsen,2. Hurup,Steen Gade,Socialistisk Folkeparti,F,16
Thistedkredsen,2. Hurup,Sidsel Homann,Socialistisk Folkeparti,F,6
Thistedkredsen,2. Hurup,Poul N. Sørensen,Socialistisk Folkeparti,F,0
Thistedkredsen,2. Hurup,Nikolaj Tuxen,Socialistisk Folkeparti,F,0
Thistedkredsen,2. Hurup,Partiliste,Kristendemokraterne,K,61
Thistedkredsen,2. Hurup,Anette Uggerhøj,Kristendemokraterne,K,23
Thistedkredsen,2. Hurup,Frederikke Gaarn-Larsen,Kristendemokraterne,K,6
Thistedkredsen,2. Hurup,Filip Hove Kristensen,Kristendemokraterne,K,1
Thistedkredsen,2. Hurup,Jack Sandbæk,Kristendemokraterne,K,6
Thistedkredsen,2. Hurup,Preben Skoven,Kristendemokraterne,K,1
Thistedkredsen,2. Hurup,Partiliste,Minoritetspartiet,M,3
Thistedkredsen,2. Hurup,Birgit Skovmand,Minoritetspartiet,M,1
Thistedkredsen,2. Hurup,Partiliste,Dansk Folkeparti,O,180
Thistedkredsen,2. Hurup,Christian Baadsgaard,Dansk Folkeparti,O,18
Thistedkredsen,2. Hurup,Erik Bech Hansen,Dansk Folkeparti,O,3
Thistedkredsen,2. Hurup,Jesper Langballe,Dansk Folkeparti,O,16
Thistedkredsen,2. Hurup,Inge W. Nielsen,Dansk Folkeparti,O,20
Thistedkredsen,2. Hurup,Ib Poulsen,Dansk Folkeparti,O,5
Thistedkredsen,2. Hurup,Partiliste,"Venstre, Danmarks Liberale Parti",V,322
Thistedkredsen,2. Hurup,Torsten Schack Pedersen,"Venstre, Danmarks Liberale Parti",V,454
Thistedkredsen,2. Hurup,Allan Clifford Christensen,"Venstre, Danmarks Liberale Parti",V,2
Thistedkredsen,2. Hurup,Flemming Eskildsen,"Venstre, Danmarks Liberale Parti",V,11
Thistedkredsen,2. Hurup,Kristian Pihl Lorentzen,"Venstre, Danmarks Liberale Parti",V,2
Thistedkredsen,2. Hurup,Inger Støjberg,"Venstre, Danmarks Liberale Parti",V,92
Thistedkredsen,2. Hurup,Partiliste,Enhedslisten - De Rød-Grønne,Ø,15
Thistedkredsen,2. Hurup,Bjarne Nielsen,Enhedslisten - De Rød-Grønne,Ø,1
Thistedkredsen,2. Hurup,Ulla Bello,Enhedslisten - De Rød-Grønne,Ø,0
Thistedkredsen,2. Hurup,Flemming Gundersen,Enhedslisten - De Rød-Grønne,Ø,0
Thistedkredsen,2. Hurup,Jens Otto Madsen,Enhedslisten - De Rød-Grønne,Ø,0
Thistedkredsen,2. Hurup,Brian Skov Nielsen,Enhedslisten - De Rød-Grønne,Ø,1
Thistedkredsen,2. Ræhr/Vigsø,Partiliste,Socialdemokratiet,A,35
Thistedkredsen,2. Ræhr/Vigsø,Ole Vagn Christensen,Socialdemokratiet,A,61
Thistedkredsen,2. Ræhr/Vigsø,Kjeld Bak,Socialdemokratiet,A,0
Thistedkredsen,2. Ræhr/Vigsø,Pernille Blach Hansen,Socialdemokratiet,A,28
Thistedkredsen,2. Ræhr/Vigsø,Jens Chr. Lund,Socialdemokratiet,A,11
Thistedkredsen,2. Ræhr/Vigsø,Anny Mortensen,Socialdemokratiet,A,1
Thistedkredsen,2. Ræhr/Vigsø,Partiliste,Det Radikale Venstre,B,20
Thistedkredsen,2. Ræhr/Vigsø,Ole Andersen,Det Radikale Venstre,B,4
Thistedkredsen,2. Ræhr/Vigsø,Poul Erik Christensen,Det Radikale Venstre,B,4
Thistedkredsen,2. Ræhr/Vigsø,Svend Thue Damgaard,Det Radikale Venstre,B,0
Thistedkredsen,2. Ræhr/Vigsø,Bo Fink,Det Radikale Venstre,B,1
Thistedkredsen,2. Ræhr/Vigsø,Erika Lorentsen,Det Radikale Venstre,B,1
Thistedkredsen,2. Ræhr/Vigsø,Partiliste,Det Konservative Folkeparti,C,16
Thistedkredsen,2. Ræhr/Vigsø,Else Theill Sørensen,Det Konservative Folkeparti,C,29
Thistedkredsen,2. Ræhr/Vigsø,Erik Borregaard,Det Konservative Folkeparti,C,0
Thistedkredsen,2. Ræhr/Vigsø,Methe Dybdahl,Det Konservative Folkeparti,C,1
Thistedkredsen,2. Ræhr/Vigsø,Bent Lorentzen,Det Konservative Folkeparti,C,0
Thistedkredsen,2. Ræhr/Vigsø,Steen A. Stephansen,Det Konservative Folkeparti,C,0
Thistedkredsen,2. Ræhr/Vigsø,Partiliste,Centrum-Demokraterne,D,4
Thistedkredsen,2. Ræhr/Vigsø,Kurt Westermann,Centrum-Demokraterne,D,2
Thistedkredsen,2. Ræhr/Vigsø,Erik Amdi,Centrum-Demokraterne,D,0
Thistedkredsen,2. Ræhr/Vigsø,Søren Bastholm,Centrum-Demokraterne,D,0
Thistedkredsen,2. Ræhr/Vigsø,Inge Gabrielle Hansen,Centrum-Demokraterne,D,0
Thistedkredsen,2. Ræhr/Vigsø,Kim Odgaard,Centrum-Demokraterne,D,0
Thistedkredsen,2. Ræhr/Vigsø,Partiliste,Socialistisk Folkeparti,F,15
Thistedkredsen,2. Ræhr/Vigsø,Anders Bøge,Socialistisk Folkeparti,F,1
Thistedkredsen,2. Ræhr/Vigsø,Steen Gade,Socialistisk Folkeparti,F,6
Thistedkredsen,2. Ræhr/Vigsø,Sidsel Homann,Socialistisk Folkeparti,F,3
Thistedkredsen,2. Ræhr/Vigsø,Poul N. Sørensen,Socialistisk Folkeparti,F,0
