kreds,valgsted_navn,kandidat_navn,parti,partibogstav,stemmer
Christianshavnskredsen,4. 2. Christianshavn,Gunna Starck,Enhedslisten - De Rød-Grønne,Ø,75
Christianshavnskredsen,4. 2. Christianshavn,John Erik Wagner,(Uden for parti),(Uden for parti),4
Christianshavnskredsen,5. 2. Syd,Partiliste,Socialdemokratiet,A,422
Christianshavnskredsen,5. 2. Syd,Jette Bergenholtz Bautrup,Socialdemokratiet,A,156
Christianshavnskredsen,5. 2. Syd,Christine Antorini,Socialdemokratiet,A,156
Christianshavnskredsen,5. 2. Syd,Jørgen Elikofer,Socialdemokratiet,A,2
Christianshavnskredsen,5. 2. Syd,Claus Larsen-Jensen,Socialdemokratiet,A,24
Christianshavnskredsen,5. 2. Syd,Lars Weiss,Socialdemokratiet,A,28
Christianshavnskredsen,5. 2. Syd,Partiliste,Det Radikale Venstre,B,313
Christianshavnskredsen,5. 2. Syd,Christian Friis Bach,Det Radikale Venstre,B,41
Christianshavnskredsen,5. 2. Syd,Charlotte Fischer,Det Radikale Venstre,B,34
Christianshavnskredsen,5. 2. Syd,Anders Lundt Hansen,Det Radikale Venstre,B,9
Christianshavnskredsen,5. 2. Syd,Anders Thomsen,Det Radikale Venstre,B,2
Christianshavnskredsen,5. 2. Syd,Monica Thon,Det Radikale Venstre,B,10
Christianshavnskredsen,5. 2. Syd,Partiliste,Det Konservative Folkeparti,C,104
Christianshavnskredsen,5. 2. Syd,Lone Skov Al Awssi,Det Konservative Folkeparti,C,12
Christianshavnskredsen,5. 2. Syd,Kræn Blume,Det Konservative Folkeparti,C,7
Christianshavnskredsen,5. 2. Syd,Jakob Næsager,Det Konservative Folkeparti,C,1
Christianshavnskredsen,5. 2. Syd,Søren Pedersen,Det Konservative Folkeparti,C,6
Christianshavnskredsen,5. 2. Syd,Marina Willems,Det Konservative Folkeparti,C,7
Christianshavnskredsen,5. 2. Syd,Partiliste,Centrum-Demokraterne,D,23
Christianshavnskredsen,5. 2. Syd,Christina Mortensen,Centrum-Demokraterne,D,1
Christianshavnskredsen,5. 2. Syd,Poul Brandrup,Centrum-Demokraterne,D,0
Christianshavnskredsen,5. 2. Syd,Malene Brus,Centrum-Demokraterne,D,0
Christianshavnskredsen,5. 2. Syd,Jens V. Bruun,Centrum-Demokraterne,D,0
Christianshavnskredsen,5. 2. Syd,Martin Karbech Mouritsen,Centrum-Demokraterne,D,0
Christianshavnskredsen,5. 2. Syd,Partiliste,Socialistisk Folkeparti,F,200
Christianshavnskredsen,5. 2. Syd,Lotte Thiim Bertelsen,Socialistisk Folkeparti,F,32
Christianshavnskredsen,5. 2. Syd,Marie Daugaard,Socialistisk Folkeparti,F,13
Christianshavnskredsen,5. 2. Syd,Jeppe Juul,Socialistisk Folkeparti,F,2
Christianshavnskredsen,5. 2. Syd,Anders Finn Jørgensen,Socialistisk Folkeparti,F,3
Christianshavnskredsen,5. 2. Syd,Kamal H. Qureshi,Socialistisk Folkeparti,F,136
Christianshavnskredsen,5. 2. Syd,Partiliste,Kristendemokraterne,K,25
Christianshavnskredsen,5. 2. Syd,Jørgen Maltesen,Kristendemokraterne,K,2
Christianshavnskredsen,5. 2. Syd,Gerda Wienberg Hansen,Kristendemokraterne,K,0
Christianshavnskredsen,5. 2. Syd,Marie-Louise From Høeg,Kristendemokraterne,K,2
Christianshavnskredsen,5. 2. Syd,Maria Hørby,Kristendemokraterne,K,5
Christianshavnskredsen,5. 2. Syd,Pernille Moll,Kristendemokraterne,K,0
Christianshavnskredsen,5. 2. Syd,Kirsten Elise Ottosen,Kristendemokraterne,K,0
Christianshavnskredsen,5. 2. Syd,Andreas Peters-Lehm,Kristendemokraterne,K,0
Christianshavnskredsen,5. 2. Syd,Partiliste,Minoritetspartiet,M,14
Christianshavnskredsen,5. 2. Syd,Peter Ali Nicolajsen,Minoritetspartiet,M,0
Christianshavnskredsen,5. 2. Syd,Thomas Ammitzbøll-Bach,Minoritetspartiet,M,0
Christianshavnskredsen,5. 2. Syd,Leyla Tamer,Minoritetspartiet,M,2
Christianshavnskredsen,5. 2. Syd,Partiliste,Dansk Folkeparti,O,303
Christianshavnskredsen,5. 2. Syd,Karin Storgaard,Dansk Folkeparti,O,35
Christianshavnskredsen,5. 2. Syd,Mette Dencker,Dansk Folkeparti,O,32
Christianshavnskredsen,5. 2. Syd,Preben Elmenhoff,Dansk Folkeparti,O,10
Christianshavnskredsen,5. 2. Syd,Partiliste,"Venstre, Danmarks Liberale Parti",V,234
Christianshavnskredsen,5. 2. Syd,Martin Geertsen,"Venstre, Danmarks Liberale Parti",V,60
Christianshavnskredsen,5. 2. Syd,Ulrik Kragh,"Venstre, Danmarks Liberale Parti",V,12
Christianshavnskredsen,5. 2. Syd,Jens Rohde,"Venstre, Danmarks Liberale Parti",V,163
Christianshavnskredsen,5. 2. Syd,Partiliste,Enhedslisten - De Rød-Grønne,Ø,216
Christianshavnskredsen,5. 2. Syd,Rikke Fog-Møller,Enhedslisten - De Rød-Grønne,Ø,33
Christianshavnskredsen,5. 2. Syd,Thomas Nyboe Stein,Enhedslisten - De Rød-Grønne,Ø,13
Christianshavnskredsen,5. 2. Syd,Annelise Ebbe,Enhedslisten - De Rød-Grønne,Ø,3
Christianshavnskredsen,5. 2. Syd,Gorm Gunnarsen,Enhedslisten - De Rød-Grønne,Ø,8
Christianshavnskredsen,5. 2. Syd,Hanne Schmidt,Enhedslisten - De Rød-Grønne,Ø,2
Christianshavnskredsen,5. 2. Syd,Gunna Starck,Enhedslisten - De Rød-Grønne,Ø,17
Christianshavnskredsen,5. 2. Syd,John Erik Wagner,(Uden for parti),(Uden for parti),1
Christianshavnskredsen,6. 2. Øst,Partiliste,Socialdemokratiet,A,1302
Christianshavnskredsen,6. 2. Øst,Jette Bergenholtz Bautrup,Socialdemokratiet,A,363
Christianshavnskredsen,6. 2. Øst,Christine Antorini,Socialdemokratiet,A,457
Christianshavnskredsen,6. 2. Øst,Jørgen Elikofer,Socialdemokratiet,A,14
Christianshavnskredsen,6. 2. Øst,Claus Larsen-Jensen,Socialdemokratiet,A,98
Christianshavnskredsen,6. 2. Øst,Lars Weiss,Socialdemokratiet,A,106
Christianshavnskredsen,6. 2. Øst,Partiliste,Det Radikale Venstre,B,1030
Christianshavnskredsen,6. 2. Øst,Christian Friis Bach,Det Radikale Venstre,B,139
Christianshavnskredsen,6. 2. Øst,Charlotte Fischer,Det Radikale Venstre,B,131
Christianshavnskredsen,6. 2. Øst,Anders Lundt Hansen,Det Radikale Venstre,B,22
Christianshavnskredsen,6. 2. Øst,Anders Thomsen,Det Radikale Venstre,B,9
Christianshavnskredsen,6. 2. Øst,Monica Thon,Det Radikale Venstre,B,31
Christianshavnskredsen,6. 2. Øst,Partiliste,Det Konservative Folkeparti,C,498
Christianshavnskredsen,6. 2. Øst,Lone Skov Al Awssi,Det Konservative Folkeparti,C,31
Christianshavnskredsen,6. 2. Øst,Kræn Blume,Det Konservative Folkeparti,C,14
Christianshavnskredsen,6. 2. Øst,Jakob Næsager,Det Konservative Folkeparti,C,33
Christianshavnskredsen,6. 2. Øst,Søren Pedersen,Det Konservative Folkeparti,C,14
Christianshavnskredsen,6. 2. Øst,Marina Willems,Det Konservative Folkeparti,C,14
Christianshavnskredsen,6. 2. Øst,Partiliste,Centrum-Demokraterne,D,63
Christianshavnskredsen,6. 2. Øst,Christina Mortensen,Centrum-Demokraterne,D,6
Christianshavnskredsen,6. 2. Øst,Poul Brandrup,Centrum-Demokraterne,D,3
Christianshavnskredsen,6. 2. Øst,Malene Brus,Centrum-Demokraterne,D,4
Christianshavnskredsen,6. 2. Øst,Jens V. Bruun,Centrum-Demokraterne,D,0
Christianshavnskredsen,6. 2. Øst,Martin Karbech Mouritsen,Centrum-Demokraterne,D,1
Christianshavnskredsen,6. 2. Øst,Partiliste,Socialistisk Folkeparti,F,532
Christianshavnskredsen,6. 2. Øst,Lotte Thiim Bertelsen,Socialistisk Folkeparti,F,79
Christianshavnskredsen,6. 2. Øst,Marie Daugaard,Socialistisk Folkeparti,F,28
Christianshavnskredsen,6. 2. Øst,Jeppe Juul,Socialistisk Folkeparti,F,10
Christianshavnskredsen,6. 2. Øst,Anders Finn Jørgensen,Socialistisk Folkeparti,F,9
Christianshavnskredsen,6. 2. Øst,Kamal H. Qureshi,Socialistisk Folkeparti,F,333
Christianshavnskredsen,6. 2. Øst,Partiliste,Kristendemokraterne,K,51
Christianshavnskredsen,6. 2. Øst,Jørgen Maltesen,Kristendemokraterne,K,2
Christianshavnskredsen,6. 2. Øst,Gerda Wienberg Hansen,Kristendemokraterne,K,0
Christianshavnskredsen,6. 2. Øst,Marie-Louise From Høeg,Kristendemokraterne,K,6
Christianshavnskredsen,6. 2. Øst,Maria Hørby,Kristendemokraterne,K,13
Christianshavnskredsen,6. 2. Øst,Pernille Moll,Kristendemokraterne,K,0
Christianshavnskredsen,6. 2. Øst,Kirsten Elise Ottosen,Kristendemokraterne,K,2
Christianshavnskredsen,6. 2. Øst,Andreas Peters-Lehm,Kristendemokraterne,K,1
Christianshavnskredsen,6. 2. Øst,Partiliste,Minoritetspartiet,M,33
Christianshavnskredsen,6. 2. Øst,Peter Ali Nicolajsen,Minoritetspartiet,M,9
Christianshavnskredsen,6. 2. Øst,Thomas Ammitzbøll-Bach,Minoritetspartiet,M,3
Christianshavnskredsen,6. 2. Øst,Leyla Tamer,Minoritetspartiet,M,7
Christianshavnskredsen,6. 2. Øst,Partiliste,Dansk Folkeparti,O,775
Christianshavnskredsen,6. 2. Øst,Karin Storgaard,Dansk Folkeparti,O,122
Christianshavnskredsen,6. 2. Øst,Mette Dencker,Dansk Folkeparti,O,67
Christianshavnskredsen,6. 2. Øst,Preben Elmenhoff,Dansk Folkeparti,O,44
Christianshavnskredsen,6. 2. Øst,Partiliste,"Venstre, Danmarks Liberale Parti",V,758
Christianshavnskredsen,6. 2. Øst,Martin Geertsen,"Venstre, Danmarks Liberale Parti",V,166
Christianshavnskredsen,6. 2. Øst,Ulrik Kragh,"Venstre, Danmarks Liberale Parti",V,57
Christianshavnskredsen,6. 2. Øst,Jens Rohde,"Venstre, Danmarks Liberale Parti",V,368
Christianshavnskredsen,6. 2. Øst,Partiliste,Enhedslisten - De Rød-Grønne,Ø,526
Christianshavnskredsen,6. 2. Øst,Rikke Fog-Møller,Enhedslisten - De Rød-Grønne,Ø,103
Christianshavnskredsen,6. 2. Øst,Thomas Nyboe Stein,Enhedslisten - De Rød-Grønne,Ø,18
Christianshavnskredsen,6. 2. Øst,Annelise Ebbe,Enhedslisten - De Rød-Grønne,Ø,11
Christianshavnskredsen,6. 2. Øst,Gorm Gunnarsen,Enhedslisten - De Rød-Grønne,Ø,15
Christianshavnskredsen,6. 2. Øst,Hanne Schmidt,Enhedslisten - De Rød-Grønne,Ø,22
Christianshavnskredsen,6. 2. Øst,Gunna Starck,Enhedslisten - De Rød-Grønne,Ø,29
Christianshavnskredsen,6. 2. Øst,John Erik Wagner,(Uden for parti),(Uden for parti),2
Christianshavnskredsen,7. 2. Vest,Partiliste,Socialdemokratiet,A,674
Christianshavnskredsen,7. 2. Vest,Jette Bergenholtz Bautrup,Socialdemokratiet,A,197
Christianshavnskredsen,7. 2. Vest,Christine Antorini,Socialdemokratiet,A,265
Christianshavnskredsen,7. 2. Vest,Jørgen Elikofer,Socialdemokratiet,A,6
Christianshavnskredsen,7. 2. Vest,Claus Larsen-Jensen,Socialdemokratiet,A,61
Christianshavnskredsen,7. 2. Vest,Lars Weiss,Socialdemokratiet,A,58
Christianshavnskredsen,7. 2. Vest,Partiliste,Det Radikale Venstre,B,700
Christianshavnskredsen,7. 2. Vest,Christian Friis Bach,Det Radikale Venstre,B,140
Christianshavnskredsen,7. 2. Vest,Charlotte Fischer,Det Radikale Venstre,B,82
Christianshavnskredsen,7. 2. Vest,Anders Lundt Hansen,Det Radikale Venstre,B,17
Christianshavnskredsen,7. 2. Vest,Anders Thomsen,Det Radikale Venstre,B,6
Christianshavnskredsen,7. 2. Vest,Monica Thon,Det Radikale Venstre,B,6
Christianshavnskredsen,7. 2. Vest,Partiliste,Det Konservative Folkeparti,C,343
Christianshavnskredsen,7. 2. Vest,Lone Skov Al Awssi,Det Konservative Folkeparti,C,16
Christianshavnskredsen,7. 2. Vest,Kræn Blume,Det Konservative Folkeparti,C,4
Christianshavnskredsen,7. 2. Vest,Jakob Næsager,Det Konservative Folkeparti,C,11
Christianshavnskredsen,7. 2. Vest,Søren Pedersen,Det Konservative Folkeparti,C,5
Christianshavnskredsen,7. 2. Vest,Marina Willems,Det Konservative Folkeparti,C,10
Christianshavnskredsen,7. 2. Vest,Partiliste,Centrum-Demokraterne,D,51
Christianshavnskredsen,7. 2. Vest,Christina Mortensen,Centrum-Demokraterne,D,3
Christianshavnskredsen,7. 2. Vest,Poul Brandrup,Centrum-Demokraterne,D,0
Christianshavnskredsen,7. 2. Vest,Malene Brus,Centrum-Demokraterne,D,2
Christianshavnskredsen,7. 2. Vest,Jens V. Bruun,Centrum-Demokraterne,D,1
Christianshavnskredsen,7. 2. Vest,Martin Karbech Mouritsen,Centrum-Demokraterne,D,0
Christianshavnskredsen,7. 2. Vest,Partiliste,Socialistisk Folkeparti,F,301
Christianshavnskredsen,7. 2. Vest,Lotte Thiim Bertelsen,Socialistisk Folkeparti,F,51
Christianshavnskredsen,7. 2. Vest,Marie Daugaard,Socialistisk Folkeparti,F,20
Christianshavnskredsen,7. 2. Vest,Jeppe Juul,Socialistisk Folkeparti,F,3
Christianshavnskredsen,7. 2. Vest,Anders Finn Jørgensen,Socialistisk Folkeparti,F,3
Christianshavnskredsen,7. 2. Vest,Kamal H. Qureshi,Socialistisk Folkeparti,F,191
Christianshavnskredsen,7. 2. Vest,Partiliste,Kristendemokraterne,K,26
Christianshavnskredsen,7. 2. Vest,Jørgen Maltesen,Kristendemokraterne,K,1
Christianshavnskredsen,7. 2. Vest,Gerda Wienberg Hansen,Kristendemokraterne,K,0
Christianshavnskredsen,7. 2. Vest,Marie-Louise From Høeg,Kristendemokraterne,K,1
Christianshavnskredsen,7. 2. Vest,Maria Hørby,Kristendemokraterne,K,10
Christianshavnskredsen,7. 2. Vest,Pernille Moll,Kristendemokraterne,K,1
Christianshavnskredsen,7. 2. Vest,Kirsten Elise Ottosen,Kristendemokraterne,K,0
Christianshavnskredsen,7. 2. Vest,Andreas Peters-Lehm,Kristendemokraterne,K,0
Christianshavnskredsen,7. 2. Vest,Partiliste,Minoritetspartiet,M,13
Christianshavnskredsen,7. 2. Vest,Peter Ali Nicolajsen,Minoritetspartiet,M,2
Christianshavnskredsen,7. 2. Vest,Thomas Ammitzbøll-Bach,Minoritetspartiet,M,3
Christianshavnskredsen,7. 2. Vest,Leyla Tamer,Minoritetspartiet,M,5
Christianshavnskredsen,7. 2. Vest,Partiliste,Dansk Folkeparti,O,364
Christianshavnskredsen,7. 2. Vest,Karin Storgaard,Dansk Folkeparti,O,42
Christianshavnskredsen,7. 2. Vest,Mette Dencker,Dansk Folkeparti,O,32
Christianshavnskredsen,7. 2. Vest,Preben Elmenhoff,Dansk Folkeparti,O,11
Christianshavnskredsen,7. 2. Vest,Partiliste,"Venstre, Danmarks Liberale Parti",V,479
Christianshavnskredsen,7. 2. Vest,Martin Geertsen,"Venstre, Danmarks Liberale Parti",V,147
Christianshavnskredsen,7. 2. Vest,Ulrik Kragh,"Venstre, Danmarks Liberale Parti",V,28
Christianshavnskredsen,7. 2. Vest,Jens Rohde,"Venstre, Danmarks Liberale Parti",V,226
Christianshavnskredsen,7. 2. Vest,Partiliste,Enhedslisten - De Rød-Grønne,Ø,361
Christianshavnskredsen,7. 2. Vest,Rikke Fog-Møller,Enhedslisten - De Rød-Grønne,Ø,56
Christianshavnskredsen,7. 2. Vest,Thomas Nyboe Stein,Enhedslisten - De Rød-Grønne,Ø,5
Christianshavnskredsen,7. 2. Vest,Annelise Ebbe,Enhedslisten - De Rød-Grønne,Ø,7
Christianshavnskredsen,7. 2. Vest,Gorm Gunnarsen,Enhedslisten - De Rød-Grønne,Ø,8
Christianshavnskredsen,7. 2. Vest,Hanne Schmidt,Enhedslisten - De Rød-Grønne,Ø,4
Christianshavnskredsen,7. 2. Vest,Gunna Starck,Enhedslisten - De Rød-Grønne,Ø,19
Christianshavnskredsen,7. 2. Vest,John Erik Wagner,(Uden for parti),(Uden for parti),7
Rådhuskredsen,8. 3. Rådhus,Partiliste,Socialdemokratiet,A,832
Rådhuskredsen,8. 3. Rådhus,Christine Antorini,Socialdemokratiet,A,470
Rådhuskredsen,8. 3. Rådhus,Jette Bergenholtz Bautrup,Socialdemokratiet,A,30
Rådhuskredsen,8. 3. Rådhus,Jørgen Elikofer,Socialdemokratiet,A,7
Rådhuskredsen,8. 3. Rådhus,Claus Larsen-Jensen,Socialdemokratiet,A,18
Rådhuskredsen,8. 3. Rådhus,Lars Weiss,Socialdemokratiet,A,50
Rådhuskredsen,8. 3. Rådhus,Partiliste,Det Radikale Venstre,B,1474
Rådhuskredsen,8. 3. Rådhus,Monica Thon,Det Radikale Venstre,B,85
Rådhuskredsen,8. 3. Rådhus,Christian Friis Bach,Det Radikale Venstre,B,156
Rådhuskredsen,8. 3. Rådhus,Charlotte Fischer,Det Radikale Venstre,B,143
Rådhuskredsen,8. 3. Rådhus,Anders Lundt Hansen,Det Radikale Venstre,B,9
Rådhuskredsen,8. 3. Rådhus,Anders Thomsen,Det Radikale Venstre,B,14
Rådhuskredsen,8. 3. Rådhus,Partiliste,Det Konservative Folkeparti,C,659
Rådhuskredsen,8. 3. Rådhus,Søren Pedersen,Det Konservative Folkeparti,C,40
Rådhuskredsen,8. 3. Rådhus,Lone Skov Al Awssi,Det Konservative Folkeparti,C,47
Rådhuskredsen,8. 3. Rådhus,Kræn Blume,Det Konservative Folkeparti,C,4
Rådhuskredsen,8. 3. Rådhus,Jakob Næsager,Det Konservative Folkeparti,C,16
Rådhuskredsen,8. 3. Rådhus,Marina Willems,Det Konservative Folkeparti,C,20
Rådhuskredsen,8. 3. Rådhus,Partiliste,Centrum-Demokraterne,D,61
Rådhuskredsen,8. 3. Rådhus,Poul Brandrup,Centrum-Demokraterne,D,1
Rådhuskredsen,8. 3. Rådhus,Malene Brus,Centrum-Demokraterne,D,4
Rådhuskredsen,8. 3. Rådhus,Jens V. Bruun,Centrum-Demokraterne,D,1
Rådhuskredsen,8. 3. Rådhus,Christina Mortensen,Centrum-Demokraterne,D,2
Rådhuskredsen,8. 3. Rådhus,Martin Karbech Mouritsen,Centrum-Demokraterne,D,0
Rådhuskredsen,8. 3. Rådhus,Partiliste,Socialistisk Folkeparti,F,521
Rådhuskredsen,8. 3. Rådhus,Anders Finn Jørgensen,Socialistisk Folkeparti,F,12
Rådhuskredsen,8. 3. Rådhus,Lotte Thiim Bertelsen,Socialistisk Folkeparti,F,67
Rådhuskredsen,8. 3. Rådhus,Marie Daugaard,Socialistisk Folkeparti,F,27
Rådhuskredsen,8. 3. Rådhus,Jeppe Juul,Socialistisk Folkeparti,F,4
Rådhuskredsen,8. 3. Rådhus,Kamal H. Qureshi,Socialistisk Folkeparti,F,253
Rådhuskredsen,8. 3. Rådhus,Partiliste,Kristendemokraterne,K,50
Rådhuskredsen,8. 3. Rådhus,Pernille Moll,Kristendemokraterne,K,1
Rådhuskredsen,8. 3. Rådhus,Gerda Wienberg Hansen,Kristendemokraterne,K,2
Rådhuskredsen,8. 3. Rådhus,Marie-Louise From Høeg,Kristendemokraterne,K,3
Rådhuskredsen,8. 3. Rådhus,Maria Hørby,Kristendemokraterne,K,8
Rådhuskredsen,8. 3. Rådhus,Jørgen Maltesen,Kristendemokraterne,K,0
Rådhuskredsen,8. 3. Rådhus,Kirsten Elise Ottosen,Kristendemokraterne,K,1
Rådhuskredsen,8. 3. Rådhus,Andreas Peters-Lehm,Kristendemokraterne,K,0
Rådhuskredsen,8. 3. Rådhus,Partiliste,Minoritetspartiet,M,28
Rådhuskredsen,8. 3. Rådhus,Peter Ali Nicolajsen,Minoritetspartiet,M,1
Rådhuskredsen,8. 3. Rådhus,Thomas Ammitzbøll-Bach,Minoritetspartiet,M,1
Rådhuskredsen,8. 3. Rådhus,Leyla Tamer,Minoritetspartiet,M,4
Rådhuskredsen,8. 3. Rådhus,Partiliste,Dansk Folkeparti,O,308
Rådhuskredsen,8. 3. Rådhus,Karin Storgaard,Dansk Folkeparti,O,40
Rådhuskredsen,8. 3. Rådhus,Mette Dencker,Dansk Folkeparti,O,22
Rådhuskredsen,8. 3. Rådhus,Preben Elmenhoff,Dansk Folkeparti,O,7
Rådhuskredsen,8. 3. Rådhus,Partiliste,"Venstre, Danmarks Liberale Parti",V,725
Rådhuskredsen,8. 3. Rådhus,Jens Rohde,"Venstre, Danmarks Liberale Parti",V,366
Rådhuskredsen,8. 3. Rådhus,Martin Geertsen,"Venstre, Danmarks Liberale Parti",V,105
Rådhuskredsen,8. 3. Rådhus,Ulrik Kragh,"Venstre, Danmarks Liberale Parti",V,40
Rådhuskredsen,8. 3. Rådhus,Partiliste,Enhedslisten - De Rød-Grønne,Ø,629
Rådhuskredsen,8. 3. Rådhus,Annelise Ebbe,Enhedslisten - De Rød-Grønne,Ø,55
Rådhuskredsen,8. 3. Rådhus,Gunna Starck,Enhedslisten - De Rød-Grønne,Ø,85
Rådhuskredsen,8. 3. Rådhus,Rikke Fog-Møller,Enhedslisten - De Rød-Grønne,Ø,40
Rådhuskredsen,8. 3. Rådhus,Gorm Gunnarsen,Enhedslisten - De Rød-Grønne,Ø,10
Rådhuskredsen,8. 3. Rådhus,Hanne Schmidt,Enhedslisten - De Rød-Grønne,Ø,12
Rådhuskredsen,8. 3. Rådhus,Thomas Nyboe Stein,Enhedslisten - De Rød-Grønne,Ø,3
Rådhuskredsen,8. 3. Rådhus,John Erik Wagner,(Uden for parti),(Uden for parti),0
Rådhuskredsen,9. 3. Øst,Partiliste,Socialdemokratiet,A,504
Rådhuskredsen,9. 3. Øst,Christine Antorini,Socialdemokratiet,A,348
Rådhuskredsen,9. 3. Øst,Jette Bergenholtz Bautrup,Socialdemokratiet,A,10
