Kommune;Afstemningsområde;Bogstavbetegnelse;Listenavn;Navn;Stemmetal
Jammerbugt;1. Aabybro;A;Socialdemokratiet;Listestemmer;409
Jammerbugt;1. Aabybro;A;Socialdemokratiet;Arne Boelt, Hjørring;143
Jammerbugt;1. Aabybro;A;Socialdemokratiet;Anna Kirsten Olesen, Aalborg;23
Jammerbugt;1. Aabybro;A;Socialdemokratiet;Mogens Nørgård, Aabybro;354
Jammerbugt;1. Aabybro;A;Socialdemokratiet;Kirsten Morild Andersen, Frederikshavn;7
Jammerbugt;1. Aabybro;A;Socialdemokratiet;Jørgen Hansen, Aalborg Kommune;1
Jammerbugt;1. Aabybro;A;Socialdemokratiet;Hanne Korsgaard, Thisted;5
Jammerbugt;1. Aabybro;A;Socialdemokratiet;Lene Birket-Smith, Aalborg;3
Jammerbugt;1. Aabybro;A;Socialdemokratiet;Henrik Terp, Vesthimmerland;0
Jammerbugt;1. Aabybro;A;Socialdemokratiet;Torben Ringe Christensen, Mariagerfjord;2
Jammerbugt;1. Aabybro;A;Socialdemokratiet;Peter Holm, Aalborg;3
Jammerbugt;1. Aabybro;A;Socialdemokratiet;Oskar Schmidt, Skagen;0
Jammerbugt;1. Aabybro;A;Socialdemokratiet;Lone Clausen, Brønderslev;11
Jammerbugt;1. Aabybro;A;Socialdemokratiet;Mathias Lassen Antonsen, Hals;6
Jammerbugt;1. Aabybro;A;Socialdemokratiet;Poul Kristensen, Morsø;0
Jammerbugt;1. Aabybro;A;Socialdemokratiet;Pernille Buhelt, Hjørring;3
Jammerbugt;1. Aabybro;A;Socialdemokratiet;Lis Mancini, Hadsund;1
Jammerbugt;1. Aabybro;A;Socialdemokratiet;Søren Eriksen, Gistrup;2
Jammerbugt;1. Aabybro;A;Socialdemokratiet;Ali Hassan, Aalborg;10
Jammerbugt;1. Aabybro;B;Radikale Venstre;Listestemmer;30
Jammerbugt;1. Aabybro;B;Radikale Venstre;Marianne Mulle Jensen, Aalborg;22
Jammerbugt;1. Aabybro;B;Radikale Venstre;Gry Bruun Nielsen, Hjørring;5
Jammerbugt;1. Aabybro;B;Radikale Venstre;Sune Kragelund, Aalborg;3
Jammerbugt;1. Aabybro;B;Radikale Venstre;Steen Asgeir Petersen, Thisted;0
Jammerbugt;1. Aabybro;B;Radikale Venstre;Michael Portefée P. Lex, Rebild;0
Jammerbugt;1. Aabybro;B;Radikale Venstre;Karsten Kjærgaard, Vesthimmerland;0
Jammerbugt;1. Aabybro;B;Radikale Venstre;Gorm Simonsen, Dronninglund;0
Jammerbugt;1. Aabybro;B;Radikale Venstre;Steffen Holme Helledie, Vejgaard;4
