Kommune;Afstemningsområde;Bogstavbetegnelse;Listenavn;Navn;Stemmetal
Frederikshavn;1. Skagen;A;Socialdemokratiet;Listestemmer;329
Frederikshavn;1. Skagen;A;Socialdemokratiet;Arne Boelt, Hjørring;204
Frederikshavn;1. Skagen;A;Socialdemokratiet;Anna Kirsten Olesen, Aalborg;7
Frederikshavn;1. Skagen;A;Socialdemokratiet;Mogens Nørgård, Aabybro;3
Frederikshavn;1. Skagen;A;Socialdemokratiet;Kirsten Morild Andersen, Frederikshavn;132
Frederikshavn;1. Skagen;A;Socialdemokratiet;Jørgen Hansen, Aalborg Kommune;1
Frederikshavn;1. Skagen;A;Socialdemokratiet;Hanne Korsgaard, Thisted;3
Frederikshavn;1. Skagen;A;Socialdemokratiet;Lene Birket-Smith, Aalborg;5
Frederikshavn;1. Skagen;A;Socialdemokratiet;Henrik Terp, Vesthimmerland;1
Frederikshavn;1. Skagen;A;Socialdemokratiet;Torben Ringe Christensen, Mariagerfjord;0
Frederikshavn;1. Skagen;A;Socialdemokratiet;Peter Holm, Aalborg;1
Frederikshavn;1. Skagen;A;Socialdemokratiet;Oskar Schmidt, Skagen;336
Frederikshavn;1. Skagen;A;Socialdemokratiet;Lone Clausen, Brønderslev;5
Frederikshavn;1. Skagen;A;Socialdemokratiet;Mathias Lassen Antonsen, Hals;0
Frederikshavn;1. Skagen;A;Socialdemokratiet;Poul Kristensen, Morsø;1
Frederikshavn;1. Skagen;A;Socialdemokratiet;Pernille Buhelt, Hjørring;13
Frederikshavn;1. Skagen;A;Socialdemokratiet;Lis Mancini, Hadsund;0
Frederikshavn;1. Skagen;A;Socialdemokratiet;Søren Eriksen, Gistrup;0
Frederikshavn;1. Skagen;A;Socialdemokratiet;Ali Hassan, Aalborg;2
Frederikshavn;1. Skagen;B;Radikale Venstre;Listestemmer;30
Frederikshavn;1. Skagen;B;Radikale Venstre;Marianne Mulle Jensen, Aalborg;2
Frederikshavn;1. Skagen;B;Radikale Venstre;Gry Bruun Nielsen, Hjørring;5
Frederikshavn;1. Skagen;B;Radikale Venstre;Sune Kragelund, Aalborg;0
Frederikshavn;1. Skagen;B;Radikale Venstre;Steen Asgeir Petersen, Thisted;1
Frederikshavn;1. Skagen;B;Radikale Venstre;Michael Portefée P. Lex, Rebild;1
Frederikshavn;1. Skagen;B;Radikale Venstre;Karsten Kjærgaard, Vesthimmerland;0
Frederikshavn;1. Skagen;B;Radikale Venstre;Gorm Simonsen, Dronninglund;0
Frederikshavn;1. Skagen;B;Radikale Venstre;Steffen Holme Helledie, Vejgaard;0
Frederikshavn;1. Skagen;B;Radikale Venstre;Dorthe Kerschus, Brønderslev;1
Frederikshavn;1. Skagen;B;Radikale Venstre;Hans Jørgen Nygaard, Frederikshavn;5
Frederikshavn;1. Skagen;B;Radikale Venstre;Annegrete Jensen, Jammerbugt;0
Frederikshavn;1. Skagen;B;Radikale Venstre;Daniel  Svendsen, Hjørring;0
Frederikshavn;1. Skagen;B;Radikale Venstre;Niels Kristian Pilgaard Jensen, Jammerbugt;0
