Kreds,valgsted_navn,kandidat_navn,parti,stemmer,Storkreds
Helsingørkredsen,2. Skolen ved Gurrevej,Mette Langdal,Folkebevægelsen mod EU,6,Nordsjællands Storkreds
Helsingørkredsen,2. Skolen ved Gurrevej,Brian Olsen,Folkebevægelsen mod EU,1,Nordsjællands Storkreds
Helsingørkredsen,2. Skolen ved Gurrevej,Erik Bach,Folkebevægelsen mod EU,4,Nordsjællands Storkreds
Helsingørkredsen,2. Skolen ved Gurrevej,Helge Rørtoft-Madsen,Folkebevægelsen mod EU,1,Nordsjællands Storkreds
Helsingørkredsen,2. Skolen ved Gurrevej,Thorkil Sohn,Folkebevægelsen mod EU,2,Nordsjællands Storkreds
Helsingørkredsen,2. Skolen ved Gurrevej,Hans-Henrik Larsen,Folkebevægelsen mod EU,1,Nordsjællands Storkreds
Helsingørkredsen,2. Skolen ved Gurrevej,Jean Thierry,Folkebevægelsen mod EU,3,Nordsjællands Storkreds
Helsingørkredsen,2. Skolen ved Gurrevej,Inger-Marie Tryde Martensen,Folkebevægelsen mod EU,1,Nordsjællands Storkreds
Helsingørkredsen,2. Skolen ved Gurrevej,Malte Bang,Folkebevægelsen mod EU,0,Nordsjællands Storkreds
Helsingørkredsen,2. Skolen ved Gurrevej,Mehmet Aksoy,Folkebevægelsen mod EU,3,Nordsjællands Storkreds
Helsingørkredsen,2. Skolen ved Gurrevej,Victoria Ninosca Risbjerg Velasque,Folkebevægelsen mod EU,3,Nordsjællands Storkreds
Helsingørkredsen,2. Skolen ved Gurrevej,Troels Juel,Folkebevægelsen mod EU,0,Nordsjællands Storkreds
Helsingørkredsen,2. Skolen ved Gurrevej,Tobias Clausen,Folkebevægelsen mod EU,0,Nordsjællands Storkreds
Helsingørkredsen,2. Skolen ved Gurrevej,Preben Kristensen,Folkebevægelsen mod EU,2,Nordsjællands Storkreds
Helsingørkredsen,2. Skolen ved Gurrevej,Partiliste,Dansk Folkeparti,215,Nordsjællands Storkreds
Helsingørkredsen,2. Skolen ved Gurrevej,Morten Messerschmidt,Dansk Folkeparti,919,Nordsjællands Storkreds
Helsingørkredsen,2. Skolen ved Gurrevej,Anders Primdahl Vistisen,Dansk Folkeparti,12,Nordsjællands Storkreds
Helsingørkredsen,2. Skolen ved Gurrevej,Rikke Karlsson,Dansk Folkeparti,14,Nordsjællands Storkreds
Helsingørkredsen,2. Skolen ved Gurrevej,Karsten Lorentzen,Dansk Folkeparti,6,Nordsjællands Storkreds
Helsingørkredsen,2. Skolen ved Gurrevej,Tilde Bork,Dansk Folkeparti,1,Nordsjællands Storkreds
Helsingørkredsen,2. Skolen ved Gurrevej,Jørn Dohrmann,Dansk Folkeparti,3,Nordsjællands Storkreds
Helsingørkredsen,2. Skolen ved Gurrevej,Susanne Eilersen,Dansk Folkeparti,2,Nordsjællands Storkreds
Helsingørkredsen,2. Skolen ved Gurrevej,Kristina Jørgensen,Dansk Folkeparti,7,Nordsjællands Storkreds
Helsingørkredsen,2. Skolen ved Gurrevej,Githa Nelander,Dansk Folkeparti,0,Nordsjællands Storkreds
Helsingørkredsen,2. Skolen ved Gurrevej,Danni Olsen,Dansk Folkeparti,5,Nordsjællands Storkreds
Helsingørkredsen,2. Skolen ved Gurrevej,Partiliste,"Venstre, Danmarks Liberale Parti",68,Nordsjællands Storkreds
Helsingørkredsen,2. Skolen ved Gurrevej,Ulla Tørnæs,"Venstre, Danmarks Liberale Parti",106,Nordsjællands Storkreds
Helsingørkredsen,2. Skolen ved Gurrevej,Nils Juhl Andreasen,"Venstre, Danmarks Liberale Parti",0,Nordsjællands Storkreds
Helsingørkredsen,2. Skolen ved Gurrevej,Asger Christensen,"Venstre, Danmarks Liberale Parti",1,Nordsjællands Storkreds
Helsingørkredsen,2. Skolen ved Gurrevej,Ole Davidsen,"Venstre, Danmarks Liberale Parti",5,Nordsjællands Storkreds
Helsingørkredsen,2. Skolen ved Gurrevej,Diego Gugliotta,"Venstre, Danmarks Liberale Parti",0,Nordsjællands Storkreds
Helsingørkredsen,2. Skolen ved Gurrevej,Poul-Erik Høyer,"Venstre, Danmarks Liberale Parti",14,Nordsjællands Storkreds
Helsingørkredsen,2. Skolen ved Gurrevej,Harry Jensen,"Venstre, Danmarks Liberale Parti",0,Nordsjællands Storkreds
Helsingørkredsen,2. Skolen ved Gurrevej,Marcus Knuth,"Venstre, Danmarks Liberale Parti",0,Nordsjællands Storkreds
Helsingørkredsen,2. Skolen ved Gurrevej,Morten Løkkegaard,"Venstre, Danmarks Liberale Parti",37,Nordsjællands Storkreds
Helsingørkredsen,2. Skolen ved Gurrevej,Jess Myrthu,"Venstre, Danmarks Liberale Parti",2,Nordsjællands Storkreds
Helsingørkredsen,2. Skolen ved Gurrevej,Nicolai Svejgaard Poulsen,"Venstre, Danmarks Liberale Parti",0,Nordsjællands Storkreds
Helsingørkredsen,2. Skolen ved Gurrevej,Henrik Frost Rasmussen,"Venstre, Danmarks Liberale Parti",1,Nordsjællands Storkreds
Helsingørkredsen,2. Skolen ved Gurrevej,Jens Rohde,"Venstre, Danmarks Liberale Parti",15,Nordsjællands Storkreds
Helsingørkredsen,2. Skolen ved Gurrevej,Irene Simonsen,"Venstre, Danmarks Liberale Parti",2,Nordsjællands Storkreds
Helsingørkredsen,2. Skolen ved Gurrevej,Aleksander Aagaard,"Venstre, Danmarks Liberale Parti",0,Nordsjællands Storkreds
Helsingørkredsen,2. Skolen ved Gurrevej,Sanni Aakjær-Olesen,"Venstre, Danmarks Liberale Parti",0,Nordsjællands Storkreds
Helsingørkredsen,"3. Laden, Gl. Vapnagård",Partiliste,Socialdemokratiet,135,Nordsjællands Storkreds
Helsingørkredsen,"3. Laden, Gl. Vapnagård",Jeppe Kofod,Socialdemokratiet,272,Nordsjællands Storkreds
Helsingørkredsen,"3. Laden, Gl. Vapnagård",Ole Christensen,Socialdemokratiet,9,Nordsjællands Storkreds
Helsingørkredsen,"3. Laden, Gl. Vapnagård",Christel Schaldemose,Socialdemokratiet,38,Nordsjællands Storkreds
