Kreds,valgsted_navn,kandidat_navn,parti,stemmer,Storkreds
Lollandkredsen,3. Holeby,Partiliste,Socialdemokratiet,102,Sjællands Storkreds
Lollandkredsen,3. Holeby,Jeppe Kofod,Socialdemokratiet,129,Sjællands Storkreds
Lollandkredsen,3. Holeby,Ole Christensen,Socialdemokratiet,5,Sjællands Storkreds
Lollandkredsen,3. Holeby,Christel Schaldemose,Socialdemokratiet,20,Sjællands Storkreds
Lollandkredsen,3. Holeby,Lasse Quvang Rasmussen,Socialdemokratiet,1,Sjællands Storkreds
Lollandkredsen,3. Holeby,Britta Thomsen,Socialdemokratiet,73,Sjællands Storkreds
Lollandkredsen,3. Holeby,Kathrine Alexandrowiz,Socialdemokratiet,1,Sjællands Storkreds
Lollandkredsen,3. Holeby,Gunde Odgaard,Socialdemokratiet,10,Sjællands Storkreds
Lollandkredsen,3. Holeby,Rasmus Gjedssø Bertelsen,Socialdemokratiet,2,Sjællands Storkreds
Lollandkredsen,3. Holeby,Partiliste,Radikale Venstre,10,Sjællands Storkreds
Lollandkredsen,3. Holeby,Morten Helveg Petersen,Radikale Venstre,16,Sjællands Storkreds
Lollandkredsen,3. Holeby,Christian Kjølhede,Radikale Venstre,0,Sjællands Storkreds
Lollandkredsen,3. Holeby,Kristina Siig,Radikale Venstre,2,Sjællands Storkreds
Lollandkredsen,3. Holeby,Samira Nawa Amini,Radikale Venstre,0,Sjællands Storkreds
Lollandkredsen,3. Holeby,Karen Melchior,Radikale Venstre,0,Sjællands Storkreds
Lollandkredsen,3. Holeby,Thomas Elkjær,Radikale Venstre,0,Sjællands Storkreds
Lollandkredsen,3. Holeby,Sissel Kvist,Radikale Venstre,0,Sjællands Storkreds
Lollandkredsen,3. Holeby,Partiliste,Det Konservative Folkeparti,12,Sjællands Storkreds
Lollandkredsen,3. Holeby,Bendt Bendtsen,Det Konservative Folkeparti,63,Sjællands Storkreds
Lollandkredsen,3. Holeby,Josefine Kofoed,Det Konservative Folkeparti,1,Sjællands Storkreds
Lollandkredsen,3. Holeby,Tove Videbæk,Det Konservative Folkeparti,1,Sjællands Storkreds
Lollandkredsen,3. Holeby,Nichlas Vind,Det Konservative Folkeparti,1,Sjællands Storkreds
Lollandkredsen,3. Holeby,Christian Wedell-Neergaard,Det Konservative Folkeparti,2,Sjællands Storkreds
Lollandkredsen,3. Holeby,Morten Thiessen,Det Konservative Folkeparti,1,Sjællands Storkreds
Lollandkredsen,3. Holeby,Julie Broe,Det Konservative Folkeparti,0,Sjællands Storkreds
Lollandkredsen,3. Holeby,Catja C. Gaebel,Det Konservative Folkeparti,0,Sjællands Storkreds
Lollandkredsen,3. Holeby,Anders Stoltenberg,Det Konservative Folkeparti,2,Sjællands Storkreds
Lollandkredsen,3. Holeby,Mette-Katrine Ejby Buch,Det Konservative Folkeparti,0,Sjællands Storkreds
Lollandkredsen,3. Holeby,Partiliste,SF - Socialistisk Folkeparti,21,Sjællands Storkreds
Lollandkredsen,3. Holeby,Margrete Auken,SF - Socialistisk Folkeparti,49,Sjællands Storkreds
Lollandkredsen,3. Holeby,Tonni Hansen,SF - Socialistisk Folkeparti,1,Sjællands Storkreds
Lollandkredsen,3. Holeby,Anne-Mette Wehmüller,SF - Socialistisk Folkeparti,0,Sjællands Storkreds
Lollandkredsen,3. Holeby,Christine Sidenius,SF - Socialistisk Folkeparti,0,Sjællands Storkreds
Lollandkredsen,3. Holeby,Teis Volstrup,SF - Socialistisk Folkeparti,0,Sjællands Storkreds
Lollandkredsen,3. Holeby,Jacob Isøe Klærke,SF - Socialistisk Folkeparti,0,Sjællands Storkreds
Lollandkredsen,3. Holeby,Fathi El-Abed,SF - Socialistisk Folkeparti,2,Sjællands Storkreds
Lollandkredsen,3. Holeby,Halime Oguz,SF - Socialistisk Folkeparti,0,Sjællands Storkreds
Lollandkredsen,3. Holeby,Meta Fuglsang,SF - Socialistisk Folkeparti,2,Sjællands Storkreds
Lollandkredsen,3. Holeby,Allan Norre Pedersen,SF - Socialistisk Folkeparti,0,Sjællands Storkreds
Lollandkredsen,3. Holeby,Rune Bai Nielsen,SF - Socialistisk Folkeparti,0,Sjællands Storkreds
Lollandkredsen,3. Holeby,Charlotte Broman Mølbæk,SF - Socialistisk Folkeparti,2,Sjællands Storkreds
Lollandkredsen,3. Holeby,Michael Thomsen,SF - Socialistisk Folkeparti,0,Sjællands Storkreds
Lollandkredsen,3. Holeby,Søren Gytz Olesen,SF - Socialistisk Folkeparti,0,Sjællands Storkreds
Lollandkredsen,3. Holeby,Jan Kjær,SF - Socialistisk Folkeparti,0,Sjællands Storkreds
Lollandkredsen,3. Holeby,Jørgen Jørgensen,SF - Socialistisk Folkeparti,0,Sjællands Storkreds
Lollandkredsen,3. Holeby,Troels Stru Schmidt,SF - Socialistisk Folkeparti,1,Sjællands Storkreds
Lollandkredsen,3. Holeby,Lau Tambjerg,SF - Socialistisk Folkeparti,2,Sjællands Storkreds
Lollandkredsen,3. Holeby,Annemette Schønberg Johnsen,SF - Socialistisk Folkeparti,1,Sjællands Storkreds
Lollandkredsen,3. Holeby,Anne Lise Holst Jensen,SF - Socialistisk Folkeparti,0,Sjællands Storkreds
Lollandkredsen,3. Holeby,Partiliste,Liberal Alliance,10,Sjællands Storkreds
Lollandkredsen,3. Holeby,Christina Egelund,Liberal Alliance,10,Sjællands Storkreds
Lollandkredsen,3. Holeby,Niels Westy,Liberal Alliance,1,Sjællands Storkreds
