Kreds,valgsted_navn,kandidat_navn,parti,stemmer,Storkreds
Østerbrokredsen,1. 1. Østerbro,Partiliste,Socialdemokratiet,521,Københavns Storkreds
Østerbrokredsen,1. 1. Østerbro,Jeppe Kofod,Socialdemokratiet,566,Københavns Storkreds
Østerbrokredsen,1. 1. Østerbro,Ole Christensen,Socialdemokratiet,34,Københavns Storkreds
Østerbrokredsen,1. 1. Østerbro,Christel Schaldemose,Socialdemokratiet,214,Københavns Storkreds
Østerbrokredsen,1. 1. Østerbro,Lasse Quvang Rasmussen,Socialdemokratiet,30,Københavns Storkreds
Østerbrokredsen,1. 1. Østerbro,Britta Thomsen,Socialdemokratiet,107,Københavns Storkreds
Østerbrokredsen,1. 1. Østerbro,Kathrine Alexandrowiz,Socialdemokratiet,50,Københavns Storkreds
Østerbrokredsen,1. 1. Østerbro,Gunde Odgaard,Socialdemokratiet,22,Københavns Storkreds
Østerbrokredsen,1. 1. Østerbro,Rasmus Gjedssø Bertelsen,Socialdemokratiet,6,Københavns Storkreds
Østerbrokredsen,1. 1. Østerbro,Partiliste,Radikale Venstre,479,Københavns Storkreds
Østerbrokredsen,1. 1. Østerbro,Morten Helveg Petersen,Radikale Venstre,541,Københavns Storkreds
Østerbrokredsen,1. 1. Østerbro,Christian Kjølhede,Radikale Venstre,17,Københavns Storkreds
Østerbrokredsen,1. 1. Østerbro,Kristina Siig,Radikale Venstre,21,Københavns Storkreds
Østerbrokredsen,1. 1. Østerbro,Samira Nawa Amini,Radikale Venstre,74,Københavns Storkreds
Østerbrokredsen,1. 1. Østerbro,Karen Melchior,Radikale Venstre,139,Københavns Storkreds
Østerbrokredsen,1. 1. Østerbro,Thomas Elkjær,Radikale Venstre,8,Københavns Storkreds
Østerbrokredsen,1. 1. Østerbro,Sissel Kvist,Radikale Venstre,17,Københavns Storkreds
Østerbrokredsen,1. 1. Østerbro,Partiliste,Det Konservative Folkeparti,163,Københavns Storkreds
Østerbrokredsen,1. 1. Østerbro,Bendt Bendtsen,Det Konservative Folkeparti,333,Københavns Storkreds
Østerbrokredsen,1. 1. Østerbro,Josefine Kofoed,Det Konservative Folkeparti,40,Københavns Storkreds
Østerbrokredsen,1. 1. Østerbro,Tove Videbæk,Det Konservative Folkeparti,20,Københavns Storkreds
Østerbrokredsen,1. 1. Østerbro,Nichlas Vind,Det Konservative Folkeparti,9,Københavns Storkreds
