Kreds,valgsted_navn,kandidat_navn,parti,stemmer,Storkreds
Sønderborgkredsen,1. Nordborg,Partiliste,Socialdemokratiet,93,Sydjyllands Storkreds
Sønderborgkredsen,1. Nordborg,Jeppe Kofod,Socialdemokratiet,160,Sydjyllands Storkreds
Sønderborgkredsen,1. Nordborg,Ole Christensen,Socialdemokratiet,6,Sydjyllands Storkreds
Sønderborgkredsen,1. Nordborg,Christel Schaldemose,Socialdemokratiet,203,Sydjyllands Storkreds
Sønderborgkredsen,1. Nordborg,Lasse Quvang Rasmussen,Socialdemokratiet,7,Sydjyllands Storkreds
Sønderborgkredsen,1. Nordborg,Britta Thomsen,Socialdemokratiet,11,Sydjyllands Storkreds
Sønderborgkredsen,1. Nordborg,Kathrine Alexandrowiz,Socialdemokratiet,1,Sydjyllands Storkreds
Sønderborgkredsen,1. Nordborg,Gunde Odgaard,Socialdemokratiet,8,Sydjyllands Storkreds
Sønderborgkredsen,1. Nordborg,Rasmus Gjedssø Bertelsen,Socialdemokratiet,2,Sydjyllands Storkreds
Sønderborgkredsen,1. Nordborg,Partiliste,Radikale Venstre,15,Sydjyllands Storkreds
Sønderborgkredsen,1. Nordborg,Morten Helveg Petersen,Radikale Venstre,43,Sydjyllands Storkreds
Sønderborgkredsen,1. Nordborg,Christian Kjølhede,Radikale Venstre,1,Sydjyllands Storkreds
Sønderborgkredsen,1. Nordborg,Kristina Siig,Radikale Venstre,1,Sydjyllands Storkreds
Sønderborgkredsen,1. Nordborg,Samira Nawa Amini,Radikale Venstre,2,Sydjyllands Storkreds
Sønderborgkredsen,1. Nordborg,Karen Melchior,Radikale Venstre,2,Sydjyllands Storkreds
Sønderborgkredsen,1. Nordborg,Thomas Elkjær,Radikale Venstre,0,Sydjyllands Storkreds
Sønderborgkredsen,1. Nordborg,Sissel Kvist,Radikale Venstre,1,Sydjyllands Storkreds
Sønderborgkredsen,1. Nordborg,Partiliste,Det Konservative Folkeparti,17,Sydjyllands Storkreds
Sønderborgkredsen,1. Nordborg,Bendt Bendtsen,Det Konservative Folkeparti,156,Sydjyllands Storkreds
Sønderborgkredsen,1. Nordborg,Josefine Kofoed,Det Konservative Folkeparti,4,Sydjyllands Storkreds
Sønderborgkredsen,1. Nordborg,Tove Videbæk,Det Konservative Folkeparti,4,Sydjyllands Storkreds
Sønderborgkredsen,1. Nordborg,Nichlas Vind,Det Konservative Folkeparti,1,Sydjyllands Storkreds
Sønderborgkredsen,1. Nordborg,Christian Wedell-Neergaard,Det Konservative Folkeparti,0,Sydjyllands Storkreds
Sønderborgkredsen,1. Nordborg,Morten Thiessen,Det Konservative Folkeparti,0,Sydjyllands Storkreds
Sønderborgkredsen,1. Nordborg,Julie Broe,Det Konservative Folkeparti,0,Sydjyllands Storkreds
Sønderborgkredsen,1. Nordborg,Catja C. Gaebel,Det Konservative Folkeparti,0,Sydjyllands Storkreds
Sønderborgkredsen,1. Nordborg,Anders Stoltenberg,Det Konservative Folkeparti,1,Sydjyllands Storkreds
Sønderborgkredsen,1. Nordborg,Mette-Katrine Ejby Buch,Det Konservative Folkeparti,0,Sydjyllands Storkreds
Sønderborgkredsen,1. Nordborg,Partiliste,SF - Socialistisk Folkeparti,16,Sydjyllands Storkreds
Sønderborgkredsen,1. Nordborg,Margrete Auken,SF - Socialistisk Folkeparti,65,Sydjyllands Storkreds
Sønderborgkredsen,1. Nordborg,Tonni Hansen,SF - Socialistisk Folkeparti,6,Sydjyllands Storkreds
Sønderborgkredsen,1. Nordborg,Anne-Mette Wehmüller,SF - Socialistisk Folkeparti,4,Sydjyllands Storkreds
Sønderborgkredsen,1. Nordborg,Christine Sidenius,SF - Socialistisk Folkeparti,2,Sydjyllands Storkreds
Sønderborgkredsen,1. Nordborg,Teis Volstrup,SF - Socialistisk Folkeparti,3,Sydjyllands Storkreds
Sønderborgkredsen,1. Nordborg,Jacob Isøe Klærke,SF - Socialistisk Folkeparti,0,Sydjyllands Storkreds
Sønderborgkredsen,1. Nordborg,Fathi El-Abed,SF - Socialistisk Folkeparti,0,Sydjyllands Storkreds
Sønderborgkredsen,1. Nordborg,Halime Oguz,SF - Socialistisk Folkeparti,1,Sydjyllands Storkreds
Sønderborgkredsen,1. Nordborg,Meta Fuglsang,SF - Socialistisk Folkeparti,2,Sydjyllands Storkreds
Sønderborgkredsen,1. Nordborg,Allan Norre Pedersen,SF - Socialistisk Folkeparti,0,Sydjyllands Storkreds
Sønderborgkredsen,1. Nordborg,Rune Bai Nielsen,SF - Socialistisk Folkeparti,0,Sydjyllands Storkreds
Sønderborgkredsen,1. Nordborg,Charlotte Broman Mølbæk,SF - Socialistisk Folkeparti,2,Sydjyllands Storkreds
Sønderborgkredsen,1. Nordborg,Michael Thomsen,SF - Socialistisk Folkeparti,0,Sydjyllands Storkreds
Sønderborgkredsen,1. Nordborg,Søren Gytz Olesen,SF - Socialistisk Folkeparti,0,Sydjyllands Storkreds
Sønderborgkredsen,1. Nordborg,Jan Kjær,SF - Socialistisk Folkeparti,0,Sydjyllands Storkreds
Sønderborgkredsen,1. Nordborg,Jørgen Jørgensen,SF - Socialistisk Folkeparti,8,Sydjyllands Storkreds
Sønderborgkredsen,1. Nordborg,Troels Stru Schmidt,SF - Socialistisk Folkeparti,0,Sydjyllands Storkreds
Sønderborgkredsen,1. Nordborg,Lau Tambjerg,SF - Socialistisk Folkeparti,1,Sydjyllands Storkreds
Sønderborgkredsen,1. Nordborg,Annemette Schønberg Johnsen,SF - Socialistisk Folkeparti,2,Sydjyllands Storkreds
Sønderborgkredsen,1. Nordborg,Anne Lise Holst Jensen,SF - Socialistisk Folkeparti,2,Sydjyllands Storkreds
Sønderborgkredsen,1. Nordborg,Partiliste,Liberal Alliance,16,Sydjyllands Storkreds
Sønderborgkredsen,1. Nordborg,Christina Egelund,Liberal Alliance,35,Sydjyllands Storkreds
Sønderborgkredsen,1. Nordborg,Niels Westy,Liberal Alliance,1,Sydjyllands Storkreds
Sønderborgkredsen,1. Nordborg,Kasper Heumann Kristensen,Liberal Alliance,2,Sydjyllands Storkreds
Sønderborgkredsen,1. Nordborg,Marianne Mørk Mathiesen,Liberal Alliance,0,Sydjyllands Storkreds
Sønderborgkredsen,1. Nordborg,Jakob Bille,Liberal Alliance,1,Sydjyllands Storkreds
Sønderborgkredsen,1. Nordborg,Sabeena Sareen,Liberal Alliance,0,Sydjyllands Storkreds
Sønderborgkredsen,1. Nordborg,Andreas Hastrup,Liberal Alliance,0,Sydjyllands Storkreds
Sønderborgkredsen,1. Nordborg,Anne Kathrine Kirk,Liberal Alliance,0,Sydjyllands Storkreds
Sønderborgkredsen,1. Nordborg,Niels Høiby,Liberal Alliance,0,Sydjyllands Storkreds
Sønderborgkredsen,1. Nordborg,Partiliste,Folkebevægelsen mod EU,67,Sydjyllands Storkreds
Sønderborgkredsen,1. Nordborg,Rina Ronja Kari,Folkebevægelsen mod EU,53,Sydjyllands Storkreds
Sønderborgkredsen,1. Nordborg,Lave K. Broch,Folkebevægelsen mod EU,2,Sydjyllands Storkreds
Sønderborgkredsen,1. Nordborg,Ole Nors Nielsen,Folkebevægelsen mod EU,1,Sydjyllands Storkreds
Sønderborgkredsen,1. Nordborg,Christian Juhl,Folkebevægelsen mod EU,3,Sydjyllands Storkreds
Sønderborgkredsen,1. Nordborg,Karina Rohr Sørensen,Folkebevægelsen mod EU,3,Sydjyllands Storkreds
Sønderborgkredsen,1. Nordborg,Jørgen Grøn,Folkebevægelsen mod EU,1,Sydjyllands Storkreds
Sønderborgkredsen,1. Nordborg,Mette Langdal,Folkebevægelsen mod EU,1,Sydjyllands Storkreds
Sønderborgkredsen,1. Nordborg,Brian Olsen,Folkebevægelsen mod EU,1,Sydjyllands Storkreds
Sønderborgkredsen,1. Nordborg,Erik Bach,Folkebevægelsen mod EU,0,Sydjyllands Storkreds
Sønderborgkredsen,1. Nordborg,Helge Rørtoft-Madsen,Folkebevægelsen mod EU,0,Sydjyllands Storkreds
Sønderborgkredsen,1. Nordborg,Thorkil Sohn,Folkebevægelsen mod EU,0,Sydjyllands Storkreds
Sønderborgkredsen,1. Nordborg,Hans-Henrik Larsen,Folkebevægelsen mod EU,2,Sydjyllands Storkreds
Sønderborgkredsen,1. Nordborg,Jean Thierry,Folkebevægelsen mod EU,0,Sydjyllands Storkreds
Sønderborgkredsen,1. Nordborg,Inger-Marie Tryde Martensen,Folkebevægelsen mod EU,0,Sydjyllands Storkreds
Sønderborgkredsen,1. Nordborg,Malte Bang,Folkebevægelsen mod EU,0,Sydjyllands Storkreds
Sønderborgkredsen,1. Nordborg,Mehmet Aksoy,Folkebevægelsen mod EU,0,Sydjyllands Storkreds
Sønderborgkredsen,1. Nordborg,Victoria Ninosca Risbjerg Velasque,Folkebevægelsen mod EU,1,Sydjyllands Storkreds
Sønderborgkredsen,1. Nordborg,Troels Juel,Folkebevægelsen mod EU,1,Sydjyllands Storkreds
Sønderborgkredsen,1. Nordborg,Tobias Clausen,Folkebevægelsen mod EU,0,Sydjyllands Storkreds
Sønderborgkredsen,1. Nordborg,Preben Kristensen,Folkebevægelsen mod EU,3,Sydjyllands Storkreds
Sønderborgkredsen,1. Nordborg,Partiliste,Dansk Folkeparti,153,Sydjyllands Storkreds
Sønderborgkredsen,1. Nordborg,Morten Messerschmidt,Dansk Folkeparti,744,Sydjyllands Storkreds
Sønderborgkredsen,1. Nordborg,Anders Primdahl Vistisen,Dansk Folkeparti,4,Sydjyllands Storkreds
Sønderborgkredsen,1. Nordborg,Rikke Karlsson,Dansk Folkeparti,9,Sydjyllands Storkreds
Sønderborgkredsen,1. Nordborg,Karsten Lorentzen,Dansk Folkeparti,3,Sydjyllands Storkreds
Sønderborgkredsen,1. Nordborg,Tilde Bork,Dansk Folkeparti,0,Sydjyllands Storkreds
Sønderborgkredsen,1. Nordborg,Jørn Dohrmann,Dansk Folkeparti,46,Sydjyllands Storkreds
Sønderborgkredsen,1. Nordborg,Susanne Eilersen,Dansk Folkeparti,0,Sydjyllands Storkreds
Sønderborgkredsen,1. Nordborg,Kristina Jørgensen,Dansk Folkeparti,1,Sydjyllands Storkreds
Sønderborgkredsen,1. Nordborg,Githa Nelander,Dansk Folkeparti,1,Sydjyllands Storkreds
Sønderborgkredsen,1. Nordborg,Danni Olsen,Dansk Folkeparti,2,Sydjyllands Storkreds
Sønderborgkredsen,1. Nordborg,Partiliste,"Venstre, Danmarks Liberale Parti",52,Sydjyllands Storkreds
Sønderborgkredsen,1. Nordborg,Ulla Tørnæs,"Venstre, Danmarks Liberale Parti",238,Sydjyllands Storkreds
Sønderborgkredsen,1. Nordborg,Nils Juhl Andreasen,"Venstre, Danmarks Liberale Parti",0,Sydjyllands Storkreds
Sønderborgkredsen,1. Nordborg,Asger Christensen,"Venstre, Danmarks Liberale Parti",29,Sydjyllands Storkreds
Sønderborgkredsen,1. Nordborg,Ole Davidsen,"Venstre, Danmarks Liberale Parti",4,Sydjyllands Storkreds
Sønderborgkredsen,1. Nordborg,Diego Gugliotta,"Venstre, Danmarks Liberale Parti",0,Sydjyllands Storkreds
Sønderborgkredsen,1. Nordborg,Poul-Erik Høyer,"Venstre, Danmarks Liberale Parti",6,Sydjyllands Storkreds
