Kreds,valgsted_navn,kandidat_navn,parti,stemmer,Storkreds
Odense Østkredsen,1. Skt. Jørgens Hallen,Partiliste,Socialdemokratiet,270,Fyns Storkreds
Odense Østkredsen,1. Skt. Jørgens Hallen,Jeppe Kofod,Socialdemokratiet,253,Fyns Storkreds
Odense Østkredsen,1. Skt. Jørgens Hallen,Ole Christensen,Socialdemokratiet,15,Fyns Storkreds
Odense Østkredsen,1. Skt. Jørgens Hallen,Christel Schaldemose,Socialdemokratiet,295,Fyns Storkreds
Odense Østkredsen,1. Skt. Jørgens Hallen,Lasse Quvang Rasmussen,Socialdemokratiet,28,Fyns Storkreds
Odense Østkredsen,1. Skt. Jørgens Hallen,Britta Thomsen,Socialdemokratiet,21,Fyns Storkreds
Odense Østkredsen,1. Skt. Jørgens Hallen,Kathrine Alexandrowiz,Socialdemokratiet,15,Fyns Storkreds
Odense Østkredsen,1. Skt. Jørgens Hallen,Gunde Odgaard,Socialdemokratiet,5,Fyns Storkreds
Odense Østkredsen,1. Skt. Jørgens Hallen,Rasmus Gjedssø Bertelsen,Socialdemokratiet,7,Fyns Storkreds
Odense Østkredsen,1. Skt. Jørgens Hallen,Partiliste,Radikale Venstre,136,Fyns Storkreds
Odense Østkredsen,1. Skt. Jørgens Hallen,Morten Helveg Petersen,Radikale Venstre,188,Fyns Storkreds
Odense Østkredsen,1. Skt. Jørgens Hallen,Christian Kjølhede,Radikale Venstre,10,Fyns Storkreds
Odense Østkredsen,1. Skt. Jørgens Hallen,Kristina Siig,Radikale Venstre,20,Fyns Storkreds
Odense Østkredsen,1. Skt. Jørgens Hallen,Samira Nawa Amini,Radikale Venstre,23,Fyns Storkreds
Odense Østkredsen,1. Skt. Jørgens Hallen,Karen Melchior,Radikale Venstre,39,Fyns Storkreds
Odense Østkredsen,1. Skt. Jørgens Hallen,Thomas Elkjær,Radikale Venstre,2,Fyns Storkreds
Odense Østkredsen,1. Skt. Jørgens Hallen,Sissel Kvist,Radikale Venstre,6,Fyns Storkreds
Odense Østkredsen,1. Skt. Jørgens Hallen,Partiliste,Det Konservative Folkeparti,57,Fyns Storkreds
Odense Østkredsen,1. Skt. Jørgens Hallen,Bendt Bendtsen,Det Konservative Folkeparti,370,Fyns Storkreds
Odense Østkredsen,1. Skt. Jørgens Hallen,Josefine Kofoed,Det Konservative Folkeparti,9,Fyns Storkreds
Odense Østkredsen,1. Skt. Jørgens Hallen,Tove Videbæk,Det Konservative Folkeparti,10,Fyns Storkreds
Odense Østkredsen,1. Skt. Jørgens Hallen,Nichlas Vind,Det Konservative Folkeparti,22,Fyns Storkreds
Odense Østkredsen,1. Skt. Jørgens Hallen,Christian Wedell-Neergaard,Det Konservative Folkeparti,0,Fyns Storkreds
Odense Østkredsen,1. Skt. Jørgens Hallen,Morten Thiessen,Det Konservative Folkeparti,1,Fyns Storkreds
Odense Østkredsen,1. Skt. Jørgens Hallen,Julie Broe,Det Konservative Folkeparti,5,Fyns Storkreds
Odense Østkredsen,1. Skt. Jørgens Hallen,Catja C. Gaebel,Det Konservative Folkeparti,1,Fyns Storkreds
Odense Østkredsen,1. Skt. Jørgens Hallen,Anders Stoltenberg,Det Konservative Folkeparti,0,Fyns Storkreds
Odense Østkredsen,1. Skt. Jørgens Hallen,Mette-Katrine Ejby Buch,Det Konservative Folkeparti,0,Fyns Storkreds
Odense Østkredsen,1. Skt. Jørgens Hallen,Partiliste,SF - Socialistisk Folkeparti,255,Fyns Storkreds
Odense Østkredsen,1. Skt. Jørgens Hallen,Margrete Auken,SF - Socialistisk Folkeparti,363,Fyns Storkreds
Odense Østkredsen,1. Skt. Jørgens Hallen,Tonni Hansen,SF - Socialistisk Folkeparti,18,Fyns Storkreds
Odense Østkredsen,1. Skt. Jørgens Hallen,Anne-Mette Wehmüller,SF - Socialistisk Folkeparti,12,Fyns Storkreds
Odense Østkredsen,1. Skt. Jørgens Hallen,Christine Sidenius,SF - Socialistisk Folkeparti,8,Fyns Storkreds
Odense Østkredsen,1. Skt. Jørgens Hallen,Teis Volstrup,SF - Socialistisk Folkeparti,25,Fyns Storkreds
Odense Østkredsen,1. Skt. Jørgens Hallen,Jacob Isøe Klærke,SF - Socialistisk Folkeparti,8,Fyns Storkreds
Odense Østkredsen,1. Skt. Jørgens Hallen,Fathi El-Abed,SF - Socialistisk Folkeparti,8,Fyns Storkreds
Odense Østkredsen,1. Skt. Jørgens Hallen,Halime Oguz,SF - Socialistisk Folkeparti,6,Fyns Storkreds
Odense Østkredsen,1. Skt. Jørgens Hallen,Meta Fuglsang,SF - Socialistisk Folkeparti,7,Fyns Storkreds
Odense Østkredsen,1. Skt. Jørgens Hallen,Allan Norre Pedersen,SF - Socialistisk Folkeparti,4,Fyns Storkreds
Odense Østkredsen,1. Skt. Jørgens Hallen,Rune Bai Nielsen,SF - Socialistisk Folkeparti,0,Fyns Storkreds
Odense Østkredsen,1. Skt. Jørgens Hallen,Charlotte Broman Mølbæk,SF - Socialistisk Folkeparti,13,Fyns Storkreds
Odense Østkredsen,1. Skt. Jørgens Hallen,Michael Thomsen,SF - Socialistisk Folkeparti,0,Fyns Storkreds
Odense Østkredsen,1. Skt. Jørgens Hallen,Søren Gytz Olesen,SF - Socialistisk Folkeparti,9,Fyns Storkreds
Odense Østkredsen,1. Skt. Jørgens Hallen,Jan Kjær,SF - Socialistisk Folkeparti,1,Fyns Storkreds
Odense Østkredsen,1. Skt. Jørgens Hallen,Jørgen Jørgensen,SF - Socialistisk Folkeparti,1,Fyns Storkreds
Odense Østkredsen,1. Skt. Jørgens Hallen,Troels Stru Schmidt,SF - Socialistisk Folkeparti,12,Fyns Storkreds
Odense Østkredsen,1. Skt. Jørgens Hallen,Lau Tambjerg,SF - Socialistisk Folkeparti,8,Fyns Storkreds
Odense Østkredsen,1. Skt. Jørgens Hallen,Annemette Schønberg Johnsen,SF - Socialistisk Folkeparti,8,Fyns Storkreds
Odense Østkredsen,1. Skt. Jørgens Hallen,Anne Lise Holst Jensen,SF - Socialistisk Folkeparti,6,Fyns Storkreds
Odense Østkredsen,1. Skt. Jørgens Hallen,Partiliste,Liberal Alliance,55,Fyns Storkreds
Odense Østkredsen,1. Skt. Jørgens Hallen,Christina Egelund,Liberal Alliance,63,Fyns Storkreds
Odense Østkredsen,1. Skt. Jørgens Hallen,Niels Westy,Liberal Alliance,1,Fyns Storkreds
Odense Østkredsen,1. Skt. Jørgens Hallen,Kasper Heumann Kristensen,Liberal Alliance,4,Fyns Storkreds
Odense Østkredsen,1. Skt. Jørgens Hallen,Marianne Mørk Mathiesen,Liberal Alliance,3,Fyns Storkreds
Odense Østkredsen,1. Skt. Jørgens Hallen,Jakob Bille,Liberal Alliance,5,Fyns Storkreds
Odense Østkredsen,1. Skt. Jørgens Hallen,Sabeena Sareen,Liberal Alliance,5,Fyns Storkreds
Odense Østkredsen,1. Skt. Jørgens Hallen,Andreas Hastrup,Liberal Alliance,2,Fyns Storkreds
Odense Østkredsen,1. Skt. Jørgens Hallen,Anne Kathrine Kirk,Liberal Alliance,2,Fyns Storkreds
Odense Østkredsen,1. Skt. Jørgens Hallen,Niels Høiby,Liberal Alliance,0,Fyns Storkreds
Odense Østkredsen,1. Skt. Jørgens Hallen,Partiliste,Folkebevægelsen mod EU,256,Fyns Storkreds
Odense Østkredsen,1. Skt. Jørgens Hallen,Rina Ronja Kari,Folkebevægelsen mod EU,148,Fyns Storkreds
Odense Østkredsen,1. Skt. Jørgens Hallen,Lave K. Broch,Folkebevægelsen mod EU,17,Fyns Storkreds
Odense Østkredsen,1. Skt. Jørgens Hallen,Ole Nors Nielsen,Folkebevægelsen mod EU,2,Fyns Storkreds
Odense Østkredsen,1. Skt. Jørgens Hallen,Christian Juhl,Folkebevægelsen mod EU,15,Fyns Storkreds
Odense Østkredsen,1. Skt. Jørgens Hallen,Karina Rohr Sørensen,Folkebevægelsen mod EU,5,Fyns Storkreds
Odense Østkredsen,1. Skt. Jørgens Hallen,Jørgen Grøn,Folkebevægelsen mod EU,3,Fyns Storkreds
Odense Østkredsen,1. Skt. Jørgens Hallen,Mette Langdal,Folkebevægelsen mod EU,2,Fyns Storkreds
Odense Østkredsen,1. Skt. Jørgens Hallen,Brian Olsen,Folkebevægelsen mod EU,0,Fyns Storkreds
Odense Østkredsen,1. Skt. Jørgens Hallen,Erik Bach,Folkebevægelsen mod EU,0,Fyns Storkreds
Odense Østkredsen,1. Skt. Jørgens Hallen,Helge Rørtoft-Madsen,Folkebevægelsen mod EU,0,Fyns Storkreds
Odense Østkredsen,1. Skt. Jørgens Hallen,Thorkil Sohn,Folkebevægelsen mod EU,6,Fyns Storkreds
Odense Østkredsen,1. Skt. Jørgens Hallen,Hans-Henrik Larsen,Folkebevægelsen mod EU,6,Fyns Storkreds
Odense Østkredsen,1. Skt. Jørgens Hallen,Jean Thierry,Folkebevægelsen mod EU,1,Fyns Storkreds
Odense Østkredsen,1. Skt. Jørgens Hallen,Inger-Marie Tryde Martensen,Folkebevægelsen mod EU,0,Fyns Storkreds
Odense Østkredsen,1. Skt. Jørgens Hallen,Malte Bang,Folkebevægelsen mod EU,2,Fyns Storkreds
Odense Østkredsen,1. Skt. Jørgens Hallen,Mehmet Aksoy,Folkebevægelsen mod EU,1,Fyns Storkreds
Odense Østkredsen,1. Skt. Jørgens Hallen,Victoria Ninosca Risbjerg Velasque,Folkebevægelsen mod EU,1,Fyns Storkreds
Odense Østkredsen,1. Skt. Jørgens Hallen,Troels Juel,Folkebevægelsen mod EU,3,Fyns Storkreds
Odense Østkredsen,1. Skt. Jørgens Hallen,Tobias Clausen,Folkebevægelsen mod EU,4,Fyns Storkreds
Odense Østkredsen,1. Skt. Jørgens Hallen,Preben Kristensen,Folkebevægelsen mod EU,3,Fyns Storkreds
Odense Østkredsen,1. Skt. Jørgens Hallen,Partiliste,Dansk Folkeparti,180,Fyns Storkreds
Odense Østkredsen,1. Skt. Jørgens Hallen,Morten Messerschmidt,Dansk Folkeparti,613,Fyns Storkreds
Odense Østkredsen,1. Skt. Jørgens Hallen,Anders Primdahl Vistisen,Dansk Folkeparti,8,Fyns Storkreds
Odense Østkredsen,1. Skt. Jørgens Hallen,Rikke Karlsson,Dansk Folkeparti,7,Fyns Storkreds
Odense Østkredsen,1. Skt. Jørgens Hallen,Karsten Lorentzen,Dansk Folkeparti,1,Fyns Storkreds
Odense Østkredsen,1. Skt. Jørgens Hallen,Tilde Bork,Dansk Folkeparti,3,Fyns Storkreds
Odense Østkredsen,1. Skt. Jørgens Hallen,Jørn Dohrmann,Dansk Folkeparti,3,Fyns Storkreds
