Kreds,valgsted_navn,kandidat_navn,parti,stemmer
Vejenkredsen,1. Billund,Partiliste,Socialdemokratiet,345
Vejenkredsen,1. Billund,Troels Ravn,Socialdemokratiet,262
Vejenkredsen,1. Billund,Niels Ole Beck,Socialdemokratiet,2
Vejenkredsen,1. Billund,Helle Due Buchvaldt,Socialdemokratiet,9
Vejenkredsen,1. Billund,Bjarne Corydon,Socialdemokratiet,36
Vejenkredsen,1. Billund,Benny Engelbrecht,Socialdemokratiet,13
Vejenkredsen,1. Billund,Ove Jensen,Socialdemokratiet,1
Vejenkredsen,1. Billund,Karen J. Klint,Socialdemokratiet,18
Vejenkredsen,1. Billund,Christian Rabjerg Madsen,Socialdemokratiet,2
Vejenkredsen,1. Billund,Frank Mosegaard,Socialdemokratiet,2
Vejenkredsen,1. Billund,John Nyborg,Socialdemokratiet,1
Vejenkredsen,1. Billund,Jesper Petersen,Socialdemokratiet,10
Vejenkredsen,1. Billund,Jan Salskov,Socialdemokratiet,0
Vejenkredsen,1. Billund,Anne Sina,Socialdemokratiet,2
Vejenkredsen,1. Billund,Partiliste,Radikale Venstre,93
Vejenkredsen,1. Billund,Hans Vestager,Radikale Venstre,8
Vejenkredsen,1. Billund,Jonna Buch Andersen,Radikale Venstre,6
Vejenkredsen,1. Billund,Rune Christiansen,Radikale Venstre,1
Vejenkredsen,1. Billund,Marlene Borst Hansen,Radikale Venstre,6
Vejenkredsen,1. Billund,Ole Lynggaard Jørgensen,Radikale Venstre,2
Vejenkredsen,1. Billund,Stephan Kleinschmidt,Radikale Venstre,2
Vejenkredsen,1. Billund,Lotte Rod,Radikale Venstre,23
Vejenkredsen,1. Billund,John Bach Thygesen,Radikale Venstre,1
Vejenkredsen,1. Billund,Partiliste,Det Konservative Folkeparti,48
Vejenkredsen,1. Billund,Mike Legarth,Det Konservative Folkeparti,44
Vejenkredsen,1. Billund,Dan Arnløv,Det Konservative Folkeparti,7
Vejenkredsen,1. Billund,Tine Roos Nørgaard,Det Konservative Folkeparti,1
Vejenkredsen,1. Billund,Tina Franson Spile,Det Konservative Folkeparti,0
Vejenkredsen,1. Billund,Peder Tørnqvist,Det Konservative Folkeparti,1
Vejenkredsen,1. Billund,Partiliste,SF - Socialistisk Folkeparti,48
Vejenkredsen,1. Billund,Susanne Mathiesen,SF - Socialistisk Folkeparti,28
Vejenkredsen,1. Billund,Brian Bruhn,SF - Socialistisk Folkeparti,3
Vejenkredsen,1. Billund,Ida Damborg,SF - Socialistisk Folkeparti,3
Vejenkredsen,1. Billund,Karina Lorentzen Dehnhardt,SF - Socialistisk Folkeparti,9
Vejenkredsen,1. Billund,Hans Holmer,SF - Socialistisk Folkeparti,0
Vejenkredsen,1. Billund,Claus Larsen,SF - Socialistisk Folkeparti,0
Vejenkredsen,1. Billund,Henrik Møller,SF - Socialistisk Folkeparti,1
Vejenkredsen,1. Billund,Rune Bai Nielsen,SF - Socialistisk Folkeparti,0
Vejenkredsen,1. Billund,Ronny Roy Nielsen,SF - Socialistisk Folkeparti,1
Vejenkredsen,1. Billund,Lars Olesen,SF - Socialistisk Folkeparti,0
Vejenkredsen,1. Billund,Einar Olsen,SF - Socialistisk Folkeparti,0
