Kreds,valgsted_navn,kandidat_navn,parti,stemmer
Vejle Sydkredsen,1. Brejning Syd,Partiliste,Socialdemokratiet,241
Vejle Sydkredsen,1. Brejning Syd,Karen J. Klint,Socialdemokratiet,217
Vejle Sydkredsen,1. Brejning Syd,Niels Ole Beck,Socialdemokratiet,3
Vejle Sydkredsen,1. Brejning Syd,Helle Due Buchvaldt,Socialdemokratiet,8
Vejle Sydkredsen,1. Brejning Syd,Bjarne Corydon,Socialdemokratiet,30
Vejle Sydkredsen,1. Brejning Syd,Benny Engelbrecht,Socialdemokratiet,5
Vejle Sydkredsen,1. Brejning Syd,Ove Jensen,Socialdemokratiet,0
Vejle Sydkredsen,1. Brejning Syd,Christian Rabjerg Madsen,Socialdemokratiet,2
Vejle Sydkredsen,1. Brejning Syd,Frank Mosegaard,Socialdemokratiet,0
Vejle Sydkredsen,1. Brejning Syd,John Nyborg,Socialdemokratiet,4
Vejle Sydkredsen,1. Brejning Syd,Jesper Petersen,Socialdemokratiet,10
Vejle Sydkredsen,1. Brejning Syd,Troels Ravn,Socialdemokratiet,2
Vejle Sydkredsen,1. Brejning Syd,Jan Salskov,Socialdemokratiet,0
Vejle Sydkredsen,1. Brejning Syd,Anne Sina,Socialdemokratiet,2
Vejle Sydkredsen,1. Brejning Syd,Partiliste,Radikale Venstre,54
Vejle Sydkredsen,1. Brejning Syd,Lotte Rod,Radikale Venstre,36
Vejle Sydkredsen,1. Brejning Syd,Jonna Buch Andersen,Radikale Venstre,0
Vejle Sydkredsen,1. Brejning Syd,Rune Christiansen,Radikale Venstre,2
Vejle Sydkredsen,1. Brejning Syd,Marlene Borst Hansen,Radikale Venstre,1
Vejle Sydkredsen,1. Brejning Syd,Ole Lynggaard Jørgensen,Radikale Venstre,1
Vejle Sydkredsen,1. Brejning Syd,Stephan Kleinschmidt,Radikale Venstre,0
Vejle Sydkredsen,1. Brejning Syd,John Bach Thygesen,Radikale Venstre,6
Vejle Sydkredsen,1. Brejning Syd,Hans Vestager,Radikale Venstre,0
Vejle Sydkredsen,1. Brejning Syd,Partiliste,Det Konservative Folkeparti,18
Vejle Sydkredsen,1. Brejning Syd,Mike Legarth,Det Konservative Folkeparti,18
Vejle Sydkredsen,1. Brejning Syd,Dan Arnløv,Det Konservative Folkeparti,7
Vejle Sydkredsen,1. Brejning Syd,Tine Roos Nørgaard,Det Konservative Folkeparti,0
Vejle Sydkredsen,1. Brejning Syd,Tina Franson Spile,Det Konservative Folkeparti,1
Vejle Sydkredsen,1. Brejning Syd,Peder Tørnqvist,Det Konservative Folkeparti,0
Vejle Sydkredsen,1. Brejning Syd,Partiliste,SF - Socialistisk Folkeparti,31
Vejle Sydkredsen,1. Brejning Syd,Ronny Roy Nielsen,SF - Socialistisk Folkeparti,3
Vejle Sydkredsen,1. Brejning Syd,Brian Bruhn,SF - Socialistisk Folkeparti,0
Vejle Sydkredsen,1. Brejning Syd,Ida Damborg,SF - Socialistisk Folkeparti,4
Vejle Sydkredsen,1. Brejning Syd,Karina Lorentzen Dehnhardt,SF - Socialistisk Folkeparti,31
Vejle Sydkredsen,1. Brejning Syd,Hans Holmer,SF - Socialistisk Folkeparti,0
Vejle Sydkredsen,1. Brejning Syd,Claus Larsen,SF - Socialistisk Folkeparti,0
Vejle Sydkredsen,1. Brejning Syd,Susanne Mathiesen,SF - Socialistisk Folkeparti,3
