Opstillingskreds;Afstemningsområde;Svarmulighed;Stemmetal;Stemmeprocent
Brønshøjkredsen;35. 7. Vest;Ja;1465;52,7
Brønshøjkredsen;35. 7. Vest;Nej;1314;47,3
Brønshøjkredsen;36. 7. Nordvest;Ja;2493;57,2
Brønshøjkredsen;36. 7. Nordvest;Nej;1868;42,8
Brønshøjkredsen;39. 7. Katrinedal;Ja;1448;58,6
Brønshøjkredsen;39. 7. Katrinedal;Nej;1025;41,4
Brønshøjkredsen;40. 7. Kirkebjerg;Ja;1851;59,5
Brønshøjkredsen;40. 7. Kirkebjerg;Nej;1259;40,5
Brønshøjkredsen;41. 7. Vanløse;Ja;3269;58,8
Brønshøjkredsen;41. 7. Vanløse;Nej;2294;41,2
Valbykredsen;42. 8. Valby;Ja;2664;59,5
Valbykredsen;42. 8. Valby;Nej;1810;40,5
Valbykredsen;43. 8. Nord;Ja;2704;57,2
Valbykredsen;43. 8. Nord;Nej;2024;42,8
Valbykredsen;44. 8. Syd;Ja;1095;52,7
Valbykredsen;44. 8. Syd;Nej;981;47,3
Valbykredsen;46. 8. Vest;Ja;1086;50,3
Valbykredsen;46. 8. Vest;Nej;1071;49,7
Valbykredsen;47. 8. Sydøst;Ja;1009;54,7
Valbykredsen;47. 8. Sydøst;Nej;834;45,3
Valbykredsen;48. 8. Midt;Ja;1872;57,8
Valbykredsen;48. 8. Midt;Nej;1365;42,2
Vesterbrokredsen;49. 9. Vesterbro;Ja;2184;53,2
Vesterbrokredsen;49. 9. Vesterbro;Nej;1918;46,8
Vesterbrokredsen;50. 9. Nord;Ja;2572;56,4
Vesterbrokredsen;50. 9. Nord;Nej;1988;43,6
Vesterbrokredsen;51. 9. Syd;Ja;1683;43,0
Vesterbrokredsen;51. 9. Syd;Nej;2232;57,0
Vesterbrokredsen;52. 9. Øst;Ja;2207;60,7
Vesterbrokredsen;52. 9. Øst;Nej;1426;39,3
Vesterbrokredsen;53. 9. Vest;Ja;1652;54,1
Vesterbrokredsen;53. 9. Vest;Nej;1404;45,9
Vesterbrokredsen;54. 9. Midt;Ja;670;48,9
Vesterbrokredsen;54. 9. Midt;Nej;700;51,1
Vesterbrokredsen;55. 9. Sydhavn;Ja;1470;70,9
Vesterbrokredsen;55. 9. Sydhavn;Nej;604;29,1
Falkonerkredsen;1. 10. Kreds, Søerne;Ja;3552;69,8
Falkonerkredsen;1. 10. Kreds, Søerne;Nej;1536;30,2
Falkonerkredsen;2. 10. Kreds, Ny Hollænder;Ja;3870;69,8
Falkonerkredsen;2. 10. Kreds, Ny Hollænder;Nej;1675;30,2
Falkonerkredsen;3. 10. Kreds, Bülowsvej;Ja;4483;66,3
Falkonerkredsen;3. 10. Kreds, Bülowsvej;Nej;2274;33,7
Falkonerkredsen;4. 10. Kreds, Duevej;Ja;4012;67,0
Falkonerkredsen;4. 10. Kreds, Duevej;Nej;1978;33,0
Slotskredsen;5. 11. Kreds, Lindevang;Ja;3507;63,2
Slotskredsen;5. 11. Kreds, Lindevang;Nej;2039;36,8
Slotskredsen;6. 11. Kreds, Søndermark;Ja;3350;64,7
Slotskredsen;6. 11. Kreds, Søndermark;Nej;1829;35,3
Slotskredsen;7. 11. Kreds, Rådhuset;Ja;3805;67,2
Slotskredsen;7. 11. Kreds, Rådhuset;Nej;1858;32,8
Slotskredsen;8. 11. Kreds, Nyelandsvej;Ja;3086;64,0
Slotskredsen;8. 11. Kreds, Nyelandsvej;Nej;1733;36,0
Tårnbykredsen;1. Vestamager;Ja;1177;51,1
Tårnbykredsen;1. Vestamager;Nej;1127;48,9
Tårnbykredsen;2. Pilegården;Ja;1646;57,8
Tårnbykredsen;2. Pilegården;Nej;1202;42,2
Tårnbykredsen;3. Tårnby;Ja;1273;53,7
Tårnbykredsen;3. Tårnby;Nej;1099;46,3
Tårnbykredsen;4. Hollænderhallen;Ja;3956;67,0
Tårnbykredsen;4. Hollænderhallen;Nej;1946;33,0
Tårnbykredsen;4. Korsvejen;Ja;1169;57,3
Tårnbykredsen;4. Korsvejen;Nej;871;42,7
Tårnbykredsen;5. Løjtegården;Ja;1144;58,4
Tårnbykredsen;5. Løjtegården;Nej;816;41,6
Tårnbykredsen;6. Kastrup;Ja;2025;49,1
Tårnbykredsen;6. Kastrup;Nej;2100;50,9
