Opstillingskreds;Afstemningsområde;Svarmulighed;Stemmetal;Stemmeprocent
Hjørringkredsen;12. Vrejlev-Hæstrup;Ja;401;63,8
Hjørringkredsen;12. Vrejlev-Hæstrup;Nej;228;36,2
Hjørringkredsen;13. Bjergby-Mygdal;Ja;481;65,2
Hjørringkredsen;13. Bjergby-Mygdal;Nej;257;34,8
Hjørringkredsen;14. Skallerup;Ja;453;62,0
Hjørringkredsen;14. Skallerup;Nej;278;38,0
Hjørringkredsen;15. Hjørring - Nord;Ja;1354;68,9
Hjørringkredsen;15. Hjørring - Nord;Nej;610;31,1
Hjørringkredsen;16. Hjørring - Syd;Ja;1411;64,2
Hjørringkredsen;16. Hjørring - Syd;Nej;787;35,8
Hjørringkredsen;18. Hjørring - Vest;Ja;915;66,1
Hjørringkredsen;18. Hjørring - Vest;Nej;470;33,9
Hjørringkredsen;19. Vrå;Ja;921;63,1
Hjørringkredsen;19. Vrå;Nej;539;36,9
Hjørringkredsen;20. Hundelev;Ja;263;58,4
Hjørringkredsen;20. Hundelev;Nej;187;41,6
Hjørringkredsen;21. Løkken;Ja;677;61,6
Hjørringkredsen;21. Løkken;Nej;422;38,4
Hjørringkredsen;22. Sindal;Ja;818;65,4
Hjørringkredsen;22. Sindal;Nej;432;34,6
Hjørringkredsen;23. Astrup;Ja;273;63,2
Hjørringkredsen;23. Astrup;Nej;159;36,8
Hjørringkredsen;26. Tolne;Ja;273;61,6
Hjørringkredsen;26. Tolne;Nej;170;38,4
Hjørringkredsen;27. Ugilt;Ja;271;66,6
Hjørringkredsen;27. Ugilt;Nej;136;33,4
Hjørringkredsen;28. Lendum;Ja;288;57,3
Hjørringkredsen;28. Lendum;Nej;215;42,7
Brønderslevkredsen;1. Agersted;Ja;205;61,6
Brønderslevkredsen;1. Agersted;Nej;128;38,4
Brønderslevkredsen;1. Aabybro;Ja;1473;66,1
Brønderslevkredsen;1. Aabybro;Nej;754;33,9
Brønderslevkredsen;2. Asaa;Ja;337;54,7
Brønderslevkredsen;2. Asaa;Nej;279;45,3
Brønderslevkredsen;2. Biersted;Ja;458;56,5
Brønderslevkredsen;2. Biersted;Nej;352;43,5
Brønderslevkredsen;3. Dronninglund;Ja;1149;63,3
Brønderslevkredsen;3. Dronninglund;Nej;665;36,7
Brønderslevkredsen;3. Nørhalne;Ja;400;66,2
Brønderslevkredsen;3. Nørhalne;Nej;204;33,8
Brønderslevkredsen;4. Flauenskjold;Ja;272;63,0
Brønderslevkredsen;4. Flauenskjold;Nej;160;37,0
Brønderslevkredsen;4. Vedsted;Ja;347;63,3
Brønderslevkredsen;4. Vedsted;Nej;201;36,7
Brønderslevkredsen;5. Gjøl;Ja;343;66,7
Brønderslevkredsen;5. Gjøl;Nej;171;33,3
Brønderslevkredsen;5. Hjallerup;Ja;1096;64,8
Brønderslevkredsen;5. Hjallerup;Nej;595;35,2
Brønderslevkredsen;6. Ingstrup;Ja;169;59,3
Brønderslevkredsen;6. Ingstrup;Nej;116;40,7
Brønderslevkredsen;6. Klokkerholm;Ja;432;58,2
Brønderslevkredsen;6. Klokkerholm;Nej;310;41,8
Brønderslevkredsen;7. V. Hjermitslev;Ja;154;57,7
Brønderslevkredsen;7. V. Hjermitslev;Nej;113;42,3
Brønderslevkredsen;8. Brovst;Ja;730;63,9
Brønderslevkredsen;8. Brovst;Nej;412;36,1
Brønderslevkredsen;9. Halvrimmen;Ja;332;57,6
Brønderslevkredsen;9. Halvrimmen;Nej;244;42,4
Brønderslevkredsen;10. Arentsminde;Ja;143;59,8
Brønderslevkredsen;10. Arentsminde;Nej;96;40,2
Brønderslevkredsen;10. Brønderslev;Ja;2741;61,2
Brønderslevkredsen;10. Brønderslev;Nej;1735;38,8
Brønderslevkredsen;11. Tranum;Ja;262;54,5
Brønderslevkredsen;11. Tranum;Nej;219;45,5
Brønderslevkredsen;12. Skovsgård;Ja;365;55,7
Brønderslevkredsen;12. Skovsgård;Nej;290;44,3
Brønderslevkredsen;13. Fjerritslev;Ja;985;63,0
Brønderslevkredsen;13. Fjerritslev;Nej;578;37,0
Brønderslevkredsen;14. Thorup;Ja;294;62,6
Brønderslevkredsen;14. Thorup;Nej;176;37,4
Brønderslevkredsen;15. Ørebro;Ja;219;59,5
Brønderslevkredsen;15. Ørebro;Nej;149;40,5
Brønderslevkredsen;16. Trekroner;Ja;292;65,6
Brønderslevkredsen;16. Trekroner;Nej;153;34,4
Brønderslevkredsen;18. Pandrup;Ja;710;62,3
Brønderslevkredsen;18. Pandrup;Nej;430;37,7
Brønderslevkredsen;19. Kaas;Ja;453;47,2
Brønderslevkredsen;19. Kaas;Nej;506;52,8
Brønderslevkredsen;20. Hune;Ja;456;61,7
Brønderslevkredsen;20. Hune;Nej;283;38,3
Brønderslevkredsen;21. Saltum;Ja;315;62,6
Brønderslevkredsen;21. Saltum;Nej;188;37,4
Brønderslevkredsen;34. Stenum;Ja;163;65,2
Brønderslevkredsen;34. Stenum;Nej;87;34,8
Brønderslevkredsen;40. Thise;Ja;295;64,6
Brønderslevkredsen;40. Thise;Nej;162;35,4
Brønderslevkredsen;50. Ø. Brønderslev;Ja;347;64,3
Brønderslevkredsen;50. Ø. Brønderslev;Nej;193;35,7
Brønderslevkredsen;56. Hallund;Ja;183;66,5
Brønderslevkredsen;56. Hallund;Nej;92;33,5
Brønderslevkredsen;70. Jerslev;Ja;506;57,1
Brønderslevkredsen;70. Jerslev;Nej;380;42,9
Brønderslevkredsen;80. Serritslev;Ja;222;58,3
Brønderslevkredsen;80. Serritslev;Nej;159;41,7
Thistedkredsen;1. Sejerslev;Ja;203;58,0
Thistedkredsen;1. Sejerslev;Nej;147;42,0
Thistedkredsen;1. Thisted By;Ja;2101;65,3
Thistedkredsen;1. Thisted By;Nej;1116;34,7
Thistedkredsen;2. Flade;Ja;149;53,6
Thistedkredsen;2. Flade;Nej;129;46,4
Thistedkredsen;2. Harring-Stagstrup;Ja;352;64,6
Thistedkredsen;2. Harring-Stagstrup;Nej;193;35,4
Thistedkredsen;3. Bjergby;Ja;116;60,1
Thistedkredsen;3. Bjergby;Nej;77;39,9
Thistedkredsen;3. Hillerslev-Kåstrup;Ja;248;65,4
Thistedkredsen;3. Hillerslev-Kåstrup;Nej;131;34,6
Thistedkredsen;4. Hundborg-Jannerup;Ja;211;55,2
Thistedkredsen;4. Hundborg-Jannerup;Nej;171;44,8
Thistedkredsen;4. Sundby;Ja;172;60,1
Thistedkredsen;4. Sundby;Nej;114;39,9
Thistedkredsen;5. Solbjerg;Ja;122;65,6
Thistedkredsen;5. Solbjerg;Nej;64;34,4
Thistedkredsen;5. Vorupør;Ja;166;62,2
Thistedkredsen;5. Vorupør;Nej;101;37,8
Thistedkredsen;6. Nors-Tved;Ja;436;66,8
Thistedkredsen;6. Nors-Tved;Nej;217;33,2
Thistedkredsen;6. Thorup;Ja;124;64,9
Thistedkredsen;6. Thorup;Nej;67;35,1
Thistedkredsen;7. Sennels;Ja;421;74,3
Thistedkredsen;7. Sennels;Nej;146;25,7
Thistedkredsen;7. Ø. Jølby;Ja;216;63,7
Thistedkredsen;7. Ø. Jølby;Nej;123;36,3
Thistedkredsen;8. Erslev;Ja;143;55,0
Thistedkredsen;8. Erslev;Nej;117;45,0
Thistedkredsen;8. Sjørring-Thorsted;Ja;373;66,3
Thistedkredsen;8. Sjørring-Thorsted;Nej;190;33,7
Thistedkredsen;9. Skjoldborg-Kallerup;Ja;176;66,2
Thistedkredsen;9. Skjoldborg-Kallerup;Nej;90;33,8
Thistedkredsen;9. Tødsø;Ja;209;63,3
Thistedkredsen;9. Tødsø;Nej;121;36,7
Thistedkredsen;10. Frøslev;Ja;143;56,1
Thistedkredsen;10. Frøslev;Nej;112;43,9
Thistedkredsen;10. Snedsted-Nørhå;Ja;427;54,3
Thistedkredsen;10. Snedsted-Nørhå;Nej;360;45,7
Thistedkredsen;11. Sønderhå-Hørsted;Ja;114;59,4
Thistedkredsen;11. Sønderhå-Hørsted;Nej;78;40,6
Thistedkredsen;11. Tæbring;Ja;148;63,8
Thistedkredsen;11. Tæbring;Nej;84;36,2
Thistedkredsen;12. Fredsø;Ja;245;65,9
Thistedkredsen;12. Fredsø;Nej;127;34,1
Thistedkredsen;12. Thisted Landsogn;Ja;1076;65,1
Thistedkredsen;12. Thisted Landsogn;Nej;576;34,9
Thistedkredsen;13. Vang-Tvorup;Ja;96;58,2
Thistedkredsen;13. Vang-Tvorup;Nej;69;41,8
Thistedkredsen;13. Vils;Ja;220;70,1
Thistedkredsen;13. Vils;Nej;94;29,9
Thistedkredsen;14. Karby;Ja;199;53,5
Thistedkredsen;14. Karby;Nej;173;46,5
Thistedkredsen;14. Skinnerup, V Og Ø Vandet;Ja;182;66,9
Thistedkredsen;14. Skinnerup, V Og Ø Vandet;Nej;90;33,1
Thistedkredsen;15. Redsted;Ja;158;62,2
Thistedkredsen;15. Redsted;Nej;96;37,8
Thistedkredsen;15. Øsløs, Vesløs Og Arup;Ja;279;55,5
Thistedkredsen;15. Øsløs, Vesløs Og Arup;Nej;224;44,5
Thistedkredsen;16. Ørding;Ja;166;61,3
Thistedkredsen;16. Ørding;Nej;105;38,7
Thistedkredsen;16. Østerild, Hunstrup;Ja;231;62,3
Thistedkredsen;16. Østerild, Hunstrup;Nej;140;37,7
Thistedkredsen;17. Hanstholm;Ja;399;56,3
Thistedkredsen;17. Hanstholm;Nej;310;43,7
Thistedkredsen;17. Ø. Assels;Ja;127;50,4
Thistedkredsen;17. Ø. Assels;Nej;125;49,6
Thistedkredsen;18. Nykøbing;Ja;2051;61,2
Thistedkredsen;18. Nykøbing;Nej;1302;38,8
Thistedkredsen;18. Ræhr/Vigsø;Ja;178;53,1
Thistedkredsen;18. Ræhr/Vigsø;Nej;157;46,9
Thistedkredsen;19. Klitmøller;Ja;237;64,6
Thistedkredsen;19. Klitmøller;Nej;130;35,4
Thistedkredsen;20. Frøstrup;Ja;246;56,7
Thistedkredsen;20. Frøstrup;Nej;188;43,3
Thistedkredsen;21. Lild;Ja;94;68,1
Thistedkredsen;21. Lild;Nej;44;31,9
Thistedkredsen;23. Bedsted;Ja;505;60,6
Thistedkredsen;23. Bedsted;Nej;328;39,4
Thistedkredsen;24. Hurup;Ja;891;67,3
Thistedkredsen;24. Hurup;Nej;433;32,7
Thistedkredsen;25. Koldby;Ja;454;61,8
Thistedkredsen;25. Koldby;Nej;281;38,2
Thistedkredsen;26. Vestervig;Ja;491;66,7
Thistedkredsen;26. Vestervig;Nej;245;33,3
Thistedkredsen;27. Ydby;Ja;318;63,1
Thistedkredsen;27. Ydby;Nej;186;36,9
Himmerlandkredsen;1. Støvring;Ja;2195;67,8
Himmerlandkredsen;1. Støvring;Nej;1044;32,2
Himmerlandkredsen;1. Aalestrup;Ja;856;63,7
Himmerlandkredsen;1. Aalestrup;Nej;487;36,3
Himmerlandkredsen;2. Farsø;Ja;990;62,9
Himmerlandkredsen;2. Farsø;Nej;585;37,1
Himmerlandkredsen;2. Skørping;Ja;1297;66,8
Himmerlandkredsen;2. Skørping;Nej;644;33,2
Himmerlandkredsen;3. Strandby;Ja;205;62,7
Himmerlandkredsen;3. Strandby;Nej;122;37,3
Himmerlandkredsen;3. Terndrup;Ja;548;61,5
Himmerlandkredsen;3. Terndrup;Nej;343;38,5
Himmerlandkredsen;4. Suldrup;Ja;647;64,2
Himmerlandkredsen;4. Suldrup;Nej;361;35,8
Himmerlandkredsen;4. Aars;Ja;2138;65,7
Himmerlandkredsen;4. Aars;Nej;1118;34,3
Himmerlandkredsen;5. Hvalpsund;Ja;406;64,3
Himmerlandkredsen;5. Hvalpsund;Nej;225;35,7
Himmerlandkredsen;5. Nørager;Ja;683;63,8
Himmerlandkredsen;5. Nørager;Nej;388;36,2
Himmerlandkredsen;6. Gislum-Vognsild;Ja;282;67,3
Himmerlandkredsen;6. Gislum-Vognsild;Nej;137;32,7
Himmerlandkredsen;6. Haverslev;Ja;305;66,0
Himmerlandkredsen;6. Haverslev;Nej;157;34,0
Himmerlandkredsen;7. Gedsted;Ja;408;62,0
Himmerlandkredsen;7. Gedsted;Nej;250;38,0
Himmerlandkredsen;7. Øster Hornum;Ja;535;68,2
Himmerlandkredsen;7. Øster Hornum;Nej;250;31,8
Himmerlandkredsen;8. Bælum;Ja;381;67,1
Himmerlandkredsen;8. Bælum;Nej;187;32,9
Himmerlandkredsen;8. Hornum-Ulstrup;Ja;358;63,4
Himmerlandkredsen;8. Hornum-Ulstrup;Nej;207;36,6
Himmerlandkredsen;9. Ravnkilde;Ja;217;56,5
Himmerlandkredsen;9. Ravnkilde;Nej;167;43,5
Himmerlandkredsen;9. Vester Hornum;Ja;256;65,0
Himmerlandkredsen;9. Vester Hornum;Nej;138;35,0
Himmerlandkredsen;10. Blenstrup;Ja;335;61,6
Himmerlandkredsen;10. Blenstrup;Nej;209;38,4
Himmerlandkredsen;10. Løgstør;Ja;1145;62,2
Himmerlandkredsen;10. Løgstør;Nej;695;37,8
Himmerlandkredsen;11. Ranum;Ja;347;53,3
Himmerlandkredsen;11. Ranum;Nej;304;46,7
Himmerlandkredsen;11. Veggerby;Ja;209;67,6
Himmerlandkredsen;11. Veggerby;Nej;100;32,4
Himmerlandkredsen;12. Salling;Ja;269;58,6
Himmerlandkredsen;12. Salling;Nej;190;41,4
Himmerlandkredsen;13. Overlade;Ja;210;61,2
Himmerlandkredsen;13. Overlade;Nej;133;38,8
Himmerlandkredsen;14. Skivum-Giver;Ja;205;59,6
Himmerlandkredsen;14. Skivum-Giver;Nej;139;40,4
Mariagerfjordkredsen;2. Assens;Ja;526;57,9
Mariagerfjordkredsen;2. Assens;Nej;383;42,1
Mariagerfjordkredsen;3. Mariager;Ja;984;59,8
Mariagerfjordkredsen;3. Mariager;Nej;661;40,2
Mariagerfjordkredsen;4. Arden;Ja;828;64,3
Mariagerfjordkredsen;4. Arden;Nej;460;35,7
Mariagerfjordkredsen;8. Valsgaard;Ja;541;66,5
Mariagerfjordkredsen;8. Valsgaard;Nej;273;33,5
Mariagerfjordkredsen;9. Vebbestrup;Ja;507;57,1
Mariagerfjordkredsen;9. Vebbestrup;Nej;381;42,9
Mariagerfjordkredsen;11. Hadsund;Ja;1615;62,5
Mariagerfjordkredsen;11. Hadsund;Nej;970;37,5
Mariagerfjordkredsen;14. Veddum-Skelund;Ja;255;61,6
Mariagerfjordkredsen;14. Veddum-Skelund;Nej;159;38,4
Mariagerfjordkredsen;18. Als;Ja;568;62,7
Mariagerfjordkredsen;18. Als;Nej;338;37,3
Mariagerfjordkredsen;20. Hørby;Ja;869;67,7
Mariagerfjordkredsen;20. Hørby;Nej;414;32,3
Mariagerfjordkredsen;22. Onsild;Ja;509;58,4
Mariagerfjordkredsen;22. Onsild;Nej;362;41,6
Mariagerfjordkredsen;27. Hobro;Ja;2277;62,4
Mariagerfjordkredsen;27. Hobro;Nej;1374;37,6
Aalborg Østkredsen;27. Sønderbroskolen;Ja;1859;52,7
Aalborg Østkredsen;27. Sønderbroskolen;Nej;1667;47,3
Aalborg Østkredsen;29. Gigantium;Ja;2154;52,3
Aalborg Østkredsen;29. Gigantium;Nej;1962;47,7
Aalborg Østkredsen;30. Vejgaard - Hallen;Ja;1282;54,4
Aalborg Østkredsen;30. Vejgaard - Hallen;Nej;1073;45,6
Aalborg Østkredsen;31. Vejgaard Østre Skole;Ja;1583;54,2
Aalborg Østkredsen;31. Vejgaard Østre Skole;Nej;1339;45,8
Aalborg Østkredsen;32. Mellervangskolens Idrætshal;Ja;800;53,0
Aalborg Østkredsen;32. Mellervangskolens Idrætshal;Nej;709;47,0
Aalborg Østkredsen;33. Klaruphallen;Ja;1238;63,0
Aalborg Østkredsen;33. Klaruphallen;Nej;726;37,0
Aalborg Østkredsen;34. Gug Skole;Ja;2245;64,9
Aalborg Østkredsen;34. Gug Skole;Nej;1214;35,1
Aalborg Østkredsen;35. Gistrup Skoles Idrætshal;Ja;1559;66,4
Aalborg Østkredsen;35. Gistrup Skoles Idrætshal;Nej;790;33,6
Aalborg Østkredsen;40. Tornhøjskolen, Hallen;Ja;1032;46,3
Aalborg Østkredsen;40. Tornhøjskolen, Hallen;Nej;1197;53,7
Aalborg Østkredsen;56. Idrætscentret Kongerslev;Ja;436;61,7
Aalborg Østkredsen;56. Idrætscentret Kongerslev;Nej;271;38,3
Aalborg Østkredsen;58. Mou - Hallen;Ja;539;58,7
Aalborg Østkredsen;58. Mou - Hallen;Nej;379;41,3
Aalborg Østkredsen;61. Båndby - Hallen;Ja;1039;61,7
Aalborg Østkredsen;61. Båndby - Hallen;Nej;645;38,3
Aalborg Vestkredsen;14. Vesterkærets Skole;Ja;853;48,9
Aalborg Vestkredsen;14. Vesterkærets Skole;Nej;890;51,1
Aalborg Vestkredsen;15. Haraldslund;Ja;1446;56,6
Aalborg Vestkredsen;15. Haraldslund;Nej;1108;43,4
Aalborg Vestkredsen;17. Kærbyskolen;Ja;1826;57,5
Aalborg Vestkredsen;17. Kærbyskolen;Nej;1351;42,5
Aalborg Vestkredsen;18. Hallen Ved Skalborggård;Ja;1222;60,3
Aalborg Vestkredsen;18. Hallen Ved Skalborggård;Nej;803;39,7
Aalborg Vestkredsen;19. Kfum - Hallen;Ja;3789;69,6
Aalborg Vestkredsen;19. Kfum - Hallen;Nej;1657;30,4
Aalborg Vestkredsen;22. Frejlev Skoles Idrætshal;Ja;1252;65,4
Aalborg Vestkredsen;22. Frejlev Skoles Idrætshal;Nej;661;34,6
Aalborg Vestkredsen;24. Svenstruphallen;Ja;1576;60,5
Aalborg Vestkredsen;24. Svenstruphallen;Nej;1029;39,5
Aalborg Vestkredsen;38. Ferslev Skolehal;Ja;724;59,2
Aalborg Vestkredsen;38. Ferslev Skolehal;Nej;498;40,8
Aalborg Vestkredsen;47. Nibe Hallen;Ja;1586;65,1
Aalborg Vestkredsen;47. Nibe Hallen;Nej;850;34,9
Aalborg Vestkredsen;52. Farstruphallen;Ja;437;58,1
Aalborg Vestkredsen;52. Farstruphallen;Nej;315;41,9
Aalborg Nordkredsen;3. Gl. Lindholm Skole, Kulturhus;Ja;2242;56,7
Aalborg Nordkredsen;3. Gl. Lindholm Skole, Kulturhus;Nej;1712;43,3
Aalborg Nordkredsen;5. Løvvanghallen;Ja;1779;54,5
Aalborg Nordkredsen;5. Løvvanghallen;Nej;1486;45,5
Aalborg Nordkredsen;7. Vadumhallen;Ja;684;63,1
Aalborg Nordkredsen;7. Vadumhallen;Nej;400;36,9
Aalborg Nordkredsen;10. Sulsted Skolehal;Ja;1600;62,7
Aalborg Nordkredsen;10. Sulsted Skolehal;Nej;953;37,3
Aalborg Nordkredsen;11. Vodskov Skole;Ja;1705;62,6
Aalborg Nordkredsen;11. Vodskov Skole;Nej;1018;37,4
Aalborg Nordkredsen;16. Aalborghallen;Ja;2529;58,1
Aalborg Nordkredsen;16. Aalborghallen;Nej;1823;41,9
Aalborg Nordkredsen;43. Vester Hassing Hallen;Ja;1287;63,4
Aalborg Nordkredsen;43. Vester Hassing Hallen;Nej;742;36,6
Aalborg Nordkredsen;44. Hals Skole;Ja;1017;57,6
Aalborg Nordkredsen;44. Hals Skole;Nej;750;42,4
Aalborg Nordkredsen;46. Ulstedhallen;Ja;222;49,3
Aalborg Nordkredsen;46. Ulstedhallen;Nej;228;50,7
