Opstillingskreds;Afstemningsområde;Svarmulighed;Stemmetal;Stemmeprocent
Roskildekredsen;2. Klostermarken;Nej;847;30,2
Roskildekredsen;3. Sankt Jørgen;Ja;2261;64,8
Roskildekredsen;3. Sankt Jørgen;Nej;1227;35,2
Roskildekredsen;4. Hedegårdene;Ja;1136;58,6
Roskildekredsen;4. Hedegårdene;Nej;804;41,4
Roskildekredsen;5. Østervang;Ja;1549;58,0
Roskildekredsen;5. Østervang;Nej;1123;42,0
Roskildekredsen;6. Himmelev;Ja;2796;73,8
Roskildekredsen;6. Himmelev;Nej;993;26,2
Roskildekredsen;7. Svogerslev;Ja;1465;69,8
Roskildekredsen;7. Svogerslev;Nej;634;30,2
Roskildekredsen;8. Vindinge;Ja;772;69,2
Roskildekredsen;8. Vindinge;Nej;344;30,8
Roskildekredsen;9. Vor Frue;Ja;311;59,7
Roskildekredsen;9. Vor Frue;Nej;210;40,3
Roskildekredsen;10. Æblehaven;Ja;1256;52,3
Roskildekredsen;10. Æblehaven;Nej;1146;47,7
Roskildekredsen;11. Gundsølille;Ja;932;62,1
Roskildekredsen;11. Gundsølille;Nej;568;37,9
Roskildekredsen;13. Jyllinge;Ja;1755;66,9
Roskildekredsen;13. Jyllinge;Nej;870;33,1
Roskildekredsen;14. Gundsømagle;Ja;815;67,3
Roskildekredsen;14. Gundsømagle;Nej;396;32,7
Roskildekredsen;15. Baunehøj;Ja;1241;69,4
Roskildekredsen;15. Baunehøj;Nej;546;30,6
Roskildekredsen;16. Gadstrup;Ja;705;67,1
Roskildekredsen;16. Gadstrup;Nej;345;32,9
Roskildekredsen;17. Viby;Ja;1280;64,8
Roskildekredsen;17. Viby;Nej;694;35,2
Roskildekredsen;18. Snoldelev;Ja;317;62,8
Roskildekredsen;18. Snoldelev;Nej;188;37,2
Roskildekredsen;20. Dåstrup;Ja;481;64,6
Roskildekredsen;20. Dåstrup;Nej;264;35,4
Roskildekredsen;21. Trekroner;Ja;981;66,9
Roskildekredsen;21. Trekroner;Nej;486;33,1
Holbækkredsen;1. Holbæk Øst;Ja;2519;66,8
Holbækkredsen;1. Holbæk Øst;Nej;1254;33,2
Holbækkredsen;2. Holbæk Vest;Ja;2001;60,6
Holbækkredsen;2. Holbæk Vest;Nej;1300;39,4
Holbækkredsen;3. Holbæk Midt;Ja;1331;60,0
Holbækkredsen;3. Holbæk Midt;Nej;889;40,0
Holbækkredsen;4. Vipperød;Ja;1192;63,9
Holbækkredsen;4. Vipperød;Nej;672;36,1
Holbækkredsen;5. Tuse;Ja;1161;66,2
Holbækkredsen;5. Tuse;Nej;594;33,8
Holbækkredsen;6. Udby;Ja;695;62,2
Holbækkredsen;6. Udby;Nej;422;37,8
Holbækkredsen;7. Tølløse;Ja;1280;63,6
Holbækkredsen;7. Tølløse;Nej;732;36,4
Holbækkredsen;8. St. Merløse;Ja;880;57,6
Holbækkredsen;8. St. Merløse;Nej;649;42,4
Holbækkredsen;9. Regstrup;Ja;966;60,6
Holbækkredsen;9. Regstrup;Nej;628;39,4
Holbækkredsen;10. Undløse;Ja;725;56,9
Holbækkredsen;10. Undløse;Nej;549;43,1
Holbækkredsen;11. Jyderup;Ja;1146;60,9
Holbækkredsen;11. Jyderup;Nej;737;39,1
Holbækkredsen;12. Mørkøv;Ja;841;54,8
Holbækkredsen;12. Mørkøv;Nej;695;45,2
Holbækkredsen;13. Svinninge;Ja;746;59,2
Holbækkredsen;13. Svinninge;Nej;515;40,8
Holbækkredsen;14. Gislinge;Ja;752;60,0
Holbækkredsen;14. Gislinge;Nej;501;40,0
Holbækkredsen;15. Orø;Ja;221;51,0
Holbækkredsen;15. Orø;Nej;212;49,0
Kalundborgkredsen;1. Asnæs;Ja;1052;63,8
Kalundborgkredsen;1. Asnæs;Nej;596;36,2
Kalundborgkredsen;1. Snertinge;Ja;691;52,5
Kalundborgkredsen;1. Snertinge;Nej;624;47,5
Kalundborgkredsen;2. Fårevejle;Ja;948;58,7
Kalundborgkredsen;2. Fårevejle;Nej;667;41,3
Kalundborgkredsen;2. Sejerø;Ja;112;56,9
Kalundborgkredsen;2. Sejerø;Nej;85;43,1
Kalundborgkredsen;3. Grevinge;Ja;568;58,0
Kalundborgkredsen;3. Grevinge;Nej;411;42,0
Kalundborgkredsen;3. Svebølle;Ja;907;54,7
Kalundborgkredsen;3. Svebølle;Nej;750;45,3
Kalundborgkredsen;4. Gørlev;Ja;721;60,0
Kalundborgkredsen;4. Gørlev;Nej;480;40,0
Kalundborgkredsen;4. Hørve;Ja;802;60,7
Kalundborgkredsen;4. Hørve;Nej;520;39,3
Kalundborgkredsen;5. Kr. Helsinge;Ja;409;55,0
Kalundborgkredsen;5. Kr. Helsinge;Nej;334;45,0
Kalundborgkredsen;5. Odden;Ja;336;53,7
Kalundborgkredsen;5. Odden;Nej;290;46,3
Kalundborgkredsen;6. Reersø;Ja;157;50,5
Kalundborgkredsen;6. Reersø;Nej;154;49,5
Kalundborgkredsen;6. Vig;Ja;791;60,6
Kalundborgkredsen;6. Vig;Nej;515;39,4
Kalundborgkredsen;7. Nykøbing;Ja;1504;59,3
Kalundborgkredsen;7. Nykøbing;Nej;1032;40,7
Kalundborgkredsen;7. Svallerup;Ja;291;54,9
Kalundborgkredsen;7. Svallerup;Nej;239;45,1
Kalundborgkredsen;8. Rørvig;Ja;537;63,3
Kalundborgkredsen;8. Rørvig;Nej;312;36,7
Kalundborgkredsen;8. Ubby;Ja;741;61,3
Kalundborgkredsen;8. Ubby;Nej;468;38,7
Kalundborgkredsen;9. Høng;Ja;1118;58,9
Kalundborgkredsen;9. Høng;Nej;780;41,1
Kalundborgkredsen;10. Buerup;Ja;448;59,6
Kalundborgkredsen;10. Buerup;Nej;304;40,4
Kalundborgkredsen;10. Egebjerg;Ja;365;55,1
Kalundborgkredsen;10. Egebjerg;Nej;298;44,9
Kalundborgkredsen;11. Højby;Ja;847;55,9
Kalundborgkredsen;11. Højby;Nej;669;44,1
Kalundborgkredsen;12. Gierslev;Ja;342;61,4
Kalundborgkredsen;12. Gierslev;Nej;215;38,6
Kalundborgkredsen;12. Lumsås;Ja;201;60,5
Kalundborgkredsen;12. Lumsås;Nej;131;39,5
Kalundborgkredsen;13. Kalundborghallen;Ja;981;62,8
Kalundborgkredsen;13. Kalundborghallen;Nej;582;37,2
Kalundborgkredsen;13. Nr. Asmindrup;Ja;240;51,7
Kalundborgkredsen;13. Nr. Asmindrup;Nej;224;48,3
Kalundborgkredsen;14. Rynkevang;Ja;618;52,6
Kalundborgkredsen;14. Rynkevang;Nej;556;47,4
Kalundborgkredsen;15. Tømmerup;Ja;409;63,5
Kalundborgkredsen;15. Tømmerup;Nej;235;36,5
Kalundborgkredsen;16. Årby-Rørby;Ja;806;59,0
Kalundborgkredsen;16. Årby-Rørby;Nej;561;41,0
Kalundborgkredsen;17. Raklev;Ja;1224;64,9
Kalundborgkredsen;17. Raklev;Nej;662;35,1
Kalundborgkredsen;18. Røsnæs;Ja;241;59,2
Kalundborgkredsen;18. Røsnæs;Nej;166;40,8
Kalundborgkredsen;19. Ulshøj;Ja;981;64,8
Kalundborgkredsen;19. Ulshøj;Nej;533;35,2
Ringstedkredsen;1. Dianalund;Ja;1275;58,7
Ringstedkredsen;1. Dianalund;Nej;898;41,3
Ringstedkredsen;1. Ringsted Nørretorv;Ja;2480;63,6
Ringstedkredsen;1. Ringsted Nørretorv;Nej;1422;36,4
Ringstedkredsen;2. Bringstrup;Ja;228;64,6
Ringstedkredsen;2. Bringstrup;Nej;125;35,4
Ringstedkredsen;2. Ruds Vedby;Ja;392;51,0
Ringstedkredsen;2. Ruds Vedby;Nej;376;49,0
Ringstedkredsen;3. Gyrstinge;Ja;225;61,5
Ringstedkredsen;3. Gyrstinge;Nej;141;38,5
Ringstedkredsen;4. Alsted Fjenneslev;Ja;473;60,6
Ringstedkredsen;4. Alsted Fjenneslev;Nej;308;39,4
Ringstedkredsen;4. Benløse;Ja;1332;63,7
Ringstedkredsen;4. Benløse;Nej;758;36,3
Ringstedkredsen;5. Haraldsted;Ja;378;61,4
Ringstedkredsen;5. Haraldsted;Nej;238;38,6
Ringstedkredsen;5. Sorø;Ja;1514;65,5
Ringstedkredsen;5. Sorø;Nej;799;34,5
Ringstedkredsen;6. Frederiksberg;Ja;1457;65,5
Ringstedkredsen;6. Frederiksberg;Nej;768;34,5
Ringstedkredsen;6. Ringsted Dagmarskolen;Ja;1247;58,4
Ringstedkredsen;6. Ringsted Dagmarskolen;Nej;888;41,6
Ringstedkredsen;8. Jystrup;Ja;427;62,4
Ringstedkredsen;8. Jystrup;Nej;257;37,6
Ringstedkredsen;8. Pedersborg;Ja;993;63,2
Ringstedkredsen;8. Pedersborg;Nej;577;36,8
Ringstedkredsen;9. Kværkeby;Ja;369;68,8
Ringstedkredsen;9. Kværkeby;Nej;167;31,2
Ringstedkredsen;10. Stenlille;Ja;1260;56,6
Ringstedkredsen;10. Stenlille;Nej;967;43,4
Ringstedkredsen;10. Vetterslev;Ja;430;67,9
Ringstedkredsen;10. Vetterslev;Nej;203;32,1
Ringstedkredsen;11. Sneslev;Ja;157;51,0
Ringstedkredsen;11. Sneslev;Nej;151;49,0
Ringstedkredsen;12. Nordrup;Ja;289;57,6
Ringstedkredsen;12. Nordrup;Nej;213;42,4
Ringstedkredsen;13. Vigersted;Ja;360;61,5
Ringstedkredsen;13. Vigersted;Nej;225;38,5
Ringstedkredsen;14. Ørslev;Ja;191;52,8
Ringstedkredsen;14. Ørslev;Nej;171;47,2
Slagelsekredsen;1. Dalmose;Ja;391;55,6
Slagelsekredsen;1. Dalmose;Nej;312;44,4
Slagelsekredsen;2. Flakkebjerg;Ja;293;55,4
Slagelsekredsen;2. Flakkebjerg;Nej;236;44,6
Slagelsekredsen;3. Slots Bjergby;Ja;421;61,5
Slagelsekredsen;3. Slots Bjergby;Nej;263;38,5
Slagelsekredsen;4. Sørbymagle;Ja;466;61,8
Slagelsekredsen;4. Sørbymagle;Nej;288;38,2
Slagelsekredsen;5. Korsør Søndre Bydel;Ja;1803;57,3
Slagelsekredsen;5. Korsør Søndre Bydel;Nej;1346;42,7
Slagelsekredsen;6. Korsør Nordre Bydel;Ja;1243;49,1
Slagelsekredsen;6. Korsør Nordre Bydel;Nej;1289;50,9
Slagelsekredsen;7. Tårnborg;Ja;609;58,4
Slagelsekredsen;7. Tårnborg;Nej;434;41,6
Slagelsekredsen;8. Vemmelev;Ja;753;59,1
Slagelsekredsen;8. Vemmelev;Nej;521;40,9
Slagelsekredsen;9. Søndermark;Ja;1419;59,9
Slagelsekredsen;9. Søndermark;Nej;950;40,1
Slagelsekredsen;10. Rude;Ja;494;60,5
Slagelsekredsen;10. Rude;Nej;322;39,5
Slagelsekredsen;11. Skælskør Vest;Ja;964;59,8
Slagelsekredsen;11. Skælskør Vest;Nej;649;40,2
Slagelsekredsen;12. Agersø;Ja;58;62,4
Slagelsekredsen;12. Agersø;Nej;35;37,6
Slagelsekredsen;13. Boeslunde;Ja;332;55,8
Slagelsekredsen;13. Boeslunde;Nej;263;44,2
Slagelsekredsen;14. Konfirmandstuen Eggeslevmagle;Ja;150;59,3
Slagelsekredsen;14. Konfirmandstuen Eggeslevmagle;Nej;103;40,7
Slagelsekredsen;15. Skælskør Øst;Ja;664;58,3
Slagelsekredsen;15. Skælskør Øst;Nej;475;41,7
Slagelsekredsen;16. Magleby Forsamlingshus;Ja;122;53,5
Slagelsekredsen;16. Magleby Forsamlingshus;Nej;106;46,5
Slagelsekredsen;17. Omø;Ja;51;56,0
Slagelsekredsen;17. Omø;Nej;40;44,0
Slagelsekredsen;18. Tjæreby Forsamlingshus;Ja;192;61,9
Slagelsekredsen;18. Tjæreby Forsamlingshus;Nej;118;38,1
Slagelsekredsen;19. Slagelse Hallen;Ja;1195;55,1
Slagelsekredsen;19. Slagelse Hallen;Nej;975;44,9
Slagelsekredsen;20. Antvorskov;Ja;1312;64,3
Slagelsekredsen;20. Antvorskov;Nej;727;35,7
Slagelsekredsen;21. Vesthallen;Ja;1614;61,1
Slagelsekredsen;21. Vesthallen;Nej;1027;38,9
Slagelsekredsen;22. Nordhallen;Ja;1488;57,2
Slagelsekredsen;22. Nordhallen;Nej;1115;42,8
Slagelsekredsen;24. Vestermose;Ja;371;63,1
Slagelsekredsen;24. Vestermose;Nej;217;36,9
Slagelsekredsen;25. Stillinge;Ja;744;64,9
Slagelsekredsen;25. Stillinge;Nej;402;35,1
Slagelsekredsen;26. Havrebjerg Heldagsskole;Ja;159;62,6
Slagelsekredsen;26. Havrebjerg Heldagsskole;Nej;95;37,4
