Opstillingskreds;Afstemningsområde;Svarmulighed;Stemmetal;Stemmeprocent
Vejenkredsen;4. Filskov;Nej;160;39,7
Vejenkredsen;4. Føvling;Ja;294;63,8
Vejenkredsen;4. Føvling;Nej;167;36,2
Vejenkredsen;5. Glejbjerg;Ja;353;69,9
Vejenkredsen;5. Glejbjerg;Nej;152;30,1
Vejenkredsen;5. St./Krogager;Ja;187;54,8
Vejenkredsen;5. St./Krogager;Nej;154;45,2
Vejenkredsen;6. Grindsted;Ja;2343;64,4
Vejenkredsen;6. Grindsted;Nej;1295;35,6
Vejenkredsen;6. Hovborg;Ja;156;67,2
Vejenkredsen;6. Hovborg;Nej;76;32,8
Vejenkredsen;7. Hejnsvig;Ja;435;61,4
Vejenkredsen;7. Hejnsvig;Nej;273;38,6
Vejenkredsen;7. Rødding;Ja;954;68,0
Vejenkredsen;7. Rødding;Nej;449;32,0
Vejenkredsen;8. Sdr. Hygum;Ja;251;69,0
Vejenkredsen;8. Sdr. Hygum;Nej;113;31,0
Vejenkredsen;9. Jels;Ja;675;67,2
Vejenkredsen;9. Jels;Nej;329;32,8
Vejenkredsen;10. Lintrup;Ja;228;69,9
Vejenkredsen;10. Lintrup;Nej;98;30,1
Vejenkredsen;11. Skodborg;Ja;451;64,3
Vejenkredsen;11. Skodborg;Nej;250;35,7
Vejenkredsen;12. Københoved;Ja;143;66,8
Vejenkredsen;12. Københoved;Nej;71;33,2
Vejenkredsen;13. Øster Lindet;Ja;210;63,3
Vejenkredsen;13. Øster Lindet;Nej;122;36,7
Vejenkredsen;14. Vejen;Ja;2118;63,7
Vejenkredsen;14. Vejen;Nej;1209;36,3
Vejenkredsen;15. Læborg;Ja;226;68,1
Vejenkredsen;15. Læborg;Nej;106;31,9
Vejenkredsen;16. Askov-Malt;Ja;932;72,6
Vejenkredsen;16. Askov-Malt;Nej;352;27,4
Vejenkredsen;17. Andst;Ja;448;72,3
Vejenkredsen;17. Andst;Nej;172;27,7
Vejenkredsen;18. Gesten;Ja;386;60,3
Vejenkredsen;18. Gesten;Nej;254;39,7
Vejenkredsen;19. Bække;Ja;444;57,7
Vejenkredsen;19. Bække;Nej;325;42,3
Vejle Nordkredsen;16. Skibethallen Nord;Ja;677;65,5
Vejle Nordkredsen;16. Skibethallen Nord;Nej;356;34,5
Vejle Nordkredsen;17. Give Nord;Ja;1469;66,2
Vejle Nordkredsen;17. Give Nord;Nej;749;33,8
Vejle Nordkredsen;18. Thyregod Nord;Ja;567;55,8
Vejle Nordkredsen;18. Thyregod Nord;Nej;449;44,2
Vejle Nordkredsen;19. Gadbjerg Nord;Ja;351;66,9
Vejle Nordkredsen;19. Gadbjerg Nord;Nej;174;33,1
Vejle Nordkredsen;20. Givskud Nord;Ja;315;62,9
Vejle Nordkredsen;20. Givskud Nord;Nej;186;37,1
Vejle Nordkredsen;21. Grønbjerg Nord;Ja;288;65,0
Vejle Nordkredsen;21. Grønbjerg Nord;Nej;155;35,0
Vejle Nordkredsen;22. Lindeballe Nord;Ja;150;67,6
Vejle Nordkredsen;22. Lindeballe Nord;Nej;72;32,4
Vejle Nordkredsen;23. Øster Nykirke Nord;Ja;373;58,9
Vejle Nordkredsen;23. Øster Nykirke Nord;Nej;260;41,1
Vejle Nordkredsen;24. Jelling Nord;Ja;1284;70,3
Vejle Nordkredsen;24. Jelling Nord;Nej;542;29,7
Vejle Nordkredsen;25. Kollerup-Sandvad Nord;Ja;429;61,8
Vejle Nordkredsen;25. Kollerup-Sandvad Nord;Nej;265;38,2
Vejle Nordkredsen;26. Grejs Nord;Ja;391;67,2
Vejle Nordkredsen;26. Grejs Nord;Nej;191;32,8
Vejle Nordkredsen;27. Bredsten Nord;Ja;630;64,7
Vejle Nordkredsen;27. Bredsten Nord;Nej;344;35,3
Vejle Nordkredsen;28. Nørup Nord;Ja;474;69,1
Vejle Nordkredsen;28. Nørup Nord;Nej;212;30,9
Vejle Nordkredsen;29. Randbøl Nord;Ja;458;66,0
Vejle Nordkredsen;29. Randbøl Nord;Nej;236;34,0
Vejle Nordkredsen;30. Nørremarkshallen Nord;Ja;1463;63,9
Vejle Nordkredsen;30. Nørremarkshallen Nord;Nej;825;36,1
Vejle Nordkredsen;31. Engum Nord;Ja;348;65,4
Vejle Nordkredsen;31. Engum Nord;Nej;184;34,6
Vejle Nordkredsen;32. Hældagerhallen Nord;Ja;2862;74,1
Vejle Nordkredsen;32. Hældagerhallen Nord;Nej;1002;25,9
Vejle Nordkredsen;33. Grejsdalshallen Nord;Ja;587;61,8
Vejle Nordkredsen;33. Grejsdalshallen Nord;Nej;363;38,2
Vejle Nordkredsen;34. Petersmindehallen Nord;Ja;1014;59,9
Vejle Nordkredsen;34. Petersmindehallen Nord;Nej;679;40,1
Vejle Sydkredsen;1. Brejning Syd;Ja;723;61,4
Vejle Sydkredsen;1. Brejning Syd;Nej;455;38,6
Vejle Sydkredsen;2. Børkop Syd;Ja;1419;63,7
Vejle Sydkredsen;2. Børkop Syd;Nej;809;36,3
Vejle Sydkredsen;3. Gårslev Syd;Ja;671;66,8
Vejle Sydkredsen;3. Gårslev Syd;Nej;334;33,2
Vejle Sydkredsen;4. Smidstrup Syd;Ja;621;62,5
Vejle Sydkredsen;4. Smidstrup Syd;Nej;373;37,5
Vejle Sydkredsen;5. Ødsted Syd;Ja;542;63,8
Vejle Sydkredsen;5. Ødsted Syd;Nej;307;36,2
Vejle Sydkredsen;6. Egtved Syd;Ja;998;65,1
Vejle Sydkredsen;6. Egtved Syd;Nej;536;34,9
Vejle Sydkredsen;7. Jerlev Syd;Ja;274;59,2
Vejle Sydkredsen;7. Jerlev Syd;Nej;189;40,8
Vejle Sydkredsen;8. Øster Starup Syd;Ja;545;64,0
Vejle Sydkredsen;8. Øster Starup Syd;Nej;307;36,0
Vejle Sydkredsen;9. Dgi-Huset Syd;Ja;2487;54,7
Vejle Sydkredsen;9. Dgi-Huset Syd;Nej;2058;45,3
Vejle Sydkredsen;10. Multihuset Højen Syd;Ja;351;60,1
Vejle Sydkredsen;10. Multihuset Højen Syd;Nej;233;39,9
Vejle Sydkredsen;11. Vindinghallen Syd;Ja;1487;68,1
Vejle Sydkredsen;11. Vindinghallen Syd;Nej;695;31,9
Vejle Sydkredsen;12. Mølholmhallen Syd;Ja;1139;69,3
Vejle Sydkredsen;12. Mølholmhallen Syd;Nej;504;30,7
Vejle Sydkredsen;13. Løget Kirke Syd;Ja;585;55,0
Vejle Sydkredsen;13. Løget Kirke Syd;Nej;479;45,0
Vejle Sydkredsen;14. Csv Syd;Ja;731;58,4
Vejle Sydkredsen;14. Csv Syd;Nej;520;41,6
Vejle Sydkredsen;15. Rødkilde Gymnasium Syd;Ja;812;54,0
Vejle Sydkredsen;15. Rødkilde Gymnasium Syd;Nej;691;46,0
Fredericiakredsen;1. Gymnasiet;Ja;2744;55,9
Fredericiakredsen;1. Gymnasiet;Nej;2164;44,1
Fredericiakredsen;2. Bredstrup-Pjedsted;Ja;434;62,2
Fredericiakredsen;2. Bredstrup-Pjedsted;Nej;264;37,8
Fredericiakredsen;3. Erritsø;Ja;2634;65,2
Fredericiakredsen;3. Erritsø;Nej;1405;34,8
Fredericiakredsen;4. Herslev;Ja;216;60,5
Fredericiakredsen;4. Herslev;Nej;141;39,5
Fredericiakredsen;5. Taulov;Ja;1502;67,5
Fredericiakredsen;5. Taulov;Nej;723;32,5
Fredericiakredsen;6. Søndermarken;Ja;1809;53,7
Fredericiakredsen;6. Søndermarken;Nej;1561;46,3
Fredericiakredsen;7. Bøgeskov;Ja;601;64,4
Fredericiakredsen;7. Bøgeskov;Nej;332;35,6
Fredericiakredsen;8. Indre By;Ja;1226;50,4
Fredericiakredsen;8. Indre By;Nej;1206;49,6
Kolding Nordkredsen;1. Centrum Nord;Ja;1755;61,5
Kolding Nordkredsen;1. Centrum Nord;Nej;1100;38,5
Kolding Nordkredsen;2. Nordbyen;Ja;812;54,6
Kolding Nordkredsen;2. Nordbyen;Nej;674;45,4
Kolding Nordkredsen;3. Vestbyen;Ja;1183;56,4
Kolding Nordkredsen;3. Vestbyen;Nej;914;43,6
Kolding Nordkredsen;4. Strandhuse/Nr. Bjert/ Eltang;Ja;2730;72,9
Kolding Nordkredsen;4. Strandhuse/Nr. Bjert/ Eltang;Nej;1013;27,1
Kolding Nordkredsen;5. Bramdrupdam;Ja;1558;67,3
Kolding Nordkredsen;5. Bramdrupdam;Nej;757;32,7
Kolding Nordkredsen;6. Alminde-Viuf/Vester Nebel;Ja;1246;64,2
Kolding Nordkredsen;6. Alminde-Viuf/Vester Nebel;Nej;696;35,8
Kolding Nordkredsen;7. Lunderskov/Jordrup;Ja;1535;66,0
Kolding Nordkredsen;7. Lunderskov/Jordrup;Nej;792;34,0
Kolding Sydkredsen;8. Centrum Syd;Ja;1085;52,4
Kolding Sydkredsen;8. Centrum Syd;Nej;984;47,6
Kolding Sydkredsen;9. Sydbyen;Ja;1879;58,1
Kolding Sydkredsen;9. Sydbyen;Nej;1354;41,9
Kolding Sydkredsen;10. Seest;Ja;1528;59,8
Kolding Sydkredsen;10. Seest;Nej;1029;40,2
Kolding Sydkredsen;11. Dalby/Tved/Rebæk;Ja;1389;72,5
Kolding Sydkredsen;11. Dalby/Tved/Rebæk;Nej;526;27,5
Kolding Sydkredsen;12. S Bjert/S Stenderup/Vejstrup;Ja;1192;64,3
Kolding Sydkredsen;12. S Bjert/S Stenderup/Vejstrup;Nej;661;35,7
Kolding Sydkredsen;13. Vonsild;Ja;666;57,4
Kolding Sydkredsen;13. Vonsild;Nej;495;42,6
Kolding Sydkredsen;14. Vamdrup/Hjarup/Ødis;Ja;1757;62,6
Kolding Sydkredsen;14. Vamdrup/Hjarup/Ødis;Nej;1050;37,4
Kolding Sydkredsen;15. Chr.Feld/Stepping/Taps/Hejls;Ja;1688;63,7
Kolding Sydkredsen;15. Chr.Feld/Stepping/Taps/Hejls;Nej;964;36,3
Haderslevkredsen;1. Gram;Ja;722;62,9
Haderslevkredsen;1. Gram;Nej;426;37,1
Haderslevkredsen;2. Arnum;Ja;188;59,3
Haderslevkredsen;2. Arnum;Nej;129;40,7
Haderslevkredsen;3. Tiset;Ja;66;51,2
Haderslevkredsen;3. Tiset;Nej;63;48,8
Haderslevkredsen;4. Fole;Ja;92;63,0
Haderslevkredsen;4. Fole;Nej;54;37,0
Haderslevkredsen;5. Haderslev Syd-Vest;Ja;954;66,5
Haderslevkredsen;5. Haderslev Syd-Vest;Nej;480;33,5
Haderslevkredsen;6. Haderslev Syd;Ja;618;58,1
Haderslevkredsen;6. Haderslev Syd;Nej;445;41,9
Haderslevkredsen;7. Haderslev Midtby;Ja;991;64,0
Haderslevkredsen;7. Haderslev Midtby;Nej;557;36,0
Haderslevkredsen;8. Haderslev Vest;Ja;1175;67,9
Haderslevkredsen;8. Haderslev Vest;Nej;555;32,1
Haderslevkredsen;9. Sommersted;Ja;375;66,1
Haderslevkredsen;9. Sommersted;Nej;192;33,9
Haderslevkredsen;10. Haderslev Nord;Ja;797;64,2
Haderslevkredsen;10. Haderslev Nord;Nej;444;35,8
Haderslevkredsen;11. Haderslev Øst;Ja;635;67,7
Haderslevkredsen;11. Haderslev Øst;Nej;303;32,3
Haderslevkredsen;12. Moltrup;Ja;150;61,0
Haderslevkredsen;12. Moltrup;Nej;96;39,0
Haderslevkredsen;13. Hoptrup;Ja;317;59,3
Haderslevkredsen;13. Hoptrup;Nej;218;40,7
Haderslevkredsen;14. Starup;Ja;787;67,6
Haderslevkredsen;14. Starup;Nej;378;32,4
Haderslevkredsen;15. Vilstrup;Ja;189;61,2
Haderslevkredsen;15. Vilstrup;Nej;120;38,8
Haderslevkredsen;16. Kelstrup;Ja;156;66,1
Haderslevkredsen;16. Kelstrup;Nej;80;33,9
Haderslevkredsen;17. Vonsbæk;Ja;141;68,1
Haderslevkredsen;17. Vonsbæk;Nej;66;31,9
Haderslevkredsen;18. Aastrup;Ja;447;66,9
Haderslevkredsen;18. Aastrup;Nej;221;33,1
Haderslevkredsen;19. Øsby;Ja;406;64,2
Haderslevkredsen;19. Øsby;Nej;226;35,8
Haderslevkredsen;20. Aarø;Ja;61;67,8
Haderslevkredsen;20. Aarø;Nej;29;32,2
Haderslevkredsen;21. Marstrup;Ja;254;64,8
Haderslevkredsen;21. Marstrup;Nej;138;35,2
Haderslevkredsen;22. Halk;Ja;208;65,2
Haderslevkredsen;22. Halk;Nej;111;34,8
Haderslevkredsen;24. Fjelstrup;Ja;330;62,6
Haderslevkredsen;24. Fjelstrup;Nej;197;37,4
Haderslevkredsen;25. Bevtoft;Ja;295;58,0
Haderslevkredsen;25. Bevtoft;Nej;214;42,0
Haderslevkredsen;26. Vojens Øst;Ja;881;61,1
Haderslevkredsen;26. Vojens Øst;Nej;560;38,9
Haderslevkredsen;28. Vojens Vest;Ja;773;60,7
Haderslevkredsen;28. Vojens Vest;Nej;501;39,3
Haderslevkredsen;29. Skrydstrup;Ja;263;59,2
Haderslevkredsen;29. Skrydstrup;Nej;181;40,8
Haderslevkredsen;30. Hammelev;Ja;478;70,1
Haderslevkredsen;30. Hammelev;Nej;204;29,9
Haderslevkredsen;31. Jegerup;Ja;143;57,0
Haderslevkredsen;31. Jegerup;Nej;108;43,0
Haderslevkredsen;32. Simmersted;Ja;197;66,6
Haderslevkredsen;32. Simmersted;Nej;99;33,4
Haderslevkredsen;33. Nustrup;Ja;313;67,0
Haderslevkredsen;33. Nustrup;Nej;154;33,0
Haderslevkredsen;34. Oksenvad;Ja;156;66,4
Haderslevkredsen;34. Oksenvad;Nej;79;33,6
Haderslevkredsen;35. Vedsted;Ja;224;64,0
Haderslevkredsen;35. Vedsted;Nej;126;36,0
Haderslevkredsen;36. Over Jerstal;Ja;273;54,6
Haderslevkredsen;36. Over Jerstal;Nej;227;45,4
