Opstillingskreds;Afstemningsområde;Partibogstav;Partinavn;Navn;Stemmetal
Skivekredsen;1. Aakjær;Ø;Enhedslisten - De Rød-Grønne;Partiliste;183
Skivekredsen;1. Aakjær;Ø;Enhedslisten - De Rød-Grønne;Lars Dohn;7
Skivekredsen;1. Aakjær;Ø;Enhedslisten - De Rød-Grønne;Jakob Sølvhøj;7
Skivekredsen;1. Aakjær;Ø;Enhedslisten - De Rød-Grønne;Ditte Stage Kroman;14
Skivekredsen;1. Aakjær;Ø;Enhedslisten - De Rød-Grønne;Jakob Lindell Ruggaard;1
Skivekredsen;1. Aakjær;Ø;Enhedslisten - De Rød-Grønne;Lea Kielsholm;5
Skivekredsen;1. Aakjær;Ø;Enhedslisten - De Rød-Grønne;Mehmet Akbina;1
Skivekredsen;1. Aakjær;Ø;Enhedslisten - De Rød-Grønne;Malte Bang;1
Skivekredsen;1. Aakjær;Ø;Enhedslisten - De Rød-Grønne;Johnny Zaar;0
Skivekredsen;1. Aakjær;Ø;Enhedslisten - De Rød-Grønne;Aksel Rosager Johansen;2
Skivekredsen;1. Aakjær;Å;Alternativet;Partiliste;57
Skivekredsen;1. Aakjær;Å;Alternativet;Stine Isaksen;10
Skivekredsen;1. Aakjær;Å;Alternativet;Andreas Skielboe;1
Skivekredsen;1. Aakjær;Å;Alternativet;Tatjana Stenvad;5
Skivekredsen;1. Aakjær;Å;Alternativet;Nicklas Stampe Raabjerg;1
Skivekredsen;1. Aakjær;Å;Alternativet;Laura Emilie Hollænder Jensen;5
Skivekredsen;1. Aakjær;Å;Alternativet;Brian Bruhn;9
Skivekredsen;2. Skivehus;A;Socialdemokratiet;Partiliste;387
Skivekredsen;2. Skivehus;A;Socialdemokratiet;Anne Paulin;718
Skivekredsen;2. Skivehus;A;Socialdemokratiet;Anders Andreasen;7
Skivekredsen;2. Skivehus;A;Socialdemokratiet;Lars Fibæk;3
Skivekredsen;2. Skivehus;A;Socialdemokratiet;Karin Gaardsted;7
Skivekredsen;2. Skivehus;A;Socialdemokratiet;Mogens Jensen;33
Skivekredsen;2. Skivehus;A;Socialdemokratiet;Thomas Jensen;2
Skivekredsen;2. Skivehus;A;Socialdemokratiet;Flemming Libner;1
Skivekredsen;2. Skivehus;A;Socialdemokratiet;Annette Lind;51
Skivekredsen;2. Skivehus;A;Socialdemokratiet;Mette Nielsen;16
Skivekredsen;2. Skivehus;A;Socialdemokratiet;Peter Kempf Pedersen;0
Skivekredsen;2. Skivehus;A;Socialdemokratiet;Palle Lykke Ravn;1
Skivekredsen;2. Skivehus;B;Radikale Venstre;Partiliste;78
Skivekredsen;2. Skivehus;B;Radikale Venstre;Andreas Steenberg;254
Skivekredsen;2. Skivehus;B;Radikale Venstre;Josefine Schlosser;6
Skivekredsen;2. Skivehus;B;Radikale Venstre;Rasmus Bach Krabbe;3
Skivekredsen;2. Skivehus;B;Radikale Venstre;Poul Elmegård;1
Skivekredsen;2. Skivehus;B;Radikale Venstre;Hanne Ringgaard Møller;4
Skivekredsen;2. Skivehus;B;Radikale Venstre;Thomas Sloth;1
Skivekredsen;2. Skivehus;B;Radikale Venstre;Hanne Roed;2
Skivekredsen;2. Skivehus;C;Det Konservative Folkeparti;Partiliste;42
Skivekredsen;2. Skivehus;C;Det Konservative Folkeparti;Søren Pape Poulsen;270
Skivekredsen;2. Skivehus;C;Det Konservative Folkeparti;Pia Olivia Christensen;2
Skivekredsen;2. Skivehus;C;Det Konservative Folkeparti;René Nord Hansen;1
Skivekredsen;2. Skivehus;C;Det Konservative Folkeparti;Line Damgaard Lauritsen;2
Skivekredsen;2. Skivehus;C;Det Konservative Folkeparti;Rasmus Norup;5
Skivekredsen;2. Skivehus;C;Det Konservative Folkeparti;Margrethe Agerup Præst;3
Skivekredsen;2. Skivehus;C;Det Konservative Folkeparti;Orla Østerby;12
Skivekredsen;2. Skivehus;D;Nye Borgerlige;Partiliste;53
Skivekredsen;2. Skivehus;D;Nye Borgerlige;Nick Mogensen;5
Skivekredsen;2. Skivehus;D;Nye Borgerlige;Helge Hoffmann;11
Skivekredsen;2. Skivehus;D;Nye Borgerlige;Thomas Bachmann;0
Skivekredsen;2. Skivehus;D;Nye Borgerlige;Peter Grydehøj;4
Skivekredsen;2. Skivehus;D;Nye Borgerlige;Gitte Keller;4
Skivekredsen;2. Skivehus;D;Nye Borgerlige;Tina Hedegaard Pedersen;0
Skivekredsen;2. Skivehus;E;Klaus Riskær Pedersen;Partiliste;12
Skivekredsen;2. Skivehus;E;Klaus Riskær Pedersen;Kim Durup;2
Skivekredsen;2. Skivehus;F;SF - Socialistisk Folkeparti;Partiliste;119
Skivekredsen;2. Skivehus;F;SF - Socialistisk Folkeparti;Signe Munk;41
Skivekredsen;2. Skivehus;F;SF - Socialistisk Folkeparti;Karsten Filsø;4
Skivekredsen;2. Skivehus;F;SF - Socialistisk Folkeparti;Bente Refslund;3
Skivekredsen;2. Skivehus;F;SF - Socialistisk Folkeparti;Hanne D. Jacobsen;0
Skivekredsen;2. Skivehus;F;SF - Socialistisk Folkeparti;Andreas Albertsen;2
Skivekredsen;2. Skivehus;F;SF - Socialistisk Folkeparti;Anders Bøge;61
Skivekredsen;2. Skivehus;F;SF - Socialistisk Folkeparti;Anders Udengaard;0
Skivekredsen;2. Skivehus;F;SF - Socialistisk Folkeparti;Emma Thorup Jacobsen;5
Skivekredsen;2. Skivehus;F;SF - Socialistisk Folkeparti;Peter Nowack;2
Skivekredsen;2. Skivehus;I;Liberal Alliance;Partiliste;31
Skivekredsen;2. Skivehus;I;Liberal Alliance;Alex Vanopslagh;32
Skivekredsen;2. Skivehus;I;Liberal Alliance;Søren Lodahl;0
Skivekredsen;2. Skivehus;I;Liberal Alliance;Sine Rahbek;0
Skivekredsen;2. Skivehus;I;Liberal Alliance;Nicolaj Dupont-Mersing;0
Skivekredsen;2. Skivehus;I;Liberal Alliance;Jannie Leth Christensen;0
Skivekredsen;2. Skivehus;I;Liberal Alliance;Lene Foged;7
Skivekredsen;2. Skivehus;I;Liberal Alliance;Steffen Troldtoft;0
Skivekredsen;2. Skivehus;I;Liberal Alliance;Rune Leth Svenninggaard;0
Skivekredsen;2. Skivehus;K;Kristendemokraterne;Partiliste;30
Skivekredsen;2. Skivehus;K;Kristendemokraterne;Henrik Dideriksen;10
Skivekredsen;2. Skivehus;K;Kristendemokraterne;Simon Skals;5
Skivekredsen;2. Skivehus;K;Kristendemokraterne;Kristian Andersen;33
Skivekredsen;2. Skivehus;K;Kristendemokraterne;Jens Kr. Mølby Nielsen;0
Skivekredsen;2. Skivehus;K;Kristendemokraterne;Karen-Margrethe Lysholm;1
Skivekredsen;2. Skivehus;K;Kristendemokraterne;Frits Hammershøj;0
Skivekredsen;2. Skivehus;K;Kristendemokraterne;Karlo Brondbjerg;0
Skivekredsen;2. Skivehus;K;Kristendemokraterne;Hanne Simonsen;1
Skivekredsen;2. Skivehus;K;Kristendemokraterne;Jens Erik Thomey Damgaard;0
Skivekredsen;2. Skivehus;K;Kristendemokraterne;Annemarie Bjerre;2
Skivekredsen;2. Skivehus;O;Dansk Folkeparti;Partiliste;183
Skivekredsen;2. Skivehus;O;Dansk Folkeparti;Anette Svindborg;59
Skivekredsen;2. Skivehus;O;Dansk Folkeparti;Alex Rosenbæk;1
Skivekredsen;2. Skivehus;O;Dansk Folkeparti;Dennis Flydtkjær;14
Skivekredsen;2. Skivehus;O;Dansk Folkeparti;Jette Lund;2
Skivekredsen;2. Skivehus;O;Dansk Folkeparti;Richardt Graakjær Bostrup Møller;0
Skivekredsen;2. Skivehus;O;Dansk Folkeparti;Jakob Kjærsgaard;3
Skivekredsen;2. Skivehus;O;Dansk Folkeparti;Bo Sand Kristensen;2
Skivekredsen;2. Skivehus;O;Dansk Folkeparti;Kuno F. Danielsen;1
Skivekredsen;2. Skivehus;O;Dansk Folkeparti;Karina Due;4
Skivekredsen;2. Skivehus;O;Dansk Folkeparti;Christian Langballe;5
Skivekredsen;2. Skivehus;O;Dansk Folkeparti;Liselotte Lynge Jensen;5
Skivekredsen;2. Skivehus;P;Stram Kurs;Partiliste;41
Skivekredsen;2. Skivehus;P;Stram Kurs;Emil Normann Munk;5
Skivekredsen;2. Skivehus;P;Stram Kurs;August Jeberg;1
Skivekredsen;2. Skivehus;P;Stram Kurs;Thomas Schack;0
Skivekredsen;2. Skivehus;V;Venstre, Danmarks Liberale Parti;Partiliste;256
Skivekredsen;2. Skivehus;V;Venstre, Danmarks Liberale Parti;Inger Støjberg;1090
Skivekredsen;2. Skivehus;V;Venstre, Danmarks Liberale Parti;Thomas Danielsen;10
Skivekredsen;2. Skivehus;V;Venstre, Danmarks Liberale Parti;Anders G. Jacobsen;6
Skivekredsen;2. Skivehus;V;Venstre, Danmarks Liberale Parti;Bent Jensen;0
Skivekredsen;2. Skivehus;V;Venstre, Danmarks Liberale Parti;Kristian Jensen;42
Skivekredsen;2. Skivehus;V;Venstre, Danmarks Liberale Parti;Natascha Joof;3
Skivekredsen;2. Skivehus;V;Venstre, Danmarks Liberale Parti;Carsten Kissmeyer;21
Skivekredsen;2. Skivehus;V;Venstre, Danmarks Liberale Parti;Holger Laustsen;0
Skivekredsen;2. Skivehus;V;Venstre, Danmarks Liberale Parti;Kristian Pihl Lorentzen;33
Skivekredsen;2. Skivehus;V;Venstre, Danmarks Liberale Parti;Kenneth Mikkelsen;1
Skivekredsen;2. Skivehus;V;Venstre, Danmarks Liberale Parti;Gitte Willumsen;1
Skivekredsen;2. Skivehus;Ø;Enhedslisten - De Rød-Grønne;Partiliste;87
Skivekredsen;2. Skivehus;Ø;Enhedslisten - De Rød-Grønne;Lars Dohn;7
Skivekredsen;2. Skivehus;Ø;Enhedslisten - De Rød-Grønne;Jakob Sølvhøj;5
Skivekredsen;2. Skivehus;Ø;Enhedslisten - De Rød-Grønne;Ditte Stage Kroman;10
Skivekredsen;2. Skivehus;Ø;Enhedslisten - De Rød-Grønne;Jakob Lindell Ruggaard;0
Skivekredsen;2. Skivehus;Ø;Enhedslisten - De Rød-Grønne;Lea Kielsholm;1
Skivekredsen;2. Skivehus;Ø;Enhedslisten - De Rød-Grønne;Mehmet Akbina;0
Skivekredsen;2. Skivehus;Ø;Enhedslisten - De Rød-Grønne;Malte Bang;0
Skivekredsen;2. Skivehus;Ø;Enhedslisten - De Rød-Grønne;Johnny Zaar;0
Skivekredsen;2. Skivehus;Ø;Enhedslisten - De Rød-Grønne;Aksel Rosager Johansen;1
Skivekredsen;2. Skivehus;Å;Alternativet;Partiliste;33
Skivekredsen;2. Skivehus;Å;Alternativet;Stine Isaksen;4
Skivekredsen;2. Skivehus;Å;Alternativet;Andreas Skielboe;1
Skivekredsen;2. Skivehus;Å;Alternativet;Tatjana Stenvad;3
Skivekredsen;2. Skivehus;Å;Alternativet;Nicklas Stampe Raabjerg;0
Skivekredsen;2. Skivehus;Å;Alternativet;Laura Emilie Hollænder Jensen;0
Skivekredsen;2. Skivehus;Å;Alternativet;Brian Bruhn;4
Skivekredsen;3. Brårup;A;Socialdemokratiet;Partiliste;524
Skivekredsen;3. Brårup;A;Socialdemokratiet;Anne Paulin;817
Skivekredsen;3. Brårup;A;Socialdemokratiet;Anders Andreasen;6
Skivekredsen;3. Brårup;A;Socialdemokratiet;Lars Fibæk;2
Skivekredsen;3. Brårup;A;Socialdemokratiet;Karin Gaardsted;18
Skivekredsen;3. Brårup;A;Socialdemokratiet;Mogens Jensen;36
Skivekredsen;3. Brårup;A;Socialdemokratiet;Thomas Jensen;6
Skivekredsen;3. Brårup;A;Socialdemokratiet;Flemming Libner;0
Skivekredsen;3. Brårup;A;Socialdemokratiet;Annette Lind;64
Skivekredsen;3. Brårup;A;Socialdemokratiet;Mette Nielsen;28
Skivekredsen;3. Brårup;A;Socialdemokratiet;Peter Kempf Pedersen;0
Skivekredsen;3. Brårup;A;Socialdemokratiet;Palle Lykke Ravn;6
Skivekredsen;3. Brårup;B;Radikale Venstre;Partiliste;104
Skivekredsen;3. Brårup;B;Radikale Venstre;Andreas Steenberg;211
Skivekredsen;3. Brårup;B;Radikale Venstre;Josefine Schlosser;9
Skivekredsen;3. Brårup;B;Radikale Venstre;Rasmus Bach Krabbe;0
Skivekredsen;3. Brårup;B;Radikale Venstre;Poul Elmegård;4
Skivekredsen;3. Brårup;B;Radikale Venstre;Hanne Ringgaard Møller;3
Skivekredsen;3. Brårup;B;Radikale Venstre;Thomas Sloth;0
Skivekredsen;3. Brårup;B;Radikale Venstre;Hanne Roed;4
Skivekredsen;3. Brårup;C;Det Konservative Folkeparti;Partiliste;31
Skivekredsen;3. Brårup;C;Det Konservative Folkeparti;Søren Pape Poulsen;192
Skivekredsen;3. Brårup;C;Det Konservative Folkeparti;Pia Olivia Christensen;0
Skivekredsen;3. Brårup;C;Det Konservative Folkeparti;René Nord Hansen;0
Skivekredsen;3. Brårup;C;Det Konservative Folkeparti;Line Damgaard Lauritsen;0
Skivekredsen;3. Brårup;C;Det Konservative Folkeparti;Rasmus Norup;2
Skivekredsen;3. Brårup;C;Det Konservative Folkeparti;Margrethe Agerup Præst;5
Skivekredsen;3. Brårup;C;Det Konservative Folkeparti;Orla Østerby;4
Skivekredsen;3. Brårup;D;Nye Borgerlige;Partiliste;68
Skivekredsen;3. Brårup;D;Nye Borgerlige;Nick Mogensen;6
Skivekredsen;3. Brårup;D;Nye Borgerlige;Helge Hoffmann;4
Skivekredsen;3. Brårup;D;Nye Borgerlige;Thomas Bachmann;1
Skivekredsen;3. Brårup;D;Nye Borgerlige;Peter Grydehøj;0
Skivekredsen;3. Brårup;D;Nye Borgerlige;Gitte Keller;1
Skivekredsen;3. Brårup;D;Nye Borgerlige;Tina Hedegaard Pedersen;0
Skivekredsen;3. Brårup;E;Klaus Riskær Pedersen;Partiliste;16
Skivekredsen;3. Brårup;E;Klaus Riskær Pedersen;Kim Durup;1
Skivekredsen;3. Brårup;F;SF - Socialistisk Folkeparti;Partiliste;158
Skivekredsen;3. Brårup;F;SF - Socialistisk Folkeparti;Signe Munk;71
Skivekredsen;3. Brårup;F;SF - Socialistisk Folkeparti;Karsten Filsø;1
Skivekredsen;3. Brårup;F;SF - Socialistisk Folkeparti;Bente Refslund;3
Skivekredsen;3. Brårup;F;SF - Socialistisk Folkeparti;Hanne D. Jacobsen;0
Skivekredsen;3. Brårup;F;SF - Socialistisk Folkeparti;Andreas Albertsen;1
Skivekredsen;3. Brårup;F;SF - Socialistisk Folkeparti;Anders Bøge;44
Skivekredsen;3. Brårup;F;SF - Socialistisk Folkeparti;Anders Udengaard;0
Skivekredsen;3. Brårup;F;SF - Socialistisk Folkeparti;Emma Thorup Jacobsen;7
Skivekredsen;3. Brårup;F;SF - Socialistisk Folkeparti;Peter Nowack;1
Skivekredsen;3. Brårup;I;Liberal Alliance;Partiliste;27
Skivekredsen;3. Brårup;I;Liberal Alliance;Alex Vanopslagh;25
Skivekredsen;3. Brårup;I;Liberal Alliance;Søren Lodahl;1
Skivekredsen;3. Brårup;I;Liberal Alliance;Sine Rahbek;1
Skivekredsen;3. Brårup;I;Liberal Alliance;Nicolaj Dupont-Mersing;2
Skivekredsen;3. Brårup;I;Liberal Alliance;Jannie Leth Christensen;3
Skivekredsen;3. Brårup;I;Liberal Alliance;Lene Foged;1
Skivekredsen;3. Brårup;I;Liberal Alliance;Steffen Troldtoft;1
Skivekredsen;3. Brårup;I;Liberal Alliance;Rune Leth Svenninggaard;1
Skivekredsen;3. Brårup;K;Kristendemokraterne;Partiliste;22
Skivekredsen;3. Brårup;K;Kristendemokraterne;Henrik Dideriksen;4
Skivekredsen;3. Brårup;K;Kristendemokraterne;Simon Skals;7
Skivekredsen;3. Brårup;K;Kristendemokraterne;Kristian Andersen;38
Skivekredsen;3. Brårup;K;Kristendemokraterne;Jens Kr. Mølby Nielsen;0
Skivekredsen;3. Brårup;K;Kristendemokraterne;Karen-Margrethe Lysholm;1
Skivekredsen;3. Brårup;K;Kristendemokraterne;Frits Hammershøj;0
Skivekredsen;3. Brårup;K;Kristendemokraterne;Karlo Brondbjerg;0
Skivekredsen;3. Brårup;K;Kristendemokraterne;Hanne Simonsen;0
Skivekredsen;3. Brårup;K;Kristendemokraterne;Jens Erik Thomey Damgaard;0
Skivekredsen;3. Brårup;K;Kristendemokraterne;Annemarie Bjerre;1
Skivekredsen;3. Brårup;O;Dansk Folkeparti;Partiliste;210
Skivekredsen;3. Brårup;O;Dansk Folkeparti;Anette Svindborg;61
Skivekredsen;3. Brårup;O;Dansk Folkeparti;Alex Rosenbæk;0
Skivekredsen;3. Brårup;O;Dansk Folkeparti;Dennis Flydtkjær;25
Skivekredsen;3. Brårup;O;Dansk Folkeparti;Jette Lund;2
Skivekredsen;3. Brårup;O;Dansk Folkeparti;Richardt Graakjær Bostrup Møller;1
Skivekredsen;3. Brårup;O;Dansk Folkeparti;Jakob Kjærsgaard;2
Skivekredsen;3. Brårup;O;Dansk Folkeparti;Bo Sand Kristensen;3
Skivekredsen;3. Brårup;O;Dansk Folkeparti;Kuno F. Danielsen;1
Skivekredsen;3. Brårup;O;Dansk Folkeparti;Karina Due;4
Skivekredsen;3. Brårup;O;Dansk Folkeparti;Christian Langballe;11
Skivekredsen;3. Brårup;O;Dansk Folkeparti;Liselotte Lynge Jensen;7
Skivekredsen;3. Brårup;P;Stram Kurs;Partiliste;79
Skivekredsen;3. Brårup;P;Stram Kurs;Emil Normann Munk;15
Skivekredsen;3. Brårup;P;Stram Kurs;August Jeberg;0
Skivekredsen;3. Brårup;P;Stram Kurs;Thomas Schack;3
Skivekredsen;3. Brårup;V;Venstre, Danmarks Liberale Parti;Partiliste;198
Skivekredsen;3. Brårup;V;Venstre, Danmarks Liberale Parti;Inger Støjberg;726
Skivekredsen;3. Brårup;V;Venstre, Danmarks Liberale Parti;Thomas Danielsen;11
Skivekredsen;3. Brårup;V;Venstre, Danmarks Liberale Parti;Anders G. Jacobsen;7
Skivekredsen;3. Brårup;V;Venstre, Danmarks Liberale Parti;Bent Jensen;0
Skivekredsen;3. Brårup;V;Venstre, Danmarks Liberale Parti;Kristian Jensen;50
Skivekredsen;3. Brårup;V;Venstre, Danmarks Liberale Parti;Natascha Joof;1
Skivekredsen;3. Brårup;V;Venstre, Danmarks Liberale Parti;Carsten Kissmeyer;11
Skivekredsen;3. Brårup;V;Venstre, Danmarks Liberale Parti;Holger Laustsen;0
Skivekredsen;3. Brårup;V;Venstre, Danmarks Liberale Parti;Kristian Pihl Lorentzen;34
Skivekredsen;3. Brårup;V;Venstre, Danmarks Liberale Parti;Kenneth Mikkelsen;0
Skivekredsen;3. Brårup;V;Venstre, Danmarks Liberale Parti;Gitte Willumsen;0
Skivekredsen;3. Brårup;Ø;Enhedslisten - De Rød-Grønne;Partiliste;153
Skivekredsen;3. Brårup;Ø;Enhedslisten - De Rød-Grønne;Lars Dohn;8
Skivekredsen;3. Brårup;Ø;Enhedslisten - De Rød-Grønne;Jakob Sølvhøj;7
Skivekredsen;3. Brårup;Ø;Enhedslisten - De Rød-Grønne;Ditte Stage Kroman;11
Skivekredsen;3. Brårup;Ø;Enhedslisten - De Rød-Grønne;Jakob Lindell Ruggaard;2
Skivekredsen;3. Brårup;Ø;Enhedslisten - De Rød-Grønne;Lea Kielsholm;5
Skivekredsen;3. Brårup;Ø;Enhedslisten - De Rød-Grønne;Mehmet Akbina;0
Skivekredsen;3. Brårup;Ø;Enhedslisten - De Rød-Grønne;Malte Bang;1
Skivekredsen;3. Brårup;Ø;Enhedslisten - De Rød-Grønne;Johnny Zaar;1
Skivekredsen;3. Brårup;Ø;Enhedslisten - De Rød-Grønne;Aksel Rosager Johansen;3
Skivekredsen;3. Brårup;Å;Alternativet;Partiliste;45
Skivekredsen;3. Brårup;Å;Alternativet;Stine Isaksen;8
Skivekredsen;3. Brårup;Å;Alternativet;Andreas Skielboe;0
Skivekredsen;3. Brårup;Å;Alternativet;Tatjana Stenvad;0
Skivekredsen;3. Brårup;Å;Alternativet;Nicklas Stampe Raabjerg;1
Skivekredsen;3. Brårup;Å;Alternativet;Laura Emilie Hollænder Jensen;4
Skivekredsen;3. Brårup;Å;Alternativet;Brian Bruhn;2
Skivekredsen;4. Højslev;A;Socialdemokratiet;Partiliste;259
Skivekredsen;4. Højslev;A;Socialdemokratiet;Anne Paulin;353
Skivekredsen;4. Højslev;A;Socialdemokratiet;Anders Andreasen;3
Skivekredsen;4. Højslev;A;Socialdemokratiet;Lars Fibæk;1
Skivekredsen;4. Højslev;A;Socialdemokratiet;Karin Gaardsted;8
Skivekredsen;4. Højslev;A;Socialdemokratiet;Mogens Jensen;16
Skivekredsen;4. Højslev;A;Socialdemokratiet;Thomas Jensen;13
Skivekredsen;4. Højslev;A;Socialdemokratiet;Flemming Libner;0
Skivekredsen;4. Højslev;A;Socialdemokratiet;Annette Lind;42
Skivekredsen;4. Højslev;A;Socialdemokratiet;Mette Nielsen;20
Skivekredsen;4. Højslev;A;Socialdemokratiet;Peter Kempf Pedersen;0
Skivekredsen;4. Højslev;A;Socialdemokratiet;Palle Lykke Ravn;0
Skivekredsen;4. Højslev;B;Radikale Venstre;Partiliste;36
Skivekredsen;4. Højslev;B;Radikale Venstre;Andreas Steenberg;78
Skivekredsen;4. Højslev;B;Radikale Venstre;Josefine Schlosser;3
Skivekredsen;4. Højslev;B;Radikale Venstre;Rasmus Bach Krabbe;2
Skivekredsen;4. Højslev;B;Radikale Venstre;Poul Elmegård;1
Skivekredsen;4. Højslev;B;Radikale Venstre;Hanne Ringgaard Møller;2
Skivekredsen;4. Højslev;B;Radikale Venstre;Thomas Sloth;1
Skivekredsen;4. Højslev;B;Radikale Venstre;Hanne Roed;1
Skivekredsen;4. Højslev;C;Det Konservative Folkeparti;Partiliste;26
Skivekredsen;4. Højslev;C;Det Konservative Folkeparti;Søren Pape Poulsen;156
Skivekredsen;4. Højslev;C;Det Konservative Folkeparti;Pia Olivia Christensen;2
Skivekredsen;4. Højslev;C;Det Konservative Folkeparti;René Nord Hansen;1
Skivekredsen;4. Højslev;C;Det Konservative Folkeparti;Line Damgaard Lauritsen;1
Skivekredsen;4. Højslev;C;Det Konservative Folkeparti;Rasmus Norup;2
Skivekredsen;4. Højslev;C;Det Konservative Folkeparti;Margrethe Agerup Præst;7
Skivekredsen;4. Højslev;C;Det Konservative Folkeparti;Orla Østerby;0
Skivekredsen;4. Højslev;D;Nye Borgerlige;Partiliste;25
Skivekredsen;4. Højslev;D;Nye Borgerlige;Nick Mogensen;2
Skivekredsen;4. Højslev;D;Nye Borgerlige;Helge Hoffmann;18
Skivekredsen;4. Højslev;D;Nye Borgerlige;Thomas Bachmann;1
Skivekredsen;4. Højslev;D;Nye Borgerlige;Peter Grydehøj;1
Skivekredsen;4. Højslev;D;Nye Borgerlige;Gitte Keller;2
Skivekredsen;4. Højslev;D;Nye Borgerlige;Tina Hedegaard Pedersen;2
Skivekredsen;4. Højslev;E;Klaus Riskær Pedersen;Partiliste;11
Skivekredsen;4. Højslev;E;Klaus Riskær Pedersen;Kim Durup;6
Skivekredsen;4. Højslev;F;SF - Socialistisk Folkeparti;Partiliste;63
Skivekredsen;4. Højslev;F;SF - Socialistisk Folkeparti;Signe Munk;41
Skivekredsen;4. Højslev;F;SF - Socialistisk Folkeparti;Karsten Filsø;3
Skivekredsen;4. Højslev;F;SF - Socialistisk Folkeparti;Bente Refslund;1
Skivekredsen;4. Højslev;F;SF - Socialistisk Folkeparti;Hanne D. Jacobsen;2
Skivekredsen;4. Højslev;F;SF - Socialistisk Folkeparti;Andreas Albertsen;0
Skivekredsen;4. Højslev;F;SF - Socialistisk Folkeparti;Anders Bøge;27
Skivekredsen;4. Højslev;F;SF - Socialistisk Folkeparti;Anders Udengaard;0
Skivekredsen;4. Højslev;F;SF - Socialistisk Folkeparti;Emma Thorup Jacobsen;2
Skivekredsen;4. Højslev;F;SF - Socialistisk Folkeparti;Peter Nowack;0
Skivekredsen;4. Højslev;I;Liberal Alliance;Partiliste;16
Skivekredsen;4. Højslev;I;Liberal Alliance;Alex Vanopslagh;16
Skivekredsen;4. Højslev;I;Liberal Alliance;Søren Lodahl;0
Skivekredsen;4. Højslev;I;Liberal Alliance;Sine Rahbek;0
Skivekredsen;4. Højslev;I;Liberal Alliance;Nicolaj Dupont-Mersing;0
Skivekredsen;4. Højslev;I;Liberal Alliance;Jannie Leth Christensen;2
Skivekredsen;4. Højslev;I;Liberal Alliance;Lene Foged;4
Skivekredsen;4. Højslev;I;Liberal Alliance;Steffen Troldtoft;0
Skivekredsen;4. Højslev;I;Liberal Alliance;Rune Leth Svenninggaard;2
Skivekredsen;4. Højslev;K;Kristendemokraterne;Partiliste;17
Skivekredsen;4. Højslev;K;Kristendemokraterne;Henrik Dideriksen;2
Skivekredsen;4. Højslev;K;Kristendemokraterne;Simon Skals;4
Skivekredsen;4. Højslev;K;Kristendemokraterne;Kristian Andersen;6
Skivekredsen;4. Højslev;K;Kristendemokraterne;Jens Kr. Mølby Nielsen;0
Skivekredsen;4. Højslev;K;Kristendemokraterne;Karen-Margrethe Lysholm;2
Skivekredsen;4. Højslev;K;Kristendemokraterne;Frits Hammershøj;1
Skivekredsen;4. Højslev;K;Kristendemokraterne;Karlo Brondbjerg;0
Skivekredsen;4. Højslev;K;Kristendemokraterne;Hanne Simonsen;0
Skivekredsen;4. Højslev;K;Kristendemokraterne;Jens Erik Thomey Damgaard;0
Skivekredsen;4. Højslev;K;Kristendemokraterne;Annemarie Bjerre;0
Skivekredsen;4. Højslev;O;Dansk Folkeparti;Partiliste;120
Skivekredsen;4. Højslev;O;Dansk Folkeparti;Anette Svindborg;50
Skivekredsen;4. Højslev;O;Dansk Folkeparti;Alex Rosenbæk;0
Skivekredsen;4. Højslev;O;Dansk Folkeparti;Dennis Flydtkjær;15
Skivekredsen;4. Højslev;O;Dansk Folkeparti;Jette Lund;3
Skivekredsen;4. Højslev;O;Dansk Folkeparti;Richardt Graakjær Bostrup Møller;1
Skivekredsen;4. Højslev;O;Dansk Folkeparti;Jakob Kjærsgaard;1
Skivekredsen;4. Højslev;O;Dansk Folkeparti;Bo Sand Kristensen;3
Skivekredsen;4. Højslev;O;Dansk Folkeparti;Kuno F. Danielsen;1
Skivekredsen;4. Højslev;O;Dansk Folkeparti;Karina Due;4
Skivekredsen;4. Højslev;O;Dansk Folkeparti;Christian Langballe;7
Skivekredsen;4. Højslev;O;Dansk Folkeparti;Liselotte Lynge Jensen;4
Skivekredsen;4. Højslev;P;Stram Kurs;Partiliste;35
Skivekredsen;4. Højslev;P;Stram Kurs;Emil Normann Munk;5
Skivekredsen;4. Højslev;P;Stram Kurs;August Jeberg;0
Skivekredsen;4. Højslev;P;Stram Kurs;Thomas Schack;2
Skivekredsen;4. Højslev;V;Venstre, Danmarks Liberale Parti;Partiliste;176
Skivekredsen;4. Højslev;V;Venstre, Danmarks Liberale Parti;Inger Støjberg;718
Skivekredsen;4. Højslev;V;Venstre, Danmarks Liberale Parti;Thomas Danielsen;2
Skivekredsen;4. Højslev;V;Venstre, Danmarks Liberale Parti;Anders G. Jacobsen;4
Skivekredsen;4. Højslev;V;Venstre, Danmarks Liberale Parti;Bent Jensen;0
Skivekredsen;4. Højslev;V;Venstre, Danmarks Liberale Parti;Kristian Jensen;33
Skivekredsen;4. Højslev;V;Venstre, Danmarks Liberale Parti;Natascha Joof;3
Skivekredsen;4. Højslev;V;Venstre, Danmarks Liberale Parti;Carsten Kissmeyer;11
Skivekredsen;4. Højslev;V;Venstre, Danmarks Liberale Parti;Holger Laustsen;0
Skivekredsen;4. Højslev;V;Venstre, Danmarks Liberale Parti;Kristian Pihl Lorentzen;28
