Opstillingskreds;Afstemningsområde;Partibogstav;Partinavn;Navn;Stemmetal
Odense Østkredsen;1. Skt. Jørgens Hallen;A;Socialdemokratiet;Partiliste;910
Odense Østkredsen;1. Skt. Jørgens Hallen;A;Socialdemokratiet;Erik Christensen;62
Odense Østkredsen;1. Skt. Jørgens Hallen;A;Socialdemokratiet;Trine Bramsen;164
Odense Østkredsen;1. Skt. Jørgens Hallen;A;Socialdemokratiet;Bjørn Brandenborg;31
Odense Østkredsen;1. Skt. Jørgens Hallen;A;Socialdemokratiet;Alexander Grandt;73
Odense Østkredsen;1. Skt. Jørgens Hallen;A;Socialdemokratiet;Jan Johansen;62
Odense Østkredsen;1. Skt. Jørgens Hallen;A;Socialdemokratiet;Dan Jørgensen;253
Odense Østkredsen;1. Skt. Jørgens Hallen;A;Socialdemokratiet;Julie Skovsby;59
Odense Østkredsen;1. Skt. Jørgens Hallen;A;Socialdemokratiet;Kim Aas;38
Odense Østkredsen;1. Skt. Jørgens Hallen;B;Radikale Venstre;Partiliste;544
Odense Østkredsen;1. Skt. Jørgens Hallen;B;Radikale Venstre;Rasmus Helveg Petersen;139
Odense Østkredsen;1. Skt. Jørgens Hallen;B;Radikale Venstre;Anne Skau Styrishave;173
Odense Østkredsen;1. Skt. Jørgens Hallen;B;Radikale Venstre;Camilla Hersom;106
Odense Østkredsen;1. Skt. Jørgens Hallen;B;Radikale Venstre;Søren Hillers;33
Odense Østkredsen;1. Skt. Jørgens Hallen;C;Det Konservative Folkeparti;Partiliste;192
Odense Østkredsen;1. Skt. Jørgens Hallen;C;Det Konservative Folkeparti;Mai Mercado;103
Odense Østkredsen;1. Skt. Jørgens Hallen;C;Det Konservative Folkeparti;Kristian Guldfeldt;75
Odense Østkredsen;1. Skt. Jørgens Hallen;C;Det Konservative Folkeparti;Roya Moore;14
Odense Østkredsen;1. Skt. Jørgens Hallen;C;Det Konservative Folkeparti;Jørgen Nielsen;3
Odense Østkredsen;1. Skt. Jørgens Hallen;C;Det Konservative Folkeparti;Camilla Lydiksen;6
Odense Østkredsen;1. Skt. Jørgens Hallen;C;Det Konservative Folkeparti;Caroline Lauritsen;5
Odense Østkredsen;1. Skt. Jørgens Hallen;D;Nye Borgerlige;Partiliste;102
Odense Østkredsen;1. Skt. Jørgens Hallen;D;Nye Borgerlige;Klaus Kroll;10
Odense Østkredsen;1. Skt. Jørgens Hallen;D;Nye Borgerlige;Annette Skov Andersson;6
Odense Østkredsen;1. Skt. Jørgens Hallen;D;Nye Borgerlige;Benny Bindslev;3
Odense Østkredsen;1. Skt. Jørgens Hallen;E;Klaus Riskær Pedersen;Partiliste;95
Odense Østkredsen;1. Skt. Jørgens Hallen;E;Klaus Riskær Pedersen;Gert Dyrn;7
Odense Østkredsen;1. Skt. Jørgens Hallen;F;SF - Socialistisk Folkeparti;Partiliste;452
Odense Østkredsen;1. Skt. Jørgens Hallen;F;SF - Socialistisk Folkeparti;Karsten Hønge;99
Odense Østkredsen;1. Skt. Jørgens Hallen;F;SF - Socialistisk Folkeparti;Line Mørk;102
Odense Østkredsen;1. Skt. Jørgens Hallen;F;SF - Socialistisk Folkeparti;Ditte Helene Rasmussen;43
Odense Østkredsen;1. Skt. Jørgens Hallen;F;SF - Socialistisk Folkeparti;Rasmus Peter Henriksen;8
Odense Østkredsen;1. Skt. Jørgens Hallen;F;SF - Socialistisk Folkeparti;Anders Funch Engelstad;12
Odense Østkredsen;1. Skt. Jørgens Hallen;F;SF - Socialistisk Folkeparti;Dennis Ørsted Petersen;3
Odense Østkredsen;1. Skt. Jørgens Hallen;F;SF - Socialistisk Folkeparti;Pia Havgaard Henriksen;8
Odense Østkredsen;1. Skt. Jørgens Hallen;I;Liberal Alliance;Partiliste;220
Odense Østkredsen;1. Skt. Jørgens Hallen;I;Liberal Alliance;Carsten Bach;39
Odense Østkredsen;1. Skt. Jørgens Hallen;I;Liberal Alliance;Ken Nørregaard;6
Odense Østkredsen;1. Skt. Jørgens Hallen;I;Liberal Alliance;Lars Christensen;2
Odense Østkredsen;1. Skt. Jørgens Hallen;I;Liberal Alliance;Frederik Nilausen Dam;9
Odense Østkredsen;1. Skt. Jørgens Hallen;I;Liberal Alliance;Jonas Møller Simonsen;7
Odense Østkredsen;1. Skt. Jørgens Hallen;I;Liberal Alliance;Maria Dahl Hedegaard;13
Odense Østkredsen;1. Skt. Jørgens Hallen;K;Kristendemokraterne;Partiliste;53
Odense Østkredsen;1. Skt. Jørgens Hallen;K;Kristendemokraterne;Jenan Jamel Bozo;0
Odense Østkredsen;1. Skt. Jørgens Hallen;K;Kristendemokraterne;Rise Eskildsen;0
Odense Østkredsen;1. Skt. Jørgens Hallen;K;Kristendemokraterne;Kim Slott;1
Odense Østkredsen;1. Skt. Jørgens Hallen;K;Kristendemokraterne;Margit Lund-Cramer;12
Odense Østkredsen;1. Skt. Jørgens Hallen;K;Kristendemokraterne;Gert Broxgaard;0
Odense Østkredsen;1. Skt. Jørgens Hallen;K;Kristendemokraterne;Per Nansted;2
Odense Østkredsen;1. Skt. Jørgens Hallen;K;Kristendemokraterne;Simon Lavdal;1
Odense Østkredsen;1. Skt. Jørgens Hallen;K;Kristendemokraterne;Michael Jensen;1
Odense Østkredsen;1. Skt. Jørgens Hallen;K;Kristendemokraterne;Jens Ole Madsen;2
Odense Østkredsen;1. Skt. Jørgens Hallen;O;Dansk Folkeparti;Partiliste;212
Odense Østkredsen;1. Skt. Jørgens Hallen;O;Dansk Folkeparti;Betina Signe Stick;9
Odense Østkredsen;1. Skt. Jørgens Hallen;O;Dansk Folkeparti;René Jørgensen;2
Odense Østkredsen;1. Skt. Jørgens Hallen;O;Dansk Folkeparti;Eva Jørgensen;10
Odense Østkredsen;1. Skt. Jørgens Hallen;O;Dansk Folkeparti;Lars Kolling;1
Odense Østkredsen;1. Skt. Jørgens Hallen;O;Dansk Folkeparti;Carsten Kudsk;2
Odense Østkredsen;1. Skt. Jørgens Hallen;O;Dansk Folkeparti;Jens Henrik W. Thulesen Dahl;24
Odense Østkredsen;1. Skt. Jørgens Hallen;O;Dansk Folkeparti;Alex Ahrendtsen;40
Odense Østkredsen;1. Skt. Jørgens Hallen;O;Dansk Folkeparti;Pernille Bendixen;19
Odense Østkredsen;1. Skt. Jørgens Hallen;P;Stram Kurs;Partiliste;127
Odense Østkredsen;1. Skt. Jørgens Hallen;P;Stram Kurs;Martin Christensen;13
Odense Østkredsen;1. Skt. Jørgens Hallen;P;Stram Kurs;Mikkel Brinck Søberg;4
Odense Østkredsen;1. Skt. Jørgens Hallen;V;Venstre, Danmarks Liberale Parti;Partiliste;950
Odense Østkredsen;1. Skt. Jørgens Hallen;V;Venstre, Danmarks Liberale Parti;Mark Grossmann;13
Odense Østkredsen;1. Skt. Jørgens Hallen;V;Venstre, Danmarks Liberale Parti;Marlene Ambo-Rasmussen;181
Odense Østkredsen;1. Skt. Jørgens Hallen;V;Venstre, Danmarks Liberale Parti;Erling Bonnesen;32
Odense Østkredsen;1. Skt. Jørgens Hallen;V;Venstre, Danmarks Liberale Parti;Jane Heitmann;23
Odense Østkredsen;1. Skt. Jørgens Hallen;V;Venstre, Danmarks Liberale Parti;Araz Khan;40
Odense Østkredsen;1. Skt. Jørgens Hallen;V;Venstre, Danmarks Liberale Parti;Bo Libergren;7
Odense Østkredsen;1. Skt. Jørgens Hallen;V;Venstre, Danmarks Liberale Parti;Lars Chr. Lilleholt;167
Odense Østkredsen;1. Skt. Jørgens Hallen;V;Venstre, Danmarks Liberale Parti;Ole Pedersen;88
Odense Østkredsen;1. Skt. Jørgens Hallen;Ø;Enhedslisten - De Rød-Grønne;Partiliste;669
Odense Østkredsen;1. Skt. Jørgens Hallen;Ø;Enhedslisten - De Rød-Grønne;Victoria Velasquez;163
Odense Østkredsen;1. Skt. Jørgens Hallen;Ø;Enhedslisten - De Rød-Grønne;Jesper Kiel;30
Odense Østkredsen;1. Skt. Jørgens Hallen;Ø;Enhedslisten - De Rød-Grønne;Reza Javid;35
Odense Østkredsen;1. Skt. Jørgens Hallen;Ø;Enhedslisten - De Rød-Grønne;Vibeke Syppli Enrum;5
Odense Østkredsen;1. Skt. Jørgens Hallen;Ø;Enhedslisten - De Rød-Grønne;Jonas Hulgaard Ammundsen;8
Odense Østkredsen;1. Skt. Jørgens Hallen;Ø;Enhedslisten - De Rød-Grønne;Camille Hvillum;15
Odense Østkredsen;1. Skt. Jørgens Hallen;Ø;Enhedslisten - De Rød-Grønne;Kasper Philbert;2
Odense Østkredsen;1. Skt. Jørgens Hallen;Å;Alternativet;Partiliste;340
Odense Østkredsen;1. Skt. Jørgens Hallen;Å;Alternativet;Stine B. Helles;85
Odense Østkredsen;1. Skt. Jørgens Hallen;Å;Alternativet;Fabian Munkholm Davidsen;28
Odense Østkredsen;1. Skt. Jørgens Hallen;Å;Alternativet;Mikkel Holm-Pedersen;13
Odense Østkredsen;1. Skt. Jørgens Hallen;Å;Alternativet;Line Gessø Hansen;12
Odense Østkredsen;1. Skt. Jørgens Hallen;Å;Alternativet;Tine Busk;5
Odense Østkredsen;1. Skt. Jørgens Hallen;Å;Alternativet;Karl Magnus Bidstrup;4
Odense Østkredsen;1. Skt. Jørgens Hallen;Å;Alternativet;Mette Rahbek;29
Odense Østkredsen;2. Sct. Hans Skole;A;Socialdemokratiet;Partiliste;1097
Odense Østkredsen;2. Sct. Hans Skole;A;Socialdemokratiet;Erik Christensen;119
Odense Østkredsen;2. Sct. Hans Skole;A;Socialdemokratiet;Trine Bramsen;264
Odense Østkredsen;2. Sct. Hans Skole;A;Socialdemokratiet;Bjørn Brandenborg;29
Odense Østkredsen;2. Sct. Hans Skole;A;Socialdemokratiet;Alexander Grandt;54
Odense Østkredsen;2. Sct. Hans Skole;A;Socialdemokratiet;Jan Johansen;122
Odense Østkredsen;2. Sct. Hans Skole;A;Socialdemokratiet;Dan Jørgensen;325
Odense Østkredsen;2. Sct. Hans Skole;A;Socialdemokratiet;Julie Skovsby;56
Odense Østkredsen;2. Sct. Hans Skole;A;Socialdemokratiet;Kim Aas;36
Odense Østkredsen;2. Sct. Hans Skole;B;Radikale Venstre;Partiliste;405
Odense Østkredsen;2. Sct. Hans Skole;B;Radikale Venstre;Rasmus Helveg Petersen;105
Odense Østkredsen;2. Sct. Hans Skole;B;Radikale Venstre;Anne Skau Styrishave;122
Odense Østkredsen;2. Sct. Hans Skole;B;Radikale Venstre;Camilla Hersom;93
Odense Østkredsen;2. Sct. Hans Skole;B;Radikale Venstre;Søren Hillers;19
Odense Østkredsen;2. Sct. Hans Skole;C;Det Konservative Folkeparti;Partiliste;115
Odense Østkredsen;2. Sct. Hans Skole;C;Det Konservative Folkeparti;Mai Mercado;126
Odense Østkredsen;2. Sct. Hans Skole;C;Det Konservative Folkeparti;Kristian Guldfeldt;23
Odense Østkredsen;2. Sct. Hans Skole;C;Det Konservative Folkeparti;Roya Moore;16
Odense Østkredsen;2. Sct. Hans Skole;C;Det Konservative Folkeparti;Jørgen Nielsen;1
Odense Østkredsen;2. Sct. Hans Skole;C;Det Konservative Folkeparti;Camilla Lydiksen;10
Odense Østkredsen;2. Sct. Hans Skole;C;Det Konservative Folkeparti;Caroline Lauritsen;0
Odense Østkredsen;2. Sct. Hans Skole;D;Nye Borgerlige;Partiliste;82
Odense Østkredsen;2. Sct. Hans Skole;D;Nye Borgerlige;Klaus Kroll;7
Odense Østkredsen;2. Sct. Hans Skole;D;Nye Borgerlige;Annette Skov Andersson;7
Odense Østkredsen;2. Sct. Hans Skole;D;Nye Borgerlige;Benny Bindslev;15
Odense Østkredsen;2. Sct. Hans Skole;E;Klaus Riskær Pedersen;Partiliste;51
Odense Østkredsen;2. Sct. Hans Skole;E;Klaus Riskær Pedersen;Gert Dyrn;5
Odense Østkredsen;2. Sct. Hans Skole;F;SF - Socialistisk Folkeparti;Partiliste;361
Odense Østkredsen;2. Sct. Hans Skole;F;SF - Socialistisk Folkeparti;Karsten Hønge;129
Odense Østkredsen;2. Sct. Hans Skole;F;SF - Socialistisk Folkeparti;Line Mørk;118
Odense Østkredsen;2. Sct. Hans Skole;F;SF - Socialistisk Folkeparti;Ditte Helene Rasmussen;25
Odense Østkredsen;2. Sct. Hans Skole;F;SF - Socialistisk Folkeparti;Rasmus Peter Henriksen;9
Odense Østkredsen;2. Sct. Hans Skole;F;SF - Socialistisk Folkeparti;Anders Funch Engelstad;11
Odense Østkredsen;2. Sct. Hans Skole;F;SF - Socialistisk Folkeparti;Dennis Ørsted Petersen;4
Odense Østkredsen;2. Sct. Hans Skole;F;SF - Socialistisk Folkeparti;Pia Havgaard Henriksen;5
Odense Østkredsen;2. Sct. Hans Skole;I;Liberal Alliance;Partiliste;162
Odense Østkredsen;2. Sct. Hans Skole;I;Liberal Alliance;Carsten Bach;19
Odense Østkredsen;2. Sct. Hans Skole;I;Liberal Alliance;Ken Nørregaard;4
Odense Østkredsen;2. Sct. Hans Skole;I;Liberal Alliance;Lars Christensen;1
Odense Østkredsen;2. Sct. Hans Skole;I;Liberal Alliance;Frederik Nilausen Dam;5
Odense Østkredsen;2. Sct. Hans Skole;I;Liberal Alliance;Jonas Møller Simonsen;3
Odense Østkredsen;2. Sct. Hans Skole;I;Liberal Alliance;Maria Dahl Hedegaard;10
Odense Østkredsen;2. Sct. Hans Skole;K;Kristendemokraterne;Partiliste;53
Odense Østkredsen;2. Sct. Hans Skole;K;Kristendemokraterne;Jenan Jamel Bozo;1
Odense Østkredsen;2. Sct. Hans Skole;K;Kristendemokraterne;Rise Eskildsen;1
Odense Østkredsen;2. Sct. Hans Skole;K;Kristendemokraterne;Kim Slott;1
Odense Østkredsen;2. Sct. Hans Skole;K;Kristendemokraterne;Margit Lund-Cramer;3
Odense Østkredsen;2. Sct. Hans Skole;K;Kristendemokraterne;Gert Broxgaard;0
Odense Østkredsen;2. Sct. Hans Skole;K;Kristendemokraterne;Per Nansted;2
Odense Østkredsen;2. Sct. Hans Skole;K;Kristendemokraterne;Simon Lavdal;1
Odense Østkredsen;2. Sct. Hans Skole;K;Kristendemokraterne;Michael Jensen;0
Odense Østkredsen;2. Sct. Hans Skole;K;Kristendemokraterne;Jens Ole Madsen;0
Odense Østkredsen;2. Sct. Hans Skole;O;Dansk Folkeparti;Partiliste;293
Odense Østkredsen;2. Sct. Hans Skole;O;Dansk Folkeparti;Betina Signe Stick;15
Odense Østkredsen;2. Sct. Hans Skole;O;Dansk Folkeparti;René Jørgensen;7
Odense Østkredsen;2. Sct. Hans Skole;O;Dansk Folkeparti;Eva Jørgensen;7
Odense Østkredsen;2. Sct. Hans Skole;O;Dansk Folkeparti;Lars Kolling;2
Odense Østkredsen;2. Sct. Hans Skole;O;Dansk Folkeparti;Carsten Kudsk;7
Odense Østkredsen;2. Sct. Hans Skole;O;Dansk Folkeparti;Jens Henrik W. Thulesen Dahl;28
Odense Østkredsen;2. Sct. Hans Skole;O;Dansk Folkeparti;Alex Ahrendtsen;63
Odense Østkredsen;2. Sct. Hans Skole;O;Dansk Folkeparti;Pernille Bendixen;28
Odense Østkredsen;2. Sct. Hans Skole;P;Stram Kurs;Partiliste;105
Odense Østkredsen;2. Sct. Hans Skole;P;Stram Kurs;Martin Christensen;22
Odense Østkredsen;2. Sct. Hans Skole;P;Stram Kurs;Mikkel Brinck Søberg;0
Odense Østkredsen;2. Sct. Hans Skole;V;Venstre, Danmarks Liberale Parti;Partiliste;625
Odense Østkredsen;2. Sct. Hans Skole;V;Venstre, Danmarks Liberale Parti;Mark Grossmann;81
Odense Østkredsen;2. Sct. Hans Skole;V;Venstre, Danmarks Liberale Parti;Marlene Ambo-Rasmussen;140
Odense Østkredsen;2. Sct. Hans Skole;V;Venstre, Danmarks Liberale Parti;Erling Bonnesen;25
Odense Østkredsen;2. Sct. Hans Skole;V;Venstre, Danmarks Liberale Parti;Jane Heitmann;29
Odense Østkredsen;2. Sct. Hans Skole;V;Venstre, Danmarks Liberale Parti;Araz Khan;30
Odense Østkredsen;2. Sct. Hans Skole;V;Venstre, Danmarks Liberale Parti;Bo Libergren;12
Odense Østkredsen;2. Sct. Hans Skole;V;Venstre, Danmarks Liberale Parti;Lars Chr. Lilleholt;182
Odense Østkredsen;2. Sct. Hans Skole;V;Venstre, Danmarks Liberale Parti;Ole Pedersen;51
Odense Østkredsen;2. Sct. Hans Skole;Ø;Enhedslisten - De Rød-Grønne;Partiliste;482
Odense Østkredsen;2. Sct. Hans Skole;Ø;Enhedslisten - De Rød-Grønne;Victoria Velasquez;122
Odense Østkredsen;2. Sct. Hans Skole;Ø;Enhedslisten - De Rød-Grønne;Jesper Kiel;25
Odense Østkredsen;2. Sct. Hans Skole;Ø;Enhedslisten - De Rød-Grønne;Reza Javid;22
Odense Østkredsen;2. Sct. Hans Skole;Ø;Enhedslisten - De Rød-Grønne;Vibeke Syppli Enrum;6
Odense Østkredsen;2. Sct. Hans Skole;Ø;Enhedslisten - De Rød-Grønne;Jonas Hulgaard Ammundsen;3
Odense Østkredsen;2. Sct. Hans Skole;Ø;Enhedslisten - De Rød-Grønne;Camille Hvillum;12
Odense Østkredsen;2. Sct. Hans Skole;Ø;Enhedslisten - De Rød-Grønne;Kasper Philbert;3
Odense Østkredsen;2. Sct. Hans Skole;Å;Alternativet;Partiliste;231
Odense Østkredsen;2. Sct. Hans Skole;Å;Alternativet;Stine B. Helles;60
Odense Østkredsen;2. Sct. Hans Skole;Å;Alternativet;Fabian Munkholm Davidsen;12
Odense Østkredsen;2. Sct. Hans Skole;Å;Alternativet;Mikkel Holm-Pedersen;9
Odense Østkredsen;2. Sct. Hans Skole;Å;Alternativet;Line Gessø Hansen;6
Odense Østkredsen;2. Sct. Hans Skole;Å;Alternativet;Tine Busk;3
Odense Østkredsen;2. Sct. Hans Skole;Å;Alternativet;Karl Magnus Bidstrup;10
Odense Østkredsen;2. Sct. Hans Skole;Å;Alternativet;Mette Rahbek;20
Odense Østkredsen;3. Risingskolen;A;Socialdemokratiet;Partiliste;366
Odense Østkredsen;3. Risingskolen;A;Socialdemokratiet;Erik Christensen;45
Odense Østkredsen;3. Risingskolen;A;Socialdemokratiet;Trine Bramsen;104
Odense Østkredsen;3. Risingskolen;A;Socialdemokratiet;Bjørn Brandenborg;5
Odense Østkredsen;3. Risingskolen;A;Socialdemokratiet;Alexander Grandt;32
Odense Østkredsen;3. Risingskolen;A;Socialdemokratiet;Jan Johansen;43
Odense Østkredsen;3. Risingskolen;A;Socialdemokratiet;Dan Jørgensen;108
Odense Østkredsen;3. Risingskolen;A;Socialdemokratiet;Julie Skovsby;28
Odense Østkredsen;3. Risingskolen;A;Socialdemokratiet;Kim Aas;11
Odense Østkredsen;3. Risingskolen;B;Radikale Venstre;Partiliste;150
Odense Østkredsen;3. Risingskolen;B;Radikale Venstre;Rasmus Helveg Petersen;35
Odense Østkredsen;3. Risingskolen;B;Radikale Venstre;Anne Skau Styrishave;59
Odense Østkredsen;3. Risingskolen;B;Radikale Venstre;Camilla Hersom;22
Odense Østkredsen;3. Risingskolen;B;Radikale Venstre;Søren Hillers;10
Odense Østkredsen;3. Risingskolen;C;Det Konservative Folkeparti;Partiliste;47
Odense Østkredsen;3. Risingskolen;C;Det Konservative Folkeparti;Mai Mercado;30
Odense Østkredsen;3. Risingskolen;C;Det Konservative Folkeparti;Kristian Guldfeldt;8
Odense Østkredsen;3. Risingskolen;C;Det Konservative Folkeparti;Roya Moore;1
Odense Østkredsen;3. Risingskolen;C;Det Konservative Folkeparti;Jørgen Nielsen;3
Odense Østkredsen;3. Risingskolen;C;Det Konservative Folkeparti;Camilla Lydiksen;1
Odense Østkredsen;3. Risingskolen;C;Det Konservative Folkeparti;Caroline Lauritsen;3
Odense Østkredsen;3. Risingskolen;D;Nye Borgerlige;Partiliste;29
Odense Østkredsen;3. Risingskolen;D;Nye Borgerlige;Klaus Kroll;3
Odense Østkredsen;3. Risingskolen;D;Nye Borgerlige;Annette Skov Andersson;1
Odense Østkredsen;3. Risingskolen;D;Nye Borgerlige;Benny Bindslev;3
Odense Østkredsen;3. Risingskolen;E;Klaus Riskær Pedersen;Partiliste;23
Odense Østkredsen;3. Risingskolen;E;Klaus Riskær Pedersen;Gert Dyrn;0
Odense Østkredsen;3. Risingskolen;F;SF - Socialistisk Folkeparti;Partiliste;126
Odense Østkredsen;3. Risingskolen;F;SF - Socialistisk Folkeparti;Karsten Hønge;34
Odense Østkredsen;3. Risingskolen;F;SF - Socialistisk Folkeparti;Line Mørk;36
Odense Østkredsen;3. Risingskolen;F;SF - Socialistisk Folkeparti;Ditte Helene Rasmussen;15
Odense Østkredsen;3. Risingskolen;F;SF - Socialistisk Folkeparti;Rasmus Peter Henriksen;3
Odense Østkredsen;3. Risingskolen;F;SF - Socialistisk Folkeparti;Anders Funch Engelstad;5
Odense Østkredsen;3. Risingskolen;F;SF - Socialistisk Folkeparti;Dennis Ørsted Petersen;2
Odense Østkredsen;3. Risingskolen;F;SF - Socialistisk Folkeparti;Pia Havgaard Henriksen;2
Odense Østkredsen;3. Risingskolen;I;Liberal Alliance;Partiliste;50
Odense Østkredsen;3. Risingskolen;I;Liberal Alliance;Carsten Bach;7
Odense Østkredsen;3. Risingskolen;I;Liberal Alliance;Ken Nørregaard;2
Odense Østkredsen;3. Risingskolen;I;Liberal Alliance;Lars Christensen;2
Odense Østkredsen;3. Risingskolen;I;Liberal Alliance;Frederik Nilausen Dam;1
Odense Østkredsen;3. Risingskolen;I;Liberal Alliance;Jonas Møller Simonsen;2
Odense Østkredsen;3. Risingskolen;I;Liberal Alliance;Maria Dahl Hedegaard;6
Odense Østkredsen;3. Risingskolen;K;Kristendemokraterne;Partiliste;20
Odense Østkredsen;3. Risingskolen;K;Kristendemokraterne;Jenan Jamel Bozo;0
Odense Østkredsen;3. Risingskolen;K;Kristendemokraterne;Rise Eskildsen;0
Odense Østkredsen;3. Risingskolen;K;Kristendemokraterne;Kim Slott;0
Odense Østkredsen;3. Risingskolen;K;Kristendemokraterne;Margit Lund-Cramer;1
Odense Østkredsen;3. Risingskolen;K;Kristendemokraterne;Gert Broxgaard;0
Odense Østkredsen;3. Risingskolen;K;Kristendemokraterne;Per Nansted;1
Odense Østkredsen;3. Risingskolen;K;Kristendemokraterne;Simon Lavdal;1
Odense Østkredsen;3. Risingskolen;K;Kristendemokraterne;Michael Jensen;0
Odense Østkredsen;3. Risingskolen;K;Kristendemokraterne;Jens Ole Madsen;0
Odense Østkredsen;3. Risingskolen;O;Dansk Folkeparti;Partiliste;95
Odense Østkredsen;3. Risingskolen;O;Dansk Folkeparti;Betina Signe Stick;5
Odense Østkredsen;3. Risingskolen;O;Dansk Folkeparti;René Jørgensen;3
Odense Østkredsen;3. Risingskolen;O;Dansk Folkeparti;Eva Jørgensen;3
Odense Østkredsen;3. Risingskolen;O;Dansk Folkeparti;Lars Kolling;4
Odense Østkredsen;3. Risingskolen;O;Dansk Folkeparti;Carsten Kudsk;0
Odense Østkredsen;3. Risingskolen;O;Dansk Folkeparti;Jens Henrik W. Thulesen Dahl;12
Odense Østkredsen;3. Risingskolen;O;Dansk Folkeparti;Alex Ahrendtsen;13
Odense Østkredsen;3. Risingskolen;O;Dansk Folkeparti;Pernille Bendixen;8
Odense Østkredsen;3. Risingskolen;P;Stram Kurs;Partiliste;46
Odense Østkredsen;3. Risingskolen;P;Stram Kurs;Martin Christensen;8
Odense Østkredsen;3. Risingskolen;P;Stram Kurs;Mikkel Brinck Søberg;1
Odense Østkredsen;3. Risingskolen;V;Venstre, Danmarks Liberale Parti;Partiliste;205
Odense Østkredsen;3. Risingskolen;V;Venstre, Danmarks Liberale Parti;Mark Grossmann;19
Odense Østkredsen;3. Risingskolen;V;Venstre, Danmarks Liberale Parti;Marlene Ambo-Rasmussen;38
Odense Østkredsen;3. Risingskolen;V;Venstre, Danmarks Liberale Parti;Erling Bonnesen;13
Odense Østkredsen;3. Risingskolen;V;Venstre, Danmarks Liberale Parti;Jane Heitmann;9
Odense Østkredsen;3. Risingskolen;V;Venstre, Danmarks Liberale Parti;Araz Khan;9
Odense Østkredsen;3. Risingskolen;V;Venstre, Danmarks Liberale Parti;Bo Libergren;4
Odense Østkredsen;3. Risingskolen;V;Venstre, Danmarks Liberale Parti;Lars Chr. Lilleholt;40
Odense Østkredsen;3. Risingskolen;V;Venstre, Danmarks Liberale Parti;Ole Pedersen;30
Odense Østkredsen;3. Risingskolen;Ø;Enhedslisten - De Rød-Grønne;Partiliste;190
Odense Østkredsen;3. Risingskolen;Ø;Enhedslisten - De Rød-Grønne;Victoria Velasquez;51
Odense Østkredsen;3. Risingskolen;Ø;Enhedslisten - De Rød-Grønne;Jesper Kiel;11
Odense Østkredsen;3. Risingskolen;Ø;Enhedslisten - De Rød-Grønne;Reza Javid;9
Odense Østkredsen;3. Risingskolen;Ø;Enhedslisten - De Rød-Grønne;Vibeke Syppli Enrum;2
Odense Østkredsen;3. Risingskolen;Ø;Enhedslisten - De Rød-Grønne;Jonas Hulgaard Ammundsen;0
Odense Østkredsen;3. Risingskolen;Ø;Enhedslisten - De Rød-Grønne;Camille Hvillum;5
Odense Østkredsen;3. Risingskolen;Ø;Enhedslisten - De Rød-Grønne;Kasper Philbert;3
Odense Østkredsen;3. Risingskolen;Å;Alternativet;Partiliste;77
Odense Østkredsen;3. Risingskolen;Å;Alternativet;Stine B. Helles;23
Odense Østkredsen;3. Risingskolen;Å;Alternativet;Fabian Munkholm Davidsen;7
Odense Østkredsen;3. Risingskolen;Å;Alternativet;Mikkel Holm-Pedersen;2
Odense Østkredsen;3. Risingskolen;Å;Alternativet;Line Gessø Hansen;2
Odense Østkredsen;3. Risingskolen;Å;Alternativet;Tine Busk;0
Odense Østkredsen;3. Risingskolen;Å;Alternativet;Karl Magnus Bidstrup;2
Odense Østkredsen;3. Risingskolen;Å;Alternativet;Mette Rahbek;15
Odense Østkredsen;4. Munkebjergskolen;A;Socialdemokratiet;Partiliste;828
Odense Østkredsen;4. Munkebjergskolen;A;Socialdemokratiet;Erik Christensen;55
Odense Østkredsen;4. Munkebjergskolen;A;Socialdemokratiet;Trine Bramsen;175
Odense Østkredsen;4. Munkebjergskolen;A;Socialdemokratiet;Bjørn Brandenborg;19
Odense Østkredsen;4. Munkebjergskolen;A;Socialdemokratiet;Alexander Grandt;68
Odense Østkredsen;4. Munkebjergskolen;A;Socialdemokratiet;Jan Johansen;47
Odense Østkredsen;4. Munkebjergskolen;A;Socialdemokratiet;Dan Jørgensen;221
Odense Østkredsen;4. Munkebjergskolen;A;Socialdemokratiet;Julie Skovsby;59
Odense Østkredsen;4. Munkebjergskolen;A;Socialdemokratiet;Kim Aas;29
Odense Østkredsen;4. Munkebjergskolen;B;Radikale Venstre;Partiliste;492
Odense Østkredsen;4. Munkebjergskolen;B;Radikale Venstre;Rasmus Helveg Petersen;101
Odense Østkredsen;4. Munkebjergskolen;B;Radikale Venstre;Anne Skau Styrishave;131
Odense Østkredsen;4. Munkebjergskolen;B;Radikale Venstre;Camilla Hersom;106
Odense Østkredsen;4. Munkebjergskolen;B;Radikale Venstre;Søren Hillers;24
Odense Østkredsen;4. Munkebjergskolen;C;Det Konservative Folkeparti;Partiliste;161
Odense Østkredsen;4. Munkebjergskolen;C;Det Konservative Folkeparti;Mai Mercado;150
Odense Østkredsen;4. Munkebjergskolen;C;Det Konservative Folkeparti;Kristian Guldfeldt;73
Odense Østkredsen;4. Munkebjergskolen;C;Det Konservative Folkeparti;Roya Moore;11
Odense Østkredsen;4. Munkebjergskolen;C;Det Konservative Folkeparti;Jørgen Nielsen;4
Odense Østkredsen;4. Munkebjergskolen;C;Det Konservative Folkeparti;Camilla Lydiksen;8
