Opstillingskreds;Afstemningsområde;Partibogstav;Partinavn;Navn;Stemmetal
Hjørringkredsen;7. Bindslev;F;SF - Socialistisk Folkeparti;Theresa Berg Andersen;3
Hjørringkredsen;7. Bindslev;F;SF - Socialistisk Folkeparti;Henning Jørgensen;1
Hjørringkredsen;7. Bindslev;F;SF - Socialistisk Folkeparti;Jacob Klivager;0
Hjørringkredsen;7. Bindslev;F;SF - Socialistisk Folkeparti;Lene Linnemann;1
Hjørringkredsen;7. Bindslev;F;SF - Socialistisk Folkeparti;Thorkil Olesen;0
Hjørringkredsen;7. Bindslev;F;SF - Socialistisk Folkeparti;Allan Norré Pedersen;0
Hjørringkredsen;7. Bindslev;F;SF - Socialistisk Folkeparti;Lisbeth Bech Poulsen;2
Hjørringkredsen;7. Bindslev;F;SF - Socialistisk Folkeparti;Janni Platz Sthyr;3
Hjørringkredsen;7. Bindslev;I;Liberal Alliance;Partiliste;1
Hjørringkredsen;7. Bindslev;I;Liberal Alliance;Christina Egelund;3
Hjørringkredsen;7. Bindslev;I;Liberal Alliance;Bo Ritterbusch;1
Hjørringkredsen;7. Bindslev;I;Liberal Alliance;Martin K. Madsen;0
Hjørringkredsen;7. Bindslev;I;Liberal Alliance;Jacob Høfler;0
Hjørringkredsen;7. Bindslev;I;Liberal Alliance;Claus Hermansen;0
Hjørringkredsen;7. Bindslev;K;Kristendemokraterne;Partiliste;12
Hjørringkredsen;7. Bindslev;K;Kristendemokraterne;Britta Eckhardt;5
Hjørringkredsen;7. Bindslev;K;Kristendemokraterne;Inger Ottesen;2
Hjørringkredsen;7. Bindslev;K;Kristendemokraterne;David Jakobsen;1
Hjørringkredsen;7. Bindslev;K;Kristendemokraterne;Piratheep Krishnapalan;0
Hjørringkredsen;7. Bindslev;K;Kristendemokraterne;Robert Thomsen;0
Hjørringkredsen;7. Bindslev;K;Kristendemokraterne;Anne-Marie Jørgensen;0
Hjørringkredsen;7. Bindslev;O;Dansk Folkeparti;Partiliste;74
Hjørringkredsen;7. Bindslev;O;Dansk Folkeparti;Erik Høgh-Sørensen;16
Hjørringkredsen;7. Bindslev;O;Dansk Folkeparti;Bent Bøgsted;16
Hjørringkredsen;7. Bindslev;O;Dansk Folkeparti;Peter Sørensen;1
Hjørringkredsen;7. Bindslev;O;Dansk Folkeparti;Kim Edberg Andersen;9
Hjørringkredsen;7. Bindslev;O;Dansk Folkeparti;Morten Marinus;2
Hjørringkredsen;7. Bindslev;O;Dansk Folkeparti;Hans Henrik Sørensen;1
Hjørringkredsen;7. Bindslev;O;Dansk Folkeparti;Tommy Degn;0
Hjørringkredsen;7. Bindslev;O;Dansk Folkeparti;Lise Bech;9
Hjørringkredsen;7. Bindslev;O;Dansk Folkeparti;Ib Poulsen;1
Hjørringkredsen;7. Bindslev;P;Stram Kurs;Partiliste;12
Hjørringkredsen;7. Bindslev;P;Stram Kurs;Uwe Max Jensen;5
Hjørringkredsen;7. Bindslev;P;Stram Kurs;Danni Pedersen;2
Hjørringkredsen;7. Bindslev;V;Venstre, Danmarks Liberale Parti;Partiliste;92
Hjørringkredsen;7. Bindslev;V;Venstre, Danmarks Liberale Parti;Karsten Lauritzen;197
Hjørringkredsen;7. Bindslev;V;Venstre, Danmarks Liberale Parti;Marie Bjerre;7
Hjørringkredsen;7. Bindslev;V;Venstre, Danmarks Liberale Parti;Henrik Buchhave;7
Hjørringkredsen;7. Bindslev;V;Venstre, Danmarks Liberale Parti;Preben Bang Henriksen;43
Hjørringkredsen;7. Bindslev;V;Venstre, Danmarks Liberale Parti;Henrik Jørgensen;6
Hjørringkredsen;7. Bindslev;V;Venstre, Danmarks Liberale Parti;Torsten Schack Pedersen;1
Hjørringkredsen;7. Bindslev;V;Venstre, Danmarks Liberale Parti;Thomas Thomsen;0
Hjørringkredsen;7. Bindslev;V;Venstre, Danmarks Liberale Parti;Maja Torp;9
Hjørringkredsen;7. Bindslev;V;Venstre, Danmarks Liberale Parti;Anne Honoré Østergaard;4
Hjørringkredsen;7. Bindslev;Ø;Enhedslisten - De Rød-Grønne;Partiliste;26
Hjørringkredsen;7. Bindslev;Ø;Enhedslisten - De Rød-Grønne;Peder Hvelplund;11
Hjørringkredsen;7. Bindslev;Ø;Enhedslisten - De Rød-Grønne;Sinem Demir;2
Hjørringkredsen;7. Bindslev;Ø;Enhedslisten - De Rød-Grønne;Susanne Flydtkjær;1
Hjørringkredsen;7. Bindslev;Ø;Enhedslisten - De Rød-Grønne;Berit Raldin;0
Hjørringkredsen;7. Bindslev;Ø;Enhedslisten - De Rød-Grønne;Anna Aaen;0
Hjørringkredsen;7. Bindslev;Ø;Enhedslisten - De Rød-Grønne;Finn Grøn Nielsen;0
Hjørringkredsen;7. Bindslev;Ø;Enhedslisten - De Rød-Grønne;Torsten Ringgaard;0
Hjørringkredsen;7. Bindslev;Ø;Enhedslisten - De Rød-Grønne;Poul-Erik Andersen;0
Hjørringkredsen;7. Bindslev;Å;Alternativet;Partiliste;8
Hjørringkredsen;7. Bindslev;Å;Alternativet;Susanne Zimmer;1
Hjørringkredsen;7. Bindslev;Å;Alternativet;Simon Leed Krøs;1
Hjørringkredsen;7. Bindslev;Å;Alternativet;Ulla Gram Larsen;0
Hjørringkredsen;7. Bindslev;Å;Alternativet;Christian Gade Bjerrum;0
Hjørringkredsen;7. Bindslev;Å;Alternativet;Camilla Bundgaard;0
Hjørringkredsen;7. Bindslev;Å;Alternativet;Gustav Sieg Sørensen;0
Hjørringkredsen;7. Bindslev;Å;Alternativet;Lars Rosenkvist;0
Hjørringkredsen;7. Bindslev;Å;Alternativet;Anne-Louise L. Bøttger-Rasmussen;0
Hjørringkredsen;8. Tversted;A;Socialdemokratiet;Partiliste;54
Hjørringkredsen;8. Tversted;A;Socialdemokratiet;Rasmus Prehn;49
Hjørringkredsen;8. Tversted;A;Socialdemokratiet;Mette Frederiksen;103
Hjørringkredsen;8. Tversted;A;Socialdemokratiet;Ane Halsboe-Jørgensen;3
Hjørringkredsen;8. Tversted;A;Socialdemokratiet;Orla Hav;5
Hjørringkredsen;8. Tversted;A;Socialdemokratiet;Per Husted;0
Hjørringkredsen;8. Tversted;A;Socialdemokratiet;Søren Valgreen Knudsen;1
Hjørringkredsen;8. Tversted;A;Socialdemokratiet;Simon Kollerup;4
Hjørringkredsen;8. Tversted;A;Socialdemokratiet;Bjarne Laustsen;38
Hjørringkredsen;8. Tversted;A;Socialdemokratiet;Flemming Møller Mortensen;4
Hjørringkredsen;8. Tversted;B;Radikale Venstre;Partiliste;23
Hjørringkredsen;8. Tversted;B;Radikale Venstre;Marianne Jelved;23
Hjørringkredsen;8. Tversted;B;Radikale Venstre;Daniel Nyboe Andersen;1
Hjørringkredsen;8. Tversted;B;Radikale Venstre;Niels Arbøl;0
Hjørringkredsen;8. Tversted;B;Radikale Venstre;Casper Hedegaard;1
Hjørringkredsen;8. Tversted;B;Radikale Venstre;Amalie Mørkøre Højsholt;2
Hjørringkredsen;8. Tversted;B;Radikale Venstre;Marianne Mulle Jensen;1
Hjørringkredsen;8. Tversted;B;Radikale Venstre;Rikke-Marie Jørgensen;0
Hjørringkredsen;8. Tversted;B;Radikale Venstre;Helle Sommer Kjærgaard;0
Hjørringkredsen;8. Tversted;B;Radikale Venstre;Gitte Lopdrup;1
Hjørringkredsen;8. Tversted;C;Det Konservative Folkeparti;Partiliste;22
Hjørringkredsen;8. Tversted;C;Det Konservative Folkeparti;Per Møller;16
Hjørringkredsen;8. Tversted;C;Det Konservative Folkeparti;Henrik Dalgaard;0
Hjørringkredsen;8. Tversted;C;Det Konservative Folkeparti;Jens Kindberg;2
Hjørringkredsen;8. Tversted;C;Det Konservative Folkeparti;Jens-Henrik Kirk;1
Hjørringkredsen;8. Tversted;C;Det Konservative Folkeparti;Per Larsen;3
Hjørringkredsen;8. Tversted;C;Det Konservative Folkeparti;Peter E. Nielsen;2
Hjørringkredsen;8. Tversted;C;Det Konservative Folkeparti;Torben Overgaard;0
Hjørringkredsen;8. Tversted;C;Det Konservative Folkeparti;Karsten Skov Petersen;0
Hjørringkredsen;8. Tversted;C;Det Konservative Folkeparti;Mia Tang;4
Hjørringkredsen;8. Tversted;C;Det Konservative Folkeparti;Morten Thiessen;0
Hjørringkredsen;8. Tversted;D;Nye Borgerlige;Partiliste;16
Hjørringkredsen;8. Tversted;D;Nye Borgerlige;Poul Højlund;6
Hjørringkredsen;8. Tversted;D;Nye Borgerlige;Frode Larsen;6
Hjørringkredsen;8. Tversted;D;Nye Borgerlige;John Bjerg;1
Hjørringkredsen;8. Tversted;D;Nye Borgerlige;Niels M. Christensen;1
Hjørringkredsen;8. Tversted;E;Klaus Riskær Pedersen;Partiliste;6
Hjørringkredsen;8. Tversted;E;Klaus Riskær Pedersen;Rune Frøsig Osmundsen;0
Hjørringkredsen;8. Tversted;E;Klaus Riskær Pedersen;Maria Terese Fog Bartholdy;1
Hjørringkredsen;8. Tversted;F;SF - Socialistisk Folkeparti;Partiliste;26
Hjørringkredsen;8. Tversted;F;SF - Socialistisk Folkeparti;Karl H. Bornhøft;6
Hjørringkredsen;8. Tversted;F;SF - Socialistisk Folkeparti;Theresa Berg Andersen;2
Hjørringkredsen;8. Tversted;F;SF - Socialistisk Folkeparti;Henning Jørgensen;0
Hjørringkredsen;8. Tversted;F;SF - Socialistisk Folkeparti;Jacob Klivager;0
Hjørringkredsen;8. Tversted;F;SF - Socialistisk Folkeparti;Lene Linnemann;2
Hjørringkredsen;8. Tversted;F;SF - Socialistisk Folkeparti;Thorkil Olesen;1
Hjørringkredsen;8. Tversted;F;SF - Socialistisk Folkeparti;Allan Norré Pedersen;0
Hjørringkredsen;8. Tversted;F;SF - Socialistisk Folkeparti;Lisbeth Bech Poulsen;10
Hjørringkredsen;8. Tversted;F;SF - Socialistisk Folkeparti;Janni Platz Sthyr;2
Hjørringkredsen;8. Tversted;I;Liberal Alliance;Partiliste;3
Hjørringkredsen;8. Tversted;I;Liberal Alliance;Christina Egelund;10
Hjørringkredsen;8. Tversted;I;Liberal Alliance;Bo Ritterbusch;1
Hjørringkredsen;8. Tversted;I;Liberal Alliance;Martin K. Madsen;0
Hjørringkredsen;8. Tversted;I;Liberal Alliance;Jacob Høfler;1
Hjørringkredsen;8. Tversted;I;Liberal Alliance;Claus Hermansen;1
Hjørringkredsen;8. Tversted;K;Kristendemokraterne;Partiliste;7
Hjørringkredsen;8. Tversted;K;Kristendemokraterne;Britta Eckhardt;3
Hjørringkredsen;8. Tversted;K;Kristendemokraterne;Inger Ottesen;1
Hjørringkredsen;8. Tversted;K;Kristendemokraterne;David Jakobsen;0
Hjørringkredsen;8. Tversted;K;Kristendemokraterne;Piratheep Krishnapalan;0
Hjørringkredsen;8. Tversted;K;Kristendemokraterne;Robert Thomsen;0
Hjørringkredsen;8. Tversted;K;Kristendemokraterne;Anne-Marie Jørgensen;0
Hjørringkredsen;8. Tversted;O;Dansk Folkeparti;Partiliste;54
Hjørringkredsen;8. Tversted;O;Dansk Folkeparti;Erik Høgh-Sørensen;10
Hjørringkredsen;8. Tversted;O;Dansk Folkeparti;Bent Bøgsted;19
Hjørringkredsen;8. Tversted;O;Dansk Folkeparti;Peter Sørensen;3
Hjørringkredsen;8. Tversted;O;Dansk Folkeparti;Kim Edberg Andersen;2
Hjørringkredsen;8. Tversted;O;Dansk Folkeparti;Morten Marinus;3
Hjørringkredsen;8. Tversted;O;Dansk Folkeparti;Hans Henrik Sørensen;1
Hjørringkredsen;8. Tversted;O;Dansk Folkeparti;Tommy Degn;0
Hjørringkredsen;8. Tversted;O;Dansk Folkeparti;Lise Bech;6
Hjørringkredsen;8. Tversted;O;Dansk Folkeparti;Ib Poulsen;2
Hjørringkredsen;8. Tversted;P;Stram Kurs;Partiliste;15
Hjørringkredsen;8. Tversted;P;Stram Kurs;Uwe Max Jensen;0
Hjørringkredsen;8. Tversted;P;Stram Kurs;Danni Pedersen;2
Hjørringkredsen;8. Tversted;V;Venstre, Danmarks Liberale Parti;Partiliste;88
Hjørringkredsen;8. Tversted;V;Venstre, Danmarks Liberale Parti;Karsten Lauritzen;232
Hjørringkredsen;8. Tversted;V;Venstre, Danmarks Liberale Parti;Marie Bjerre;9
Hjørringkredsen;8. Tversted;V;Venstre, Danmarks Liberale Parti;Henrik Buchhave;5
Hjørringkredsen;8. Tversted;V;Venstre, Danmarks Liberale Parti;Preben Bang Henriksen;29
Hjørringkredsen;8. Tversted;V;Venstre, Danmarks Liberale Parti;Henrik Jørgensen;5
Hjørringkredsen;8. Tversted;V;Venstre, Danmarks Liberale Parti;Torsten Schack Pedersen;2
Hjørringkredsen;8. Tversted;V;Venstre, Danmarks Liberale Parti;Thomas Thomsen;0
Hjørringkredsen;8. Tversted;V;Venstre, Danmarks Liberale Parti;Maja Torp;5
Hjørringkredsen;8. Tversted;V;Venstre, Danmarks Liberale Parti;Anne Honoré Østergaard;2
Hjørringkredsen;8. Tversted;Ø;Enhedslisten - De Rød-Grønne;Partiliste;34
Hjørringkredsen;8. Tversted;Ø;Enhedslisten - De Rød-Grønne;Peder Hvelplund;8
Hjørringkredsen;8. Tversted;Ø;Enhedslisten - De Rød-Grønne;Sinem Demir;3
Hjørringkredsen;8. Tversted;Ø;Enhedslisten - De Rød-Grønne;Susanne Flydtkjær;0
Hjørringkredsen;8. Tversted;Ø;Enhedslisten - De Rød-Grønne;Berit Raldin;1
Hjørringkredsen;8. Tversted;Ø;Enhedslisten - De Rød-Grønne;Anna Aaen;1
Hjørringkredsen;8. Tversted;Ø;Enhedslisten - De Rød-Grønne;Finn Grøn Nielsen;0
Hjørringkredsen;8. Tversted;Ø;Enhedslisten - De Rød-Grønne;Torsten Ringgaard;0
Hjørringkredsen;8. Tversted;Ø;Enhedslisten - De Rød-Grønne;Poul-Erik Andersen;1
Hjørringkredsen;8. Tversted;Å;Alternativet;Partiliste;11
Hjørringkredsen;8. Tversted;Å;Alternativet;Susanne Zimmer;2
Hjørringkredsen;8. Tversted;Å;Alternativet;Simon Leed Krøs;0
Hjørringkredsen;8. Tversted;Å;Alternativet;Ulla Gram Larsen;1
Hjørringkredsen;8. Tversted;Å;Alternativet;Christian Gade Bjerrum;2
Hjørringkredsen;8. Tversted;Å;Alternativet;Camilla Bundgaard;0
Hjørringkredsen;8. Tversted;Å;Alternativet;Gustav Sieg Sørensen;0
Hjørringkredsen;8. Tversted;Å;Alternativet;Lars Rosenkvist;0
Hjørringkredsen;8. Tversted;Å;Alternativet;Anne-Louise L. Bøttger-Rasmussen;0
Hjørringkredsen;11. Taars;A;Socialdemokratiet;Partiliste;114
Hjørringkredsen;11. Taars;A;Socialdemokratiet;Rasmus Prehn;145
Hjørringkredsen;11. Taars;A;Socialdemokratiet;Mette Frederiksen;182
Hjørringkredsen;11. Taars;A;Socialdemokratiet;Ane Halsboe-Jørgensen;3
Hjørringkredsen;11. Taars;A;Socialdemokratiet;Orla Hav;30
Hjørringkredsen;11. Taars;A;Socialdemokratiet;Per Husted;3
Hjørringkredsen;11. Taars;A;Socialdemokratiet;Søren Valgreen Knudsen;6
Hjørringkredsen;11. Taars;A;Socialdemokratiet;Simon Kollerup;3
Hjørringkredsen;11. Taars;A;Socialdemokratiet;Bjarne Laustsen;77
Hjørringkredsen;11. Taars;A;Socialdemokratiet;Flemming Møller Mortensen;15
Hjørringkredsen;11. Taars;B;Radikale Venstre;Partiliste;28
Hjørringkredsen;11. Taars;B;Radikale Venstre;Marianne Jelved;23
Hjørringkredsen;11. Taars;B;Radikale Venstre;Daniel Nyboe Andersen;6
Hjørringkredsen;11. Taars;B;Radikale Venstre;Niels Arbøl;2
Hjørringkredsen;11. Taars;B;Radikale Venstre;Casper Hedegaard;1
Hjørringkredsen;11. Taars;B;Radikale Venstre;Amalie Mørkøre Højsholt;3
Hjørringkredsen;11. Taars;B;Radikale Venstre;Marianne Mulle Jensen;2
Hjørringkredsen;11. Taars;B;Radikale Venstre;Rikke-Marie Jørgensen;1
Hjørringkredsen;11. Taars;B;Radikale Venstre;Helle Sommer Kjærgaard;0
Hjørringkredsen;11. Taars;B;Radikale Venstre;Gitte Lopdrup;0
Hjørringkredsen;11. Taars;C;Det Konservative Folkeparti;Partiliste;30
Hjørringkredsen;11. Taars;C;Det Konservative Folkeparti;Per Møller;39
Hjørringkredsen;11. Taars;C;Det Konservative Folkeparti;Henrik Dalgaard;0
Hjørringkredsen;11. Taars;C;Det Konservative Folkeparti;Jens Kindberg;2
Hjørringkredsen;11. Taars;C;Det Konservative Folkeparti;Jens-Henrik Kirk;9
Hjørringkredsen;11. Taars;C;Det Konservative Folkeparti;Per Larsen;18
Hjørringkredsen;11. Taars;C;Det Konservative Folkeparti;Peter E. Nielsen;0
Hjørringkredsen;11. Taars;C;Det Konservative Folkeparti;Torben Overgaard;0
Hjørringkredsen;11. Taars;C;Det Konservative Folkeparti;Karsten Skov Petersen;2
Hjørringkredsen;11. Taars;C;Det Konservative Folkeparti;Mia Tang;3
Hjørringkredsen;11. Taars;C;Det Konservative Folkeparti;Morten Thiessen;3
Hjørringkredsen;11. Taars;D;Nye Borgerlige;Partiliste;22
Hjørringkredsen;11. Taars;D;Nye Borgerlige;Poul Højlund;8
Hjørringkredsen;11. Taars;D;Nye Borgerlige;Frode Larsen;9
Hjørringkredsen;11. Taars;D;Nye Borgerlige;John Bjerg;2
Hjørringkredsen;11. Taars;D;Nye Borgerlige;Niels M. Christensen;1
Hjørringkredsen;11. Taars;E;Klaus Riskær Pedersen;Partiliste;8
Hjørringkredsen;11. Taars;E;Klaus Riskær Pedersen;Rune Frøsig Osmundsen;1
Hjørringkredsen;11. Taars;E;Klaus Riskær Pedersen;Maria Terese Fog Bartholdy;0
Hjørringkredsen;11. Taars;F;SF - Socialistisk Folkeparti;Partiliste;37
Hjørringkredsen;11. Taars;F;SF - Socialistisk Folkeparti;Karl H. Bornhøft;13
Hjørringkredsen;11. Taars;F;SF - Socialistisk Folkeparti;Theresa Berg Andersen;8
Hjørringkredsen;11. Taars;F;SF - Socialistisk Folkeparti;Henning Jørgensen;0
Hjørringkredsen;11. Taars;F;SF - Socialistisk Folkeparti;Jacob Klivager;1
Hjørringkredsen;11. Taars;F;SF - Socialistisk Folkeparti;Lene Linnemann;2
Hjørringkredsen;11. Taars;F;SF - Socialistisk Folkeparti;Thorkil Olesen;1
Hjørringkredsen;11. Taars;F;SF - Socialistisk Folkeparti;Allan Norré Pedersen;0
Hjørringkredsen;11. Taars;F;SF - Socialistisk Folkeparti;Lisbeth Bech Poulsen;9
Hjørringkredsen;11. Taars;F;SF - Socialistisk Folkeparti;Janni Platz Sthyr;2
Hjørringkredsen;11. Taars;I;Liberal Alliance;Partiliste;9
Hjørringkredsen;11. Taars;I;Liberal Alliance;Christina Egelund;6
Hjørringkredsen;11. Taars;I;Liberal Alliance;Bo Ritterbusch;1
Hjørringkredsen;11. Taars;I;Liberal Alliance;Martin K. Madsen;0
Hjørringkredsen;11. Taars;I;Liberal Alliance;Jacob Høfler;1
Hjørringkredsen;11. Taars;I;Liberal Alliance;Claus Hermansen;0
Hjørringkredsen;11. Taars;K;Kristendemokraterne;Partiliste;31
Hjørringkredsen;11. Taars;K;Kristendemokraterne;Britta Eckhardt;36
Hjørringkredsen;11. Taars;K;Kristendemokraterne;Inger Ottesen;1
Hjørringkredsen;11. Taars;K;Kristendemokraterne;David Jakobsen;0
Hjørringkredsen;11. Taars;K;Kristendemokraterne;Piratheep Krishnapalan;0
Hjørringkredsen;11. Taars;K;Kristendemokraterne;Robert Thomsen;0
Hjørringkredsen;11. Taars;K;Kristendemokraterne;Anne-Marie Jørgensen;1
Hjørringkredsen;11. Taars;O;Dansk Folkeparti;Partiliste;136
Hjørringkredsen;11. Taars;O;Dansk Folkeparti;Erik Høgh-Sørensen;43
Hjørringkredsen;11. Taars;O;Dansk Folkeparti;Bent Bøgsted;38
Hjørringkredsen;11. Taars;O;Dansk Folkeparti;Peter Sørensen;1
Hjørringkredsen;11. Taars;O;Dansk Folkeparti;Kim Edberg Andersen;10
Hjørringkredsen;11. Taars;O;Dansk Folkeparti;Morten Marinus;6
Hjørringkredsen;11. Taars;O;Dansk Folkeparti;Hans Henrik Sørensen;2
Hjørringkredsen;11. Taars;O;Dansk Folkeparti;Tommy Degn;2
Hjørringkredsen;11. Taars;O;Dansk Folkeparti;Lise Bech;5
Hjørringkredsen;11. Taars;O;Dansk Folkeparti;Ib Poulsen;7
Hjørringkredsen;11. Taars;P;Stram Kurs;Partiliste;23
Hjørringkredsen;11. Taars;P;Stram Kurs;Uwe Max Jensen;2
Hjørringkredsen;11. Taars;P;Stram Kurs;Danni Pedersen;1
Hjørringkredsen;11. Taars;V;Venstre, Danmarks Liberale Parti;Partiliste;145
Hjørringkredsen;11. Taars;V;Venstre, Danmarks Liberale Parti;Karsten Lauritzen;406
Hjørringkredsen;11. Taars;V;Venstre, Danmarks Liberale Parti;Marie Bjerre;13
Hjørringkredsen;11. Taars;V;Venstre, Danmarks Liberale Parti;Henrik Buchhave;45
Hjørringkredsen;11. Taars;V;Venstre, Danmarks Liberale Parti;Preben Bang Henriksen;55
Hjørringkredsen;11. Taars;V;Venstre, Danmarks Liberale Parti;Henrik Jørgensen;21
Hjørringkredsen;11. Taars;V;Venstre, Danmarks Liberale Parti;Torsten Schack Pedersen;4
Hjørringkredsen;11. Taars;V;Venstre, Danmarks Liberale Parti;Thomas Thomsen;2
Hjørringkredsen;11. Taars;V;Venstre, Danmarks Liberale Parti;Maja Torp;12
Hjørringkredsen;11. Taars;V;Venstre, Danmarks Liberale Parti;Anne Honoré Østergaard;16
Hjørringkredsen;11. Taars;Ø;Enhedslisten - De Rød-Grønne;Partiliste;42
Hjørringkredsen;11. Taars;Ø;Enhedslisten - De Rød-Grønne;Peder Hvelplund;5
Hjørringkredsen;11. Taars;Ø;Enhedslisten - De Rød-Grønne;Sinem Demir;4
Hjørringkredsen;11. Taars;Ø;Enhedslisten - De Rød-Grønne;Susanne Flydtkjær;2
Hjørringkredsen;11. Taars;Ø;Enhedslisten - De Rød-Grønne;Berit Raldin;0
Hjørringkredsen;11. Taars;Ø;Enhedslisten - De Rød-Grønne;Anna Aaen;4
Hjørringkredsen;11. Taars;Ø;Enhedslisten - De Rød-Grønne;Finn Grøn Nielsen;0
Hjørringkredsen;11. Taars;Ø;Enhedslisten - De Rød-Grønne;Torsten Ringgaard;0
Hjørringkredsen;11. Taars;Ø;Enhedslisten - De Rød-Grønne;Poul-Erik Andersen;0
Hjørringkredsen;11. Taars;Å;Alternativet;Partiliste;9
Hjørringkredsen;11. Taars;Å;Alternativet;Susanne Zimmer;3
Hjørringkredsen;11. Taars;Å;Alternativet;Simon Leed Krøs;0
Hjørringkredsen;11. Taars;Å;Alternativet;Ulla Gram Larsen;1
Hjørringkredsen;11. Taars;Å;Alternativet;Christian Gade Bjerrum;3
Hjørringkredsen;11. Taars;Å;Alternativet;Camilla Bundgaard;0
Hjørringkredsen;11. Taars;Å;Alternativet;Gustav Sieg Sørensen;0
Hjørringkredsen;11. Taars;Å;Alternativet;Lars Rosenkvist;1
Hjørringkredsen;11. Taars;Å;Alternativet;Anne-Louise L. Bøttger-Rasmussen;2
Hjørringkredsen;12. Vrejlev-Hæstrup;A;Socialdemokratiet;Partiliste;66
Hjørringkredsen;12. Vrejlev-Hæstrup;A;Socialdemokratiet;Rasmus Prehn;47
Hjørringkredsen;12. Vrejlev-Hæstrup;A;Socialdemokratiet;Mette Frederiksen;107
Hjørringkredsen;12. Vrejlev-Hæstrup;A;Socialdemokratiet;Ane Halsboe-Jørgensen;8
Hjørringkredsen;12. Vrejlev-Hæstrup;A;Socialdemokratiet;Orla Hav;11
Hjørringkredsen;12. Vrejlev-Hæstrup;A;Socialdemokratiet;Per Husted;2
Hjørringkredsen;12. Vrejlev-Hæstrup;A;Socialdemokratiet;Søren Valgreen Knudsen;3
Hjørringkredsen;12. Vrejlev-Hæstrup;A;Socialdemokratiet;Simon Kollerup;0
Hjørringkredsen;12. Vrejlev-Hæstrup;A;Socialdemokratiet;Bjarne Laustsen;44
Hjørringkredsen;12. Vrejlev-Hæstrup;A;Socialdemokratiet;Flemming Møller Mortensen;3
Hjørringkredsen;12. Vrejlev-Hæstrup;B;Radikale Venstre;Partiliste;13
Hjørringkredsen;12. Vrejlev-Hæstrup;B;Radikale Venstre;Marianne Jelved;8
Hjørringkredsen;12. Vrejlev-Hæstrup;B;Radikale Venstre;Daniel Nyboe Andersen;2
Hjørringkredsen;12. Vrejlev-Hæstrup;B;Radikale Venstre;Niels Arbøl;0
Hjørringkredsen;12. Vrejlev-Hæstrup;B;Radikale Venstre;Casper Hedegaard;0
Hjørringkredsen;12. Vrejlev-Hæstrup;B;Radikale Venstre;Amalie Mørkøre Højsholt;1
Hjørringkredsen;12. Vrejlev-Hæstrup;B;Radikale Venstre;Marianne Mulle Jensen;2
Hjørringkredsen;12. Vrejlev-Hæstrup;B;Radikale Venstre;Rikke-Marie Jørgensen;0
Hjørringkredsen;12. Vrejlev-Hæstrup;B;Radikale Venstre;Helle Sommer Kjærgaard;0
Hjørringkredsen;12. Vrejlev-Hæstrup;B;Radikale Venstre;Gitte Lopdrup;1
Hjørringkredsen;12. Vrejlev-Hæstrup;C;Det Konservative Folkeparti;Partiliste;16
Hjørringkredsen;12. Vrejlev-Hæstrup;C;Det Konservative Folkeparti;Per Møller;24
Hjørringkredsen;12. Vrejlev-Hæstrup;C;Det Konservative Folkeparti;Henrik Dalgaard;1
Hjørringkredsen;12. Vrejlev-Hæstrup;C;Det Konservative Folkeparti;Jens Kindberg;0
Hjørringkredsen;12. Vrejlev-Hæstrup;C;Det Konservative Folkeparti;Jens-Henrik Kirk;0
Hjørringkredsen;12. Vrejlev-Hæstrup;C;Det Konservative Folkeparti;Per Larsen;15
Hjørringkredsen;12. Vrejlev-Hæstrup;C;Det Konservative Folkeparti;Peter E. Nielsen;0
Hjørringkredsen;12. Vrejlev-Hæstrup;C;Det Konservative Folkeparti;Torben Overgaard;0
Hjørringkredsen;12. Vrejlev-Hæstrup;C;Det Konservative Folkeparti;Karsten Skov Petersen;0
Hjørringkredsen;12. Vrejlev-Hæstrup;C;Det Konservative Folkeparti;Mia Tang;4
Hjørringkredsen;12. Vrejlev-Hæstrup;C;Det Konservative Folkeparti;Morten Thiessen;0
Hjørringkredsen;12. Vrejlev-Hæstrup;D;Nye Borgerlige;Partiliste;12
Hjørringkredsen;12. Vrejlev-Hæstrup;D;Nye Borgerlige;Poul Højlund;1
Hjørringkredsen;12. Vrejlev-Hæstrup;D;Nye Borgerlige;Frode Larsen;11
Hjørringkredsen;12. Vrejlev-Hæstrup;D;Nye Borgerlige;John Bjerg;3
Hjørringkredsen;12. Vrejlev-Hæstrup;D;Nye Borgerlige;Niels M. Christensen;1
Hjørringkredsen;12. Vrejlev-Hæstrup;E;Klaus Riskær Pedersen;Partiliste;10
Hjørringkredsen;12. Vrejlev-Hæstrup;E;Klaus Riskær Pedersen;Rune Frøsig Osmundsen;0
Hjørringkredsen;12. Vrejlev-Hæstrup;E;Klaus Riskær Pedersen;Maria Terese Fog Bartholdy;1
Hjørringkredsen;12. Vrejlev-Hæstrup;F;SF - Socialistisk Folkeparti;Partiliste;19
Hjørringkredsen;12. Vrejlev-Hæstrup;F;SF - Socialistisk Folkeparti;Karl H. Bornhøft;8
Hjørringkredsen;12. Vrejlev-Hæstrup;F;SF - Socialistisk Folkeparti;Theresa Berg Andersen;2
Hjørringkredsen;12. Vrejlev-Hæstrup;F;SF - Socialistisk Folkeparti;Henning Jørgensen;0
Hjørringkredsen;12. Vrejlev-Hæstrup;F;SF - Socialistisk Folkeparti;Jacob Klivager;0
