Opstillingskreds;Afstemningsområde;Partibogstav;Partinavn;Navn;Stemmetal
Lollandkredsen;1. Errindlev;F;SF - Socialistisk Folkeparti;Jonas Ghiyati;1
Lollandkredsen;1. Errindlev;F;SF - Socialistisk Folkeparti;Charlotte Poulsen;0
Lollandkredsen;1. Errindlev;F;SF - Socialistisk Folkeparti;Mogens Stig Møller;1
Lollandkredsen;1. Errindlev;F;SF - Socialistisk Folkeparti;Judith Frederiksen;0
Lollandkredsen;1. Errindlev;I;Liberal Alliance;Partiliste;4
Lollandkredsen;1. Errindlev;I;Liberal Alliance;Laura Lindahl;0
Lollandkredsen;1. Errindlev;I;Liberal Alliance;Emil Blücher;0
Lollandkredsen;1. Errindlev;I;Liberal Alliance;John Axelsen;0
Lollandkredsen;1. Errindlev;I;Liberal Alliance;Frederik Damgaard;0
Lollandkredsen;1. Errindlev;I;Liberal Alliance;Henrik Boye;0
Lollandkredsen;1. Errindlev;I;Liberal Alliance;Knud Damgaard;0
Lollandkredsen;1. Errindlev;I;Liberal Alliance;Jeppe H. Lindberg;0
Lollandkredsen;1. Errindlev;K;Kristendemokraterne;Partiliste;0
Lollandkredsen;1. Errindlev;K;Kristendemokraterne;Henning Østergaard-Christensen;0
Lollandkredsen;1. Errindlev;K;Kristendemokraterne;Lasse Rasmussen;0
Lollandkredsen;1. Errindlev;K;Kristendemokraterne;Tage Sørensen;0
Lollandkredsen;1. Errindlev;K;Kristendemokraterne;Per Kristensen;0
Lollandkredsen;1. Errindlev;K;Kristendemokraterne;Bruno Skibbild;0
Lollandkredsen;1. Errindlev;K;Kristendemokraterne;Eva Guldfred;0
Lollandkredsen;1. Errindlev;K;Kristendemokraterne;Lisbeth Rask Nielsen;0
Lollandkredsen;1. Errindlev;O;Dansk Folkeparti;Partiliste;40
Lollandkredsen;1. Errindlev;O;Dansk Folkeparti;Githa Nelander;5
Lollandkredsen;1. Errindlev;O;Dansk Folkeparti;Karin Nødgaard;1
Lollandkredsen;1. Errindlev;O;Dansk Folkeparti;Lars Schmidt;1
Lollandkredsen;1. Errindlev;O;Dansk Folkeparti;Søren Espersen;7
Lollandkredsen;1. Errindlev;O;Dansk Folkeparti;Jeppe Jakobsen;0
Lollandkredsen;1. Errindlev;O;Dansk Folkeparti;Merete Dea Larsen;0
Lollandkredsen;1. Errindlev;O;Dansk Folkeparti;Brian Mørch;2
Lollandkredsen;1. Errindlev;O;Dansk Folkeparti;Liselott Blixt;0
Lollandkredsen;1. Errindlev;O;Dansk Folkeparti;Henrik Brodersen;2
Lollandkredsen;1. Errindlev;O;Dansk Folkeparti;Thomas Palmskov;0
Lollandkredsen;1. Errindlev;O;Dansk Folkeparti;Kim Errebo;3
Lollandkredsen;1. Errindlev;O;Dansk Folkeparti;René Christensen;20
Lollandkredsen;1. Errindlev;P;Stram Kurs;Partiliste;2
Lollandkredsen;1. Errindlev;P;Stram Kurs;Søren Grinderslev;0
Lollandkredsen;1. Errindlev;P;Stram Kurs;Rasmus Paludan;10
Lollandkredsen;1. Errindlev;P;Stram Kurs;Pernille Pedersen;0
Lollandkredsen;1. Errindlev;P;Stram Kurs;Chang Claus Lembirk;0
Lollandkredsen;1. Errindlev;V;Venstre, Danmarks Liberale Parti;Partiliste;29
Lollandkredsen;1. Errindlev;V;Venstre, Danmarks Liberale Parti;Rasmus Brandstrup Larsen;13
Lollandkredsen;1. Errindlev;V;Venstre, Danmarks Liberale Parti;Charlotte Bisserup Bechfeldt;3
Lollandkredsen;1. Errindlev;V;Venstre, Danmarks Liberale Parti;Lars-Christian Brask;0
Lollandkredsen;1. Errindlev;V;Venstre, Danmarks Liberale Parti;Morten Dahlin;1
Lollandkredsen;1. Errindlev;V;Venstre, Danmarks Liberale Parti;Louise Schack Elholm;0
Lollandkredsen;1. Errindlev;V;Venstre, Danmarks Liberale Parti;Bertel Haarder;1
Lollandkredsen;1. Errindlev;V;Venstre, Danmarks Liberale Parti;Jacob Jensen;0
Lollandkredsen;1. Errindlev;V;Venstre, Danmarks Liberale Parti;Marcus Knuth;50
Lollandkredsen;1. Errindlev;V;Venstre, Danmarks Liberale Parti;Stén Knuth;0
Lollandkredsen;1. Errindlev;V;Venstre, Danmarks Liberale Parti;Sebastian Mylsted-Schenstrøm;1
Lollandkredsen;1. Errindlev;V;Venstre, Danmarks Liberale Parti;Jacob Panton;0
Lollandkredsen;1. Errindlev;V;Venstre, Danmarks Liberale Parti;Lars Løkke Rasmussen;29
Lollandkredsen;1. Errindlev;Ø;Enhedslisten - De Rød-Grønne;Partiliste;12
Lollandkredsen;1. Errindlev;Ø;Enhedslisten - De Rød-Grønne;Christian Juhl;6
Lollandkredsen;1. Errindlev;Ø;Enhedslisten - De Rød-Grønne;Eva Flyvholm;1
Lollandkredsen;1. Errindlev;Ø;Enhedslisten - De Rød-Grønne;Linda Havanna Hansen;0
Lollandkredsen;1. Errindlev;Ø;Enhedslisten - De Rød-Grønne;Bruno Jerup;0
Lollandkredsen;1. Errindlev;Ø;Enhedslisten - De Rød-Grønne;Mathilde Vinther;0
Lollandkredsen;1. Errindlev;Ø;Enhedslisten - De Rød-Grønne;Martin Graff Jørgensen;0
Lollandkredsen;1. Errindlev;Ø;Enhedslisten - De Rød-Grønne;Christian Tastrup;0
Lollandkredsen;1. Errindlev;Ø;Enhedslisten - De Rød-Grønne;Mehmet Zeki Dogru;1
Lollandkredsen;1. Errindlev;Ø;Enhedslisten - De Rød-Grønne;Sejer Folke;0
Lollandkredsen;1. Errindlev;Å;Alternativet;Partiliste;2
Lollandkredsen;1. Errindlev;Å;Alternativet;Rasmus Nordqvist;0
Lollandkredsen;1. Errindlev;Å;Alternativet;Sascha Faxe;1
Lollandkredsen;1. Errindlev;Å;Alternativet;Peter Kjær Hansen;0
Lollandkredsen;1. Errindlev;Å;Alternativet;Joan Kragh;0
Lollandkredsen;1. Errindlev;Å;Alternativet;Lars Birger Nielsen;0
Lollandkredsen;1. Errindlev;Å;Alternativet;Claus Jansson;0
Lollandkredsen;1. Errindlev;Å;Alternativet;Kristian Gylling;0
Lollandkredsen;1. Errindlev;Å;Alternativet;Kirsten Kock;0
Lollandkredsen;1. Errindlev;Å;Alternativet;Anne Grete Kamilles;0
Lollandkredsen;1. Errindlev;Å;Alternativet;Charlotte Birk Bruun;0
Lollandkredsen;1. Errindlev;Å;Alternativet;Ulla Munksgaard;0
Lollandkredsen;1. Errindlev;(Uden for parti);(Uden for parti);Pinki Karin Yvonne Jensen;1
Lollandkredsen;3. Holeby;A;Socialdemokratiet;Partiliste;256
Lollandkredsen;3. Holeby;A;Socialdemokratiet;Kasper Roug;248
Lollandkredsen;3. Holeby;A;Socialdemokratiet;Kaare Dybvad Bek;5
Lollandkredsen;3. Holeby;A;Socialdemokratiet;Tom Block;2
Lollandkredsen;3. Holeby;A;Socialdemokratiet;Brian Bressendorff;3
Lollandkredsen;3. Holeby;A;Socialdemokratiet;Lennart Damsbo-Andersen;76
Lollandkredsen;3. Holeby;A;Socialdemokratiet;Mette Gjerskov;16
Lollandkredsen;3. Holeby;A;Socialdemokratiet;Magnus Heunicke;25
Lollandkredsen;3. Holeby;A;Socialdemokratiet;Astrid Krag;36
Lollandkredsen;3. Holeby;A;Socialdemokratiet;Rasmus Horn Langhoff;1
Lollandkredsen;3. Holeby;A;Socialdemokratiet;Henrik Sass Larsen;6
Lollandkredsen;3. Holeby;A;Socialdemokratiet;Tanja Larsson;3
Lollandkredsen;3. Holeby;A;Socialdemokratiet;Anne Madsen;2
Lollandkredsen;3. Holeby;B;Radikale Venstre;Partiliste;21
Lollandkredsen;3. Holeby;B;Radikale Venstre;Henriette Bødewadt;3
Lollandkredsen;3. Holeby;B;Radikale Venstre;Zenia Stampe;4
Lollandkredsen;3. Holeby;B;Radikale Venstre;Kathrine Olldag;0
Lollandkredsen;3. Holeby;B;Radikale Venstre;Troels Brandt;0
Lollandkredsen;3. Holeby;B;Radikale Venstre;Jeppe Trolle;0
Lollandkredsen;3. Holeby;B;Radikale Venstre;Line Krogh Lay;0
Lollandkredsen;3. Holeby;B;Radikale Venstre;Vibeke Grønbæk;0
Lollandkredsen;3. Holeby;B;Radikale Venstre;Jeppe Sørensen;0
Lollandkredsen;3. Holeby;B;Radikale Venstre;Bo Nygaard Larsen;0
Lollandkredsen;3. Holeby;C;Det Konservative Folkeparti;Partiliste;14
Lollandkredsen;3. Holeby;C;Det Konservative Folkeparti;Daniel Blak Pedersen;7
Lollandkredsen;3. Holeby;C;Det Konservative Folkeparti;Mads Andersen;0
Lollandkredsen;3. Holeby;C;Det Konservative Folkeparti;Jesper Wienmann Hansen;1
Lollandkredsen;3. Holeby;C;Det Konservative Folkeparti;Brigitte Klintskov Jerkel;5
Lollandkredsen;3. Holeby;C;Det Konservative Folkeparti;Naser Khader;12
Lollandkredsen;3. Holeby;C;Det Konservative Folkeparti;Stine Pilt Olsen;6
Lollandkredsen;3. Holeby;C;Det Konservative Folkeparti;Michael Suhr;0
Lollandkredsen;3. Holeby;D;Nye Borgerlige;Partiliste;24
Lollandkredsen;3. Holeby;D;Nye Borgerlige;Peter Seier Christensen;4
Lollandkredsen;3. Holeby;D;Nye Borgerlige;Josh Bjørkman;2
Lollandkredsen;3. Holeby;D;Nye Borgerlige;Henrik Engel Elborough;1
Lollandkredsen;3. Holeby;D;Nye Borgerlige;Klaus Juel Hansen;1
Lollandkredsen;3. Holeby;D;Nye Borgerlige;Bo Erik Hansen;1
Lollandkredsen;3. Holeby;D;Nye Borgerlige;Martin Knudsen;0
Lollandkredsen;3. Holeby;D;Nye Borgerlige;Ulrik Nick Lassen;1
Lollandkredsen;3. Holeby;D;Nye Borgerlige;Bob Richard Nielsen;2
Lollandkredsen;3. Holeby;D;Nye Borgerlige;Tonny Voldby Pedersen;0
Lollandkredsen;3. Holeby;D;Nye Borgerlige;Jørn Rasmussen;0
Lollandkredsen;3. Holeby;D;Nye Borgerlige;Thomas Vesth;0
Lollandkredsen;3. Holeby;D;Nye Borgerlige;Janni Walies;2
Lollandkredsen;3. Holeby;E;Klaus Riskær Pedersen;Partiliste;17
Lollandkredsen;3. Holeby;E;Klaus Riskær Pedersen;Martin Nordstjerne Rasmussen;1
Lollandkredsen;3. Holeby;E;Klaus Riskær Pedersen;Birger Niemann;1
Lollandkredsen;3. Holeby;F;SF - Socialistisk Folkeparti;Partiliste;30
Lollandkredsen;3. Holeby;F;SF - Socialistisk Folkeparti;Jacob Mark;16
Lollandkredsen;3. Holeby;F;SF - Socialistisk Folkeparti;Astrid Carøe;6
Lollandkredsen;3. Holeby;F;SF - Socialistisk Folkeparti;Anne Valentina Berthelsen;9
Lollandkredsen;3. Holeby;F;SF - Socialistisk Folkeparti;Jan Bjergskov Larsen;0
Lollandkredsen;3. Holeby;F;SF - Socialistisk Folkeparti;Michael Graakjær;1
Lollandkredsen;3. Holeby;F;SF - Socialistisk Folkeparti;Annemette Schønberg Johnsen;4
Lollandkredsen;3. Holeby;F;SF - Socialistisk Folkeparti;Jonas Ghiyati;0
Lollandkredsen;3. Holeby;F;SF - Socialistisk Folkeparti;Charlotte Poulsen;0
Lollandkredsen;3. Holeby;F;SF - Socialistisk Folkeparti;Mogens Stig Møller;1
Lollandkredsen;3. Holeby;F;SF - Socialistisk Folkeparti;Judith Frederiksen;2
Lollandkredsen;3. Holeby;I;Liberal Alliance;Partiliste;8
Lollandkredsen;3. Holeby;I;Liberal Alliance;Laura Lindahl;2
Lollandkredsen;3. Holeby;I;Liberal Alliance;Emil Blücher;0
Lollandkredsen;3. Holeby;I;Liberal Alliance;John Axelsen;0
Lollandkredsen;3. Holeby;I;Liberal Alliance;Frederik Damgaard;0
Lollandkredsen;3. Holeby;I;Liberal Alliance;Henrik Boye;0
Lollandkredsen;3. Holeby;I;Liberal Alliance;Knud Damgaard;0
Lollandkredsen;3. Holeby;I;Liberal Alliance;Jeppe H. Lindberg;0
Lollandkredsen;3. Holeby;K;Kristendemokraterne;Partiliste;7
Lollandkredsen;3. Holeby;K;Kristendemokraterne;Henning Østergaard-Christensen;0
Lollandkredsen;3. Holeby;K;Kristendemokraterne;Lasse Rasmussen;0
Lollandkredsen;3. Holeby;K;Kristendemokraterne;Tage Sørensen;0
Lollandkredsen;3. Holeby;K;Kristendemokraterne;Per Kristensen;0
Lollandkredsen;3. Holeby;K;Kristendemokraterne;Bruno Skibbild;0
Lollandkredsen;3. Holeby;K;Kristendemokraterne;Eva Guldfred;0
Lollandkredsen;3. Holeby;K;Kristendemokraterne;Lisbeth Rask Nielsen;1
Lollandkredsen;3. Holeby;O;Dansk Folkeparti;Partiliste;108
Lollandkredsen;3. Holeby;O;Dansk Folkeparti;Githa Nelander;10
Lollandkredsen;3. Holeby;O;Dansk Folkeparti;Karin Nødgaard;1
Lollandkredsen;3. Holeby;O;Dansk Folkeparti;Lars Schmidt;1
Lollandkredsen;3. Holeby;O;Dansk Folkeparti;Søren Espersen;12
Lollandkredsen;3. Holeby;O;Dansk Folkeparti;Jeppe Jakobsen;1
Lollandkredsen;3. Holeby;O;Dansk Folkeparti;Merete Dea Larsen;0
Lollandkredsen;3. Holeby;O;Dansk Folkeparti;Brian Mørch;3
Lollandkredsen;3. Holeby;O;Dansk Folkeparti;Liselott Blixt;3
Lollandkredsen;3. Holeby;O;Dansk Folkeparti;Henrik Brodersen;1
Lollandkredsen;3. Holeby;O;Dansk Folkeparti;Thomas Palmskov;0
Lollandkredsen;3. Holeby;O;Dansk Folkeparti;Kim Errebo;3
Lollandkredsen;3. Holeby;O;Dansk Folkeparti;René Christensen;48
Lollandkredsen;3. Holeby;P;Stram Kurs;Partiliste;12
Lollandkredsen;3. Holeby;P;Stram Kurs;Søren Grinderslev;2
Lollandkredsen;3. Holeby;P;Stram Kurs;Rasmus Paludan;44
Lollandkredsen;3. Holeby;P;Stram Kurs;Pernille Pedersen;1
Lollandkredsen;3. Holeby;P;Stram Kurs;Chang Claus Lembirk;0
Lollandkredsen;3. Holeby;V;Venstre, Danmarks Liberale Parti;Partiliste;77
Lollandkredsen;3. Holeby;V;Venstre, Danmarks Liberale Parti;Rasmus Brandstrup Larsen;24
Lollandkredsen;3. Holeby;V;Venstre, Danmarks Liberale Parti;Charlotte Bisserup Bechfeldt;4
Lollandkredsen;3. Holeby;V;Venstre, Danmarks Liberale Parti;Lars-Christian Brask;0
Lollandkredsen;3. Holeby;V;Venstre, Danmarks Liberale Parti;Morten Dahlin;2
Lollandkredsen;3. Holeby;V;Venstre, Danmarks Liberale Parti;Louise Schack Elholm;1
Lollandkredsen;3. Holeby;V;Venstre, Danmarks Liberale Parti;Bertel Haarder;1
Lollandkredsen;3. Holeby;V;Venstre, Danmarks Liberale Parti;Jacob Jensen;0
Lollandkredsen;3. Holeby;V;Venstre, Danmarks Liberale Parti;Marcus Knuth;137
Lollandkredsen;3. Holeby;V;Venstre, Danmarks Liberale Parti;Stén Knuth;6
Lollandkredsen;3. Holeby;V;Venstre, Danmarks Liberale Parti;Sebastian Mylsted-Schenstrøm;0
Lollandkredsen;3. Holeby;V;Venstre, Danmarks Liberale Parti;Jacob Panton;2
Lollandkredsen;3. Holeby;V;Venstre, Danmarks Liberale Parti;Lars Løkke Rasmussen;53
Lollandkredsen;3. Holeby;Ø;Enhedslisten - De Rød-Grønne;Partiliste;59
Lollandkredsen;3. Holeby;Ø;Enhedslisten - De Rød-Grønne;Christian Juhl;3
Lollandkredsen;3. Holeby;Ø;Enhedslisten - De Rød-Grønne;Eva Flyvholm;10
Lollandkredsen;3. Holeby;Ø;Enhedslisten - De Rød-Grønne;Linda Havanna Hansen;1
Lollandkredsen;3. Holeby;Ø;Enhedslisten - De Rød-Grønne;Bruno Jerup;0
Lollandkredsen;3. Holeby;Ø;Enhedslisten - De Rød-Grønne;Mathilde Vinther;1
Lollandkredsen;3. Holeby;Ø;Enhedslisten - De Rød-Grønne;Martin Graff Jørgensen;2
Lollandkredsen;3. Holeby;Ø;Enhedslisten - De Rød-Grønne;Christian Tastrup;2
Lollandkredsen;3. Holeby;Ø;Enhedslisten - De Rød-Grønne;Mehmet Zeki Dogru;0
Lollandkredsen;3. Holeby;Ø;Enhedslisten - De Rød-Grønne;Sejer Folke;0
Lollandkredsen;3. Holeby;Å;Alternativet;Partiliste;6
Lollandkredsen;3. Holeby;Å;Alternativet;Rasmus Nordqvist;3
Lollandkredsen;3. Holeby;Å;Alternativet;Sascha Faxe;3
Lollandkredsen;3. Holeby;Å;Alternativet;Peter Kjær Hansen;1
Lollandkredsen;3. Holeby;Å;Alternativet;Joan Kragh;1
Lollandkredsen;3. Holeby;Å;Alternativet;Lars Birger Nielsen;0
Lollandkredsen;3. Holeby;Å;Alternativet;Claus Jansson;0
Lollandkredsen;3. Holeby;Å;Alternativet;Kristian Gylling;0
Lollandkredsen;3. Holeby;Å;Alternativet;Kirsten Kock;0
Lollandkredsen;3. Holeby;Å;Alternativet;Anne Grete Kamilles;0
Lollandkredsen;3. Holeby;Å;Alternativet;Charlotte Birk Bruun;0
Lollandkredsen;3. Holeby;Å;Alternativet;Ulla Munksgaard;2
Lollandkredsen;3. Holeby;(Uden for parti);(Uden for parti);Pinki Karin Yvonne Jensen;1
Lollandkredsen;8. Sandby;A;Socialdemokratiet;Partiliste;96
Lollandkredsen;8. Sandby;A;Socialdemokratiet;Kasper Roug;71
Lollandkredsen;8. Sandby;A;Socialdemokratiet;Kaare Dybvad Bek;0
Lollandkredsen;8. Sandby;A;Socialdemokratiet;Tom Block;0
Lollandkredsen;8. Sandby;A;Socialdemokratiet;Brian Bressendorff;0
Lollandkredsen;8. Sandby;A;Socialdemokratiet;Lennart Damsbo-Andersen;16
Lollandkredsen;8. Sandby;A;Socialdemokratiet;Mette Gjerskov;3
Lollandkredsen;8. Sandby;A;Socialdemokratiet;Magnus Heunicke;10
Lollandkredsen;8. Sandby;A;Socialdemokratiet;Astrid Krag;8
Lollandkredsen;8. Sandby;A;Socialdemokratiet;Rasmus Horn Langhoff;0
Lollandkredsen;8. Sandby;A;Socialdemokratiet;Henrik Sass Larsen;1
Lollandkredsen;8. Sandby;A;Socialdemokratiet;Tanja Larsson;3
Lollandkredsen;8. Sandby;A;Socialdemokratiet;Anne Madsen;1
Lollandkredsen;8. Sandby;B;Radikale Venstre;Partiliste;16
Lollandkredsen;8. Sandby;B;Radikale Venstre;Henriette Bødewadt;3
Lollandkredsen;8. Sandby;B;Radikale Venstre;Zenia Stampe;2
Lollandkredsen;8. Sandby;B;Radikale Venstre;Kathrine Olldag;1
Lollandkredsen;8. Sandby;B;Radikale Venstre;Troels Brandt;0
Lollandkredsen;8. Sandby;B;Radikale Venstre;Jeppe Trolle;1
Lollandkredsen;8. Sandby;B;Radikale Venstre;Line Krogh Lay;0
Lollandkredsen;8. Sandby;B;Radikale Venstre;Vibeke Grønbæk;0
Lollandkredsen;8. Sandby;B;Radikale Venstre;Jeppe Sørensen;1
Lollandkredsen;8. Sandby;B;Radikale Venstre;Bo Nygaard Larsen;0
Lollandkredsen;8. Sandby;C;Det Konservative Folkeparti;Partiliste;18
Lollandkredsen;8. Sandby;C;Det Konservative Folkeparti;Daniel Blak Pedersen;4
Lollandkredsen;8. Sandby;C;Det Konservative Folkeparti;Mads Andersen;0
Lollandkredsen;8. Sandby;C;Det Konservative Folkeparti;Jesper Wienmann Hansen;0
Lollandkredsen;8. Sandby;C;Det Konservative Folkeparti;Brigitte Klintskov Jerkel;0
Lollandkredsen;8. Sandby;C;Det Konservative Folkeparti;Naser Khader;4
Lollandkredsen;8. Sandby;C;Det Konservative Folkeparti;Stine Pilt Olsen;2
Lollandkredsen;8. Sandby;C;Det Konservative Folkeparti;Michael Suhr;0
Lollandkredsen;8. Sandby;D;Nye Borgerlige;Partiliste;9
Lollandkredsen;8. Sandby;D;Nye Borgerlige;Peter Seier Christensen;2
Lollandkredsen;8. Sandby;D;Nye Borgerlige;Josh Bjørkman;3
Lollandkredsen;8. Sandby;D;Nye Borgerlige;Henrik Engel Elborough;0
Lollandkredsen;8. Sandby;D;Nye Borgerlige;Klaus Juel Hansen;1
Lollandkredsen;8. Sandby;D;Nye Borgerlige;Bo Erik Hansen;0
Lollandkredsen;8. Sandby;D;Nye Borgerlige;Martin Knudsen;0
Lollandkredsen;8. Sandby;D;Nye Borgerlige;Ulrik Nick Lassen;0
Lollandkredsen;8. Sandby;D;Nye Borgerlige;Bob Richard Nielsen;0
Lollandkredsen;8. Sandby;D;Nye Borgerlige;Tonny Voldby Pedersen;0
Lollandkredsen;8. Sandby;D;Nye Borgerlige;Jørn Rasmussen;0
Lollandkredsen;8. Sandby;D;Nye Borgerlige;Thomas Vesth;0
Lollandkredsen;8. Sandby;D;Nye Borgerlige;Janni Walies;0
Lollandkredsen;8. Sandby;E;Klaus Riskær Pedersen;Partiliste;11
Lollandkredsen;8. Sandby;E;Klaus Riskær Pedersen;Martin Nordstjerne Rasmussen;0
Lollandkredsen;8. Sandby;E;Klaus Riskær Pedersen;Birger Niemann;0
Lollandkredsen;8. Sandby;F;SF - Socialistisk Folkeparti;Partiliste;14
Lollandkredsen;8. Sandby;F;SF - Socialistisk Folkeparti;Jacob Mark;3
Lollandkredsen;8. Sandby;F;SF - Socialistisk Folkeparti;Astrid Carøe;2
Lollandkredsen;8. Sandby;F;SF - Socialistisk Folkeparti;Anne Valentina Berthelsen;0
Lollandkredsen;8. Sandby;F;SF - Socialistisk Folkeparti;Jan Bjergskov Larsen;0
Lollandkredsen;8. Sandby;F;SF - Socialistisk Folkeparti;Michael Graakjær;0
Lollandkredsen;8. Sandby;F;SF - Socialistisk Folkeparti;Annemette Schønberg Johnsen;1
Lollandkredsen;8. Sandby;F;SF - Socialistisk Folkeparti;Jonas Ghiyati;0
Lollandkredsen;8. Sandby;F;SF - Socialistisk Folkeparti;Charlotte Poulsen;0
Lollandkredsen;8. Sandby;F;SF - Socialistisk Folkeparti;Mogens Stig Møller;2
Lollandkredsen;8. Sandby;F;SF - Socialistisk Folkeparti;Judith Frederiksen;6
Lollandkredsen;8. Sandby;I;Liberal Alliance;Partiliste;0
Lollandkredsen;8. Sandby;I;Liberal Alliance;Laura Lindahl;4
Lollandkredsen;8. Sandby;I;Liberal Alliance;Emil Blücher;0
Lollandkredsen;8. Sandby;I;Liberal Alliance;John Axelsen;0
Lollandkredsen;8. Sandby;I;Liberal Alliance;Frederik Damgaard;1
Lollandkredsen;8. Sandby;I;Liberal Alliance;Henrik Boye;0
Lollandkredsen;8. Sandby;I;Liberal Alliance;Knud Damgaard;0
Lollandkredsen;8. Sandby;I;Liberal Alliance;Jeppe H. Lindberg;0
Lollandkredsen;8. Sandby;K;Kristendemokraterne;Partiliste;1
Lollandkredsen;8. Sandby;K;Kristendemokraterne;Henning Østergaard-Christensen;0
Lollandkredsen;8. Sandby;K;Kristendemokraterne;Lasse Rasmussen;0
Lollandkredsen;8. Sandby;K;Kristendemokraterne;Tage Sørensen;0
Lollandkredsen;8. Sandby;K;Kristendemokraterne;Per Kristensen;0
Lollandkredsen;8. Sandby;K;Kristendemokraterne;Bruno Skibbild;0
