Opstillingskreds;Afstemningsområde;Partibogstav;Partinavn;Navn;Stemmetal
Rønnekredsen;9. Hasle;V;Venstre, Danmarks Liberale Parti;Peter Juel-Jensen;356
Rønnekredsen;9. Hasle;V;Venstre, Danmarks Liberale Parti;Sandra Hjorth Folmand;13
Rønnekredsen;9. Hasle;V;Venstre, Danmarks Liberale Parti;Jens Rathmann Hansen;8
Rønnekredsen;9. Hasle;Ø;Enhedslisten - De Rød-Grønne;Partiliste;70
Rønnekredsen;9. Hasle;Ø;Enhedslisten - De Rød-Grønne;Morten Riis;67
Rønnekredsen;9. Hasle;Ø;Enhedslisten - De Rød-Grønne;Niclas Fick;6
Rønnekredsen;9. Hasle;Å;Alternativet;Partiliste;27
Rønnekredsen;9. Hasle;Å;Alternativet;Maria Hach;18
Rønnekredsen;9. Hasle;Å;Alternativet;Bertram Kjær Johansen;8
Aakirkebykredsen;0. Christiansø;A;Socialdemokratiet;Partiliste;6
Aakirkebykredsen;0. Christiansø;A;Socialdemokratiet;Lea Wermelin;14
Aakirkebykredsen;0. Christiansø;A;Socialdemokratiet;Lars Goldschmidt;0
Aakirkebykredsen;0. Christiansø;A;Socialdemokratiet;Claus Larsen-Jensen;0
Aakirkebykredsen;0. Christiansø;B;Radikale Venstre;Partiliste;1
Aakirkebykredsen;0. Christiansø;B;Radikale Venstre;Bente Johansen;0
Aakirkebykredsen;0. Christiansø;B;Radikale Venstre;Matilde Lissau;1
Aakirkebykredsen;0. Christiansø;C;Det Konservative Folkeparti;Partiliste;2
Aakirkebykredsen;0. Christiansø;C;Det Konservative Folkeparti;Joachim Hjorting;1
Aakirkebykredsen;0. Christiansø;D;Nye Borgerlige;Partiliste;0
Aakirkebykredsen;0. Christiansø;D;Nye Borgerlige;Robert Dam;0
Aakirkebykredsen;0. Christiansø;D;Nye Borgerlige;Philip W. Brandt;0
Aakirkebykredsen;0. Christiansø;E;Klaus Riskær Pedersen;Partiliste;0
Aakirkebykredsen;0. Christiansø;E;Klaus Riskær Pedersen;Brian Schou Brandt;0
Aakirkebykredsen;0. Christiansø;F;SF - Socialistisk Folkeparti;Partiliste;6
Aakirkebykredsen;0. Christiansø;F;SF - Socialistisk Folkeparti;Leif Olsen;0
Aakirkebykredsen;0. Christiansø;I;Liberal Alliance;Partiliste;1
Aakirkebykredsen;0. Christiansø;I;Liberal Alliance;Kenny Olsen;0
Aakirkebykredsen;0. Christiansø;K;Kristendemokraterne;Partiliste;0
Aakirkebykredsen;0. Christiansø;K;Kristendemokraterne;Bjarne Hartung Kirkegaard;0
Aakirkebykredsen;0. Christiansø;K;Kristendemokraterne;Jacob Hellwing;0
Aakirkebykredsen;0. Christiansø;K;Kristendemokraterne;Niels Chresten Andersen;0
Aakirkebykredsen;0. Christiansø;O;Dansk Folkeparti;Partiliste;0
Aakirkebykredsen;0. Christiansø;O;Dansk Folkeparti;Jess Christian Persson;1
Aakirkebykredsen;0. Christiansø;O;Dansk Folkeparti;Knud Henrik Folkmann;0
Aakirkebykredsen;0. Christiansø;O;Dansk Folkeparti;Sabine Nicoline Lyngberg;0
Aakirkebykredsen;0. Christiansø;P;Stram Kurs;Partiliste;2
Aakirkebykredsen;0. Christiansø;P;Stram Kurs;Gerhard Andersen;0
Aakirkebykredsen;0. Christiansø;V;Venstre, Danmarks Liberale Parti;Partiliste;4
Aakirkebykredsen;0. Christiansø;V;Venstre, Danmarks Liberale Parti;Peter Juel-Jensen;5
Aakirkebykredsen;0. Christiansø;V;Venstre, Danmarks Liberale Parti;Sandra Hjorth Folmand;0
Aakirkebykredsen;0. Christiansø;V;Venstre, Danmarks Liberale Parti;Jens Rathmann Hansen;0
Aakirkebykredsen;0. Christiansø;Ø;Enhedslisten - De Rød-Grønne;Partiliste;6
Aakirkebykredsen;0. Christiansø;Ø;Enhedslisten - De Rød-Grønne;Morten Riis;3
Aakirkebykredsen;0. Christiansø;Ø;Enhedslisten - De Rød-Grønne;Niclas Fick;1
Aakirkebykredsen;0. Christiansø;Å;Alternativet;Partiliste;1
Aakirkebykredsen;0. Christiansø;Å;Alternativet;Maria Hach;1
Aakirkebykredsen;0. Christiansø;Å;Alternativet;Bertram Kjær Johansen;0
Aakirkebykredsen;1. Allinge;A;Socialdemokratiet;Partiliste;195
Aakirkebykredsen;1. Allinge;A;Socialdemokratiet;Lea Wermelin;408
Aakirkebykredsen;1. Allinge;A;Socialdemokratiet;Lars Goldschmidt;21
Aakirkebykredsen;1. Allinge;A;Socialdemokratiet;Claus Larsen-Jensen;38
Aakirkebykredsen;1. Allinge;B;Radikale Venstre;Partiliste;47
Aakirkebykredsen;1. Allinge;B;Radikale Venstre;Bente Johansen;13
Aakirkebykredsen;1. Allinge;B;Radikale Venstre;Matilde Lissau;9
Aakirkebykredsen;1. Allinge;C;Det Konservative Folkeparti;Partiliste;37
Aakirkebykredsen;1. Allinge;C;Det Konservative Folkeparti;Joachim Hjorting;7
Aakirkebykredsen;1. Allinge;D;Nye Borgerlige;Partiliste;38
Aakirkebykredsen;1. Allinge;D;Nye Borgerlige;Robert Dam;4
Aakirkebykredsen;1. Allinge;D;Nye Borgerlige;Philip W. Brandt;6
Aakirkebykredsen;1. Allinge;E;Klaus Riskær Pedersen;Partiliste;19
Aakirkebykredsen;1. Allinge;E;Klaus Riskær Pedersen;Brian Schou Brandt;0
Aakirkebykredsen;1. Allinge;F;SF - Socialistisk Folkeparti;Partiliste;79
Aakirkebykredsen;1. Allinge;F;SF - Socialistisk Folkeparti;Leif Olsen;38
Aakirkebykredsen;1. Allinge;I;Liberal Alliance;Partiliste;18
Aakirkebykredsen;1. Allinge;I;Liberal Alliance;Kenny Olsen;7
Aakirkebykredsen;1. Allinge;K;Kristendemokraterne;Partiliste;27
Aakirkebykredsen;1. Allinge;K;Kristendemokraterne;Bjarne Hartung Kirkegaard;36
Aakirkebykredsen;1. Allinge;K;Kristendemokraterne;Jacob Hellwing;0
Aakirkebykredsen;1. Allinge;K;Kristendemokraterne;Niels Chresten Andersen;5
Aakirkebykredsen;1. Allinge;O;Dansk Folkeparti;Partiliste;141
Aakirkebykredsen;1. Allinge;O;Dansk Folkeparti;Jess Christian Persson;81
Aakirkebykredsen;1. Allinge;O;Dansk Folkeparti;Knud Henrik Folkmann;7
Aakirkebykredsen;1. Allinge;O;Dansk Folkeparti;Sabine Nicoline Lyngberg;20
Aakirkebykredsen;1. Allinge;P;Stram Kurs;Partiliste;22
Aakirkebykredsen;1. Allinge;P;Stram Kurs;Gerhard Andersen;10
Aakirkebykredsen;1. Allinge;V;Venstre, Danmarks Liberale Parti;Partiliste;122
Aakirkebykredsen;1. Allinge;V;Venstre, Danmarks Liberale Parti;Peter Juel-Jensen;403
Aakirkebykredsen;1. Allinge;V;Venstre, Danmarks Liberale Parti;Sandra Hjorth Folmand;15
Aakirkebykredsen;1. Allinge;V;Venstre, Danmarks Liberale Parti;Jens Rathmann Hansen;7
Aakirkebykredsen;1. Allinge;Ø;Enhedslisten - De Rød-Grønne;Partiliste;130
Aakirkebykredsen;1. Allinge;Ø;Enhedslisten - De Rød-Grønne;Morten Riis;81
Aakirkebykredsen;1. Allinge;Ø;Enhedslisten - De Rød-Grønne;Niclas Fick;15
Aakirkebykredsen;1. Allinge;Å;Alternativet;Partiliste;41
Aakirkebykredsen;1. Allinge;Å;Alternativet;Maria Hach;15
Aakirkebykredsen;1. Allinge;Å;Alternativet;Bertram Kjær Johansen;13
Aakirkebykredsen;2. Østermarie;A;Socialdemokratiet;Partiliste;154
Aakirkebykredsen;2. Østermarie;A;Socialdemokratiet;Lea Wermelin;254
Aakirkebykredsen;2. Østermarie;A;Socialdemokratiet;Lars Goldschmidt;23
Aakirkebykredsen;2. Østermarie;A;Socialdemokratiet;Claus Larsen-Jensen;22
Aakirkebykredsen;2. Østermarie;B;Radikale Venstre;Partiliste;42
Aakirkebykredsen;2. Østermarie;B;Radikale Venstre;Bente Johansen;12
Aakirkebykredsen;2. Østermarie;B;Radikale Venstre;Matilde Lissau;7
Aakirkebykredsen;2. Østermarie;C;Det Konservative Folkeparti;Partiliste;27
Aakirkebykredsen;2. Østermarie;C;Det Konservative Folkeparti;Joachim Hjorting;12
Aakirkebykredsen;2. Østermarie;D;Nye Borgerlige;Partiliste;27
Aakirkebykredsen;2. Østermarie;D;Nye Borgerlige;Robert Dam;3
Aakirkebykredsen;2. Østermarie;D;Nye Borgerlige;Philip W. Brandt;7
Aakirkebykredsen;2. Østermarie;E;Klaus Riskær Pedersen;Partiliste;20
Aakirkebykredsen;2. Østermarie;E;Klaus Riskær Pedersen;Brian Schou Brandt;1
Aakirkebykredsen;2. Østermarie;F;SF - Socialistisk Folkeparti;Partiliste;71
Aakirkebykredsen;2. Østermarie;F;SF - Socialistisk Folkeparti;Leif Olsen;24
Aakirkebykredsen;2. Østermarie;I;Liberal Alliance;Partiliste;14
Aakirkebykredsen;2. Østermarie;I;Liberal Alliance;Kenny Olsen;15
Aakirkebykredsen;2. Østermarie;K;Kristendemokraterne;Partiliste;43
Aakirkebykredsen;2. Østermarie;K;Kristendemokraterne;Bjarne Hartung Kirkegaard;29
Aakirkebykredsen;2. Østermarie;K;Kristendemokraterne;Jacob Hellwing;1
Aakirkebykredsen;2. Østermarie;K;Kristendemokraterne;Niels Chresten Andersen;24
Aakirkebykredsen;2. Østermarie;O;Dansk Folkeparti;Partiliste;105
Aakirkebykredsen;2. Østermarie;O;Dansk Folkeparti;Jess Christian Persson;67
Aakirkebykredsen;2. Østermarie;O;Dansk Folkeparti;Knud Henrik Folkmann;8
Aakirkebykredsen;2. Østermarie;O;Dansk Folkeparti;Sabine Nicoline Lyngberg;9
Aakirkebykredsen;2. Østermarie;P;Stram Kurs;Partiliste;23
Aakirkebykredsen;2. Østermarie;P;Stram Kurs;Gerhard Andersen;14
Aakirkebykredsen;2. Østermarie;V;Venstre, Danmarks Liberale Parti;Partiliste;102
Aakirkebykredsen;2. Østermarie;V;Venstre, Danmarks Liberale Parti;Peter Juel-Jensen;378
Aakirkebykredsen;2. Østermarie;V;Venstre, Danmarks Liberale Parti;Sandra Hjorth Folmand;10
Aakirkebykredsen;2. Østermarie;V;Venstre, Danmarks Liberale Parti;Jens Rathmann Hansen;11
Aakirkebykredsen;2. Østermarie;Ø;Enhedslisten - De Rød-Grønne;Partiliste;106
Aakirkebykredsen;2. Østermarie;Ø;Enhedslisten - De Rød-Grønne;Morten Riis;120
Aakirkebykredsen;2. Østermarie;Ø;Enhedslisten - De Rød-Grønne;Niclas Fick;9
Aakirkebykredsen;2. Østermarie;Å;Alternativet;Partiliste;48
Aakirkebykredsen;2. Østermarie;Å;Alternativet;Maria Hach;43
Aakirkebykredsen;2. Østermarie;Å;Alternativet;Bertram Kjær Johansen;11
Aakirkebykredsen;3. Svaneke;A;Socialdemokratiet;Partiliste;125
Aakirkebykredsen;3. Svaneke;A;Socialdemokratiet;Lea Wermelin;229
Aakirkebykredsen;3. Svaneke;A;Socialdemokratiet;Lars Goldschmidt;8
Aakirkebykredsen;3. Svaneke;A;Socialdemokratiet;Claus Larsen-Jensen;33
Aakirkebykredsen;3. Svaneke;B;Radikale Venstre;Partiliste;59
Aakirkebykredsen;3. Svaneke;B;Radikale Venstre;Bente Johansen;15
Aakirkebykredsen;3. Svaneke;B;Radikale Venstre;Matilde Lissau;24
Aakirkebykredsen;3. Svaneke;C;Det Konservative Folkeparti;Partiliste;25
Aakirkebykredsen;3. Svaneke;C;Det Konservative Folkeparti;Joachim Hjorting;6
Aakirkebykredsen;3. Svaneke;D;Nye Borgerlige;Partiliste;14
Aakirkebykredsen;3. Svaneke;D;Nye Borgerlige;Robert Dam;0
Aakirkebykredsen;3. Svaneke;D;Nye Borgerlige;Philip W. Brandt;1
Aakirkebykredsen;3. Svaneke;E;Klaus Riskær Pedersen;Partiliste;6
Aakirkebykredsen;3. Svaneke;E;Klaus Riskær Pedersen;Brian Schou Brandt;9
Aakirkebykredsen;3. Svaneke;F;SF - Socialistisk Folkeparti;Partiliste;67
Aakirkebykredsen;3. Svaneke;F;SF - Socialistisk Folkeparti;Leif Olsen;12
Aakirkebykredsen;3. Svaneke;I;Liberal Alliance;Partiliste;12
Aakirkebykredsen;3. Svaneke;I;Liberal Alliance;Kenny Olsen;3
Aakirkebykredsen;3. Svaneke;K;Kristendemokraterne;Partiliste;27
Aakirkebykredsen;3. Svaneke;K;Kristendemokraterne;Bjarne Hartung Kirkegaard;10
Aakirkebykredsen;3. Svaneke;K;Kristendemokraterne;Jacob Hellwing;0
Aakirkebykredsen;3. Svaneke;K;Kristendemokraterne;Niels Chresten Andersen;10
Aakirkebykredsen;3. Svaneke;O;Dansk Folkeparti;Partiliste;39
Aakirkebykredsen;3. Svaneke;O;Dansk Folkeparti;Jess Christian Persson;21
Aakirkebykredsen;3. Svaneke;O;Dansk Folkeparti;Knud Henrik Folkmann;5
Aakirkebykredsen;3. Svaneke;O;Dansk Folkeparti;Sabine Nicoline Lyngberg;9
Aakirkebykredsen;3. Svaneke;P;Stram Kurs;Partiliste;8
Aakirkebykredsen;3. Svaneke;P;Stram Kurs;Gerhard Andersen;3
Aakirkebykredsen;3. Svaneke;V;Venstre, Danmarks Liberale Parti;Partiliste;100
Aakirkebykredsen;3. Svaneke;V;Venstre, Danmarks Liberale Parti;Peter Juel-Jensen;283
Aakirkebykredsen;3. Svaneke;V;Venstre, Danmarks Liberale Parti;Sandra Hjorth Folmand;14
Aakirkebykredsen;3. Svaneke;V;Venstre, Danmarks Liberale Parti;Jens Rathmann Hansen;4
Aakirkebykredsen;3. Svaneke;Ø;Enhedslisten - De Rød-Grønne;Partiliste;103
Aakirkebykredsen;3. Svaneke;Ø;Enhedslisten - De Rød-Grønne;Morten Riis;99
Aakirkebykredsen;3. Svaneke;Ø;Enhedslisten - De Rød-Grønne;Niclas Fick;10
Aakirkebykredsen;3. Svaneke;Å;Alternativet;Partiliste;51
Aakirkebykredsen;3. Svaneke;Å;Alternativet;Maria Hach;29
Aakirkebykredsen;3. Svaneke;Å;Alternativet;Bertram Kjær Johansen;6
Aakirkebykredsen;4. Nexø;A;Socialdemokratiet;Partiliste;337
Aakirkebykredsen;4. Nexø;A;Socialdemokratiet;Lea Wermelin;622
Aakirkebykredsen;4. Nexø;A;Socialdemokratiet;Lars Goldschmidt;18
Aakirkebykredsen;4. Nexø;A;Socialdemokratiet;Claus Larsen-Jensen;70
Aakirkebykredsen;4. Nexø;B;Radikale Venstre;Partiliste;44
Aakirkebykredsen;4. Nexø;B;Radikale Venstre;Bente Johansen;11
Aakirkebykredsen;4. Nexø;B;Radikale Venstre;Matilde Lissau;25
Aakirkebykredsen;4. Nexø;C;Det Konservative Folkeparti;Partiliste;26
Aakirkebykredsen;4. Nexø;C;Det Konservative Folkeparti;Joachim Hjorting;3
Aakirkebykredsen;4. Nexø;D;Nye Borgerlige;Partiliste;26
Aakirkebykredsen;4. Nexø;D;Nye Borgerlige;Robert Dam;3
Aakirkebykredsen;4. Nexø;D;Nye Borgerlige;Philip W. Brandt;4
Aakirkebykredsen;4. Nexø;E;Klaus Riskær Pedersen;Partiliste;23
Aakirkebykredsen;4. Nexø;E;Klaus Riskær Pedersen;Brian Schou Brandt;4
Aakirkebykredsen;4. Nexø;F;SF - Socialistisk Folkeparti;Partiliste;93
Aakirkebykredsen;4. Nexø;F;SF - Socialistisk Folkeparti;Leif Olsen;24
Aakirkebykredsen;4. Nexø;I;Liberal Alliance;Partiliste;15
Aakirkebykredsen;4. Nexø;I;Liberal Alliance;Kenny Olsen;7
Aakirkebykredsen;4. Nexø;K;Kristendemokraterne;Partiliste;50
Aakirkebykredsen;4. Nexø;K;Kristendemokraterne;Bjarne Hartung Kirkegaard;21
Aakirkebykredsen;4. Nexø;K;Kristendemokraterne;Jacob Hellwing;0
Aakirkebykredsen;4. Nexø;K;Kristendemokraterne;Niels Chresten Andersen;22
Aakirkebykredsen;4. Nexø;O;Dansk Folkeparti;Partiliste;167
Aakirkebykredsen;4. Nexø;O;Dansk Folkeparti;Jess Christian Persson;72
Aakirkebykredsen;4. Nexø;O;Dansk Folkeparti;Knud Henrik Folkmann;28
Aakirkebykredsen;4. Nexø;O;Dansk Folkeparti;Sabine Nicoline Lyngberg;25
Aakirkebykredsen;4. Nexø;P;Stram Kurs;Partiliste;34
Aakirkebykredsen;4. Nexø;P;Stram Kurs;Gerhard Andersen;8
Aakirkebykredsen;4. Nexø;V;Venstre, Danmarks Liberale Parti;Partiliste;175
Aakirkebykredsen;4. Nexø;V;Venstre, Danmarks Liberale Parti;Peter Juel-Jensen;519
Aakirkebykredsen;4. Nexø;V;Venstre, Danmarks Liberale Parti;Sandra Hjorth Folmand;20
Aakirkebykredsen;4. Nexø;V;Venstre, Danmarks Liberale Parti;Jens Rathmann Hansen;23
Aakirkebykredsen;4. Nexø;Ø;Enhedslisten - De Rød-Grønne;Partiliste;103
Aakirkebykredsen;4. Nexø;Ø;Enhedslisten - De Rød-Grønne;Morten Riis;85
Aakirkebykredsen;4. Nexø;Ø;Enhedslisten - De Rød-Grønne;Niclas Fick;9
Aakirkebykredsen;4. Nexø;Å;Alternativet;Partiliste;53
Aakirkebykredsen;4. Nexø;Å;Alternativet;Maria Hach;19
Aakirkebykredsen;4. Nexø;Å;Alternativet;Bertram Kjær Johansen;20
Aakirkebykredsen;5. Pedersker;A;Socialdemokratiet;Partiliste;108
Aakirkebykredsen;5. Pedersker;A;Socialdemokratiet;Lea Wermelin;167
Aakirkebykredsen;5. Pedersker;A;Socialdemokratiet;Lars Goldschmidt;4
Aakirkebykredsen;5. Pedersker;A;Socialdemokratiet;Claus Larsen-Jensen;54
Aakirkebykredsen;5. Pedersker;B;Radikale Venstre;Partiliste;16
Aakirkebykredsen;5. Pedersker;B;Radikale Venstre;Bente Johansen;9
Aakirkebykredsen;5. Pedersker;B;Radikale Venstre;Matilde Lissau;7
Aakirkebykredsen;5. Pedersker;C;Det Konservative Folkeparti;Partiliste;15
Aakirkebykredsen;5. Pedersker;C;Det Konservative Folkeparti;Joachim Hjorting;2
Aakirkebykredsen;5. Pedersker;D;Nye Borgerlige;Partiliste;18
Aakirkebykredsen;5. Pedersker;D;Nye Borgerlige;Robert Dam;1
Aakirkebykredsen;5. Pedersker;D;Nye Borgerlige;Philip W. Brandt;1
Aakirkebykredsen;5. Pedersker;E;Klaus Riskær Pedersen;Partiliste;16
Aakirkebykredsen;5. Pedersker;E;Klaus Riskær Pedersen;Brian Schou Brandt;1
Aakirkebykredsen;5. Pedersker;F;SF - Socialistisk Folkeparti;Partiliste;27
Aakirkebykredsen;5. Pedersker;F;SF - Socialistisk Folkeparti;Leif Olsen;5
Aakirkebykredsen;5. Pedersker;I;Liberal Alliance;Partiliste;5
Aakirkebykredsen;5. Pedersker;I;Liberal Alliance;Kenny Olsen;7
Aakirkebykredsen;5. Pedersker;K;Kristendemokraterne;Partiliste;23
Aakirkebykredsen;5. Pedersker;K;Kristendemokraterne;Bjarne Hartung Kirkegaard;15
Aakirkebykredsen;5. Pedersker;K;Kristendemokraterne;Jacob Hellwing;0
