Kommune;Afstemningsområde;Bogstavbetegnelse;Listenavn;Navn;Stemmetal
Køge;1. Køge By;A;Socialdemokratiet;Listestemmer;601
Køge;1. Køge By;A;Socialdemokratiet;Lars Gaardhøj, København;82
Køge;1. Køge By;A;Socialdemokratiet;Trine Birk Andersen, Holbæk;50
Køge;1. Køge By;A;Socialdemokratiet;Jarl Feyling, København;6
Køge;1. Køge By;A;Socialdemokratiet;Sofie de Bretteville, Ballerup;9
Køge;1. Køge By;A;Socialdemokratiet;Michael Schmidt, Halsnæs;1
Køge;1. Køge By;A;Socialdemokratiet;Laila Kildesgaard, Bornholm;9
Køge;1. Køge By;A;Socialdemokratiet;Susanne Lundvald, Næstved;5
Køge;1. Køge By;A;Socialdemokratiet;Sara Smith Hald, Valby;1
Køge;1. Køge By;A;Socialdemokratiet;Nicolai Kampmann, Hvidovre;1
Køge;1. Køge By;A;Socialdemokratiet;Sine Reffstrup, Ringsted;23
Køge;1. Køge By;A;Socialdemokratiet;Vibeke Westh, Frederiksberg;1
Køge;1. Køge By;A;Socialdemokratiet;Susanne Due Kristensen, Hillerød;3
Køge;1. Køge By;A;Socialdemokratiet;Thomas Adelskov, Odsherred;8
Køge;1. Køge By;A;Socialdemokratiet;Brian Høier, Tårnby;2
Køge;1. Køge By;A;Socialdemokratiet;Martin Baden, Ishøj;1
Køge;1. Køge By;A;Socialdemokratiet;Torben Klitmøller Hollmann, Lolland;9
Køge;1. Køge By;A;Socialdemokratiet;Ole Terkelsen, Valby;2
Køge;1. Køge By;A;Socialdemokratiet;Martin Thor Pedersen, Helsingør;1
Køge;1. Køge By;A;Socialdemokratiet;Katrine Skov, Gladsaxe;2
Køge;1. Køge By;A;Socialdemokratiet;Lisette Lind Larsen, Faxe;7
Køge;1. Køge By;A;Socialdemokratiet;Ulrik Juhl Hansen, Vesterbro;0
Køge;1. Køge By;A;Socialdemokratiet;Kirsten Rask, Kalundborg;5
Køge;1. Køge By;A;Socialdemokratiet;Niels Christian Dahl, Allerød;1
Køge;1. Køge By;A;Socialdemokratiet;Hari Neupane, Ørestad;2
Køge;1. Køge By;A;Socialdemokratiet;Håkon Nielsen, Rødovre;0
Køge;1. Køge By;A;Socialdemokratiet;Helle Lethmar, Køge;477
Køge;1. Køge By;A;Socialdemokratiet;Bodil Kornbek, Lyngby-Taarbæk;0
Køge;1. Køge By;A;Socialdemokratiet;John Hansen, Guldborgsund;3
Køge;1. Køge By;A;Socialdemokratiet;Kenneth Nielsen, Slagelse;1
Køge;1. Køge By;A;Socialdemokratiet;Claus Heje, Høje-Taastrup;3
Køge;1. Køge By;A;Socialdemokratiet;Rasmus Oxfeldt Larsen, Vordingborg;8
Køge;1. Køge By;A;Socialdemokratiet;Frederik Haugstrup Jacobsen, Østerbro;2
Køge;1. Køge By;A;Socialdemokratiet;Steen S. Hansen, Stevns;8
Køge;1. Køge By;A;Socialdemokratiet;Stina Højgaard, Greve;2
Køge;1. Køge By;A;Socialdemokratiet;René Vejby Kierch, Roskilde;4
Køge;1. Køge By;A;Socialdemokratiet;Mikkel Krog, Lejre;2
Køge;1. Køge By;A;Socialdemokratiet;Jan Månsson, Sorø;0
Køge;1. Køge By;A;Socialdemokratiet;Camilla Hoffmann, København;8
Køge;1. Køge By;A;Socialdemokratiet;Line Andrup, Egedal;3
Køge;1. Køge By;A;Socialdemokratiet;Ludwig Heldt, København;3
Køge;1. Køge By;A;Socialdemokratiet;Stig Ekman, Bispebjerg;0
Køge;1. Køge By;A;Socialdemokratiet;Alice Rudkjær, Rudersdal;0
Køge;1. Køge By;A;Socialdemokratiet;Mille Koch Rømer, Østerbro;0
Køge;1. Køge By;A;Socialdemokratiet;Dickte Noël Toft, Hørsholm;1
Køge;1. Køge By;A;Socialdemokratiet;Felex Pedersen, Odsherred;0
Køge;1. Køge By;A;Socialdemokratiet;Gitte Simoni, Roskilde;5
Køge;1. Køge By;B;Radikale Venstre;Listestemmer;191
Køge;1. Køge By;B;Radikale Venstre;Thomas Rohden, København;14
Køge;1. Køge By;B;Radikale Venstre;Anne Møller Ronex, Holbæk;14
Køge;1. Køge By;B;Radikale Venstre;Stinus Lindgreen, Lyngby-Taarbæk;7
Køge;1. Køge By;B;Radikale Venstre;Jeppe Fransson, Roskilde;8
Køge;1. Køge By;B;Radikale Venstre;Sofie Holm, København;13
Køge;1. Køge By;B;Radikale Venstre;Christina Thorholm, Hillerød;5
Køge;1. Køge By;B;Radikale Venstre;Nadeem Farooq, Høje-Taastrup;1
Køge;1. Køge By;B;Radikale Venstre;Tine Hessner, Furesø;0
Køge;1. Køge By;B;Radikale Venstre;Kristian Kirk Mailand, Bornholm;1
Køge;1. Køge By;B;Radikale Venstre;Freja Wirlander, Hvidovre;0
