Kommune;Afstemningsområde;Bogstavbetegnelse;Listenavn;Navn;Stemmetal
Allerød;1. Blovstrød;A;Socialdemokratiet;Listestemmer;126
Allerød;1. Blovstrød;A;Socialdemokratiet;Lars Gaardhøj, København;38
Allerød;1. Blovstrød;A;Socialdemokratiet;Trine Birk Andersen, Holbæk;3
Allerød;1. Blovstrød;A;Socialdemokratiet;Jarl Feyling, København;2
Allerød;1. Blovstrød;A;Socialdemokratiet;Sofie de Bretteville, Ballerup;1
Allerød;1. Blovstrød;A;Socialdemokratiet;Michael Schmidt, Halsnæs;1
Allerød;1. Blovstrød;A;Socialdemokratiet;Laila Kildesgaard, Bornholm;4
Allerød;1. Blovstrød;A;Socialdemokratiet;Susanne Lundvald, Næstved;1
Allerød;1. Blovstrød;A;Socialdemokratiet;Sara Smith Hald, Valby;0
Allerød;1. Blovstrød;A;Socialdemokratiet;Nicolai Kampmann, Hvidovre;1
Allerød;1. Blovstrød;A;Socialdemokratiet;Sine Reffstrup, Ringsted;1
Allerød;1. Blovstrød;A;Socialdemokratiet;Vibeke Westh, Frederiksberg;1
Allerød;1. Blovstrød;A;Socialdemokratiet;Susanne Due Kristensen, Hillerød;12
Allerød;1. Blovstrød;A;Socialdemokratiet;Thomas Adelskov, Odsherred;1
Allerød;1. Blovstrød;A;Socialdemokratiet;Brian Høier, Tårnby;1
Allerød;1. Blovstrød;A;Socialdemokratiet;Martin Baden, Ishøj;0
Allerød;1. Blovstrød;A;Socialdemokratiet;Torben Klitmøller Hollmann, Lolland;3
Allerød;1. Blovstrød;A;Socialdemokratiet;Ole Terkelsen, Valby;2
Allerød;1. Blovstrød;A;Socialdemokratiet;Martin Thor Pedersen, Helsingør;0
Allerød;1. Blovstrød;A;Socialdemokratiet;Katrine Skov, Gladsaxe;0
Allerød;1. Blovstrød;A;Socialdemokratiet;Lisette Lind Larsen, Faxe;0
Allerød;1. Blovstrød;A;Socialdemokratiet;Ulrik Juhl Hansen, Vesterbro;0
Allerød;1. Blovstrød;A;Socialdemokratiet;Kirsten Rask, Kalundborg;0
Allerød;1. Blovstrød;A;Socialdemokratiet;Niels Christian Dahl, Allerød;38
Allerød;1. Blovstrød;A;Socialdemokratiet;Hari Neupane, Ørestad;0
Allerød;1. Blovstrød;A;Socialdemokratiet;Håkon Nielsen, Rødovre;0
Allerød;1. Blovstrød;A;Socialdemokratiet;Helle Lethmar, Køge;3
Allerød;1. Blovstrød;A;Socialdemokratiet;Bodil Kornbek, Lyngby-Taarbæk;0
Allerød;1. Blovstrød;A;Socialdemokratiet;John Hansen, Guldborgsund;2
Allerød;1. Blovstrød;A;Socialdemokratiet;Kenneth Nielsen, Slagelse;2
Allerød;1. Blovstrød;A;Socialdemokratiet;Claus Heje, Høje-Taastrup;1
Allerød;1. Blovstrød;A;Socialdemokratiet;Rasmus Oxfeldt Larsen, Vordingborg;0
Allerød;1. Blovstrød;A;Socialdemokratiet;Frederik Haugstrup Jacobsen, Østerbro;0
Allerød;1. Blovstrød;A;Socialdemokratiet;Steen S. Hansen, Stevns;0
Allerød;1. Blovstrød;A;Socialdemokratiet;Stina Højgaard, Greve;2
Allerød;1. Blovstrød;A;Socialdemokratiet;René Vejby Kierch, Roskilde;0
