Kommune;Afstemningsområde;Bogstavbetegnelse;Listenavn;Navn;Stemmetal
Helsingør;1. Helsingør Hallen;A;Socialdemokratiet;Listestemmer;646
Helsingør;1. Helsingør Hallen;A;Socialdemokratiet;Lars Gaardhøj, København;102
Helsingør;1. Helsingør Hallen;A;Socialdemokratiet;Trine Birk Andersen, Holbæk;19
Helsingør;1. Helsingør Hallen;A;Socialdemokratiet;Jarl Feyling, København;3
Helsingør;1. Helsingør Hallen;A;Socialdemokratiet;Sofie de Bretteville, Ballerup;4
Helsingør;1. Helsingør Hallen;A;Socialdemokratiet;Michael Schmidt, Halsnæs;0
Helsingør;1. Helsingør Hallen;A;Socialdemokratiet;Laila Kildesgaard, Bornholm;16
Helsingør;1. Helsingør Hallen;A;Socialdemokratiet;Susanne Lundvald, Næstved;4
Helsingør;1. Helsingør Hallen;A;Socialdemokratiet;Sara Smith Hald, Valby;3
Helsingør;1. Helsingør Hallen;A;Socialdemokratiet;Nicolai Kampmann, Hvidovre;5
Helsingør;1. Helsingør Hallen;A;Socialdemokratiet;Sine Reffstrup, Ringsted;1
Helsingør;1. Helsingør Hallen;A;Socialdemokratiet;Vibeke Westh, Frederiksberg;8
Helsingør;1. Helsingør Hallen;A;Socialdemokratiet;Susanne Due Kristensen, Hillerød;22
Helsingør;1. Helsingør Hallen;A;Socialdemokratiet;Thomas Adelskov, Odsherred;9
Helsingør;1. Helsingør Hallen;A;Socialdemokratiet;Brian Høier, Tårnby;0
Helsingør;1. Helsingør Hallen;A;Socialdemokratiet;Martin Baden, Ishøj;0
Helsingør;1. Helsingør Hallen;A;Socialdemokratiet;Torben Klitmøller Hollmann, Lolland;1
Helsingør;1. Helsingør Hallen;A;Socialdemokratiet;Ole Terkelsen, Valby;0
Helsingør;1. Helsingør Hallen;A;Socialdemokratiet;Martin Thor Pedersen, Helsingør;304
Helsingør;1. Helsingør Hallen;A;Socialdemokratiet;Katrine Skov, Gladsaxe;3
Helsingør;1. Helsingør Hallen;A;Socialdemokratiet;Lisette Lind Larsen, Faxe;0
Helsingør;1. Helsingør Hallen;A;Socialdemokratiet;Ulrik Juhl Hansen, Vesterbro;1
Helsingør;1. Helsingør Hallen;A;Socialdemokratiet;Kirsten Rask, Kalundborg;0
