Kommune;Afstemningsområde;Bogstavbetegnelse;Listenavn;Navn;Stemmetal
Roskilde;1. Roskilde Bymidte;A;Socialdemokratiet;Listestemmer;280
Roskilde;1. Roskilde Bymidte;A;Socialdemokratiet;Lars Gaardhøj, København;35
Roskilde;1. Roskilde Bymidte;A;Socialdemokratiet;Trine Birk Andersen, Holbæk;32
Roskilde;1. Roskilde Bymidte;A;Socialdemokratiet;Jarl Feyling, København;1
Roskilde;1. Roskilde Bymidte;A;Socialdemokratiet;Sofie de Bretteville, Ballerup;3
Roskilde;1. Roskilde Bymidte;A;Socialdemokratiet;Michael Schmidt, Halsnæs;1
Roskilde;1. Roskilde Bymidte;A;Socialdemokratiet;Laila Kildesgaard, Bornholm;4
Roskilde;1. Roskilde Bymidte;A;Socialdemokratiet;Susanne Lundvald, Næstved;1
Roskilde;1. Roskilde Bymidte;A;Socialdemokratiet;Sara Smith Hald, Valby;0
Roskilde;1. Roskilde Bymidte;A;Socialdemokratiet;Nicolai Kampmann, Hvidovre;0
Roskilde;1. Roskilde Bymidte;A;Socialdemokratiet;Sine Reffstrup, Ringsted;9
Roskilde;1. Roskilde Bymidte;A;Socialdemokratiet;Vibeke Westh, Frederiksberg;0
Roskilde;1. Roskilde Bymidte;A;Socialdemokratiet;Susanne Due Kristensen, Hillerød;1
Roskilde;1. Roskilde Bymidte;A;Socialdemokratiet;Thomas Adelskov, Odsherred;8
Roskilde;1. Roskilde Bymidte;A;Socialdemokratiet;Brian Høier, Tårnby;0
Roskilde;1. Roskilde Bymidte;A;Socialdemokratiet;Martin Baden, Ishøj;0
Roskilde;1. Roskilde Bymidte;A;Socialdemokratiet;Torben Klitmøller Hollmann, Lolland;3
Roskilde;1. Roskilde Bymidte;A;Socialdemokratiet;Ole Terkelsen, Valby;1
Roskilde;1. Roskilde Bymidte;A;Socialdemokratiet;Martin Thor Pedersen, Helsingør;0
Roskilde;1. Roskilde Bymidte;A;Socialdemokratiet;Katrine Skov, Gladsaxe;1
Roskilde;1. Roskilde Bymidte;A;Socialdemokratiet;Lisette Lind Larsen, Faxe;2
Roskilde;1. Roskilde Bymidte;A;Socialdemokratiet;Ulrik Juhl Hansen, Vesterbro;0
Roskilde;1. Roskilde Bymidte;A;Socialdemokratiet;Kirsten Rask, Kalundborg;1
Roskilde;1. Roskilde Bymidte;A;Socialdemokratiet;Niels Christian Dahl, Allerød;2
Roskilde;1. Roskilde Bymidte;A;Socialdemokratiet;Hari Neupane, Ørestad;0
Roskilde;1. Roskilde Bymidte;A;Socialdemokratiet;Håkon Nielsen, Rødovre;0
Roskilde;1. Roskilde Bymidte;A;Socialdemokratiet;Helle Lethmar, Køge;4
Roskilde;1. Roskilde Bymidte;A;Socialdemokratiet;Bodil Kornbek, Lyngby-Taarbæk;0
Roskilde;1. Roskilde Bymidte;A;Socialdemokratiet;John Hansen, Guldborgsund;3
Roskilde;1. Roskilde Bymidte;A;Socialdemokratiet;Kenneth Nielsen, Slagelse;1
Roskilde;1. Roskilde Bymidte;A;Socialdemokratiet;Claus Heje, Høje-Taastrup;1
Roskilde;1. Roskilde Bymidte;A;Socialdemokratiet;Rasmus Oxfeldt Larsen, Vordingborg;1
Roskilde;1. Roskilde Bymidte;A;Socialdemokratiet;Frederik Haugstrup Jacobsen, Østerbro;4
Roskilde;1. Roskilde Bymidte;A;Socialdemokratiet;Steen S. Hansen, Stevns;0
Roskilde;1. Roskilde Bymidte;A;Socialdemokratiet;Stina Højgaard, Greve;0
Roskilde;1. Roskilde Bymidte;A;Socialdemokratiet;René Vejby Kierch, Roskilde;134
Roskilde;1. Roskilde Bymidte;A;Socialdemokratiet;Mikkel Krog, Lejre;2
Roskilde;1. Roskilde Bymidte;A;Socialdemokratiet;Jan Månsson, Sorø;1
Roskilde;1. Roskilde Bymidte;A;Socialdemokratiet;Camilla Hoffmann, København;2
Roskilde;1. Roskilde Bymidte;A;Socialdemokratiet;Line Andrup, Egedal;1
Roskilde;1. Roskilde Bymidte;A;Socialdemokratiet;Ludwig Heldt, København;0
Roskilde;1. Roskilde Bymidte;A;Socialdemokratiet;Stig Ekman, Bispebjerg;1
Roskilde;1. Roskilde Bymidte;A;Socialdemokratiet;Alice Rudkjær, Rudersdal;1
Roskilde;1. Roskilde Bymidte;A;Socialdemokratiet;Mille Koch Rømer, Østerbro;0
Roskilde;1. Roskilde Bymidte;A;Socialdemokratiet;Dickte Noël Toft, Hørsholm;1
Roskilde;1. Roskilde Bymidte;A;Socialdemokratiet;Felex Pedersen, Odsherred;0
Roskilde;1. Roskilde Bymidte;A;Socialdemokratiet;Gitte Simoni, Roskilde;71
Roskilde;1. Roskilde Bymidte;B;Radikale Venstre;Listestemmer;105
Roskilde;1. Roskilde Bymidte;B;Radikale Venstre;Thomas Rohden, København;16
Roskilde;1. Roskilde Bymidte;B;Radikale Venstre;Anne Møller Ronex, Holbæk;18
Roskilde;1. Roskilde Bymidte;B;Radikale Venstre;Stinus Lindgreen, Lyngby-Taarbæk;5
Roskilde;1. Roskilde Bymidte;B;Radikale Venstre;Jeppe Fransson, Roskilde;71
Roskilde;1. Roskilde Bymidte;B;Radikale Venstre;Sofie Holm, København;5
Roskilde;1. Roskilde Bymidte;B;Radikale Venstre;Christina Thorholm, Hillerød;2
Roskilde;1. Roskilde Bymidte;B;Radikale Venstre;Nadeem Farooq, Høje-Taastrup;2
Roskilde;1. Roskilde Bymidte;B;Radikale Venstre;Tine Hessner, Furesø;0
Roskilde;1. Roskilde Bymidte;B;Radikale Venstre;Kristian Kirk Mailand, Bornholm;1
Roskilde;1. Roskilde Bymidte;B;Radikale Venstre;Freja Wirlander, Hvidovre;0
Roskilde;1. Roskilde Bymidte;B;Radikale Venstre;Ruben Kidde, Frederiksberg;2
Roskilde;1. Roskilde Bymidte;B;Radikale Venstre;Vibeke Grønbæk, Vordingborg;1
Roskilde;1. Roskilde Bymidte;B;Radikale Venstre;Line Krogh Lay, Stevns;2
Roskilde;1. Roskilde Bymidte;B;Radikale Venstre;Brian Køster, Hvidovre;2
Roskilde;1. Roskilde Bymidte;B;Radikale Venstre;Thomas Baark, Guldborgsund;0
Roskilde;1. Roskilde Bymidte;B;Radikale Venstre;Lars Hoppe Søe, Næstved;1
Roskilde;1. Roskilde Bymidte;B;Radikale Venstre;Jacob Netteberg, Birkerød;0
Roskilde;1. Roskilde Bymidte;B;Radikale Venstre;Maria Katarina Nielsen, Frederikssund;0
