Kommune;Afstemningsområde;Bogstavbetegnelse;Listenavn;Navn;Stemmetal
Gentofte;1. Jægersborg;A;Socialdemokratiet;Listestemmer;218
Gentofte;1. Jægersborg;A;Socialdemokratiet;Lars Gaardhøj, København;62
Gentofte;1. Jægersborg;A;Socialdemokratiet;Trine Birk Andersen, Holbæk;7
Gentofte;1. Jægersborg;A;Socialdemokratiet;Jarl Feyling, København;2
Gentofte;1. Jægersborg;A;Socialdemokratiet;Sofie de Bretteville, Ballerup;5
Gentofte;1. Jægersborg;A;Socialdemokratiet;Michael Schmidt, Halsnæs;3
Gentofte;1. Jægersborg;A;Socialdemokratiet;Laila Kildesgaard, Bornholm;6
Gentofte;1. Jægersborg;A;Socialdemokratiet;Susanne Lundvald, Næstved;4
Gentofte;1. Jægersborg;A;Socialdemokratiet;Sara Smith Hald, Valby;2
Gentofte;1. Jægersborg;A;Socialdemokratiet;Nicolai Kampmann, Hvidovre;6
Gentofte;1. Jægersborg;A;Socialdemokratiet;Sine Reffstrup, Ringsted;1
Gentofte;1. Jægersborg;A;Socialdemokratiet;Vibeke Westh, Frederiksberg;9
Gentofte;1. Jægersborg;A;Socialdemokratiet;Susanne Due Kristensen, Hillerød;2
Gentofte;1. Jægersborg;A;Socialdemokratiet;Thomas Adelskov, Odsherred;7
Gentofte;1. Jægersborg;A;Socialdemokratiet;Brian Høier, Tårnby;0
Gentofte;1. Jægersborg;A;Socialdemokratiet;Martin Baden, Ishøj;1
Gentofte;1. Jægersborg;A;Socialdemokratiet;Torben Klitmøller Hollmann, Lolland;2
Gentofte;1. Jægersborg;A;Socialdemokratiet;Ole Terkelsen, Valby;2
Gentofte;1. Jægersborg;A;Socialdemokratiet;Martin Thor Pedersen, Helsingør;1
Gentofte;1. Jægersborg;A;Socialdemokratiet;Katrine Skov, Gladsaxe;7
Gentofte;1. Jægersborg;A;Socialdemokratiet;Lisette Lind Larsen, Faxe;2
Gentofte;1. Jægersborg;A;Socialdemokratiet;Ulrik Juhl Hansen, Vesterbro;0
Gentofte;1. Jægersborg;A;Socialdemokratiet;Kirsten Rask, Kalundborg;0
Gentofte;1. Jægersborg;A;Socialdemokratiet;Niels Christian Dahl, Allerød;1
Gentofte;1. Jægersborg;A;Socialdemokratiet;Hari Neupane, Ørestad;5
Gentofte;1. Jægersborg;A;Socialdemokratiet;Håkon Nielsen, Rødovre;0
Gentofte;1. Jægersborg;A;Socialdemokratiet;Helle Lethmar, Køge;4
Gentofte;1. Jægersborg;A;Socialdemokratiet;Bodil Kornbek, Lyngby-Taarbæk;10
Gentofte;1. Jægersborg;A;Socialdemokratiet;John Hansen, Guldborgsund;1
Gentofte;1. Jægersborg;A;Socialdemokratiet;Kenneth Nielsen, Slagelse;0
Gentofte;1. Jægersborg;A;Socialdemokratiet;Claus Heje, Høje-Taastrup;1
Gentofte;1. Jægersborg;A;Socialdemokratiet;Rasmus Oxfeldt Larsen, Vordingborg;0
Gentofte;1. Jægersborg;A;Socialdemokratiet;Frederik Haugstrup Jacobsen, Østerbro;3
Gentofte;1. Jægersborg;A;Socialdemokratiet;Steen S. Hansen, Stevns;0
Gentofte;1. Jægersborg;A;Socialdemokratiet;Stina Højgaard, Greve;0
Gentofte;1. Jægersborg;A;Socialdemokratiet;René Vejby Kierch, Roskilde;1
Gentofte;1. Jægersborg;A;Socialdemokratiet;Mikkel Krog, Lejre;1
Gentofte;1. Jægersborg;A;Socialdemokratiet;Jan Månsson, Sorø;0
Gentofte;1. Jægersborg;A;Socialdemokratiet;Camilla Hoffmann, København;4
Gentofte;1. Jægersborg;A;Socialdemokratiet;Line Andrup, Egedal;1
Gentofte;1. Jægersborg;A;Socialdemokratiet;Ludwig Heldt, København;0
Gentofte;1. Jægersborg;A;Socialdemokratiet;Stig Ekman, Bispebjerg;0
