Kommune;Afstemningsområde;Bogstavbetegnelse;Listenavn;Navn;Stemmetal
Glostrup;1. Nordvanghallen;A;Socialdemokratiet;Listestemmer;350
Glostrup;1. Nordvanghallen;A;Socialdemokratiet;Lars Gaardhøj, København;58
Glostrup;1. Nordvanghallen;A;Socialdemokratiet;Trine Birk Andersen, Holbæk;8
Glostrup;1. Nordvanghallen;A;Socialdemokratiet;Jarl Feyling, København;3
Glostrup;1. Nordvanghallen;A;Socialdemokratiet;Sofie de Bretteville, Ballerup;41
Glostrup;1. Nordvanghallen;A;Socialdemokratiet;Michael Schmidt, Halsnæs;4
Glostrup;1. Nordvanghallen;A;Socialdemokratiet;Laila Kildesgaard, Bornholm;5
Glostrup;1. Nordvanghallen;A;Socialdemokratiet;Susanne Lundvald, Næstved;0
Glostrup;1. Nordvanghallen;A;Socialdemokratiet;Sara Smith Hald, Valby;4
Glostrup;1. Nordvanghallen;A;Socialdemokratiet;Nicolai Kampmann, Hvidovre;3
Glostrup;1. Nordvanghallen;A;Socialdemokratiet;Sine Reffstrup, Ringsted;2
Glostrup;1. Nordvanghallen;A;Socialdemokratiet;Vibeke Westh, Frederiksberg;3
Glostrup;1. Nordvanghallen;A;Socialdemokratiet;Susanne Due Kristensen, Hillerød;2
Glostrup;1. Nordvanghallen;A;Socialdemokratiet;Thomas Adelskov, Odsherred;0
Glostrup;1. Nordvanghallen;A;Socialdemokratiet;Brian Høier, Tårnby;0
Glostrup;1. Nordvanghallen;A;Socialdemokratiet;Martin Baden, Ishøj;0
Glostrup;1. Nordvanghallen;A;Socialdemokratiet;Torben Klitmøller Hollmann, Lolland;3
Glostrup;1. Nordvanghallen;A;Socialdemokratiet;Ole Terkelsen, Valby;2
Glostrup;1. Nordvanghallen;A;Socialdemokratiet;Martin Thor Pedersen, Helsingør;0
Glostrup;1. Nordvanghallen;A;Socialdemokratiet;Katrine Skov, Gladsaxe;1
Glostrup;1. Nordvanghallen;A;Socialdemokratiet;Lisette Lind Larsen, Faxe;0
Glostrup;1. Nordvanghallen;A;Socialdemokratiet;Ulrik Juhl Hansen, Vesterbro;1
Glostrup;1. Nordvanghallen;A;Socialdemokratiet;Kirsten Rask, Kalundborg;0
Glostrup;1. Nordvanghallen;A;Socialdemokratiet;Niels Christian Dahl, Allerød;0
Glostrup;1. Nordvanghallen;A;Socialdemokratiet;Hari Neupane, Ørestad;1
Glostrup;1. Nordvanghallen;A;Socialdemokratiet;Håkon Nielsen, Rødovre;4
Glostrup;1. Nordvanghallen;A;Socialdemokratiet;Helle Lethmar, Køge;2
Glostrup;1. Nordvanghallen;A;Socialdemokratiet;Bodil Kornbek, Lyngby-Taarbæk;1
Glostrup;1. Nordvanghallen;A;Socialdemokratiet;John Hansen, Guldborgsund;0
