Kommune;Afstemningsområde;Bogstavbetegnelse;Listenavn;Navn;Stemmetal
Hvidovre;1. Holmegårdshallen;A;Socialdemokratiet;Listestemmer;354
Hvidovre;1. Holmegårdshallen;A;Socialdemokratiet;Lars Gaardhøj, København;60
Hvidovre;1. Holmegårdshallen;A;Socialdemokratiet;Trine Birk Andersen, Holbæk;7
Hvidovre;1. Holmegårdshallen;A;Socialdemokratiet;Jarl Feyling, København;10
Hvidovre;1. Holmegårdshallen;A;Socialdemokratiet;Sofie de Bretteville, Ballerup;8
Hvidovre;1. Holmegårdshallen;A;Socialdemokratiet;Michael Schmidt, Halsnæs;1
Hvidovre;1. Holmegårdshallen;A;Socialdemokratiet;Laila Kildesgaard, Bornholm;4
Hvidovre;1. Holmegårdshallen;A;Socialdemokratiet;Susanne Lundvald, Næstved;4
Hvidovre;1. Holmegårdshallen;A;Socialdemokratiet;Sara Smith Hald, Valby;5
Hvidovre;1. Holmegårdshallen;A;Socialdemokratiet;Nicolai Kampmann, Hvidovre;156
Hvidovre;1. Holmegårdshallen;A;Socialdemokratiet;Sine Reffstrup, Ringsted;0
Hvidovre;1. Holmegårdshallen;A;Socialdemokratiet;Vibeke Westh, Frederiksberg;1
Hvidovre;1. Holmegårdshallen;A;Socialdemokratiet;Susanne Due Kristensen, Hillerød;0
Hvidovre;1. Holmegårdshallen;A;Socialdemokratiet;Thomas Adelskov, Odsherred;2
Hvidovre;1. Holmegårdshallen;A;Socialdemokratiet;Brian Høier, Tårnby;2
Hvidovre;1. Holmegårdshallen;A;Socialdemokratiet;Martin Baden, Ishøj;0
Hvidovre;1. Holmegårdshallen;A;Socialdemokratiet;Torben Klitmøller Hollmann, Lolland;3
Hvidovre;1. Holmegårdshallen;A;Socialdemokratiet;Ole Terkelsen, Valby;4
Hvidovre;1. Holmegårdshallen;A;Socialdemokratiet;Martin Thor Pedersen, Helsingør;0
Hvidovre;1. Holmegårdshallen;A;Socialdemokratiet;Katrine Skov, Gladsaxe;2
Hvidovre;1. Holmegårdshallen;A;Socialdemokratiet;Lisette Lind Larsen, Faxe;0
Hvidovre;1. Holmegårdshallen;A;Socialdemokratiet;Ulrik Juhl Hansen, Vesterbro;0
Hvidovre;1. Holmegårdshallen;A;Socialdemokratiet;Kirsten Rask, Kalundborg;0
Hvidovre;1. Holmegårdshallen;A;Socialdemokratiet;Niels Christian Dahl, Allerød;4
Hvidovre;1. Holmegårdshallen;A;Socialdemokratiet;Hari Neupane, Ørestad;18
Hvidovre;1. Holmegårdshallen;A;Socialdemokratiet;Håkon Nielsen, Rødovre;1
Hvidovre;1. Holmegårdshallen;A;Socialdemokratiet;Helle Lethmar, Køge;0
Hvidovre;1. Holmegårdshallen;A;Socialdemokratiet;Bodil Kornbek, Lyngby-Taarbæk;1
Hvidovre;1. Holmegårdshallen;A;Socialdemokratiet;John Hansen, Guldborgsund;0
Hvidovre;1. Holmegårdshallen;A;Socialdemokratiet;Kenneth Nielsen, Slagelse;0
Hvidovre;1. Holmegårdshallen;A;Socialdemokratiet;Claus Heje, Høje-Taastrup;3
Hvidovre;1. Holmegårdshallen;A;Socialdemokratiet;Rasmus Oxfeldt Larsen, Vordingborg;3
Hvidovre;1. Holmegårdshallen;A;Socialdemokratiet;Frederik Haugstrup Jacobsen, Østerbro;1
Hvidovre;1. Holmegårdshallen;A;Socialdemokratiet;Steen S. Hansen, Stevns;1
Hvidovre;1. Holmegårdshallen;A;Socialdemokratiet;Stina Højgaard, Greve;0
Hvidovre;1. Holmegårdshallen;A;Socialdemokratiet;René Vejby Kierch, Roskilde;0
Hvidovre;1. Holmegårdshallen;A;Socialdemokratiet;Mikkel Krog, Lejre;0
Hvidovre;1. Holmegårdshallen;A;Socialdemokratiet;Jan Månsson, Sorø;0
Hvidovre;1. Holmegårdshallen;A;Socialdemokratiet;Camilla Hoffmann, København;3
Hvidovre;1. Holmegårdshallen;A;Socialdemokratiet;Line Andrup, Egedal;1
Hvidovre;1. Holmegårdshallen;A;Socialdemokratiet;Ludwig Heldt, København;2
Hvidovre;1. Holmegårdshallen;A;Socialdemokratiet;Stig Ekman, Bispebjerg;1
Hvidovre;1. Holmegårdshallen;A;Socialdemokratiet;Alice Rudkjær, Rudersdal;1
Hvidovre;1. Holmegårdshallen;A;Socialdemokratiet;Mille Koch Rømer, Østerbro;0
Hvidovre;1. Holmegårdshallen;A;Socialdemokratiet;Dickte Noël Toft, Hørsholm;1
Hvidovre;1. Holmegårdshallen;A;Socialdemokratiet;Felex Pedersen, Odsherred;0
Hvidovre;1. Holmegårdshallen;A;Socialdemokratiet;Gitte Simoni, Roskilde;1
Hvidovre;1. Holmegårdshallen;B;Radikale Venstre;Listestemmer;99
Hvidovre;1. Holmegårdshallen;B;Radikale Venstre;Thomas Rohden, København;7
Hvidovre;1. Holmegårdshallen;B;Radikale Venstre;Anne Møller Ronex, Holbæk;3
Hvidovre;1. Holmegårdshallen;B;Radikale Venstre;Stinus Lindgreen, Lyngby-Taarbæk;17
Hvidovre;1. Holmegårdshallen;B;Radikale Venstre;Jeppe Fransson, Roskilde;1
Hvidovre;1. Holmegårdshallen;B;Radikale Venstre;Sofie Holm, København;5
Hvidovre;1. Holmegårdshallen;B;Radikale Venstre;Christina Thorholm, Hillerød;4
Hvidovre;1. Holmegårdshallen;B;Radikale Venstre;Nadeem Farooq, Høje-Taastrup;0
Hvidovre;1. Holmegårdshallen;B;Radikale Venstre;Tine Hessner, Furesø;2
Hvidovre;1. Holmegårdshallen;B;Radikale Venstre;Kristian Kirk Mailand, Bornholm;0
Hvidovre;1. Holmegårdshallen;B;Radikale Venstre;Freja Wirlander, Hvidovre;34
Hvidovre;1. Holmegårdshallen;B;Radikale Venstre;Ruben Kidde, Frederiksberg;4
Hvidovre;1. Holmegårdshallen;B;Radikale Venstre;Vibeke Grønbæk, Vordingborg;0
Hvidovre;1. Holmegårdshallen;B;Radikale Venstre;Line Krogh Lay, Stevns;1
Hvidovre;1. Holmegårdshallen;B;Radikale Venstre;Brian Køster, Hvidovre;19
Hvidovre;1. Holmegårdshallen;B;Radikale Venstre;Thomas Baark, Guldborgsund;0
Hvidovre;1. Holmegårdshallen;B;Radikale Venstre;Lars Hoppe Søe, Næstved;2
Hvidovre;1. Holmegårdshallen;B;Radikale Venstre;Jacob Netteberg, Birkerød;0
Hvidovre;1. Holmegårdshallen;B;Radikale Venstre;Maria Katarina Nielsen, Frederikssund;0
Hvidovre;1. Holmegårdshallen;B;Radikale Venstre;Søren Burcharth, København;1
Hvidovre;1. Holmegårdshallen;B;Radikale Venstre;Julie Herdal Molbech, København;3
Hvidovre;1. Holmegårdshallen;B;Radikale Venstre;Anders Medum Groth, Furesø;0
Hvidovre;1. Holmegårdshallen;B;Radikale Venstre;Søs Haugaard, København;0
Hvidovre;1. Holmegårdshallen;B;Radikale Venstre;Kim Pagels, Solrød;1
Hvidovre;1. Holmegårdshallen;B;Radikale Venstre;Jørgen Suhr, Hillerød;0
Hvidovre;1. Holmegårdshallen;B;Radikale Venstre;Martin Schepelern, København;0
Hvidovre;1. Holmegårdshallen;B;Radikale Venstre;Christian Fink Elkjær, Rudersdal;3
Hvidovre;1. Holmegårdshallen;B;Radikale Venstre;Peter L. Sørensen, Gribskov;0
