Kommune;Afstemningsområde;Bogstavbetegnelse;Listenavn;Navn;Stemmetal
Frederikssund;1. Frederikssund Midt;A;Socialdemokratiet;Listestemmer;565
Frederikssund;1. Frederikssund Midt;A;Socialdemokratiet;Lars Gaardhøj, København;114
Frederikssund;1. Frederikssund Midt;A;Socialdemokratiet;Trine Birk Andersen, Holbæk;22
Frederikssund;1. Frederikssund Midt;A;Socialdemokratiet;Jarl Feyling, København;2
Frederikssund;1. Frederikssund Midt;A;Socialdemokratiet;Sofie de Bretteville, Ballerup;23
Frederikssund;1. Frederikssund Midt;A;Socialdemokratiet;Michael Schmidt, Halsnæs;44
Frederikssund;1. Frederikssund Midt;A;Socialdemokratiet;Laila Kildesgaard, Bornholm;6
Frederikssund;1. Frederikssund Midt;A;Socialdemokratiet;Susanne Lundvald, Næstved;8
Frederikssund;1. Frederikssund Midt;A;Socialdemokratiet;Sara Smith Hald, Valby;4
Frederikssund;1. Frederikssund Midt;A;Socialdemokratiet;Nicolai Kampmann, Hvidovre;2
Frederikssund;1. Frederikssund Midt;A;Socialdemokratiet;Sine Reffstrup, Ringsted;1
Frederikssund;1. Frederikssund Midt;A;Socialdemokratiet;Vibeke Westh, Frederiksberg;10
Frederikssund;1. Frederikssund Midt;A;Socialdemokratiet;Susanne Due Kristensen, Hillerød;47
Frederikssund;1. Frederikssund Midt;A;Socialdemokratiet;Thomas Adelskov, Odsherred;8
Frederikssund;1. Frederikssund Midt;A;Socialdemokratiet;Brian Høier, Tårnby;2
Frederikssund;1. Frederikssund Midt;A;Socialdemokratiet;Martin Baden, Ishøj;4
Frederikssund;1. Frederikssund Midt;A;Socialdemokratiet;Torben Klitmøller Hollmann, Lolland;3
Frederikssund;1. Frederikssund Midt;A;Socialdemokratiet;Ole Terkelsen, Valby;6
Frederikssund;1. Frederikssund Midt;A;Socialdemokratiet;Martin Thor Pedersen, Helsingør;1
Frederikssund;1. Frederikssund Midt;A;Socialdemokratiet;Katrine Skov, Gladsaxe;5
