Kommune;Afstemningsområde;Bogstavbetegnelse;Listenavn;Navn;Stemmetal
Furesø;1. Værløse;A;Socialdemokratiet;Listestemmer;722
Furesø;1. Værløse;A;Socialdemokratiet;Lars Gaardhøj, København;156
Furesø;1. Værløse;A;Socialdemokratiet;Trine Birk Andersen, Holbæk;28
Furesø;1. Værløse;A;Socialdemokratiet;Jarl Feyling, København;2
Furesø;1. Værløse;A;Socialdemokratiet;Sofie de Bretteville, Ballerup;89
Furesø;1. Værløse;A;Socialdemokratiet;Michael Schmidt, Halsnæs;3
Furesø;1. Værløse;A;Socialdemokratiet;Laila Kildesgaard, Bornholm;16
Furesø;1. Værløse;A;Socialdemokratiet;Susanne Lundvald, Næstved;3
Furesø;1. Værløse;A;Socialdemokratiet;Sara Smith Hald, Valby;4
Furesø;1. Værløse;A;Socialdemokratiet;Nicolai Kampmann, Hvidovre;6
Furesø;1. Værløse;A;Socialdemokratiet;Sine Reffstrup, Ringsted;3
Furesø;1. Værløse;A;Socialdemokratiet;Vibeke Westh, Frederiksberg;7
Furesø;1. Værløse;A;Socialdemokratiet;Susanne Due Kristensen, Hillerød;8
Furesø;1. Værløse;A;Socialdemokratiet;Thomas Adelskov, Odsherred;4
Furesø;1. Værløse;A;Socialdemokratiet;Brian Høier, Tårnby;2
Furesø;1. Værløse;A;Socialdemokratiet;Martin Baden, Ishøj;1
Furesø;1. Værløse;A;Socialdemokratiet;Torben Klitmøller Hollmann, Lolland;9
Furesø;1. Værløse;A;Socialdemokratiet;Ole Terkelsen, Valby;3
Furesø;1. Værløse;A;Socialdemokratiet;Martin Thor Pedersen, Helsingør;4
Furesø;1. Værløse;A;Socialdemokratiet;Katrine Skov, Gladsaxe;18
Furesø;1. Værløse;A;Socialdemokratiet;Lisette Lind Larsen, Faxe;0
Furesø;1. Værløse;A;Socialdemokratiet;Ulrik Juhl Hansen, Vesterbro;0
Furesø;1. Værløse;A;Socialdemokratiet;Kirsten Rask, Kalundborg;2
Furesø;1. Værløse;A;Socialdemokratiet;Niels Christian Dahl, Allerød;12
Furesø;1. Værløse;A;Socialdemokratiet;Hari Neupane, Ørestad;1
Furesø;1. Værløse;A;Socialdemokratiet;Håkon Nielsen, Rødovre;2
Furesø;1. Værløse;A;Socialdemokratiet;Helle Lethmar, Køge;7
Furesø;1. Værløse;A;Socialdemokratiet;Bodil Kornbek, Lyngby-Taarbæk;4
Furesø;1. Værløse;A;Socialdemokratiet;John Hansen, Guldborgsund;3
Furesø;1. Værløse;A;Socialdemokratiet;Kenneth Nielsen, Slagelse;0
Furesø;1. Værløse;A;Socialdemokratiet;Claus Heje, Høje-Taastrup;1
Furesø;1. Værløse;A;Socialdemokratiet;Rasmus Oxfeldt Larsen, Vordingborg;1
Furesø;1. Værløse;A;Socialdemokratiet;Frederik Haugstrup Jacobsen, Østerbro;0
Furesø;1. Værløse;A;Socialdemokratiet;Steen S. Hansen, Stevns;0
Furesø;1. Værløse;A;Socialdemokratiet;Stina Højgaard, Greve;1
Furesø;1. Værløse;A;Socialdemokratiet;René Vejby Kierch, Roskilde;0
Furesø;1. Værløse;A;Socialdemokratiet;Mikkel Krog, Lejre;1
Furesø;1. Værløse;A;Socialdemokratiet;Jan Månsson, Sorø;0
Furesø;1. Værløse;A;Socialdemokratiet;Camilla Hoffmann, København;4
Furesø;1. Værløse;A;Socialdemokratiet;Line Andrup, Egedal;15
Furesø;1. Værløse;A;Socialdemokratiet;Ludwig Heldt, København;1
Furesø;1. Værløse;A;Socialdemokratiet;Stig Ekman, Bispebjerg;0
Furesø;1. Værløse;A;Socialdemokratiet;Alice Rudkjær, Rudersdal;2
Furesø;1. Værløse;A;Socialdemokratiet;Mille Koch Rømer, Østerbro;1
Furesø;1. Værløse;A;Socialdemokratiet;Dickte Noël Toft, Hørsholm;3
Furesø;1. Værløse;A;Socialdemokratiet;Felex Pedersen, Odsherred;1
Furesø;1. Værløse;A;Socialdemokratiet;Gitte Simoni, Roskilde;0
Furesø;1. Værløse;B;Radikale Venstre;Listestemmer;317
Furesø;1. Værløse;B;Radikale Venstre;Thomas Rohden, København;19
Furesø;1. Værløse;B;Radikale Venstre;Anne Møller Ronex, Holbæk;10
Furesø;1. Værløse;B;Radikale Venstre;Stinus Lindgreen, Lyngby-Taarbæk;54
Furesø;1. Værløse;B;Radikale Venstre;Jeppe Fransson, Roskilde;0
Furesø;1. Værløse;B;Radikale Venstre;Sofie Holm, København;13
Furesø;1. Værløse;B;Radikale Venstre;Christina Thorholm, Hillerød;4
Furesø;1. Værløse;B;Radikale Venstre;Nadeem Farooq, Høje-Taastrup;3
Furesø;1. Værløse;B;Radikale Venstre;Tine Hessner, Furesø;177
Furesø;1. Værløse;B;Radikale Venstre;Kristian Kirk Mailand, Bornholm;1
Furesø;1. Værløse;B;Radikale Venstre;Freja Wirlander, Hvidovre;0
Furesø;1. Værløse;B;Radikale Venstre;Ruben Kidde, Frederiksberg;9
Furesø;1. Værløse;B;Radikale Venstre;Vibeke Grønbæk, Vordingborg;2
Furesø;1. Værløse;B;Radikale Venstre;Line Krogh Lay, Stevns;3
Furesø;1. Værløse;B;Radikale Venstre;Brian Køster, Hvidovre;3
Furesø;1. Værløse;B;Radikale Venstre;Thomas Baark, Guldborgsund;3
Furesø;1. Værløse;B;Radikale Venstre;Lars Hoppe Søe, Næstved;0
Furesø;1. Værløse;B;Radikale Venstre;Jacob Netteberg, Birkerød;3
Furesø;1. Værløse;B;Radikale Venstre;Maria Katarina Nielsen, Frederikssund;3
Furesø;1. Værløse;B;Radikale Venstre;Søren Burcharth, København;0
Furesø;1. Værløse;B;Radikale Venstre;Julie Herdal Molbech, København;1
Furesø;1. Værløse;B;Radikale Venstre;Anders Medum Groth, Furesø;80
Furesø;1. Værløse;B;Radikale Venstre;Søs Haugaard, København;0
Furesø;1. Værløse;B;Radikale Venstre;Kim Pagels, Solrød;1
Furesø;1. Værløse;B;Radikale Venstre;Jørgen Suhr, Hillerød;0
Furesø;1. Værløse;B;Radikale Venstre;Martin Schepelern, København;0
Furesø;1. Værløse;B;Radikale Venstre;Christian Fink Elkjær, Rudersdal;4
Furesø;1. Værløse;B;Radikale Venstre;Peter L. Sørensen, Gribskov;0
Furesø;1. Værløse;B;Radikale Venstre;Gitte Kjær-Westermann, Lyngby-Taarbæk;1
Furesø;1. Værløse;B;Radikale Venstre;Kim Mandix, København;5
Furesø;1. Værløse;B;Radikale Venstre;Rikke Mortensen, Egedal;2
Furesø;1. Værløse;B;Radikale Venstre;Trine Dybkjær, Gentofte;5
Furesø;1. Værløse;B;Radikale Venstre;Marianne Bredgaard Karlsson, Fredensborg;0
Furesø;1. Værløse;B;Radikale Venstre;Christina Falkberg, Gladsaxe;9
Furesø;1. Værløse;B;Radikale Venstre;Kashif Ahmad, København;4
Furesø;1. Værløse;B;Radikale Venstre;Irfan Gilani, Brøndby;5
Furesø;1. Værløse;B;Radikale Venstre;Edris Qasimi, Sorø;0
