Kommune;Afstemningsområde;Bogstavbetegnelse;Listenavn;Navn;Stemmetal
Gladsaxe;1. Bagsværd;A;Socialdemokratiet;Listestemmer;434
Gladsaxe;1. Bagsværd;A;Socialdemokratiet;Lars Gaardhøj, København;61
Gladsaxe;1. Bagsværd;A;Socialdemokratiet;Trine Birk Andersen, Holbæk;14
Gladsaxe;1. Bagsværd;A;Socialdemokratiet;Jarl Feyling, København;5
Gladsaxe;1. Bagsværd;A;Socialdemokratiet;Sofie de Bretteville, Ballerup;18
Gladsaxe;1. Bagsværd;A;Socialdemokratiet;Michael Schmidt, Halsnæs;0
Gladsaxe;1. Bagsværd;A;Socialdemokratiet;Laila Kildesgaard, Bornholm;11
Gladsaxe;1. Bagsværd;A;Socialdemokratiet;Susanne Lundvald, Næstved;1
Gladsaxe;1. Bagsværd;A;Socialdemokratiet;Sara Smith Hald, Valby;4
Gladsaxe;1. Bagsværd;A;Socialdemokratiet;Nicolai Kampmann, Hvidovre;1
Gladsaxe;1. Bagsværd;A;Socialdemokratiet;Sine Reffstrup, Ringsted;1
Gladsaxe;1. Bagsværd;A;Socialdemokratiet;Vibeke Westh, Frederiksberg;5
Gladsaxe;1. Bagsværd;A;Socialdemokratiet;Susanne Due Kristensen, Hillerød;1
Gladsaxe;1. Bagsværd;A;Socialdemokratiet;Thomas Adelskov, Odsherred;2
Gladsaxe;1. Bagsværd;A;Socialdemokratiet;Brian Høier, Tårnby;1
Gladsaxe;1. Bagsværd;A;Socialdemokratiet;Martin Baden, Ishøj;2
Gladsaxe;1. Bagsværd;A;Socialdemokratiet;Torben Klitmøller Hollmann, Lolland;5
Gladsaxe;1. Bagsværd;A;Socialdemokratiet;Ole Terkelsen, Valby;2
Gladsaxe;1. Bagsværd;A;Socialdemokratiet;Martin Thor Pedersen, Helsingør;5
Gladsaxe;1. Bagsværd;A;Socialdemokratiet;Katrine Skov, Gladsaxe;90
Gladsaxe;1. Bagsværd;A;Socialdemokratiet;Lisette Lind Larsen, Faxe;0
Gladsaxe;1. Bagsværd;A;Socialdemokratiet;Ulrik Juhl Hansen, Vesterbro;1
Gladsaxe;1. Bagsværd;A;Socialdemokratiet;Kirsten Rask, Kalundborg;0
Gladsaxe;1. Bagsværd;A;Socialdemokratiet;Niels Christian Dahl, Allerød;1
Gladsaxe;1. Bagsværd;A;Socialdemokratiet;Hari Neupane, Ørestad;1
Gladsaxe;1. Bagsværd;A;Socialdemokratiet;Håkon Nielsen, Rødovre;0
Gladsaxe;1. Bagsværd;A;Socialdemokratiet;Helle Lethmar, Køge;1
Gladsaxe;1. Bagsværd;A;Socialdemokratiet;Bodil Kornbek, Lyngby-Taarbæk;8
Gladsaxe;1. Bagsværd;A;Socialdemokratiet;John Hansen, Guldborgsund;2
Gladsaxe;1. Bagsværd;A;Socialdemokratiet;Kenneth Nielsen, Slagelse;0
