Kommune;Afstemningsområde;Bogstavbetegnelse;Listenavn;Navn;Stemmetal
Hørsholm;1. Hørsholm;A;Socialdemokratiet;Listestemmer;247
Hørsholm;1. Hørsholm;A;Socialdemokratiet;Lars Gaardhøj, København;49
Hørsholm;1. Hørsholm;A;Socialdemokratiet;Trine Birk Andersen, Holbæk;9
Hørsholm;1. Hørsholm;A;Socialdemokratiet;Jarl Feyling, København;4
Hørsholm;1. Hørsholm;A;Socialdemokratiet;Sofie de Bretteville, Ballerup;4
Hørsholm;1. Hørsholm;A;Socialdemokratiet;Michael Schmidt, Halsnæs;1
Hørsholm;1. Hørsholm;A;Socialdemokratiet;Laila Kildesgaard, Bornholm;11
Hørsholm;1. Hørsholm;A;Socialdemokratiet;Susanne Lundvald, Næstved;0
Hørsholm;1. Hørsholm;A;Socialdemokratiet;Sara Smith Hald, Valby;4
Hørsholm;1. Hørsholm;A;Socialdemokratiet;Nicolai Kampmann, Hvidovre;0
Hørsholm;1. Hørsholm;A;Socialdemokratiet;Sine Reffstrup, Ringsted;4
Hørsholm;1. Hørsholm;A;Socialdemokratiet;Vibeke Westh, Frederiksberg;1
Hørsholm;1. Hørsholm;A;Socialdemokratiet;Susanne Due Kristensen, Hillerød;13
Hørsholm;1. Hørsholm;A;Socialdemokratiet;Thomas Adelskov, Odsherred;2
Hørsholm;1. Hørsholm;A;Socialdemokratiet;Brian Høier, Tårnby;0
Hørsholm;1. Hørsholm;A;Socialdemokratiet;Martin Baden, Ishøj;1
Hørsholm;1. Hørsholm;A;Socialdemokratiet;Torben Klitmøller Hollmann, Lolland;4
Hørsholm;1. Hørsholm;A;Socialdemokratiet;Ole Terkelsen, Valby;2
Hørsholm;1. Hørsholm;A;Socialdemokratiet;Martin Thor Pedersen, Helsingør;1
Hørsholm;1. Hørsholm;A;Socialdemokratiet;Katrine Skov, Gladsaxe;1
Hørsholm;1. Hørsholm;A;Socialdemokratiet;Lisette Lind Larsen, Faxe;0
Hørsholm;1. Hørsholm;A;Socialdemokratiet;Ulrik Juhl Hansen, Vesterbro;0
