Kommune;Afstemningsområde;Bogstavbetegnelse;Listenavn;Navn;Stemmetal
Rødovre;1. Ørbygård;A;Socialdemokratiet;Listestemmer;323
Rødovre;1. Ørbygård;A;Socialdemokratiet;Lars Gaardhøj, København;54
Rødovre;1. Ørbygård;A;Socialdemokratiet;Trine Birk Andersen, Holbæk;6
Rødovre;1. Ørbygård;A;Socialdemokratiet;Jarl Feyling, København;2
Rødovre;1. Ørbygård;A;Socialdemokratiet;Sofie de Bretteville, Ballerup;19
Rødovre;1. Ørbygård;A;Socialdemokratiet;Michael Schmidt, Halsnæs;1
Rødovre;1. Ørbygård;A;Socialdemokratiet;Laila Kildesgaard, Bornholm;2
Rødovre;1. Ørbygård;A;Socialdemokratiet;Susanne Lundvald, Næstved;2
Rødovre;1. Ørbygård;A;Socialdemokratiet;Sara Smith Hald, Valby;9
Rødovre;1. Ørbygård;A;Socialdemokratiet;Nicolai Kampmann, Hvidovre;16
Rødovre;1. Ørbygård;A;Socialdemokratiet;Sine Reffstrup, Ringsted;4
Rødovre;1. Ørbygård;A;Socialdemokratiet;Vibeke Westh, Frederiksberg;6
Rødovre;1. Ørbygård;A;Socialdemokratiet;Susanne Due Kristensen, Hillerød;1
Rødovre;1. Ørbygård;A;Socialdemokratiet;Thomas Adelskov, Odsherred;0
Rødovre;1. Ørbygård;A;Socialdemokratiet;Brian Høier, Tårnby;0
Rødovre;1. Ørbygård;A;Socialdemokratiet;Martin Baden, Ishøj;1
Rødovre;1. Ørbygård;A;Socialdemokratiet;Torben Klitmøller Hollmann, Lolland;3
Rødovre;1. Ørbygård;A;Socialdemokratiet;Ole Terkelsen, Valby;2
Rødovre;1. Ørbygård;A;Socialdemokratiet;Martin Thor Pedersen, Helsingør;0
Rødovre;1. Ørbygård;A;Socialdemokratiet;Katrine Skov, Gladsaxe;0
Rødovre;1. Ørbygård;A;Socialdemokratiet;Lisette Lind Larsen, Faxe;0
Rødovre;1. Ørbygård;A;Socialdemokratiet;Ulrik Juhl Hansen, Vesterbro;1
Rødovre;1. Ørbygård;A;Socialdemokratiet;Kirsten Rask, Kalundborg;0
Rødovre;1. Ørbygård;A;Socialdemokratiet;Niels Christian Dahl, Allerød;1
Rødovre;1. Ørbygård;A;Socialdemokratiet;Hari Neupane, Ørestad;5
Rødovre;1. Ørbygård;A;Socialdemokratiet;Håkon Nielsen, Rødovre;71
Rødovre;1. Ørbygård;A;Socialdemokratiet;Helle Lethmar, Køge;4
Rødovre;1. Ørbygård;A;Socialdemokratiet;Bodil Kornbek, Lyngby-Taarbæk;2
Rødovre;1. Ørbygård;A;Socialdemokratiet;John Hansen, Guldborgsund;0
Rødovre;1. Ørbygård;A;Socialdemokratiet;Kenneth Nielsen, Slagelse;1
Rødovre;1. Ørbygård;A;Socialdemokratiet;Claus Heje, Høje-Taastrup;0
Rødovre;1. Ørbygård;A;Socialdemokratiet;Rasmus Oxfeldt Larsen, Vordingborg;1
Rødovre;1. Ørbygård;A;Socialdemokratiet;Frederik Haugstrup Jacobsen, Østerbro;1
Rødovre;1. Ørbygård;A;Socialdemokratiet;Steen S. Hansen, Stevns;0
Rødovre;1. Ørbygård;A;Socialdemokratiet;Stina Højgaard, Greve;1
Rødovre;1. Ørbygård;A;Socialdemokratiet;René Vejby Kierch, Roskilde;0
Rødovre;1. Ørbygård;A;Socialdemokratiet;Mikkel Krog, Lejre;0
Rødovre;1. Ørbygård;A;Socialdemokratiet;Jan Månsson, Sorø;0
Rødovre;1. Ørbygård;A;Socialdemokratiet;Camilla Hoffmann, København;3
Rødovre;1. Ørbygård;A;Socialdemokratiet;Line Andrup, Egedal;0
Rødovre;1. Ørbygård;A;Socialdemokratiet;Ludwig Heldt, København;0
Rødovre;1. Ørbygård;A;Socialdemokratiet;Stig Ekman, Bispebjerg;1
Rødovre;1. Ørbygård;A;Socialdemokratiet;Alice Rudkjær, Rudersdal;0
Rødovre;1. Ørbygård;A;Socialdemokratiet;Mille Koch Rømer, Østerbro;0
