Kommune;Afstemningsområde;Bogstavbetegnelse;Listenavn;Navn;Stemmetal
Holbæk;1. Holbæk Øst;A;Socialdemokratiet;Listestemmer;804
Holbæk;1. Holbæk Øst;A;Socialdemokratiet;Lars Gaardhøj, København;36
Holbæk;1. Holbæk Øst;A;Socialdemokratiet;Trine Birk Andersen, Holbæk;962
Holbæk;1. Holbæk Øst;A;Socialdemokratiet;Jarl Feyling, København;2
Holbæk;1. Holbæk Øst;A;Socialdemokratiet;Sofie de Bretteville, Ballerup;5
Holbæk;1. Holbæk Øst;A;Socialdemokratiet;Michael Schmidt, Halsnæs;3
Holbæk;1. Holbæk Øst;A;Socialdemokratiet;Laila Kildesgaard, Bornholm;7
Holbæk;1. Holbæk Øst;A;Socialdemokratiet;Susanne Lundvald, Næstved;5
Holbæk;1. Holbæk Øst;A;Socialdemokratiet;Sara Smith Hald, Valby;1
Holbæk;1. Holbæk Øst;A;Socialdemokratiet;Nicolai Kampmann, Hvidovre;2
Holbæk;1. Holbæk Øst;A;Socialdemokratiet;Sine Reffstrup, Ringsted;6
Holbæk;1. Holbæk Øst;A;Socialdemokratiet;Vibeke Westh, Frederiksberg;4
Holbæk;1. Holbæk Øst;A;Socialdemokratiet;Susanne Due Kristensen, Hillerød;1
Holbæk;1. Holbæk Øst;A;Socialdemokratiet;Thomas Adelskov, Odsherred;118
Holbæk;1. Holbæk Øst;A;Socialdemokratiet;Brian Høier, Tårnby;2
Holbæk;1. Holbæk Øst;A;Socialdemokratiet;Martin Baden, Ishøj;2
Holbæk;1. Holbæk Øst;A;Socialdemokratiet;Torben Klitmøller Hollmann, Lolland;4
Holbæk;1. Holbæk Øst;A;Socialdemokratiet;Ole Terkelsen, Valby;3
Holbæk;1. Holbæk Øst;A;Socialdemokratiet;Martin Thor Pedersen, Helsingør;2
Holbæk;1. Holbæk Øst;A;Socialdemokratiet;Katrine Skov, Gladsaxe;0
Holbæk;1. Holbæk Øst;A;Socialdemokratiet;Lisette Lind Larsen, Faxe;0
Holbæk;1. Holbæk Øst;A;Socialdemokratiet;Ulrik Juhl Hansen, Vesterbro;0
Holbæk;1. Holbæk Øst;A;Socialdemokratiet;Kirsten Rask, Kalundborg;3
Holbæk;1. Holbæk Øst;A;Socialdemokratiet;Niels Christian Dahl, Allerød;3
Holbæk;1. Holbæk Øst;A;Socialdemokratiet;Hari Neupane, Ørestad;0
Holbæk;1. Holbæk Øst;A;Socialdemokratiet;Håkon Nielsen, Rødovre;2
Holbæk;1. Holbæk Øst;A;Socialdemokratiet;Helle Lethmar, Køge;9
Holbæk;1. Holbæk Øst;A;Socialdemokratiet;Bodil Kornbek, Lyngby-Taarbæk;2
Holbæk;1. Holbæk Øst;A;Socialdemokratiet;John Hansen, Guldborgsund;4
Holbæk;1. Holbæk Øst;A;Socialdemokratiet;Kenneth Nielsen, Slagelse;3
Holbæk;1. Holbæk Øst;A;Socialdemokratiet;Claus Heje, Høje-Taastrup;1
Holbæk;1. Holbæk Øst;A;Socialdemokratiet;Rasmus Oxfeldt Larsen, Vordingborg;2
Holbæk;1. Holbæk Øst;A;Socialdemokratiet;Frederik Haugstrup Jacobsen, Østerbro;0
Holbæk;1. Holbæk Øst;A;Socialdemokratiet;Steen S. Hansen, Stevns;0
Holbæk;1. Holbæk Øst;A;Socialdemokratiet;Stina Højgaard, Greve;0
Holbæk;1. Holbæk Øst;A;Socialdemokratiet;René Vejby Kierch, Roskilde;0
Holbæk;1. Holbæk Øst;A;Socialdemokratiet;Mikkel Krog, Lejre;1
Holbæk;1. Holbæk Øst;A;Socialdemokratiet;Jan Månsson, Sorø;1
Holbæk;1. Holbæk Øst;A;Socialdemokratiet;Camilla Hoffmann, København;2
Holbæk;1. Holbæk Øst;A;Socialdemokratiet;Line Andrup, Egedal;1
Holbæk;1. Holbæk Øst;A;Socialdemokratiet;Ludwig Heldt, København;1
Holbæk;1. Holbæk Øst;A;Socialdemokratiet;Stig Ekman, Bispebjerg;0
Holbæk;1. Holbæk Øst;A;Socialdemokratiet;Alice Rudkjær, Rudersdal;0
Holbæk;1. Holbæk Øst;A;Socialdemokratiet;Mille Koch Rømer, Østerbro;3
Holbæk;1. Holbæk Øst;A;Socialdemokratiet;Dickte Noël Toft, Hørsholm;0
Holbæk;1. Holbæk Øst;A;Socialdemokratiet;Felex Pedersen, Odsherred;8
Holbæk;1. Holbæk Øst;A;Socialdemokratiet;Gitte Simoni, Roskilde;2
Holbæk;1. Holbæk Øst;B;Radikale Venstre;Listestemmer;166
Holbæk;1. Holbæk Øst;B;Radikale Venstre;Thomas Rohden, København;7
Holbæk;1. Holbæk Øst;B;Radikale Venstre;Anne Møller Ronex, Holbæk;243
Holbæk;1. Holbæk Øst;B;Radikale Venstre;Stinus Lindgreen, Lyngby-Taarbæk;6
Holbæk;1. Holbæk Øst;B;Radikale Venstre;Jeppe Fransson, Roskilde;6
Holbæk;1. Holbæk Øst;B;Radikale Venstre;Sofie Holm, København;1
Holbæk;1. Holbæk Øst;B;Radikale Venstre;Christina Thorholm, Hillerød;1
Holbæk;1. Holbæk Øst;B;Radikale Venstre;Nadeem Farooq, Høje-Taastrup;5
Holbæk;1. Holbæk Øst;B;Radikale Venstre;Tine Hessner, Furesø;1
Holbæk;1. Holbæk Øst;B;Radikale Venstre;Kristian Kirk Mailand, Bornholm;0
Holbæk;1. Holbæk Øst;B;Radikale Venstre;Freja Wirlander, Hvidovre;2
Holbæk;1. Holbæk Øst;B;Radikale Venstre;Ruben Kidde, Frederiksberg;2
Holbæk;1. Holbæk Øst;B;Radikale Venstre;Vibeke Grønbæk, Vordingborg;0
Holbæk;1. Holbæk Øst;B;Radikale Venstre;Line Krogh Lay, Stevns;3
Holbæk;1. Holbæk Øst;B;Radikale Venstre;Brian Køster, Hvidovre;1
Holbæk;1. Holbæk Øst;B;Radikale Venstre;Thomas Baark, Guldborgsund;2
Holbæk;1. Holbæk Øst;B;Radikale Venstre;Lars Hoppe Søe, Næstved;1
Holbæk;1. Holbæk Øst;B;Radikale Venstre;Jacob Netteberg, Birkerød;0
Holbæk;1. Holbæk Øst;B;Radikale Venstre;Maria Katarina Nielsen, Frederikssund;1
Holbæk;1. Holbæk Øst;B;Radikale Venstre;Søren Burcharth, København;0
Holbæk;1. Holbæk Øst;B;Radikale Venstre;Julie Herdal Molbech, København;1
Holbæk;1. Holbæk Øst;B;Radikale Venstre;Anders Medum Groth, Furesø;2
Holbæk;1. Holbæk Øst;B;Radikale Venstre;Søs Haugaard, København;0
Holbæk;1. Holbæk Øst;B;Radikale Venstre;Kim Pagels, Solrød;1
Holbæk;1. Holbæk Øst;B;Radikale Venstre;Jørgen Suhr, Hillerød;1
Holbæk;1. Holbæk Øst;B;Radikale Venstre;Martin Schepelern, København;0
Holbæk;1. Holbæk Øst;B;Radikale Venstre;Christian Fink Elkjær, Rudersdal;0
Holbæk;1. Holbæk Øst;B;Radikale Venstre;Peter L. Sørensen, Gribskov;0
Holbæk;1. Holbæk Øst;B;Radikale Venstre;Gitte Kjær-Westermann, Lyngby-Taarbæk;0
Holbæk;1. Holbæk Øst;B;Radikale Venstre;Kim Mandix, København;2
Holbæk;1. Holbæk Øst;B;Radikale Venstre;Rikke Mortensen, Egedal;0
Holbæk;1. Holbæk Øst;B;Radikale Venstre;Trine Dybkjær, Gentofte;1
Holbæk;1. Holbæk Øst;B;Radikale Venstre;Marianne Bredgaard Karlsson, Fredensborg;0
Holbæk;1. Holbæk Øst;B;Radikale Venstre;Christina Falkberg, Gladsaxe;6
Holbæk;1. Holbæk Øst;B;Radikale Venstre;Kashif Ahmad, København;10
Holbæk;1. Holbæk Øst;B;Radikale Venstre;Irfan Gilani, Brøndby;3
Holbæk;1. Holbæk Øst;B;Radikale Venstre;Edris Qasimi, Sorø;1
Holbæk;1. Holbæk Øst;B;Radikale Venstre;Lartey Lawson, København;0
Holbæk;1. Holbæk Øst;B;Radikale Venstre;Oruc Polat, Albertslund;11
Holbæk;1. Holbæk Øst;B;Radikale Venstre;Merete Them Kjølholm, Allerød;0
Holbæk;1. Holbæk Øst;B;Radikale Venstre;Jesper Luthman, Espergærde;1
Holbæk;1. Holbæk Øst;B;Radikale Venstre;Bjørn Bjerrehøj, Tårnby;2
Holbæk;1. Holbæk Øst;B;Radikale Venstre;Claus Rehfeld, København;1
Holbæk;1. Holbæk Øst;B;Radikale Venstre;Charlotte Saabye Sørensen, København N;0
Holbæk;1. Holbæk Øst;B;Radikale Venstre;Lars Green Bach, Ballerup;1
Holbæk;1. Holbæk Øst;B;Radikale Venstre;Claus Wachmann, Gladsaxe;0
Holbæk;1. Holbæk Øst;B;Radikale Venstre;Alina Protsyk, København;0
Holbæk;1. Holbæk Øst;B;Radikale Venstre;Marianne Fritzen, Odsherred;2
Holbæk;1. Holbæk Øst;B;Radikale Venstre;Emilie U. Andersen-Ranberg, Hørsholm;3
Holbæk;1. Holbæk Øst;B;Radikale Venstre;Magnus Dræby, Halsnæs;0
Holbæk;1. Holbæk Øst;B;Radikale Venstre;Knud Mogensen, Helsingør;0
Holbæk;1. Holbæk Øst;B;Radikale Venstre;Emilie Borch Sloth, Glostrup;0
Holbæk;1. Holbæk Øst;C;Det Konservative Folkeparti;Listestemmer;156
Holbæk;1. Holbæk Øst;C;Det Konservative Folkeparti;Christoffer Buster Reinhardt, Rudersdal;14
Holbæk;1. Holbæk Øst;C;Det Konservative Folkeparti;Line Ervolder, København;0
Holbæk;1. Holbæk Øst;C;Det Konservative Folkeparti;Christian Wedell-Neergaard, Køge;9
Holbæk;1. Holbæk Øst;C;Det Konservative Folkeparti;Jesper Marcus, Gentofte;2
Holbæk;1. Holbæk Øst;C;Det Konservative Folkeparti;Christian Vigilius, Gentofte;6
Holbæk;1. Holbæk Øst;C;Det Konservative Folkeparti;Tina-Mia Eriksen, Ringsted;13
Holbæk;1. Holbæk Øst;C;Det Konservative Folkeparti;Turan Akbulut, Høje-Taastrup;22
Holbæk;1. Holbæk Øst;C;Det Konservative Folkeparti;Jacob Rosenberg, Frederiksberg;4
Holbæk;1. Holbæk Øst;C;Det Konservative Folkeparti;Stine Østlund, Hillerød;3
Holbæk;1. Holbæk Øst;C;Det Konservative Folkeparti;Mogens Anneberg, Bornholm;0
Holbæk;1. Holbæk Øst;C;Det Konservative Folkeparti;Helge Adam Møller, Næstved;13
Holbæk;1. Holbæk Øst;C;Det Konservative Folkeparti;Kenneth Gøtterup, Amager;0
Holbæk;1. Holbæk Øst;C;Det Konservative Folkeparti;Dorte Vilhelmsen, Herlev;1
Holbæk;1. Holbæk Øst;C;Det Konservative Folkeparti;Jørgen Johansen, Allerød;3
Holbæk;1. Holbæk Øst;C;Det Konservative Folkeparti;Mogens Hallager, Roskilde;2
Holbæk;1. Holbæk Øst;C;Det Konservative Folkeparti;Søren Friis Trebbien, Hvidovre;1
Holbæk;1. Holbæk Øst;C;Det Konservative Folkeparti;Maj Allin Thorup, Hørsholm;0
Holbæk;1. Holbæk Øst;C;Det Konservative Folkeparti;Patrick Lehto, Tårnby;1
Holbæk;1. Holbæk Øst;C;Det Konservative Folkeparti;John Tefke, Lyngby;0
Holbæk;1. Holbæk Øst;C;Det Konservative Folkeparti;Lars Carstensen, Furesø;3
Holbæk;1. Holbæk Øst;C;Det Konservative Folkeparti;Rico Djernis, København;0
Holbæk;1. Holbæk Øst;C;Det Konservative Folkeparti;Trine Egetved, Gribskov;0
Holbæk;1. Holbæk Øst;C;Det Konservative Folkeparti;Rebecca Plomin, Gladsaxe;0
Holbæk;1. Holbæk Øst;C;Det Konservative Folkeparti;Mette Aagaard, Lolland;0
Holbæk;1. Holbæk Øst;C;Det Konservative Folkeparti;Michael Mathiesen, Helsingør;2
Holbæk;1. Holbæk Øst;C;Det Konservative Folkeparti;Vilhelm Møller, Faxe;0
Holbæk;1. Holbæk Øst;C;Det Konservative Folkeparti;Birgitte Neergaard-Kofod, Egedal;0
Holbæk;1. Holbæk Øst;C;Det Konservative Folkeparti;Thomas Christophersen, Holbæk;60
Holbæk;1. Holbæk Øst;C;Det Konservative Folkeparti;Celine Lind Jakobsen, Fredensborg;2
Holbæk;1. Holbæk Øst;C;Det Konservative Folkeparti;Claus Neergaard, Næstved;0
Holbæk;1. Holbæk Øst;C;Det Konservative Folkeparti;Jan H. Klit, København;0
Holbæk;1. Holbæk Øst;C;Det Konservative Folkeparti;Therese Hejnfelt, Frederikssund;1
Holbæk;1. Holbæk Øst;C;Det Konservative Folkeparti;Carsten Petersen, Sorø;0
Holbæk;1. Holbæk Øst;C;Det Konservative Folkeparti;Camilla Sabroe Parbst, Roskilde;0
Holbæk;1. Holbæk Øst;C;Det Konservative Folkeparti;Frederik Germann, Halsnæs;0
Holbæk;1. Holbæk Øst;C;Det Konservative Folkeparti;Jesper Adler, Vordingborg;3
Holbæk;1. Holbæk Øst;C;Det Konservative Folkeparti;Thomas von Jessen, Fredensborg;0
Holbæk;1. Holbæk Øst;C;Det Konservative Folkeparti;Ali Ünsal, Køge;21
Holbæk;1. Holbæk Øst;C;Det Konservative Folkeparti;Henrik Jacobsen, Lolland;3
Holbæk;1. Holbæk Øst;C;Det Konservative Folkeparti;Jesper Tvilde, Fredensborg;3
Holbæk;1. Holbæk Øst;C;Det Konservative Folkeparti;Egon Bo, Slagelse;0
Holbæk;1. Holbæk Øst;C;Det Konservative Folkeparti;Kim Drejer Nielsen, Rødovre;0
Holbæk;1. Holbæk Øst;C;Det Konservative Folkeparti;Peter Horsted Hansen, Odsherred;1
Holbæk;1. Holbæk Øst;C;Det Konservative Folkeparti;Jane Christensen, Kalundborg;0
Holbæk;1. Holbæk Øst;C;Det Konservative Folkeparti;Jess Eiberg Hansen, Greve;0
Holbæk;1. Holbæk Øst;C;Det Konservative Folkeparti;Jan Færch, Solrød;1
Holbæk;1. Holbæk Øst;C;Det Konservative Folkeparti;Simon Krabbe, Ballerup;2
Holbæk;1. Holbæk Øst;C;Det Konservative Folkeparti;Ida Busk, København;0
Holbæk;1. Holbæk Øst;C;Det Konservative Folkeparti;Victoria Helene Olsen, Roskilde;2
Holbæk;1. Holbæk Øst;C;Det Konservative Folkeparti;Mathias Schwartz Kirkegaard, Greve;0
Holbæk;1. Holbæk Øst;C;Det Konservative Folkeparti;Egil Hulgaard, Furesø;2
Holbæk;1. Holbæk Øst;F;SF - Socialistisk Folkeparti;Listestemmer;274
Holbæk;1. Holbæk Øst;F;SF - Socialistisk Folkeparti;Peter Westermann, København;16
Holbæk;1. Holbæk Øst;F;SF - Socialistisk Folkeparti;Hanne Svenningsen, Lejre;63
Holbæk;1. Holbæk Øst;F;SF - Socialistisk Folkeparti;Sadek Al-Amood, Valby;4
Holbæk;1. Holbæk Øst;F;SF - Socialistisk Folkeparti;Emilie Esmann, Amager;6
Holbæk;1. Holbæk Øst;F;SF - Socialistisk Folkeparti;Julie Hoff Sørensen, Stevns;15
Holbæk;1. Holbæk Øst;F;SF - Socialistisk Folkeparti;Anja Rosengreen, Halsnæs;2
Holbæk;1. Holbæk Øst;F;SF - Socialistisk Folkeparti;Phillip Bergenhammer Østergaard, Tårnby;0
Holbæk;1. Holbæk Øst;F;SF - Socialistisk Folkeparti;Joan Kragh, Guldborgsund;1
Holbæk;1. Holbæk Øst;F;SF - Socialistisk Folkeparti;Thomas Garfort, Rønne;2
Holbæk;1. Holbæk Øst;F;SF - Socialistisk Folkeparti;Trine Schaltz, København;2
Holbæk;1. Holbæk Øst;F;SF - Socialistisk Folkeparti;Kirsten Balle, Herlev;3
Holbæk;1. Holbæk Øst;F;SF - Socialistisk Folkeparti;Maja Roesen, Køge;6
Holbæk;1. Holbæk Øst;F;SF - Socialistisk Folkeparti;Frank Hedegaard, København;1
Holbæk;1. Holbæk Øst;F;SF - Socialistisk Folkeparti;Bente Borg Donkin, Helsingør;1
Holbæk;1. Holbæk Øst;F;SF - Socialistisk Folkeparti;Kim Elmose, Roskilde;3
Holbæk;1. Holbæk Øst;F;SF - Socialistisk Folkeparti;Poul Reher Jensen, Gladsaxe;0
Holbæk;1. Holbæk Øst;F;SF - Socialistisk Folkeparti;Eva Larsen, Greve;2
Holbæk;1. Holbæk Øst;F;SF - Socialistisk Folkeparti;Christina Dilling-Munk, Ringsted;8
Holbæk;1. Holbæk Øst;F;SF - Socialistisk Folkeparti;Olaf Johansen, Slagelse;2
Holbæk;1. Holbæk Øst;F;SF - Socialistisk Folkeparti;Ken Patrick Petersson, Taastrup;2
Holbæk;1. Holbæk Øst;F;SF - Socialistisk Folkeparti;Vagn Kjær-Hansen, Brøndby;0
Holbæk;1. Holbæk Øst;F;SF - Socialistisk Folkeparti;Jonas Niemann, Gentofte;2
Holbæk;1. Holbæk Øst;F;SF - Socialistisk Folkeparti;Marie-Louise Jørgensen, Hvidovre;2
Holbæk;1. Holbæk Øst;F;SF - Socialistisk Folkeparti;Jette Leth Buhl, Næstved;1
Holbæk;1. Holbæk Øst;F;SF - Socialistisk Folkeparti;Jan Kjældgaard, Farum;0
Holbæk;1. Holbæk Øst;F;SF - Socialistisk Folkeparti;Lars Christiansen, Maribo;5
Holbæk;1. Holbæk Øst;F;SF - Socialistisk Folkeparti;Torben Kjeldsen, Rørvig;5
Holbæk;1. Holbæk Øst;I;Liberal Alliance;Listestemmer;210
Holbæk;1. Holbæk Øst;I;Liberal Alliance;Dorthe Mikkelsen, Vallensbæk;6
Holbæk;1. Holbæk Øst;I;Liberal Alliance;Nicolai Wang, København;4
Holbæk;1. Holbæk Øst;I;Liberal Alliance;Villum Christensen, Slagelse;6
Holbæk;1. Holbæk Øst;I;Liberal Alliance;Johannes Grand, Ballerup;6
Holbæk;1. Holbæk Øst;I;Liberal Alliance;Klaus Kristiansen, Lejre;3
Holbæk;1. Holbæk Øst;I;Liberal Alliance;Lasse Holt, Lyngby-Taarbæk;4
Holbæk;1. Holbæk Øst;I;Liberal Alliance;Eik Dahl Bidstrup, Dragør;2
Holbæk;1. Holbæk Øst;I;Liberal Alliance;Robert Mørck, Furesø;0
Holbæk;1. Holbæk Øst;I;Liberal Alliance;Peter Dits Christensen, Solrød;1
Holbæk;1. Holbæk Øst;I;Liberal Alliance;Lars Winther, Egedal;0
Holbæk;1. Holbæk Øst;I;Liberal Alliance;Patrizia Venturelli Christensen, Gentofte;2
Holbæk;1. Holbæk Øst;I;Liberal Alliance;Sten Schmidl Søbjærg, Gribskov;1
Holbæk;1. Holbæk Øst;I;Liberal Alliance;Frederik Tuxen Bjerrum, Frederiksberg;1
Holbæk;1. Holbæk Øst;I;Liberal Alliance;Flemming Sørensen, Holbæk;56
Holbæk;1. Holbæk Øst;I;Liberal Alliance;Michael Rask, Greve;2
Holbæk;1. Holbæk Øst;I;Liberal Alliance;Steen Tofteng, Gribskov;0
Holbæk;1. Holbæk Øst;I;Liberal Alliance;Gert L. Heglund, Gentofte;0
Holbæk;1. Holbæk Øst;I;Liberal Alliance;Søren Kragh, Sorø;0
Holbæk;1. Holbæk Øst;J;Demokraterne - hele Danmark skal leve;Listestemmer;7
Holbæk;1. Holbæk Øst;J;Demokraterne - hele Danmark skal leve;Lave Knud Broch;0
Holbæk;1. Holbæk Øst;J;Demokraterne - hele Danmark skal leve;Lasse Larsen;0
Holbæk;1. Holbæk Øst;J;Demokraterne - hele Danmark skal leve;Elisabeth Bergsøe;0
Holbæk;1. Holbæk Øst;J;Demokraterne - hele Danmark skal leve;Michaell Ravn;1
Holbæk;1. Holbæk Øst;J;Demokraterne - hele Danmark skal leve;Jesper Morville;0
Holbæk;1. Holbæk Øst;K;Kristendemokraterne;Listestemmer;10
Holbæk;1. Holbæk Øst;K;Kristendemokraterne;Jesper Housgaard;0
Holbæk;1. Holbæk Øst;K;Kristendemokraterne;Axel Ljungquist;2
Holbæk;1. Holbæk Øst;K;Kristendemokraterne;Bjarne Hartung Kirkegaard;1
Holbæk;1. Holbæk Øst;K;Kristendemokraterne;Eva Guldfred;0
Holbæk;1. Holbæk Øst;K;Kristendemokraterne;Cæcilia Nilsson;3
Holbæk;1. Holbæk Øst;K;Kristendemokraterne;Britta Kristensen;0
Holbæk;1. Holbæk Øst;K;Kristendemokraterne;Finn Andersen;0
Holbæk;1. Holbæk Øst;K;Kristendemokraterne;Johnnie Gregersen;0
Holbæk;1. Holbæk Øst;K;Kristendemokraterne;Kurt Pedersen;0
Holbæk;1. Holbæk Øst;K;Kristendemokraterne;Mogens Riis Pedersen;0
Holbæk;1. Holbæk Øst;K;Kristendemokraterne;Niels Chresten Andersen;0
Holbæk;1. Holbæk Øst;L;Bylisten;Listestemmer;2
Holbæk;1. Holbæk Øst;L;Bylisten;Nicolai Otto Mønsted Hermansen;1
Holbæk;1. Holbæk Øst;L;Bylisten;Lars Thomsen;0
Holbæk;1. Holbæk Øst;L;Bylisten;Mette Strange Hagen;0
Holbæk;1. Holbæk Øst;L;Bylisten;Sabine Lind;0
