Kommune;Afstemningsområde;Bogstavbetegnelse;Listenavn;Navn;Stemmetal
Stevns;1. Hårlevhallen;A;Socialdemokratiet;Listestemmer;300
Stevns;1. Hårlevhallen;A;Socialdemokratiet;Lars Gaardhøj, København;18
Stevns;1. Hårlevhallen;A;Socialdemokratiet;Trine Birk Andersen, Holbæk;19
Stevns;1. Hårlevhallen;A;Socialdemokratiet;Jarl Feyling, København;1
Stevns;1. Hårlevhallen;A;Socialdemokratiet;Sofie de Bretteville, Ballerup;2
Stevns;1. Hårlevhallen;A;Socialdemokratiet;Michael Schmidt, Halsnæs;0
Stevns;1. Hårlevhallen;A;Socialdemokratiet;Laila Kildesgaard, Bornholm;2
Stevns;1. Hårlevhallen;A;Socialdemokratiet;Susanne Lundvald, Næstved;4
Stevns;1. Hårlevhallen;A;Socialdemokratiet;Sara Smith Hald, Valby;0
Stevns;1. Hårlevhallen;A;Socialdemokratiet;Nicolai Kampmann, Hvidovre;3
Stevns;1. Hårlevhallen;A;Socialdemokratiet;Sine Reffstrup, Ringsted;1
Stevns;1. Hårlevhallen;A;Socialdemokratiet;Vibeke Westh, Frederiksberg;4
Stevns;1. Hårlevhallen;A;Socialdemokratiet;Susanne Due Kristensen, Hillerød;0
Stevns;1. Hårlevhallen;A;Socialdemokratiet;Thomas Adelskov, Odsherred;5
Stevns;1. Hårlevhallen;A;Socialdemokratiet;Brian Høier, Tårnby;0
Stevns;1. Hårlevhallen;A;Socialdemokratiet;Martin Baden, Ishøj;2
Stevns;1. Hårlevhallen;A;Socialdemokratiet;Torben Klitmøller Hollmann, Lolland;6
Stevns;1. Hårlevhallen;A;Socialdemokratiet;Ole Terkelsen, Valby;0
Stevns;1. Hårlevhallen;A;Socialdemokratiet;Martin Thor Pedersen, Helsingør;0
Stevns;1. Hårlevhallen;A;Socialdemokratiet;Katrine Skov, Gladsaxe;2
Stevns;1. Hårlevhallen;A;Socialdemokratiet;Lisette Lind Larsen, Faxe;17
Stevns;1. Hårlevhallen;A;Socialdemokratiet;Ulrik Juhl Hansen, Vesterbro;1
Stevns;1. Hårlevhallen;A;Socialdemokratiet;Kirsten Rask, Kalundborg;2
Stevns;1. Hårlevhallen;A;Socialdemokratiet;Niels Christian Dahl, Allerød;2
Stevns;1. Hårlevhallen;A;Socialdemokratiet;Hari Neupane, Ørestad;0
Stevns;1. Hårlevhallen;A;Socialdemokratiet;Håkon Nielsen, Rødovre;1
Stevns;1. Hårlevhallen;A;Socialdemokratiet;Helle Lethmar, Køge;18
Stevns;1. Hårlevhallen;A;Socialdemokratiet;Bodil Kornbek, Lyngby-Taarbæk;1
Stevns;1. Hårlevhallen;A;Socialdemokratiet;John Hansen, Guldborgsund;1
Stevns;1. Hårlevhallen;A;Socialdemokratiet;Kenneth Nielsen, Slagelse;0
Stevns;1. Hårlevhallen;A;Socialdemokratiet;Claus Heje, Høje-Taastrup;0
Stevns;1. Hårlevhallen;A;Socialdemokratiet;Rasmus Oxfeldt Larsen, Vordingborg;2
Stevns;1. Hårlevhallen;A;Socialdemokratiet;Frederik Haugstrup Jacobsen, Østerbro;1
Stevns;1. Hårlevhallen;A;Socialdemokratiet;Steen S. Hansen, Stevns;362
Stevns;1. Hårlevhallen;A;Socialdemokratiet;Stina Højgaard, Greve;1
Stevns;1. Hårlevhallen;A;Socialdemokratiet;René Vejby Kierch, Roskilde;0
Stevns;1. Hårlevhallen;A;Socialdemokratiet;Mikkel Krog, Lejre;0
Stevns;1. Hårlevhallen;A;Socialdemokratiet;Jan Månsson, Sorø;0
Stevns;1. Hårlevhallen;A;Socialdemokratiet;Camilla Hoffmann, København;3
Stevns;1. Hårlevhallen;A;Socialdemokratiet;Line Andrup, Egedal;0
Stevns;1. Hårlevhallen;A;Socialdemokratiet;Ludwig Heldt, København;1
Stevns;1. Hårlevhallen;A;Socialdemokratiet;Stig Ekman, Bispebjerg;0
Stevns;1. Hårlevhallen;A;Socialdemokratiet;Alice Rudkjær, Rudersdal;0
