Kommune;Afstemningsområde;Bogstavbetegnelse;Listenavn;Navn;Stemmetal
Rudersdal;1. Birkerød;A;Socialdemokratiet;Listestemmer;347
Rudersdal;1. Birkerød;A;Socialdemokratiet;Lars Gaardhøj, København;78
Rudersdal;1. Birkerød;A;Socialdemokratiet;Trine Birk Andersen, Holbæk;7
Rudersdal;1. Birkerød;A;Socialdemokratiet;Jarl Feyling, København;5
Rudersdal;1. Birkerød;A;Socialdemokratiet;Sofie de Bretteville, Ballerup;8
Rudersdal;1. Birkerød;A;Socialdemokratiet;Michael Schmidt, Halsnæs;4
Rudersdal;1. Birkerød;A;Socialdemokratiet;Laila Kildesgaard, Bornholm;12
Rudersdal;1. Birkerød;A;Socialdemokratiet;Susanne Lundvald, Næstved;2
Rudersdal;1. Birkerød;A;Socialdemokratiet;Sara Smith Hald, Valby;0
Rudersdal;1. Birkerød;A;Socialdemokratiet;Nicolai Kampmann, Hvidovre;0
Rudersdal;1. Birkerød;A;Socialdemokratiet;Sine Reffstrup, Ringsted;0
Rudersdal;1. Birkerød;A;Socialdemokratiet;Vibeke Westh, Frederiksberg;2
Rudersdal;1. Birkerød;A;Socialdemokratiet;Susanne Due Kristensen, Hillerød;13
Rudersdal;1. Birkerød;A;Socialdemokratiet;Thomas Adelskov, Odsherred;4
Rudersdal;1. Birkerød;A;Socialdemokratiet;Brian Høier, Tårnby;1
Rudersdal;1. Birkerød;A;Socialdemokratiet;Martin Baden, Ishøj;0
Rudersdal;1. Birkerød;A;Socialdemokratiet;Torben Klitmøller Hollmann, Lolland;7
Rudersdal;1. Birkerød;A;Socialdemokratiet;Ole Terkelsen, Valby;7
Rudersdal;1. Birkerød;A;Socialdemokratiet;Martin Thor Pedersen, Helsingør;1
Rudersdal;1. Birkerød;A;Socialdemokratiet;Katrine Skov, Gladsaxe;1
Rudersdal;1. Birkerød;A;Socialdemokratiet;Lisette Lind Larsen, Faxe;2
Rudersdal;1. Birkerød;A;Socialdemokratiet;Ulrik Juhl Hansen, Vesterbro;3
Rudersdal;1. Birkerød;A;Socialdemokratiet;Kirsten Rask, Kalundborg;1
Rudersdal;1. Birkerød;A;Socialdemokratiet;Niels Christian Dahl, Allerød;11
Rudersdal;1. Birkerød;A;Socialdemokratiet;Hari Neupane, Ørestad;0
Rudersdal;1. Birkerød;A;Socialdemokratiet;Håkon Nielsen, Rødovre;0
Rudersdal;1. Birkerød;A;Socialdemokratiet;Helle Lethmar, Køge;3
Rudersdal;1. Birkerød;A;Socialdemokratiet;Bodil Kornbek, Lyngby-Taarbæk;3
Rudersdal;1. Birkerød;A;Socialdemokratiet;John Hansen, Guldborgsund;5
Rudersdal;1. Birkerød;A;Socialdemokratiet;Kenneth Nielsen, Slagelse;2
Rudersdal;1. Birkerød;A;Socialdemokratiet;Claus Heje, Høje-Taastrup;0
Rudersdal;1. Birkerød;A;Socialdemokratiet;Rasmus Oxfeldt Larsen, Vordingborg;1
Rudersdal;1. Birkerød;A;Socialdemokratiet;Frederik Haugstrup Jacobsen, Østerbro;0
