Kommune;Afstemningsområde;Bogstavbetegnelse;Listenavn;Navn;Stemmetal
Brøndby;1. Brøndbyvester Skole;A;Socialdemokratiet;Listestemmer;458
Brøndby;1. Brøndbyvester Skole;A;Socialdemokratiet;Lars Gaardhøj, København;75
Brøndby;1. Brøndbyvester Skole;A;Socialdemokratiet;Trine Birk Andersen, Holbæk;6
Brøndby;1. Brøndbyvester Skole;A;Socialdemokratiet;Jarl Feyling, København;5
Brøndby;1. Brøndbyvester Skole;A;Socialdemokratiet;Sofie de Bretteville, Ballerup;21
Brøndby;1. Brøndbyvester Skole;A;Socialdemokratiet;Michael Schmidt, Halsnæs;0
Brøndby;1. Brøndbyvester Skole;A;Socialdemokratiet;Laila Kildesgaard, Bornholm;4
Brøndby;1. Brøndbyvester Skole;A;Socialdemokratiet;Susanne Lundvald, Næstved;0
Brøndby;1. Brøndbyvester Skole;A;Socialdemokratiet;Sara Smith Hald, Valby;6
Brøndby;1. Brøndbyvester Skole;A;Socialdemokratiet;Nicolai Kampmann, Hvidovre;15
Brøndby;1. Brøndbyvester Skole;A;Socialdemokratiet;Sine Reffstrup, Ringsted;3
Brøndby;1. Brøndbyvester Skole;A;Socialdemokratiet;Vibeke Westh, Frederiksberg;6
Brøndby;1. Brøndbyvester Skole;A;Socialdemokratiet;Susanne Due Kristensen, Hillerød;0
Brøndby;1. Brøndbyvester Skole;A;Socialdemokratiet;Thomas Adelskov, Odsherred;3
Brøndby;1. Brøndbyvester Skole;A;Socialdemokratiet;Brian Høier, Tårnby;2
Brøndby;1. Brøndbyvester Skole;A;Socialdemokratiet;Martin Baden, Ishøj;9
Brøndby;1. Brøndbyvester Skole;A;Socialdemokratiet;Torben Klitmøller Hollmann, Lolland;3
Brøndby;1. Brøndbyvester Skole;A;Socialdemokratiet;Ole Terkelsen, Valby;2
Brøndby;1. Brøndbyvester Skole;A;Socialdemokratiet;Martin Thor Pedersen, Helsingør;2
Brøndby;1. Brøndbyvester Skole;A;Socialdemokratiet;Katrine Skov, Gladsaxe;3
Brøndby;1. Brøndbyvester Skole;A;Socialdemokratiet;Lisette Lind Larsen, Faxe;0
Brøndby;1. Brøndbyvester Skole;A;Socialdemokratiet;Ulrik Juhl Hansen, Vesterbro;0
Brøndby;1. Brøndbyvester Skole;A;Socialdemokratiet;Kirsten Rask, Kalundborg;0
Brøndby;1. Brøndbyvester Skole;A;Socialdemokratiet;Niels Christian Dahl, Allerød;2
Brøndby;1. Brøndbyvester Skole;A;Socialdemokratiet;Hari Neupane, Ørestad;9
Brøndby;1. Brøndbyvester Skole;A;Socialdemokratiet;Håkon Nielsen, Rødovre;4
Brøndby;1. Brøndbyvester Skole;A;Socialdemokratiet;Helle Lethmar, Køge;5
Brøndby;1. Brøndbyvester Skole;A;Socialdemokratiet;Bodil Kornbek, Lyngby-Taarbæk;1
Brøndby;1. Brøndbyvester Skole;A;Socialdemokratiet;John Hansen, Guldborgsund;1
Brøndby;1. Brøndbyvester Skole;A;Socialdemokratiet;Kenneth Nielsen, Slagelse;2
Brøndby;1. Brøndbyvester Skole;A;Socialdemokratiet;Claus Heje, Høje-Taastrup;4
Brøndby;1. Brøndbyvester Skole;A;Socialdemokratiet;Rasmus Oxfeldt Larsen, Vordingborg;2
Brøndby;1. Brøndbyvester Skole;A;Socialdemokratiet;Frederik Haugstrup Jacobsen, Østerbro;1
Brøndby;1. Brøndbyvester Skole;A;Socialdemokratiet;Steen S. Hansen, Stevns;0
Brøndby;1. Brøndbyvester Skole;A;Socialdemokratiet;Stina Højgaard, Greve;3
Brøndby;1. Brøndbyvester Skole;A;Socialdemokratiet;René Vejby Kierch, Roskilde;2
Brøndby;1. Brøndbyvester Skole;A;Socialdemokratiet;Mikkel Krog, Lejre;1
Brøndby;1. Brøndbyvester Skole;A;Socialdemokratiet;Jan Månsson, Sorø;0
Brøndby;1. Brøndbyvester Skole;A;Socialdemokratiet;Camilla Hoffmann, København;2
Brøndby;1. Brøndbyvester Skole;A;Socialdemokratiet;Line Andrup, Egedal;3
Brøndby;1. Brøndbyvester Skole;A;Socialdemokratiet;Ludwig Heldt, København;0
Brøndby;1. Brøndbyvester Skole;A;Socialdemokratiet;Stig Ekman, Bispebjerg;0
Brøndby;1. Brøndbyvester Skole;A;Socialdemokratiet;Alice Rudkjær, Rudersdal;1
Brøndby;1. Brøndbyvester Skole;A;Socialdemokratiet;Mille Koch Rømer, Østerbro;3
Brøndby;1. Brøndbyvester Skole;A;Socialdemokratiet;Dickte Noël Toft, Hørsholm;0
Brøndby;1. Brøndbyvester Skole;A;Socialdemokratiet;Felex Pedersen, Odsherred;0
Brøndby;1. Brøndbyvester Skole;A;Socialdemokratiet;Gitte Simoni, Roskilde;1
Brøndby;1. Brøndbyvester Skole;B;Radikale Venstre;Listestemmer;79
Brøndby;1. Brøndbyvester Skole;B;Radikale Venstre;Thomas Rohden, København;7
Brøndby;1. Brøndbyvester Skole;B;Radikale Venstre;Anne Møller Ronex, Holbæk;0
Brøndby;1. Brøndbyvester Skole;B;Radikale Venstre;Stinus Lindgreen, Lyngby-Taarbæk;5
Brøndby;1. Brøndbyvester Skole;B;Radikale Venstre;Jeppe Fransson, Roskilde;1
Brøndby;1. Brøndbyvester Skole;B;Radikale Venstre;Sofie Holm, København;2
Brøndby;1. Brøndbyvester Skole;B;Radikale Venstre;Christina Thorholm, Hillerød;3
