Kommune;Afstemningsområde;Bogstavbetegnelse;Listenavn;Navn;Stemmetal
Tårnby;1. Vestamager;A;Socialdemokratiet;Listestemmer;523
Tårnby;1. Vestamager;A;Socialdemokratiet;Lars Gaardhøj, København;70
Tårnby;1. Vestamager;A;Socialdemokratiet;Trine Birk Andersen, Holbæk;7
Tårnby;1. Vestamager;A;Socialdemokratiet;Jarl Feyling, København;2
Tårnby;1. Vestamager;A;Socialdemokratiet;Sofie de Bretteville, Ballerup;3
Tårnby;1. Vestamager;A;Socialdemokratiet;Michael Schmidt, Halsnæs;1
Tårnby;1. Vestamager;A;Socialdemokratiet;Laila Kildesgaard, Bornholm;15
Tårnby;1. Vestamager;A;Socialdemokratiet;Susanne Lundvald, Næstved;3
Tårnby;1. Vestamager;A;Socialdemokratiet;Sara Smith Hald, Valby;6
Tårnby;1. Vestamager;A;Socialdemokratiet;Nicolai Kampmann, Hvidovre;3
Tårnby;1. Vestamager;A;Socialdemokratiet;Sine Reffstrup, Ringsted;1
Tårnby;1. Vestamager;A;Socialdemokratiet;Vibeke Westh, Frederiksberg;4
Tårnby;1. Vestamager;A;Socialdemokratiet;Susanne Due Kristensen, Hillerød;1
Tårnby;1. Vestamager;A;Socialdemokratiet;Thomas Adelskov, Odsherred;3
Tårnby;1. Vestamager;A;Socialdemokratiet;Brian Høier, Tårnby;189
Tårnby;1. Vestamager;A;Socialdemokratiet;Martin Baden, Ishøj;0
Tårnby;1. Vestamager;A;Socialdemokratiet;Torben Klitmøller Hollmann, Lolland;1
Tårnby;1. Vestamager;A;Socialdemokratiet;Ole Terkelsen, Valby;2
Tårnby;1. Vestamager;A;Socialdemokratiet;Martin Thor Pedersen, Helsingør;1
Tårnby;1. Vestamager;A;Socialdemokratiet;Katrine Skov, Gladsaxe;2
Tårnby;1. Vestamager;A;Socialdemokratiet;Lisette Lind Larsen, Faxe;0
Tårnby;1. Vestamager;A;Socialdemokratiet;Ulrik Juhl Hansen, Vesterbro;0
Tårnby;1. Vestamager;A;Socialdemokratiet;Kirsten Rask, Kalundborg;1
Tårnby;1. Vestamager;A;Socialdemokratiet;Niels Christian Dahl, Allerød;1
Tårnby;1. Vestamager;A;Socialdemokratiet;Hari Neupane, Ørestad;2
Tårnby;1. Vestamager;A;Socialdemokratiet;Håkon Nielsen, Rødovre;0
Tårnby;1. Vestamager;A;Socialdemokratiet;Helle Lethmar, Køge;3
Tårnby;1. Vestamager;A;Socialdemokratiet;Bodil Kornbek, Lyngby-Taarbæk;2
Tårnby;1. Vestamager;A;Socialdemokratiet;John Hansen, Guldborgsund;0
Tårnby;1. Vestamager;A;Socialdemokratiet;Kenneth Nielsen, Slagelse;1
Tårnby;1. Vestamager;A;Socialdemokratiet;Claus Heje, Høje-Taastrup;1
Tårnby;1. Vestamager;A;Socialdemokratiet;Rasmus Oxfeldt Larsen, Vordingborg;3
Tårnby;1. Vestamager;A;Socialdemokratiet;Frederik Haugstrup Jacobsen, Østerbro;0
Tårnby;1. Vestamager;A;Socialdemokratiet;Steen S. Hansen, Stevns;0
Tårnby;1. Vestamager;A;Socialdemokratiet;Stina Højgaard, Greve;1
Tårnby;1. Vestamager;A;Socialdemokratiet;René Vejby Kierch, Roskilde;1
Tårnby;1. Vestamager;A;Socialdemokratiet;Mikkel Krog, Lejre;0
Tårnby;1. Vestamager;A;Socialdemokratiet;Jan Månsson, Sorø;1
Tårnby;1. Vestamager;A;Socialdemokratiet;Camilla Hoffmann, København;6
Tårnby;1. Vestamager;A;Socialdemokratiet;Line Andrup, Egedal;0
Tårnby;1. Vestamager;A;Socialdemokratiet;Ludwig Heldt, København;0
Tårnby;1. Vestamager;A;Socialdemokratiet;Stig Ekman, Bispebjerg;1
Tårnby;1. Vestamager;A;Socialdemokratiet;Alice Rudkjær, Rudersdal;1
Tårnby;1. Vestamager;A;Socialdemokratiet;Mille Koch Rømer, Østerbro;0
Tårnby;1. Vestamager;A;Socialdemokratiet;Dickte Noël Toft, Hørsholm;1
Tårnby;1. Vestamager;A;Socialdemokratiet;Felex Pedersen, Odsherred;0
Tårnby;1. Vestamager;A;Socialdemokratiet;Gitte Simoni, Roskilde;0
Tårnby;1. Vestamager;B;Radikale Venstre;Listestemmer;92
Tårnby;1. Vestamager;B;Radikale Venstre;Thomas Rohden, København;14
Tårnby;1. Vestamager;B;Radikale Venstre;Anne Møller Ronex, Holbæk;5
Tårnby;1. Vestamager;B;Radikale Venstre;Stinus Lindgreen, Lyngby-Taarbæk;6
Tårnby;1. Vestamager;B;Radikale Venstre;Jeppe Fransson, Roskilde;1
Tårnby;1. Vestamager;B;Radikale Venstre;Sofie Holm, København;6
Tårnby;1. Vestamager;B;Radikale Venstre;Christina Thorholm, Hillerød;1
Tårnby;1. Vestamager;B;Radikale Venstre;Nadeem Farooq, Høje-Taastrup;14
Tårnby;1. Vestamager;B;Radikale Venstre;Tine Hessner, Furesø;0
Tårnby;1. Vestamager;B;Radikale Venstre;Kristian Kirk Mailand, Bornholm;2
Tårnby;1. Vestamager;B;Radikale Venstre;Freja Wirlander, Hvidovre;2
Tårnby;1. Vestamager;B;Radikale Venstre;Ruben Kidde, Frederiksberg;3
Tårnby;1. Vestamager;B;Radikale Venstre;Vibeke Grønbæk, Vordingborg;0
Tårnby;1. Vestamager;B;Radikale Venstre;Line Krogh Lay, Stevns;0
Tårnby;1. Vestamager;B;Radikale Venstre;Brian Køster, Hvidovre;1
Tårnby;1. Vestamager;B;Radikale Venstre;Thomas Baark, Guldborgsund;0
Tårnby;1. Vestamager;B;Radikale Venstre;Lars Hoppe Søe, Næstved;1
Tårnby;1. Vestamager;B;Radikale Venstre;Jacob Netteberg, Birkerød;0
Tårnby;1. Vestamager;B;Radikale Venstre;Maria Katarina Nielsen, Frederikssund;1
Tårnby;1. Vestamager;B;Radikale Venstre;Søren Burcharth, København;1
Tårnby;1. Vestamager;B;Radikale Venstre;Julie Herdal Molbech, København;0
Tårnby;1. Vestamager;B;Radikale Venstre;Anders Medum Groth, Furesø;0
Tårnby;1. Vestamager;B;Radikale Venstre;Søs Haugaard, København;1
Tårnby;1. Vestamager;B;Radikale Venstre;Kim Pagels, Solrød;0
Tårnby;1. Vestamager;B;Radikale Venstre;Jørgen Suhr, Hillerød;0
Tårnby;1. Vestamager;B;Radikale Venstre;Martin Schepelern, København;1
Tårnby;1. Vestamager;B;Radikale Venstre;Christian Fink Elkjær, Rudersdal;0
Tårnby;1. Vestamager;B;Radikale Venstre;Peter L. Sørensen, Gribskov;0
Tårnby;1. Vestamager;B;Radikale Venstre;Gitte Kjær-Westermann, Lyngby-Taarbæk;0
Tårnby;1. Vestamager;B;Radikale Venstre;Kim Mandix, København;0
Tårnby;1. Vestamager;B;Radikale Venstre;Rikke Mortensen, Egedal;0
Tårnby;1. Vestamager;B;Radikale Venstre;Trine Dybkjær, Gentofte;4
Tårnby;1. Vestamager;B;Radikale Venstre;Marianne Bredgaard Karlsson, Fredensborg;0
Tårnby;1. Vestamager;B;Radikale Venstre;Christina Falkberg, Gladsaxe;4
Tårnby;1. Vestamager;B;Radikale Venstre;Kashif Ahmad, København;5
Tårnby;1. Vestamager;B;Radikale Venstre;Irfan Gilani, Brøndby;6
Tårnby;1. Vestamager;B;Radikale Venstre;Edris Qasimi, Sorø;0
Tårnby;1. Vestamager;B;Radikale Venstre;Lartey Lawson, København;0
Tårnby;1. Vestamager;B;Radikale Venstre;Oruc Polat, Albertslund;2
Tårnby;1. Vestamager;B;Radikale Venstre;Merete Them Kjølholm, Allerød;0
Tårnby;1. Vestamager;B;Radikale Venstre;Jesper Luthman, Espergærde;0
Tårnby;1. Vestamager;B;Radikale Venstre;Bjørn Bjerrehøj, Tårnby;18
Tårnby;1. Vestamager;B;Radikale Venstre;Claus Rehfeld, København;0
Tårnby;1. Vestamager;B;Radikale Venstre;Charlotte Saabye Sørensen, København N;0
Tårnby;1. Vestamager;B;Radikale Venstre;Lars Green Bach, Ballerup;0
Tårnby;1. Vestamager;B;Radikale Venstre;Claus Wachmann, Gladsaxe;1
Tårnby;1. Vestamager;B;Radikale Venstre;Alina Protsyk, København;1
Tårnby;1. Vestamager;B;Radikale Venstre;Marianne Fritzen, Odsherred;1
Tårnby;1. Vestamager;B;Radikale Venstre;Emilie U. Andersen-Ranberg, Hørsholm;2
Tårnby;1. Vestamager;B;Radikale Venstre;Magnus Dræby, Halsnæs;0
Tårnby;1. Vestamager;B;Radikale Venstre;Knud Mogensen, Helsingør;0
Tårnby;1. Vestamager;B;Radikale Venstre;Emilie Borch Sloth, Glostrup;2
Tårnby;1. Vestamager;C;Det Konservative Folkeparti;Listestemmer;178
Tårnby;1. Vestamager;C;Det Konservative Folkeparti;Christoffer Buster Reinhardt, Rudersdal;27
Tårnby;1. Vestamager;C;Det Konservative Folkeparti;Line Ervolder, København;10
Tårnby;1. Vestamager;C;Det Konservative Folkeparti;Christian Wedell-Neergaard, Køge;1
Tårnby;1. Vestamager;C;Det Konservative Folkeparti;Jesper Marcus, Gentofte;3
Tårnby;1. Vestamager;C;Det Konservative Folkeparti;Christian Vigilius, Gentofte;6
Tårnby;1. Vestamager;C;Det Konservative Folkeparti;Tina-Mia Eriksen, Ringsted;1
Tårnby;1. Vestamager;C;Det Konservative Folkeparti;Turan Akbulut, Høje-Taastrup;1
Tårnby;1. Vestamager;C;Det Konservative Folkeparti;Jacob Rosenberg, Frederiksberg;3
Tårnby;1. Vestamager;C;Det Konservative Folkeparti;Stine Østlund, Hillerød;3
Tårnby;1. Vestamager;C;Det Konservative Folkeparti;Mogens Anneberg, Bornholm;0
Tårnby;1. Vestamager;C;Det Konservative Folkeparti;Helge Adam Møller, Næstved;2
Tårnby;1. Vestamager;C;Det Konservative Folkeparti;Kenneth Gøtterup, Amager;36
Tårnby;1. Vestamager;C;Det Konservative Folkeparti;Dorte Vilhelmsen, Herlev;1
Tårnby;1. Vestamager;C;Det Konservative Folkeparti;Jørgen Johansen, Allerød;0
Tårnby;1. Vestamager;C;Det Konservative Folkeparti;Mogens Hallager, Roskilde;1
Tårnby;1. Vestamager;C;Det Konservative Folkeparti;Søren Friis Trebbien, Hvidovre;2
Tårnby;1. Vestamager;C;Det Konservative Folkeparti;Maj Allin Thorup, Hørsholm;2
Tårnby;1. Vestamager;C;Det Konservative Folkeparti;Patrick Lehto, Tårnby;29
Tårnby;1. Vestamager;C;Det Konservative Folkeparti;John Tefke, Lyngby;0
Tårnby;1. Vestamager;C;Det Konservative Folkeparti;Lars Carstensen, Furesø;4
Tårnby;1. Vestamager;C;Det Konservative Folkeparti;Rico Djernis, København;0
Tårnby;1. Vestamager;C;Det Konservative Folkeparti;Trine Egetved, Gribskov;0
Tårnby;1. Vestamager;C;Det Konservative Folkeparti;Rebecca Plomin, Gladsaxe;0
Tårnby;1. Vestamager;C;Det Konservative Folkeparti;Mette Aagaard, Lolland;1
Tårnby;1. Vestamager;C;Det Konservative Folkeparti;Michael Mathiesen, Helsingør;3
Tårnby;1. Vestamager;C;Det Konservative Folkeparti;Vilhelm Møller, Faxe;0
Tårnby;1. Vestamager;C;Det Konservative Folkeparti;Birgitte Neergaard-Kofod, Egedal;0
Tårnby;1. Vestamager;C;Det Konservative Folkeparti;Thomas Christophersen, Holbæk;1
Tårnby;1. Vestamager;C;Det Konservative Folkeparti;Celine Lind Jakobsen, Fredensborg;1
Tårnby;1. Vestamager;C;Det Konservative Folkeparti;Claus Neergaard, Næstved;0
Tårnby;1. Vestamager;C;Det Konservative Folkeparti;Jan H. Klit, København;0
Tårnby;1. Vestamager;C;Det Konservative Folkeparti;Therese Hejnfelt, Frederikssund;0
Tårnby;1. Vestamager;C;Det Konservative Folkeparti;Carsten Petersen, Sorø;0
Tårnby;1. Vestamager;C;Det Konservative Folkeparti;Camilla Sabroe Parbst, Roskilde;1
Tårnby;1. Vestamager;C;Det Konservative Folkeparti;Frederik Germann, Halsnæs;0
Tårnby;1. Vestamager;C;Det Konservative Folkeparti;Jesper Adler, Vordingborg;0
Tårnby;1. Vestamager;C;Det Konservative Folkeparti;Thomas von Jessen, Fredensborg;0
Tårnby;1. Vestamager;C;Det Konservative Folkeparti;Ali Ünsal, Køge;0
Tårnby;1. Vestamager;C;Det Konservative Folkeparti;Henrik Jacobsen, Lolland;1
Tårnby;1. Vestamager;C;Det Konservative Folkeparti;Jesper Tvilde, Fredensborg;0
Tårnby;1. Vestamager;C;Det Konservative Folkeparti;Egon Bo, Slagelse;0
Tårnby;1. Vestamager;C;Det Konservative Folkeparti;Kim Drejer Nielsen, Rødovre;1
Tårnby;1. Vestamager;C;Det Konservative Folkeparti;Peter Horsted Hansen, Odsherred;0
Tårnby;1. Vestamager;C;Det Konservative Folkeparti;Jane Christensen, Kalundborg;0
Tårnby;1. Vestamager;C;Det Konservative Folkeparti;Jess Eiberg Hansen, Greve;0
Tårnby;1. Vestamager;C;Det Konservative Folkeparti;Jan Færch, Solrød;0
Tårnby;1. Vestamager;C;Det Konservative Folkeparti;Simon Krabbe, Ballerup;0
