Kommune;Afstemningsområde;Bogstavbetegnelse;Listenavn;Navn;Stemmetal
Ringsted;1. Ringsted Nørretorv;A;Socialdemokratiet;Listestemmer;427
Ringsted;1. Ringsted Nørretorv;A;Socialdemokratiet;Lars Gaardhøj, København;48
Ringsted;1. Ringsted Nørretorv;A;Socialdemokratiet;Trine Birk Andersen, Holbæk;46
Ringsted;1. Ringsted Nørretorv;A;Socialdemokratiet;Jarl Feyling, København;4
Ringsted;1. Ringsted Nørretorv;A;Socialdemokratiet;Sofie de Bretteville, Ballerup;2
Ringsted;1. Ringsted Nørretorv;A;Socialdemokratiet;Michael Schmidt, Halsnæs;3
Ringsted;1. Ringsted Nørretorv;A;Socialdemokratiet;Laila Kildesgaard, Bornholm;4
Ringsted;1. Ringsted Nørretorv;A;Socialdemokratiet;Susanne Lundvald, Næstved;11
Ringsted;1. Ringsted Nørretorv;A;Socialdemokratiet;Sara Smith Hald, Valby;5
Ringsted;1. Ringsted Nørretorv;A;Socialdemokratiet;Nicolai Kampmann, Hvidovre;0
Ringsted;1. Ringsted Nørretorv;A;Socialdemokratiet;Sine Reffstrup, Ringsted;767
Ringsted;1. Ringsted Nørretorv;A;Socialdemokratiet;Vibeke Westh, Frederiksberg;3
Ringsted;1. Ringsted Nørretorv;A;Socialdemokratiet;Susanne Due Kristensen, Hillerød;1
Ringsted;1. Ringsted Nørretorv;A;Socialdemokratiet;Thomas Adelskov, Odsherred;6
Ringsted;1. Ringsted Nørretorv;A;Socialdemokratiet;Brian Høier, Tårnby;0
Ringsted;1. Ringsted Nørretorv;A;Socialdemokratiet;Martin Baden, Ishøj;2
Ringsted;1. Ringsted Nørretorv;A;Socialdemokratiet;Torben Klitmøller Hollmann, Lolland;5
Ringsted;1. Ringsted Nørretorv;A;Socialdemokratiet;Ole Terkelsen, Valby;2
Ringsted;1. Ringsted Nørretorv;A;Socialdemokratiet;Martin Thor Pedersen, Helsingør;4
Ringsted;1. Ringsted Nørretorv;A;Socialdemokratiet;Katrine Skov, Gladsaxe;1
Ringsted;1. Ringsted Nørretorv;A;Socialdemokratiet;Lisette Lind Larsen, Faxe;3
Ringsted;1. Ringsted Nørretorv;A;Socialdemokratiet;Ulrik Juhl Hansen, Vesterbro;0
Ringsted;1. Ringsted Nørretorv;A;Socialdemokratiet;Kirsten Rask, Kalundborg;1
Ringsted;1. Ringsted Nørretorv;A;Socialdemokratiet;Niels Christian Dahl, Allerød;2
Ringsted;1. Ringsted Nørretorv;A;Socialdemokratiet;Hari Neupane, Ørestad;1
Ringsted;1. Ringsted Nørretorv;A;Socialdemokratiet;Håkon Nielsen, Rødovre;1
Ringsted;1. Ringsted Nørretorv;A;Socialdemokratiet;Helle Lethmar, Køge;3
Ringsted;1. Ringsted Nørretorv;A;Socialdemokratiet;Bodil Kornbek, Lyngby-Taarbæk;0
Ringsted;1. Ringsted Nørretorv;A;Socialdemokratiet;John Hansen, Guldborgsund;1
Ringsted;1. Ringsted Nørretorv;A;Socialdemokratiet;Kenneth Nielsen, Slagelse;2
Ringsted;1. Ringsted Nørretorv;A;Socialdemokratiet;Claus Heje, Høje-Taastrup;0
Ringsted;1. Ringsted Nørretorv;A;Socialdemokratiet;Rasmus Oxfeldt Larsen, Vordingborg;2
Ringsted;1. Ringsted Nørretorv;A;Socialdemokratiet;Frederik Haugstrup Jacobsen, Østerbro;1
Ringsted;1. Ringsted Nørretorv;A;Socialdemokratiet;Steen S. Hansen, Stevns;1
Ringsted;1. Ringsted Nørretorv;A;Socialdemokratiet;Stina Højgaard, Greve;0
Ringsted;1. Ringsted Nørretorv;A;Socialdemokratiet;René Vejby Kierch, Roskilde;3
Ringsted;1. Ringsted Nørretorv;A;Socialdemokratiet;Mikkel Krog, Lejre;1
Ringsted;1. Ringsted Nørretorv;A;Socialdemokratiet;Jan Månsson, Sorø;2
Ringsted;1. Ringsted Nørretorv;A;Socialdemokratiet;Camilla Hoffmann, København;4
Ringsted;1. Ringsted Nørretorv;A;Socialdemokratiet;Line Andrup, Egedal;0
Ringsted;1. Ringsted Nørretorv;A;Socialdemokratiet;Ludwig Heldt, København;0
Ringsted;1. Ringsted Nørretorv;A;Socialdemokratiet;Stig Ekman, Bispebjerg;0
Ringsted;1. Ringsted Nørretorv;A;Socialdemokratiet;Alice Rudkjær, Rudersdal;0
Ringsted;1. Ringsted Nørretorv;A;Socialdemokratiet;Mille Koch Rømer, Østerbro;0
Ringsted;1. Ringsted Nørretorv;A;Socialdemokratiet;Dickte Noël Toft, Hørsholm;0
Ringsted;1. Ringsted Nørretorv;A;Socialdemokratiet;Felex Pedersen, Odsherred;1
Ringsted;1. Ringsted Nørretorv;A;Socialdemokratiet;Gitte Simoni, Roskilde;0
Ringsted;1. Ringsted Nørretorv;B;Radikale Venstre;Listestemmer;100
Ringsted;1. Ringsted Nørretorv;B;Radikale Venstre;Thomas Rohden, København;7
Ringsted;1. Ringsted Nørretorv;B;Radikale Venstre;Anne Møller Ronex, Holbæk;23
Ringsted;1. Ringsted Nørretorv;B;Radikale Venstre;Stinus Lindgreen, Lyngby-Taarbæk;4
Ringsted;1. Ringsted Nørretorv;B;Radikale Venstre;Jeppe Fransson, Roskilde;3
Ringsted;1. Ringsted Nørretorv;B;Radikale Venstre;Sofie Holm, København;2
Ringsted;1. Ringsted Nørretorv;B;Radikale Venstre;Christina Thorholm, Hillerød;0
Ringsted;1. Ringsted Nørretorv;B;Radikale Venstre;Nadeem Farooq, Høje-Taastrup;8
Ringsted;1. Ringsted Nørretorv;B;Radikale Venstre;Tine Hessner, Furesø;3
Ringsted;1. Ringsted Nørretorv;B;Radikale Venstre;Kristian Kirk Mailand, Bornholm;0
Ringsted;1. Ringsted Nørretorv;B;Radikale Venstre;Freja Wirlander, Hvidovre;0
Ringsted;1. Ringsted Nørretorv;B;Radikale Venstre;Ruben Kidde, Frederiksberg;2
Ringsted;1. Ringsted Nørretorv;B;Radikale Venstre;Vibeke Grønbæk, Vordingborg;2
Ringsted;1. Ringsted Nørretorv;B;Radikale Venstre;Line Krogh Lay, Stevns;4
Ringsted;1. Ringsted Nørretorv;B;Radikale Venstre;Brian Køster, Hvidovre;0
Ringsted;1. Ringsted Nørretorv;B;Radikale Venstre;Thomas Baark, Guldborgsund;2
Ringsted;1. Ringsted Nørretorv;B;Radikale Venstre;Lars Hoppe Søe, Næstved;3
Ringsted;1. Ringsted Nørretorv;B;Radikale Venstre;Jacob Netteberg, Birkerød;1
Ringsted;1. Ringsted Nørretorv;B;Radikale Venstre;Maria Katarina Nielsen, Frederikssund;0
Ringsted;1. Ringsted Nørretorv;B;Radikale Venstre;Søren Burcharth, København;0
Ringsted;1. Ringsted Nørretorv;B;Radikale Venstre;Julie Herdal Molbech, København;1
Ringsted;1. Ringsted Nørretorv;B;Radikale Venstre;Anders Medum Groth, Furesø;2
Ringsted;1. Ringsted Nørretorv;B;Radikale Venstre;Søs Haugaard, København;0
Ringsted;1. Ringsted Nørretorv;B;Radikale Venstre;Kim Pagels, Solrød;0
Ringsted;1. Ringsted Nørretorv;B;Radikale Venstre;Jørgen Suhr, Hillerød;0
Ringsted;1. Ringsted Nørretorv;B;Radikale Venstre;Martin Schepelern, København;0
Ringsted;1. Ringsted Nørretorv;B;Radikale Venstre;Christian Fink Elkjær, Rudersdal;2
Ringsted;1. Ringsted Nørretorv;B;Radikale Venstre;Peter L. Sørensen, Gribskov;0
Ringsted;1. Ringsted Nørretorv;B;Radikale Venstre;Gitte Kjær-Westermann, Lyngby-Taarbæk;0
Ringsted;1. Ringsted Nørretorv;B;Radikale Venstre;Kim Mandix, København;1
Ringsted;1. Ringsted Nørretorv;B;Radikale Venstre;Rikke Mortensen, Egedal;0
Ringsted;1. Ringsted Nørretorv;B;Radikale Venstre;Trine Dybkjær, Gentofte;1
Ringsted;1. Ringsted Nørretorv;B;Radikale Venstre;Marianne Bredgaard Karlsson, Fredensborg;0
Ringsted;1. Ringsted Nørretorv;B;Radikale Venstre;Christina Falkberg, Gladsaxe;0
Ringsted;1. Ringsted Nørretorv;B;Radikale Venstre;Kashif Ahmad, København;4
Ringsted;1. Ringsted Nørretorv;B;Radikale Venstre;Irfan Gilani, Brøndby;3
Ringsted;1. Ringsted Nørretorv;B;Radikale Venstre;Edris Qasimi, Sorø;7
Ringsted;1. Ringsted Nørretorv;B;Radikale Venstre;Lartey Lawson, København;0
Ringsted;1. Ringsted Nørretorv;B;Radikale Venstre;Oruc Polat, Albertslund;6
Ringsted;1. Ringsted Nørretorv;B;Radikale Venstre;Merete Them Kjølholm, Allerød;2
Ringsted;1. Ringsted Nørretorv;B;Radikale Venstre;Jesper Luthman, Espergærde;1
Ringsted;1. Ringsted Nørretorv;B;Radikale Venstre;Bjørn Bjerrehøj, Tårnby;0
Ringsted;1. Ringsted Nørretorv;B;Radikale Venstre;Claus Rehfeld, København;3
Ringsted;1. Ringsted Nørretorv;B;Radikale Venstre;Charlotte Saabye Sørensen, København N;0
Ringsted;1. Ringsted Nørretorv;B;Radikale Venstre;Lars Green Bach, Ballerup;0
Ringsted;1. Ringsted Nørretorv;B;Radikale Venstre;Claus Wachmann, Gladsaxe;0
Ringsted;1. Ringsted Nørretorv;B;Radikale Venstre;Alina Protsyk, København;1
Ringsted;1. Ringsted Nørretorv;B;Radikale Venstre;Marianne Fritzen, Odsherred;1
Ringsted;1. Ringsted Nørretorv;B;Radikale Venstre;Emilie U. Andersen-Ranberg, Hørsholm;2
Ringsted;1. Ringsted Nørretorv;B;Radikale Venstre;Magnus Dræby, Halsnæs;2
Ringsted;1. Ringsted Nørretorv;B;Radikale Venstre;Knud Mogensen, Helsingør;0
Ringsted;1. Ringsted Nørretorv;B;Radikale Venstre;Emilie Borch Sloth, Glostrup;0
Ringsted;1. Ringsted Nørretorv;C;Det Konservative Folkeparti;Listestemmer;536
Ringsted;1. Ringsted Nørretorv;C;Det Konservative Folkeparti;Christoffer Buster Reinhardt, Rudersdal;14
Ringsted;1. Ringsted Nørretorv;C;Det Konservative Folkeparti;Line Ervolder, København;6
Ringsted;1. Ringsted Nørretorv;C;Det Konservative Folkeparti;Christian Wedell-Neergaard, Køge;45
Ringsted;1. Ringsted Nørretorv;C;Det Konservative Folkeparti;Jesper Marcus, Gentofte;1
Ringsted;1. Ringsted Nørretorv;C;Det Konservative Folkeparti;Christian Vigilius, Gentofte;6
Ringsted;1. Ringsted Nørretorv;C;Det Konservative Folkeparti;Tina-Mia Eriksen, Ringsted;1122
Ringsted;1. Ringsted Nørretorv;C;Det Konservative Folkeparti;Turan Akbulut, Høje-Taastrup;6
Ringsted;1. Ringsted Nørretorv;C;Det Konservative Folkeparti;Jacob Rosenberg, Frederiksberg;4
Ringsted;1. Ringsted Nørretorv;C;Det Konservative Folkeparti;Stine Østlund, Hillerød;1
Ringsted;1. Ringsted Nørretorv;C;Det Konservative Folkeparti;Mogens Anneberg, Bornholm;0
Ringsted;1. Ringsted Nørretorv;C;Det Konservative Folkeparti;Helge Adam Møller, Næstved;39
Ringsted;1. Ringsted Nørretorv;C;Det Konservative Folkeparti;Kenneth Gøtterup, Amager;1
Ringsted;1. Ringsted Nørretorv;C;Det Konservative Folkeparti;Dorte Vilhelmsen, Herlev;0
Ringsted;1. Ringsted Nørretorv;C;Det Konservative Folkeparti;Jørgen Johansen, Allerød;4
Ringsted;1. Ringsted Nørretorv;C;Det Konservative Folkeparti;Mogens Hallager, Roskilde;1
Ringsted;1. Ringsted Nørretorv;C;Det Konservative Folkeparti;Søren Friis Trebbien, Hvidovre;2
Ringsted;1. Ringsted Nørretorv;C;Det Konservative Folkeparti;Maj Allin Thorup, Hørsholm;0
Ringsted;1. Ringsted Nørretorv;C;Det Konservative Folkeparti;Patrick Lehto, Tårnby;0
Ringsted;1. Ringsted Nørretorv;C;Det Konservative Folkeparti;John Tefke, Lyngby;1
Ringsted;1. Ringsted Nørretorv;C;Det Konservative Folkeparti;Lars Carstensen, Furesø;2
Ringsted;1. Ringsted Nørretorv;C;Det Konservative Folkeparti;Rico Djernis, København;1
Ringsted;1. Ringsted Nørretorv;C;Det Konservative Folkeparti;Trine Egetved, Gribskov;5
Ringsted;1. Ringsted Nørretorv;C;Det Konservative Folkeparti;Rebecca Plomin, Gladsaxe;1
Ringsted;1. Ringsted Nørretorv;C;Det Konservative Folkeparti;Mette Aagaard, Lolland;5
Ringsted;1. Ringsted Nørretorv;C;Det Konservative Folkeparti;Michael Mathiesen, Helsingør;0
Ringsted;1. Ringsted Nørretorv;C;Det Konservative Folkeparti;Vilhelm Møller, Faxe;1
Ringsted;1. Ringsted Nørretorv;C;Det Konservative Folkeparti;Birgitte Neergaard-Kofod, Egedal;2
Ringsted;1. Ringsted Nørretorv;C;Det Konservative Folkeparti;Thomas Christophersen, Holbæk;2
Ringsted;1. Ringsted Nørretorv;C;Det Konservative Folkeparti;Celine Lind Jakobsen, Fredensborg;1
Ringsted;1. Ringsted Nørretorv;C;Det Konservative Folkeparti;Claus Neergaard, Næstved;1
Ringsted;1. Ringsted Nørretorv;C;Det Konservative Folkeparti;Jan H. Klit, København;0
Ringsted;1. Ringsted Nørretorv;C;Det Konservative Folkeparti;Therese Hejnfelt, Frederikssund;1
Ringsted;1. Ringsted Nørretorv;C;Det Konservative Folkeparti;Carsten Petersen, Sorø;7
Ringsted;1. Ringsted Nørretorv;C;Det Konservative Folkeparti;Camilla Sabroe Parbst, Roskilde;3
Ringsted;1. Ringsted Nørretorv;C;Det Konservative Folkeparti;Frederik Germann, Halsnæs;0
Ringsted;1. Ringsted Nørretorv;C;Det Konservative Folkeparti;Jesper Adler, Vordingborg;1
Ringsted;1. Ringsted Nørretorv;C;Det Konservative Folkeparti;Thomas von Jessen, Fredensborg;0
Ringsted;1. Ringsted Nørretorv;C;Det Konservative Folkeparti;Ali Ünsal, Køge;45
Ringsted;1. Ringsted Nørretorv;C;Det Konservative Folkeparti;Henrik Jacobsen, Lolland;1
Ringsted;1. Ringsted Nørretorv;C;Det Konservative Folkeparti;Jesper Tvilde, Fredensborg;1
Ringsted;1. Ringsted Nørretorv;C;Det Konservative Folkeparti;Egon Bo, Slagelse;2
Ringsted;1. Ringsted Nørretorv;C;Det Konservative Folkeparti;Kim Drejer Nielsen, Rødovre;0
Ringsted;1. Ringsted Nørretorv;C;Det Konservative Folkeparti;Peter Horsted Hansen, Odsherred;2
Ringsted;1. Ringsted Nørretorv;C;Det Konservative Folkeparti;Jane Christensen, Kalundborg;1
Ringsted;1. Ringsted Nørretorv;C;Det Konservative Folkeparti;Jess Eiberg Hansen, Greve;2
Ringsted;1. Ringsted Nørretorv;C;Det Konservative Folkeparti;Jan Færch, Solrød;1
Ringsted;1. Ringsted Nørretorv;C;Det Konservative Folkeparti;Simon Krabbe, Ballerup;1
Ringsted;1. Ringsted Nørretorv;C;Det Konservative Folkeparti;Ida Busk, København;0
Ringsted;1. Ringsted Nørretorv;C;Det Konservative Folkeparti;Victoria Helene Olsen, Roskilde;0
Ringsted;1. Ringsted Nørretorv;C;Det Konservative Folkeparti;Mathias Schwartz Kirkegaard, Greve;0
Ringsted;1. Ringsted Nørretorv;C;Det Konservative Folkeparti;Egil Hulgaard, Furesø;0
Ringsted;1. Ringsted Nørretorv;F;SF - Socialistisk Folkeparti;Listestemmer;196
Ringsted;1. Ringsted Nørretorv;F;SF - Socialistisk Folkeparti;Peter Westermann, København;7
Ringsted;1. Ringsted Nørretorv;F;SF - Socialistisk Folkeparti;Hanne Svenningsen, Lejre;16
Ringsted;1. Ringsted Nørretorv;F;SF - Socialistisk Folkeparti;Sadek Al-Amood, Valby;0
Ringsted;1. Ringsted Nørretorv;F;SF - Socialistisk Folkeparti;Emilie Esmann, Amager;1
Ringsted;1. Ringsted Nørretorv;F;SF - Socialistisk Folkeparti;Julie Hoff Sørensen, Stevns;8
Ringsted;1. Ringsted Nørretorv;F;SF - Socialistisk Folkeparti;Anja Rosengreen, Halsnæs;6
Ringsted;1. Ringsted Nørretorv;F;SF - Socialistisk Folkeparti;Phillip Bergenhammer Østergaard, Tårnby;0
Ringsted;1. Ringsted Nørretorv;F;SF - Socialistisk Folkeparti;Joan Kragh, Guldborgsund;3
Ringsted;1. Ringsted Nørretorv;F;SF - Socialistisk Folkeparti;Thomas Garfort, Rønne;2
Ringsted;1. Ringsted Nørretorv;F;SF - Socialistisk Folkeparti;Trine Schaltz, København;1
Ringsted;1. Ringsted Nørretorv;F;SF - Socialistisk Folkeparti;Kirsten Balle, Herlev;0
Ringsted;1. Ringsted Nørretorv;F;SF - Socialistisk Folkeparti;Maja Roesen, Køge;2
Ringsted;1. Ringsted Nørretorv;F;SF - Socialistisk Folkeparti;Frank Hedegaard, København;1
Ringsted;1. Ringsted Nørretorv;F;SF - Socialistisk Folkeparti;Bente Borg Donkin, Helsingør;0
Ringsted;1. Ringsted Nørretorv;F;SF - Socialistisk Folkeparti;Kim Elmose, Roskilde;0
Ringsted;1. Ringsted Nørretorv;F;SF - Socialistisk Folkeparti;Poul Reher Jensen, Gladsaxe;0
Ringsted;1. Ringsted Nørretorv;F;SF - Socialistisk Folkeparti;Eva Larsen, Greve;2
Ringsted;1. Ringsted Nørretorv;F;SF - Socialistisk Folkeparti;Christina Dilling-Munk, Ringsted;180
Ringsted;1. Ringsted Nørretorv;F;SF - Socialistisk Folkeparti;Olaf Johansen, Slagelse;2
Ringsted;1. Ringsted Nørretorv;F;SF - Socialistisk Folkeparti;Ken Patrick Petersson, Taastrup;2
Ringsted;1. Ringsted Nørretorv;F;SF - Socialistisk Folkeparti;Vagn Kjær-Hansen, Brøndby;1
Ringsted;1. Ringsted Nørretorv;F;SF - Socialistisk Folkeparti;Jonas Niemann, Gentofte;0
